"S0049-34492014000200004-chl","Acercamientos al vocablo λόγος en el Comentario a Juan de Orígenes","Soler, Fernando","Teología y vida; 55(2); 287-299","Teología y vida","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0049-34492014000200004&lang=pt" 
"S0211-69952014000300026-esp","IGM nephropathy presenting as full blown crescentic glomerulonephritis: first report in the literature","Kazi, Javed, Mubarak, Muhammed","Nefrología (Madrid); 34(3); 423-424","Nefrología (Madrid)","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000300026&lang=pt" 
"S0211-69952014000300001-esp","Gestión clínica en nefrología: resultados y costes","Parra, Eduardo, Arenas, M. Dolores, Álvarez-Ude, Fernando","Nefrología (Madrid); 34(3); 273-275","Nefrología (Madrid)","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952014000300001&lang=pt" 
"S1405-888X2014000100006-mex","Fumonisinas -Síntesis y función en la interacción Fusarium verticillioides-maíz","de la Torre-Hernández, Ma. Eugenia, Sánchez-Rangel, Diana, Galeana-Sánchez, Eduardo, Plasencia-de la Parra, Javier","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 77-91","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100006&lang=pt" 
"S1405-888X2014000100007-mex","Biomaterials based on a natural polysaccharide: alginate","Rinaudo, Marguerite","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 92-96","TIP. Revista especializada en ciencias químico-biológicas","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100007&lang=pt" 
"S1405-888X2014000100004-mex","Efecto electromérico autógeno en el N-óxido de piridina y su nitración","Sánchez-Viesca, Francisco, Gómez, Ma. Reina","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 56-61","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100004&lang=pt" 
"S1405-888X2014000100001-mex","Efecto de la aireación en la producción de compuestos volátiles por cultivo mixto de Brettanomyces intermedius y Saccharomyces cerevisiae durante la fermentación de sidra","Estela-Escalante, Waldir D., Rychtera, Mojmír, Melzoch, Karel, Torres-Ibáñez, Fernando, Calixto-Cotos, Rosario, Bravo-Araníbar, Noemí, Memenza-Zegarra, Miriam E., Chávez-Guzmán, Yissell M.","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 5-14","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100001&lang=pt" 
"S1405-888X2014000100002-mex","Representación odotópica de la organización glomerular del lóbulo antenal en los cuerpos fungiformes de las hormigas (Hymenoptera: Formicidae): Comparaciones entre dos especies","López-Riquelme, Germán Octavio","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 15-31","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100002&lang=pt" 
"S1405-888X2014000100003-mex","Sistema de humedales artificiales para el control de la eutroficación del lago del Bosque de San Juan de Aragón","Luna-Pabello, Víctor Manuel, Aburto-Castañeda, Sergio","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 32-55","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100003&lang=pt" 
"S1516-05722014000500009-scl","Teor e composição do óleo essencial de quatro acessos e duas cultivares de manjericão (Ocimum basilicum L.)","Veloso, R.A., Castro, H.G., Barbosa, L.C.A, Cardoso, D.P., Chagas Júnior, A.F., Scheidt, G.N.","Revista Brasileira de Plantas Medicinais; 16(2); 364-371","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500009&lang=pt" 
"S1405-888X2014000100005-mex","Los sistemas de dos componentes: circuitos moleculares versátiles","Barba-Ostria, Carlos A.","TIP. Revista especializada en ciencias químico-biológicas; 17(1); 62-76","TIP. Revista especializada en ciencias químico-biológicas","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2014000100005&lang=pt" 
"S1516-05722014000500020-scl","Bioatividade de extratos aquosos de plantas medicinais em sementes de feijão-fava","Nobre, D.A.C, Mendes, R,B, Porto, B.B.A, Azevedo, D.M.Q, Brandão Junior, D.S","Revista Brasileira de Plantas Medicinais; 16(2); 467-472","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500020&lang=pt" 
"S1516-05722014000500012-scl","Desenvolvimento vegetativo do noni (Morindacitrifolia L.) sob diferentes sistemas e lâminas de irrigação","Vasconcelos, R.S, Miranda, F.R, Sousa, J.A","Revista Brasileira de Plantas Medicinais; 16(2); 388-397","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500012&lang=pt" 
"S1516-05722014000500016-scl","Cinética de secagem de folhas de erva baleeira (Cordia verbenacea DC.)","Goneli, A.L.D., Nasu, A.K., Gancedo, R., Araújo, W.D., Sarath, K.L.L.","Revista Brasileira de Plantas Medicinais; 16(2); 434-443","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500016&lang=pt" 
"S1516-05722014000500017-scl","Estabelecimento in vitro e aclimatização de Lippia alba (Mill.) N. E. Brown","Luz, J.M.Q, Santos, V.A., Rodrigues, T.M., Arrigoni Blank, M.F., Asmar, S.A.","Revista Brasileira de Plantas Medicinais; 16(2); 444-449","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500017&lang=pt" 
"S1516-05722014000500018-scl","Estudo etnobotânico das árvores medicinais do Parque Ecológico Municipal José Milanese, Criciúma, Santa Catarina, Brasil","Tomazi, L.B., Aguiar, P.A., Citadini-Zanette, V., Rossato, A.E.","Revista Brasileira de Plantas Medicinais; 16(2); 450-461","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500018&lang=pt" 
"S1516-05722014000500019-scl","Cultivo in vitro de Brosimum gaudichaudii Tréc. (Moraceae)","Lima, M.R., Santos, P.D.A., Silveira, C.E.S., Palhares, D., Pereira, L.A.R.","Revista Brasileira de Plantas Medicinais; 16(2); 462-466","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500019&lang=pt" 
"S1516-05722014000500002-scl","Atividade antimicrobiana dos extratos metanólicos da raiz, caule e folhas de Croton pulegioides Baill. (Zabelê)","Arrais, L.G., Lyra, H.F.S., Batista, D.C.A., Coutinho, F.N., Saraiva, A.M., Pereira, R.C.A., Pisciottano, M.N.C., Xavier, H.S., Melo, S.J.","Revista Brasileira de Plantas Medicinais; 16(2); 316-322","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500002&lang=pt" 
"S1516-05722014000500008-scl","Dissimilaridade genética em variedades de Artemisia annua L. embasada em caracteres agronômicos, fisiológicos e fitoquímicos","Bolina, C.O., Marchese, J.A., Paladini, M.V., Pinnow, C., Benin, G., Sousa, I.M.O., Foglio, M.A.","Revista Brasileira de Plantas Medicinais; 16(2); 356-363","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500008&lang=pt" 
"S1516-05722014000500015-scl","Plantas medicinais como opção terapêutica em comunidade de Montes Claros, Minas Gerais, Brasil","Pires, I.F.B., Souza, A.A., Feitosa, M.H.A., Costa, S.M.","Revista Brasileira de Plantas Medicinais; 16(2); 426-433","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500015&lang=pt" 
"S1516-05722014000500013-scl","Influence of poultry litter and plant density on the production and chemical composition of the essential oil of Schinus terebinthifolius Raddi fruits","Tabaldi, L.A., Vieira, M.C., Zárate, N.A.H., Formagio, A.S.N., Pilecco, M., Silva, L.R., Santos, K.P.","Revista Brasileira de Plantas Medicinais; 16(2); 398-405","Revista Brasileira de Plantas Medicinais","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500013&lang=pt" 
"S1516-05722014000500010-scl","Atividade antibacteriana de Óleos Essenciais sobre Streptococcus mutans e Staphylococcus aureus","Freire, I.C.M., Pérez, A.L.A.L., Cardoso, A.M.R., Mariz, B.A.L.A., Almeida, L.F.D., Cavalcanti, Y.W., Padilha, W.W.N.","Revista Brasileira de Plantas Medicinais; 16(2); 372-377","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500010&lang=pt" 
"S1516-05722014000500011-scl","Avaliação das curvas de secagem de guaco (Mikania glomerata Spreng.) em secador de bandejas","Radünz, L.L., Melo, E.C, Rocha, R.P., Barbosa, F.F., Santos, R.H.S., Berbet, P.A","Revista Brasileira de Plantas Medicinais; 16(2); 378-387","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500011&lang=pt" 
"S1516-05722014000500003-scl","Estudo da ação antimicrobiana conjunta de extratos aquosos de Tansagem (Plantago major l., Plantaginaceae) e Romã (Punica granatum l., Punicaceae) e interferência dos mesmos na ação da amoxicilina in vitro","Teles, D.G., Costa, M.M.","Revista Brasileira de Plantas Medicinais; 16(2); 323-328","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500003&lang=pt" 
"S1516-05722014000500005-scl","Qualidade de folhas e rendimento de óleo essencial em hortelã pimenta (Mentha x Piperita L.) submetida ao processo de secagem em secador de leito fixo","Gasparin, P.P., Alves, N.C.C., Christ, D., Coelho, S.R.M.","Revista Brasileira de Plantas Medicinais; 16(2); 337-344","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500005&lang=pt" 
"S1516-05722014000500004-scl","Composição química e atividade in vitro de três óleos essenciais sobre Colletotrichum gloeosporioides do maracujazeiro","Aquino, C.F., Sales, N.L.P., Soares, E.P.S., Martins, E.R., Costa, C.A.","Revista Brasileira de Plantas Medicinais; 16(2); 329-336","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500004&lang=pt" 
"S1516-05722014000500007-scl","Reguladores de crescimento vegetal no cultivo in vitro de Mentha x Piperita L.","Morais, T.P., Asmar, S.A., Luz, J.M.Q.","Revista Brasileira de Plantas Medicinais; 16(2); 350-355","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500007&lang=pt" 
"S1516-05722014000500006-scl","Avaliação da genotoxicidade da Ilex paraguariensis (erva mate) pelo teste do micronúcleo","Albas, C.S., Souza, J.P., Nai, G.A., Parizi, J.L.S","Revista Brasileira de Plantas Medicinais; 16(2); 345-349","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500006&lang=pt" 
"S1516-05722014000500001-scl","Atividade antimicrobiana e indutora de fitoalexinas do hidrolato de carqueja [Baccharis trimera (Less.) DC.]","Moura, G.S., Franzener, G., Stangarlin, J.R., Schwan-Estrada, K.R.F.","Revista Brasileira de Plantas Medicinais; 16(2); 309-315","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500001&lang=pt" 
"S1516-05722014000500014-scl","Plantas medicinais utilizadas na Comunidade Santo Antônio, Currais, Sul do Piauí: um enfoque etnobotânico","Baptistel, A.C., Coutinho, J.M.C.P., Lins Neto, E.M.F., Monteiro, J.M.","Revista Brasileira de Plantas Medicinais; 16(2); 406-425","Revista Brasileira de Plantas Medicinais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722014000500014&lang=pt" 
"S0717-93082014000100008-chl","Recomendaciones para el uso adecuado de las referencias en un artículo científico","Silva Fuente-Alba, Claudio","Revista chilena de radiología; 20(1); 38-39","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100008&lang=pt" 
"S0717-93082014000100005-chl","Rol de la TC multicorte con RMP en el diagnóstico de la hernia obturatriz: Presentación de un caso","Larsson, Juan Carlos Ignacio, Hernández, Gregorio, Marangoni C, Marco, Marangoni C, Alberto","Revista chilena de radiología; 20(1); 21-25","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100005&lang=pt" 
"S0717-93082014000100006-chl","Hidatidosis multiorgánica con compromiso peritoneal: Reporte de un caso y revisión de la literatura","Montaña C, Nelson, Chávez T, Fernando","Revista chilena de radiología; 20(1); 26-30","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100006&lang=pt" 
"S0717-93082014000100001-chl","Desarrollar estudios de impacto clínico-radiológico: Vital para la especialidad","Silva Fuente-Alba, Claudio","Revista chilena de radiología; 20(1); 3-3","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100001&lang=pt" 
"S0717-93082014000100002-chl","Caso radiológico de desafío diagnóstico","Zugbe G, Nicolás, Martínez H, Alonso, Prieto R, Juan Carlos","Revista chilena de radiología; 20(1); 4/40-42","Revista chilena de radiología","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-93082014000100002&lang=pt" 
"S0718-23762014000100014-chl","Sol Serrano, Macarena Ponce de León y Francisca Rengifo. Historia de la Educación en Chile (1810-2010). Tomo I. Aprender a leer y escribir (1810-1880)","Silva-Peña, Ilich, Precht, Andrea","Universum (Talca); 29(1); 233-237","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100014&lang=pt" 
"S0718-23762014000100012-chl","Clara Lida: Una historiadora distinta de sus colegas","Carrazco López, Graciela","Universum (Talca); 29(1); 217-225","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100012&lang=pt" 
"S0718-23762014000100013-chl","Verónica Valdivia Ortiz de Zárate, Rolando Álvarez Vallejos y Karen Donoso Fritz (Eds.), La alcaldización de la política. Los municipios en la dictadura pinochetista","Gaete, Jorge","Universum (Talca); 29(1); 229-231","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100013&lang=pt" 
"S0718-23762014000100010-chl","LAS FORMAS FIJAS Y SUS MÁRGENES: SOBRE &quot;ESTRUCTURAS DE SENTIMIENTO&quot; DE RAYMOND WILLIAMS. UNA TRAYECTORIA","Cáceres Riquelme, Jorge, Herrera Pardo, Hugo","Universum (Talca); 29(1); 173-191","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100010&lang=pt" 
"S0718-23762014000100011-chl","BAJO EL CIELO DEL ANTIPURGATORIO","Blanco, José","Universum (Talca); 29(1); 193-214","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100011&lang=pt" 
"S0718-23762014000100009-chl","Yella me miraba, me miraba como una gata...: LA PROPOSICIÓN DE UNA ESTÉTICA DEL DETALLE EN &quot;LA NINFA&quot; DE RUBÉN DARÍO","Rodríguez, Mario, Troncoso, Christian","Universum (Talca); 29(1); 153-171","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100009&lang=pt" 
"S0718-23762014000100008-chl","EMPLEO DOMÉSTICO EN NAVARRA: REFLEXIONES EN TORNO A LA PERCEPCIÓN DE MUJERES SUDAMERICANAS INMIGRADAS, SOBRE SU EXPERIENCIA EN EL ÁMBITO DEL CUIDADO","Riquelme Brevis, Hernán","Universum (Talca); 29(1); 139-152","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100008&lang=pt" 
"S0718-23762014000100005-chl","TIERRA CRUDA Y FORMAS DE HABITAR EL REINO DE CHILE","Lacoste, Pablo, Premat, Estela, Bulo, Valentina","Universum (Talca); 29(1); 85-106","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100005&lang=pt" 
"S0718-23762014000100004-chl","MAPUZUGUN Y LOS PROCESOS DE COLONIZACIÓN","Soto, Elba","Universum (Talca); 29(1); 57-83","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100004&lang=pt" 
"S0718-23762014000100007-chl","LA ESTANCIA DE MARIA ZAMBRANO EN CHILE","Sánchez Cuervo, Antolín, Hernández Toledo, Sebastián","Universum (Talca); 29(1); 125-137","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100007&lang=pt" 
"S0718-23762014000100006-chl","SIGNIFICADO VALORATIVO Y EMOCIONAL DE LA PERTENENCIA A LAS REGIONES DE O&#039;HIGGINS Y ARICA PARINACOTA","Reveco-Quiroz, Paula, Zúñiga, Claudia","Universum (Talca); 29(1); 107-123","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100006&lang=pt" 
"S0718-23762014000100001-chl","EDITORIAL","López Astorga, Miguel","Universum (Talca); 29(1); 11-13","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100001&lang=pt" 
"S0718-23762014000100003-chl","LA ENFERMEDAD DE TODOS EN EL CUERPO PROPIO: BRUJERÍA Y PERFORMATIVIDAD DEL TRIBUNAL DE LA RAZA INDÍGENA EN CHILOÉ","Valenzuela, Fernando A","Universum (Talca); 29(1); 35-55","Universum (Talca)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100003&lang=pt" 
"S0718-23762014000100002-chl","Sinais de Salvação: Catequese e soteriologia dos escravos na visão dos jesuítas nas Américas (Séculos XVII e XVIII)","Engemann, Carlos","Universum (Talca); 29(1); 17-34","Universum (Talca)","Português","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-23762014000100002&lang=pt" 
"S0718-68942014000100005-chl","Un Acercamiento a la Estética del Arte Rupestre del Valle del Mezquital, México","Lerma, Félix, Hernández, Nicté, Peña, Daniela","Boletín del Museo Chileno de Arte Precolombino; 19(1); 53-70","Boletín del Museo Chileno de Arte Precolombino","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942014000100005&lang=pt" 
"S0718-68942014000100001-chl","Presentación","Heyd, Thomas, Vergara Murúa, Francisco, Re, Anahí","Boletín del Museo Chileno de Arte Precolombino; 19(1); 7-8","Boletín del Museo Chileno de Arte Precolombino","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942014000100001&lang=pt" 
"S0718-68942014000100002-chl","Canonical Figures and the Recognition of Animals in Life and Art","Dobrez, Livio, Dobrez, Patricia","Boletín del Museo Chileno de Arte Precolombino; 19(1); 9-22","Boletín del Museo Chileno de Arte Precolombino","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942014000100002&lang=pt" 
"S0718-68942014000100003-chl","&quot;Adio Pastori!&quot;. Ethics and Aesthetics of an Alphabetized Pastoral Subculture: The case of fiemme in the Eastern Alps (1680-1940)","Bazzanella, Marta, Kezich, Giovanni, Pisoni, Luca","Boletín del Museo Chileno de Arte Precolombino; 19(1); 23-35","Boletín del Museo Chileno de Arte Precolombino","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942014000100003&lang=pt" 
"S0718-07642014000300007-chl","Obtención y Evaluación de la Estabilidad de Antocianinas de Berenjena (Solanum melongena L.) en Bebidas","Arrazola, Guillermo, Herazo, Irina, Alvis, Armando","Información tecnológica; 25(3); 43-52","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300007&lang=pt" 
"S0718-07642014000300005-chl","Composición, Análisis Termofísico y Sensorial de Frutos Colombianos. Parte 2: Acerola (Malpighia emarginata L.)","Arrázola, Guillermo, Alvis, Armando, Páez, Manuel","Información tecnológica; 25(3); 23-30","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300005&lang=pt" 
"S0718-07642014000300020-chl","Impacto del Uso de Audífonos para Adultos Mayores en Chile","Bustamante, Miguel A, Vidal, Cristian L, López, Leopoldo P","Información tecnológica; 25(3); 177-184","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300020&lang=pt" 
"S0718-07642014000300021-chl","Efecto de la temperatura sobre la viscosidad de soluciones acuosas diluidas de Cloruro de 1-Butil -1 -metil Imidazolio [Bmim+][Cl-]","Páez, Manuel S, Alvis, Armando, Arrázola, Guillermo","Información tecnológica; 25(3); 185-190","Información tecnológica","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642014000300021&lang=pt" 
