"S0102-36162014000100074-scl","Lipoma arborescente de joelho: relato de caso","Klein, Daniel Rodrigo","Revista Brasileira de Ortopedia; 49(1); 74-77","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100074&lang=pt" 
"S0100-736X2014000100013-scl","Morphometry of primary and secondary epidermal laminae in equine hoof","Oliveira, Luana S., Barreto-Vianna, André R. C., Leonardo, André S., Godoy, Roberta F., Lima, Eduardo M. M. de","Pesquisa Veterinária Brasileira; 34(1); 79-82","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100013&lang=pt" 
"S0122-02682014000100012-col","Single dose of secnidazole treatment against naturally occuring Giardia duodenalis infection in Sakiz lambs","Ural, Kerem, Aysul, Nuran, Voyvoda, Huseyin, Ulutas, Bulent, Aldemir, Osman S., Eren, Hasan","Revista MVZ Córdoba; 19(1); 4023-4032","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100012&lang=pt" 
"S0122-02682014000100010-col","Evaluation of the physicochemical and functional properties of Colombian bee pollen","Fuenmayor B, Carlos, Zuluaga D, Carlos, Díaz M, Consuelo, Quicazán de C, Marta, Cosio, María, Mannino, Saverio","Revista MVZ Córdoba; 19(1); 4003-4014","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100010&lang=pt" 
"S0122-02682014000100011-col","Application of the logistic model to describe the growth curve in dogs of different breeds","Posada O, Sandra, Gomez O, Luis, Rosero N, Ricardo","Revista MVZ Córdoba; 19(1); 4015-4022","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100011&lang=pt" 
"S0100-736X2014000100006-scl","The importance of Leptospira interrogans serovars Icterohaemorrhagiae and Canicola in coastal zone and in southern fields of Rio Grande do Sul, Brazil","Silva, Felipe J., Santos, Carlos E. P., Silva, Glaucenyra C. P., Santos, Renata F., Curci, Vera C. M., Mathias, Luis A.","Pesquisa Veterinária Brasileira; 34(1); 34-38","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100006&lang=pt" 
"S0100-736X2014000100004-scl","Enterohemorrhagic Escherichia coli O157: H7 from healthy dairy cattle in Mid-West Brazil: occurrence and molecular characterization","Freitas Filho, Edismauro G., Ferreira, Marcos R. A., Pinto, Jefferson F. N., Conceição, Fabrício R., Moreira, Cecília N.","Pesquisa Veterinária Brasileira; 34(1); 24-28","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100004&lang=pt" 
"S0100-736X2014000100003-scl","Hipocalcemia não puerperal em vacas leiteiras sob pastejo de aveia e azevém: estudo de fatores predisponentes","Coneglian, Mariana M., Flaiban, Karina K. M. C., Lisbôa, Júlio A. N.","Pesquisa Veterinária Brasileira; 34(1); 15-23","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100003&lang=pt" 
"S0122-02682014000100009-col","Relationship between apoptosis and the BH2 domain sequence of the VP5 peptide of infectious pancreatic necrosis virus","Ortega S, Cesar, Rodríguez S, Sylvia, Espinoza, Juan Carlos, Kuznar, Juan, Romero, Alex, Enríquez, Ricardo","Revista MVZ Córdoba; 19(1); 3990-4002","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100009&lang=pt" 
"S0122-02682014000100008-col","ORIGINAL Some ecological aspects of free-living Haemaphysalis juxtakochi Cooley, 1946 (Acari: Ixodidae) in Panama","García G, Gleydis, Castro DF, Angélica, Bermúdez C, Sergio, Nava, Santiago","Revista MVZ Córdoba; 19(1); 3984-3989","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100008&lang=pt" 
"S0122-02682014000100001-col","¿Volverán los tiempos del cólera a Colombia?","Mattar V, Salim, González T, Marco","Revista MVZ Córdoba; 19(1); 3919-3920","Revista MVZ Córdoba","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100001&lang=pt" 
"S0122-02682014000100003-col","Ecología trófica de Saccodon dariensis (Pisces: Parodontidae) en afluentes del río Guatapé, Cuenca río Magdalena, Colombia","Restrepo-Gómez, Ana, Mancera-Rodríguez, Néstor","Revista MVZ Córdoba; 19(1); 3930-3943","Revista MVZ Córdoba","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100003&lang=pt" 
"S0122-02682014000100002-col","Efecto de diferentes niveles dietéticos de proteína y lípidos en el crecimiento de reproductores del langostino de agua dulce (Macrobrachium carcinus)","Benítez-Mandujano, Mario, Ponce-Palafox, Jesús T","Revista MVZ Córdoba; 19(1); 3921-3929","Revista MVZ Córdoba","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100002&lang=pt" 
"S0122-02682014000100005-col","Cryptosporidium spp., comparative diagnosis and geospatial distribution in diarrheic calves from dairy farms, Valdivia, Chile","Muñoz A, Pamela, Mercado P, Rubén, Morales T, Gabriela, Bravo O, Viviana, Raffo C, Eduardo","Revista MVZ Córdoba; 19(1); 3954-3961","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100005&lang=pt" 
"S0122-02682014000100004-col","Influencia del eter gliceril guayacolato sobre la anestesia en tilapias comparado con benzocaina y eugenol","Cosenza, Geovana R, Claudiano, Gustavo S, Marcusso, Paulo F, Eto, Silas F, Manrique, Wilson G, Loureiro, Bruna A, Shimada, Marina T, Salvador, Rogerio, Moraes, Julieta RE, Moraes, Flavio R","Revista MVZ Córdoba; 19(1); 3944-3953","Revista MVZ Córdoba","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100004&lang=pt" 
"S0122-02682014000100007-col","Risk factors for ovarian postpartum resumption in Holstein cows, under high tropical conditions","Guáqueta M, Humberto, Zambrano V, Jorge, Jiménez E, Claudia","Revista MVZ Córdoba; 19(1); 3970-3983","Revista MVZ Córdoba","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100007&lang=pt" 
"S0122-02682014000100006-col","Efecto del ensilado de caña de azúcar en los parámetros productivos de vaquillas Holstein-Friesian para reemplazo","Reyes G, José, Montañez-Valdez, Oziel, Guerra M, Candido, Palma G, José","Revista MVZ Córdoba; 19(1); 3962-3969","Revista MVZ Córdoba","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682014000100006&lang=pt" 
"S0100-736X2014000100010-scl","Produção e purificação parcial de PPD-maleína para diagnóstico do mormo em equídeos","Silva, Karla P. C. da, Takaki, Galba M. C., Teles, José A. A., Dantas, Antônio F. M., Costa, Mateus M., Felix, Wagnner P., Mota, Rinaldo A.","Pesquisa Veterinária Brasileira; 34(1); 57-61","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100010&lang=pt" 
"S0100-736X2014000100011-scl","Infecções do trato urinário (ITU) de cães e gatos: etiologia e resistência aos antimicrobianos","Carvalho, Vania M., Spinola, Tatiana, Tavolari, Fabrizia, Irino, Kinue, Oliveira, Rosana M., Ramos, Maria Christina C.","Pesquisa Veterinária Brasileira; 34(1); 62-70","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100011&lang=pt" 
"S0100-736X2014000100009-scl","Freund&#039;s adjuvant-induced inflammation: clinical findings and its effect on hepcidin mRNA expression in horses","Oliveira-Filho, José P., Badial, Peres R., Cunha, Paulo Henrique J., Bordon, Ana Paula, Araujo Jr, João P., Divers, Thomas J., Winand, Nena J., Borges, Alexandre S.","Pesquisa Veterinária Brasileira; 34(1); 51-56","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100009&lang=pt" 
"S0100-736X2014000100008-scl","Performance of dairy heifers raised on Xaraés palissadgrass (Brachiaria brizantha cv. Xaraés) pasture supplemented with two types of mineral mixture","Carvalho, Carlos Augusto B. de, Peres, Afonso A. C., Premazzi, Linda Monica, Malafaia, Pedro, Carvalho, Maria Inês A. B., Paciullo, Domingos Sávio C., Costa, Viviane A. Carli","Pesquisa Veterinária Brasileira; 34(1); 46-50","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100008&lang=pt" 
"S0100-736X2014000100005-scl","Molecular diagnosis of Anaplasma marginale in cattle: quantitative evaluation of a real-time PCR (Polymerase Chain Reaction) based on msp5 gene","Bacanelli, Gisele M., Ramos, Carlos A. N., Araújo, Flábio R.","Pesquisa Veterinária Brasileira; 34(1); 29-33","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100005&lang=pt" 
"S0100-736X2014000100001-scl","Fatores de risco, etiologia e aspectos clínicos da mastite em ovelhas de corte no Paraná","Pereira, Priscilla F. V., Stotzer, Erika S., Pretto-Giordano, Lucienne G., Müller, Ernst E., Lisbôa, Júlio A. N.","Pesquisa Veterinária Brasileira; 34(1); 1-10","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100001&lang=pt" 
"S0100-736X2014000100002-scl","Detecção sorológica e molecular de Anaplasma marginale em búfalos na Ilha de Marajó, Pará","Silva, Jenevaldo Barbosa da, Lopes, Cinthia Távora de Albuquerque, Souza, Melina Garcia Saraiva de, Gibson, André Felipe Bagarrão, Vinhote, Wagner Marcelo de Souza, Fonseca, Adivaldo Henrique da, Araújo, Flábio Ribeiro de, Barbosa-Neto, José Diomedes","Pesquisa Veterinária Brasileira; 34(1); 11-14","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100002&lang=pt" 
"S0100-736X2014000100014-scl","Morphological and morphometric evaluation of prepubertal gilt ovaries, uterine tubes and uterus at different oestrus cycle stages","Oberlender, Guilherme, Pontelo, Thais P., Miranda, José R., Miranda, David R., Zangeronimo, Márcio G., Silva, Adriana C., Menezes, Tila A., Rocha, Luiz G. P.","Pesquisa Veterinária Brasileira; 34(1); 83-90","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100014&lang=pt" 
"S0100-736X2014000100012-scl","Expression of P-glycoprotein, multidrug resistance-associated protein, glutathione-S-transferase pi and p53 in canine transmissible venereal tumor","Gerardi, Daniel G., Tinucci-Costa, Mirela, Silveira, Ana Carolina T., Moro, Juliana V.","Pesquisa Veterinária Brasileira; 34(1); 71-78","Pesquisa Veterinária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100012&lang=pt" 
"S0100-736X2014000100007-scl","Eficácia de Chenopodium ambrosioides (erva-de-santa-maria) no controle de endoparasitos de Gallus gallus (galinha caipira)","Vita, Gilmar F., Ferreira, Ildemar, Pereira, Maria A. V. Costa, Azevedo, José R., Sanavria, Argemiro, Barbosa, Celso G., Gallo, Samira S. M., Vasconcellos, Henrique V. G.","Pesquisa Veterinária Brasileira; 34(1); 39-45","Pesquisa Veterinária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014000100007&lang=pt" 
"S0187-62362014000100008-mex","Synthetic generation of the North Atlantic Oscillation Index","ARGANIS-JUÁREZ, MARITZA LILLIANA, DOMÍNGUEZ-MORA, RAMÓN, FUENTES-MARILES, GUADALUPE ESTHER","Atmósfera; 27(1); 91-102","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100008&lang=pt" 
"S0187-62362014000100007-mex","On the wind power potential in the northwest of the Yucatan Peninsula in Mexico","FIGUEROA-ESPINOZA, BERNARDO, SALLES, PAULO, ZAVALA-HIDALGO, JORGE","Atmósfera; 27(1); 77-89","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100007&lang=pt" 
"S0187-62362014000100006-mex","Preliminary analysis of the development of the Carbon Tracker system in Latin America and the Caribbean","JANG, YU WOON, PARK, IL-SOO, HA, SANG-SUB, JANG, SU-HWAN, CHUNG, KYUNG-WON, LEE, GANGWOONG, KIM, WON-HO, CHOI, YONG-JOO, CHO, CHEON-HO","Atmósfera; 27(1); 61-76","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100006&lang=pt" 
"S0187-62362014000100005-mex","Multivariate delineation of rainfall homogeneous regions for estimating quantiles of maximum daily rainfall: A case study of northwestern Mexico","ARELLANO-LARA, FABIOLA, ESCALANTE-SANDOVAL, CARLOS A.","Atmósfera; 27(1); 47-60","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100005&lang=pt" 
"S0187-62362014000100004-mex","Chemical composition of wet precipitation of air pollutants: A case study in Karachi, Pakistan","KHAN, MUHAMMAD NASIRUDDIN, SARWAR, ANILA","Atmósfera; 27(1); 35-46","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100004&lang=pt" 
"S0187-62362014000100003-mex","Detection of hail through the three-body scattering signatures and its effects on radar algorithms observed in Romania","CARBUNARU, DANIEL VICTOR, SASU, MONICA, BURCEA, SORIN, BELL, AURORA","Atmósfera; 27(1); 21-34","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100003&lang=pt" 
"S0187-62362014000100002-mex","Dispersion of atmospheric coarse particulate matter in the San Luis Potosí, Mexico, urban area","PINEDA-MARTÍNEZ, LUIS F., CARBAJAL, NOEL, CAMPOS-RAMOS, ARTURO, ARAGÓN-PIÑA, ANTONIO, GARCÍA, AGUSTÍN R.","Atmósfera; 27(1); 5-19","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100002&lang=pt" 
"S0187-62362014000100001-mex","Letter from the Editor","Gay, Carlos","Atmósfera; 27(1); 3-3","Atmósfera","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362014000100001&lang=pt" 
"S1807-25772014000100046-scl","Comportamento biomecânico do sistema prótese/implante em região anterior de maxila: análise pelo método de ciclagem mecânica","Tabuse, Henrique Eiji, Corrêa, Cássia Bellotto, Vaz, Luís Geraldo","Revista de Odontologia da UNESP; 43(1); 46-51","Revista de Odontologia da UNESP","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772014000100046&lang=pt" 
"S0100-69912014000100056-scl","Tobacco experimental model to induce urinary bladder neoplasms","Colli Neto, José Alexandre, Zen Júnior, José Hélio, Del Negro, André, Andreollo, Nelson Adami, Araujo, Marina Rachel, Tincani, Alfio José","Revista do Colégio Brasileiro de Cirurgiões; 41(1); 056-060","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000100056&lang=pt" 
"S1807-25772014000100036-scl","Efeito de diferentes soluções utilizadas como irrigante final na superfície dentinária: análise de rugosidade","Prado, Maíra do, Assis, Danielle Ferreira de, Simão, Renata Antoun","Revista de Odontologia da UNESP; 43(1); 36-40","Revista de Odontologia da UNESP","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772014000100036&lang=pt" 
"S0100-69912014000100018-scl","Results of surgical treatment of massive localized lymphedema in severely obese patients","Cintra Júnior, Wilson, Modolin, Miguel Luiz Antonio, Rocha, Rodrigo Itocazo, Fernandes, Thadeu Rangel, Nogueira, Ariel Barreto, Gemperli, Rolf","Revista do Colégio Brasileiro de Cirurgiões; 41(1); 018-022","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000100018&lang=pt" 
"S0187-71512014000100008-mex","&quot;Nangañaña&quot; (Tremelloscypha gelatinosa, Sebacinaceae), hongo silvestre comestible del bosque tropical deciduo en la depresión central de Chiapas, México","Manuel Bandala, Victor, Montoya, Leticia, Villegas, Rafael, Cabrera, Teresa Guadalupe, Gutiérrez, Manuel de Jesús, Acero, Tomás","Acta botánica mexicana; (106); 149-159","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100008&lang=pt" 
"S0187-71512014000100009-mex","Estructura y composición de la vegetación del bosque de niebla de Copalillos, San Luis Potosí, México","Fortanelli-Martínez, Javier, García-Pérez, José, Castillo-Lara, Pedro","Acta botánica mexicana; (106); 161-186","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100009&lang=pt" 
"S0187-71512014000100004-mex","Additions and updated names for grasses of Durango, Mexico","Herrera-Arrieta, Yolanda","Acta botánica mexicana; (106); 79-95","Acta botánica mexicana","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100004&lang=pt" 
"S0187-71512014000100005-mex","La familia Asteraceae en el Parque Nacional Los Mármoles, Hidalgo, México","García-Sánchez, Carlos Alberto, Sánchez-González, Arturo, Villaseñor, José Luis","Acta botánica mexicana; (106); 97-116","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100005&lang=pt" 
"S0187-71512014000100006-mex","Tamarix hohenackeri Bunge, a new record for the flora of Mexico","Villar, José Luis, Juan, Ana, Alonso, María Ángeles","Acta botánica mexicana; (106); 117-128","Acta botánica mexicana","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100006&lang=pt" 
"S0187-71512014000100007-mex","Una nueva especie de Catopsis (Bromeliaceae, Tillandsioideae, Catopsideae) de México","Martínez-Correa, Nancy, Espejo-Serna, Adolfo, López-Ferrari, Ana Rosa","Acta botánica mexicana; (106); 129-147","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100007&lang=pt" 
"S0187-71512014000100001-mex","Aristolochia rzedowskiana (Aristolochiaceae), una especie nueva para la subsección Pentandrae del estado de Jalisco, México","Santana-Michel, Francisco J., Guzmán-Hernández, Luis","Acta botánica mexicana; (106); 1-7","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100001&lang=pt" 
"S0187-71512014000100002-mex","Dinophysiales (Dinophyceae) of the National Park Sistema Arrecifal Veracruzano, Gulf of Mexico, with a key for indentification","Okolodkov, Yuri B.","Acta botánica mexicana; (106); 9-71","Acta botánica mexicana","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100002&lang=pt" 
"S0187-71512014000100003-mex","Adiciones a las Connaraceae del estado de Guerrero, México","Jiménez-Ramírez, Jaime, Cruz-Durán, Ramiro","Acta botánica mexicana; (106); 73-78","Acta botánica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512014000100003&lang=pt" 
"S0021-75572014000100022-scl","Variables associated with extra uterine growth restriction in very low birth weight infants","Lima, Paola Azara Tabicas, Carvalho, Manoel de, Costa, Ana Carolina Carioca da, Moreira, Maria Elisabeth Lopes","Jornal de Pediatria; 90(1); 22-27","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100022&lang=pt" 
"S0021-75572014000100065-scl","Evidence of underdiagnosis and markers of high blood pressure risk in children aged 6 to 13 years","Fuly, Jeanne Teixeira Bessa, Giovaninni, Nayara Paula Bermudes, Marcato, Daniele Gasparini, Alves, Eduardo Roberty Badiani, Sampaio, Jessica Dutra, Moraes, Leonardo Iezzi de, Nicola, Thais Coutinho, Jesus, Julyanna Silva Araujo de, Costalonga, Everlayny Fiorot","Jornal de Pediatria; 90(1); 65-70","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100065&lang=pt" 
"S0021-75572014000100085-scl","First report on simplified diagnostic criteria for pre-hypertension and hypertension in a national sample of adolescents from the Middle East and North Africa: the CASPIAN-III study","Kelishadi, Roya, Heshmat, Ramin, Ardalan, Gelayol, Qorbani, Mostafa, Taslimi, Mahnaz, Poursafa, Parinaz, Keramatian, Kasra, Taheri, Majzoubeh, Motlagh, Mohammad-Esmaeil","Jornal de Pediatria; 90(1); 85-91","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100085&lang=pt" 
"S0021-75572014000100071-scl","Timing in resolution of left heart dilation according to the degree of mitral regurgitation in children with ventricular septal defect after surgical closure","Cho, Hwa Jin, Ma, Jae Sook, Cho, Young Kuk, Ahn, Byoung Hee, Na, Kook Joo, Jeong, In Seok","Jornal de Pediatria; 90(1); 71-77","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100071&lang=pt" 
"S0021-75572014000100028-scl","Effects of vitamin D supplementation on insulin resistance and cardiometabolic risk factors in children with metabolic syndrome: a triple-masked controlled trial","Kelishadi, Roya, Salek, Shadi, Salek, Mehdi, Hashemipour, Mahin, Movahedian, Mahsa","Jornal de Pediatria; 90(1); 28-34","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100028&lang=pt" 
"S0021-75572014000100004-scl","Vitamin D deficiency (VDD): the culprit of cardiometabolic diseases?","Wang, Chaoxun","Jornal de Pediatria; 90(1); 4-6","Jornal de Pediatria","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572014000100004&lang=pt" 
