"S0370-44672014000100015-scl","Circulating load calculation in grinding circuits","Silva, André Carlos, Silva, Elenice Maria Schons, Rezende, Ricardo Antonio de","Rem: Revista Escola de Minas; 67(1); 101-106","Rem: Revista Escola de Minas","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672014000100015&lang=pt" 
"S0370-44672014000100016-scl","Assessment of two kinetic tests to predict the acid mine drainage in waste rock samples of a uranium mine","Abreu, Adriana Trópia de, Faria, Efigênia Miranda de, Chaves, Carla Thamilis Fonseca, Leite, Adilson do Lago, Lena, Jorge Carvalho de","Rem: Revista Escola de Minas; 67(1); 107-113","Rem: Revista Escola de Minas","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672014000100016&lang=pt" 
"S0370-44672014000100014-scl","Tools and criteria for the management of temporarily inoperative iron ore mines","Picarelli, Simone, Vieira, Gersonito, Resende, Alessandro Gomes, Castro, Jeanne Michele, Silveira, Filipe, Araújo, Germano, Beirigo, Elder, Cota, Ana Carla, Lima, Hernani Mota de","Rem: Revista Escola de Minas; 67(1); 93-99","Rem: Revista Escola de Minas","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672014000100014&lang=pt" 
"S0100-83582014000100016-scl","Chlorophyll a fluorescence in rice plants exposed of herbicides of group imidazolinone","Sousa, C.P., Pinto, J.J.O., Martinazzo, E.G., Perboni, A.T., Farias, M.E., Bacarin, M.A.","Planta Daninha; 32(1); 141-150","Planta Daninha","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100016&lang=pt" 
"S0100-83582014000100017-scl","Glyphosate influence on the physiological parameters of Conyza bonariensis biotypes","Vargas, L., Silva, D.R.O., Agostinetto, D., Matallo, M.B., Santos, F.M., Almeida, S.D.B., Chavarria, G., Silva, D.F.P.","Planta Daninha; 32(1); 151-159","Planta Daninha","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100017&lang=pt" 
"S0100-83582014000100014-scl","Effect of selectivity of herbicides and plant growth regulators used in sugarcane crops on immature stages of Trichogramma galloi (Hymenoptera: Trichogrammatidae)","Oliveira, H.N., Antigo, M.R., Carvalho, G.A., Glaeser, D.F.","Planta Daninha; 32(1); 125-131","Planta Daninha","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100014&lang=pt" 
"S0100-83582014000100015-scl","Métodos de controle de plantas daninhas e desrama precoce no crescimento do eucalipto em sistema silvipastoril","Machado, M.S., Ferreira, L.R., Oliveira Neto, S.N., Ferreira, G.L., Fontes, D.R., Machado, A.F.L.","Planta Daninha; 32(1); 133-140","Planta Daninha","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100015&lang=pt" 
"S0100-83582014000100012-scl","Screening of resistance to egyptian broomrape infection in tomato varieties","Tokasi, S., Bannayan Aval, M., Mashhadi, H.R., Ghanbari, Ali.","Planta Daninha; 32(1); 109-116","Planta Daninha","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100012&lang=pt" 
"S0100-83582014000100013-scl","Potencial de herbicidas para o controle de patógenos de solo do feijão","Lehner, M.S., Paula Júnior, T.J., Vieira, R.F., Lima, R.C., Silva, R.A., Soares, B.A., Nascimento, M., Carneiro, J.E.S.","Planta Daninha; 32(1); 117-123","Planta Daninha","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582014000100013&lang=pt" 
"S1517-97022014000100003-scl","Avaliação e classificação de instituições de ensino médio: um estudo exploratório","Freitas, André Luís Policani, Silva, Vinicius Barcelos da","Educação e Pesquisa; 40(1); 29-47","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100003&lang=pt" 
"S1517-97022014000100007-scl","Processos de significação na elaboração de conhecimentos de alunos com necessidades educacionais especiais","Monteiro, Maria Inês Bacellar, Freitas, Ana Paula de","Educação e Pesquisa; 40(1); 95-107","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100007&lang=pt" 
"S1517-97022014000100004-scl","Desempenho escolar: análise comparativa em função do sexo e percepção dos estudantes","Osti, Andréia, Martinelli, Selma de Cássia","Educação e Pesquisa; 40(1); 49-59","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100004&lang=pt" 
"S1517-97022014000100006-scl","Modelagem do crescimento da aprendizagem nos anos iniciais com dados longitudinais da pesquisa GERES","Brooke, Nigel, Fernandes, Neimar da Silva, Miranda, Isabela Pagani Heringer de, Soares, Tufi Machado","Educação e Pesquisa; 40(1); 77-94","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100006&lang=pt" 
"S1517-97022014000100001-scl","EDITORIAL","Rego, Teresa Cristina","Educação e Pesquisa; 40(1); 07-10","Educação e Pesquisa","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100001&lang=pt" 
"S1517-97022014000100015-scl","O imperativo do afeto na educação infantil: a ordem do discurso de pedagogas em formação","Carvalho, Rodrigo Saballa de","Educação e Pesquisa; 40(1); 231-246","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100015&lang=pt" 
"S1517-97022014000100008-scl","Dicionarização da língua brasileira de sinais: estudo comparativo iconográfico e lexical","Sofiato, Cássia Geciauskas, Reily, Lucia Helena","Educação e Pesquisa; 40(1); 109-126","Educação e Pesquisa","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100008&lang=pt" 
"S1517-97022014000100009-scl","Indicadores de estresse e coping no contexto da educação inclusiva","Silveira, Kelly Ambrosio, Enumo, Sônia Regina Fiorim, Pozzatto, Renata Nascimento, Paula, Kely Maria Pereira de","Educação e Pesquisa; 40(1); 127-142","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100009&lang=pt" 
"S1517-97022014000100005-scl","Percurso da avaliação da educação superior nos Governos Lula","Barreyro, Gladys Beatriz, Rothen, José Carlos","Educação e Pesquisa; 40(1); 61-76","Educação e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022014000100005&lang=pt" 
"S0102-67202014000100084-scl","Spontaneous rectus sheath hematoma associated with low dose of acetylsalicylic acid","WATANABE, André, PEDROSO, Diogo Borges, JORGE, Fernando Marcus Felippe, CUNHA, Túlio Marcos Rodrigues da, SOARES, Aloísio Fernando","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 84-85","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100084&lang=pt" 
"S0102-67202014000100088-scl","Emergency right hepatectomy for porta hepatis injury during laparoscopic cholecystectomy","FONSECA-NETO, Olival Cirilo Lucena da, AMORIM, Américo Gusmão, LIMA, Jacinto Ferreira, MELO, Cláudio Moura Lacerda de","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 88-89","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100088&lang=pt" 
"S0102-67202014000100086-scl","Closure of large wound with rubber elastic circular strips - case report","PETROIANU, Andy, SABINO, Kelly Renata, ALBERTI, Luiz Ronaldo","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 86-87","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100086&lang=pt" 
"S0102-67202014000100053-scl","Combined liver-kidney transplantation: experience at a brazilian university hospital","VERAS, Francisca Jovita de Oliveira, COELHO, Gustavo Rêgo, FEITOSA-NETO, Bartolomeu Alves, CERQUEIRA, João Batista Gadelha, GARCIA, Regina Célia F. Gomes, GARCIA, José Huygens Parente","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 53-55","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100053&lang=pt" 
"S0102-67202014000100056-scl","Hypoxia among patients on the liver-transplant waiting list","NACIF, Lucas Souto, ANDRAUS, Wellington, SARTORI, Kathryn, BENITES, Carlos Marlon, SANTOS, Vinicius Rocha, ROCHA-FILHO, Joel Avancini, D&#039;ALBUQUERQUE, Luiz Carneiro","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 56-58","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100056&lang=pt" 
"S1560-43812014000100008-cub","Asociación entre la fragilidad del anciano y la variedad de la dieta que consume","Bahr Valcárcel, Pablo, Campos Leyva, Yanitza","Correo Científico Médico; 18(1); 55-64","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100008&lang=pt" 
"S1560-43812014000100009-cub","Gastritis crónica antral por Helicobacter pylori en pacientes con y sin reflujo duodenogástrico","Mulet Pérez, Agustín M, Rodríguez Castro, Yudeisi, Gámez Escalona, Martha María, Rodríguez González, Lianet, Rodríguez Diéguez, Margarita, Matos Pérez, Martha Julia","Correo Científico Médico; 18(1); 65-78","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100009&lang=pt" 
"S1560-43812014000100002-cub","Adolescencia: definición, vulnerabilidad y oportunidad","Borrás Santisteban, Tania","Correo Científico Médico; 18(1); 05-07","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100002&lang=pt" 
"S1560-43812014000100003-cub","Genética poblacional para el sistema sanguíneo ABO en una población con malaria endémica","Almaguer Mederos, Luis Enrique, Betancourt Álvarez, Pablo","Correo Científico Médico; 18(1); 08-17","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100003&lang=pt" 
"S1560-43812014000100001-cub","Resultados de la provincia Holguín en el Concurso Premio Anual de la Salud 2013","Blanco Caballería, Lilia, Liy Isada, Miguel V, Moreno Montañez, Magalys","Correo Científico Médico; 18(1); 01-04","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100001&lang=pt" 
"S1560-43812014000100006-cub","Predictores de fibrosis hepática en pacientes con esteatohepatitis no alcohólica","Cabrera Lavernia, Jorge Omar, Ricardo Serrano, Yoel Mario, Noguera Berchí, Cristina Beatriz","Correo Científico Médico; 18(1); 33-44","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100006&lang=pt" 
"S1560-43812014000100007-cub","Mortalidad por cáncer bucal en pacientes de la provincia Holguín","Verdecia Jiménez, Ana Iris, Álvarez Infantes, Elisa, Parra Lahens, Julita","Correo Científico Médico; 18(1); 45-54","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100007&lang=pt" 
"S1560-43812014000100004-cub","La ayuda logopédica a niños con manifestaciones de dislexia y disgrafia","Lores Leyva, Idevis, Calzadilla González, Onaida, Hernández Torres, Iosvani, Noguera Núñez, Kenia, Díaz Pompa, Felix","Correo Científico Médico; 18(1); 18-24","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100004&lang=pt" 
"S1560-43812014000100005-cub","Hepatotoxicidad aguda de la decocción de la planta Mimosa púdica en ratas Sprague Dawley","Gómez Trujillo, Niurka Esther, Corella Del Toro, Isell, Cutié Anido, Yudelkis, Rodríguez Graña, Tania, Salinas Ojeda, Leticia","Correo Científico Médico; 18(1); 25-32","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100005&lang=pt" 
"S0102-67202014000100001-scl","Heller&#039;s myotomy: a hundred years of success!","ANDREOLLO, Nelson Adami, LOPES, Luiz Roberto, MALAFAIA, Osvaldo","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 01-02","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100001&lang=pt" 
"S0085-56262014000100007-scl","Lagochile emarginata (Gyllenhal): morphology of immature and imago, and biological records (Coleoptera, Scarabaeidae, Rutelinae)","Albertoni, Fabiano F., Fuhrmann, Juares, Ide, Sergio","Revista Brasileira de Entomologia; 58(1); 32-46","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100007&lang=pt" 
"S0085-56262014000100006-scl","Aristofolia Ayala-Landa, a valid genus of Asilinae (Diptera, Asilidae)","Vieira, Rodrigo, Landa, José Manuel Ayala","Revista Brasileira de Entomologia; 58(1); 29-31","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100006&lang=pt" 
"S0085-56262014000100005-scl","The type-species of Psilochlorops Duda (Diptera, Chloropidae) and its position in the phylogeny of the genus, with the description of a new species","Riccardi, Paula, Amorim, Dalton","Revista Brasileira de Entomologia; 58(1); 25-28","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100005&lang=pt" 
"S0085-56262014000100002-scl","Two new species of Lachesilla in species groups riegeli and forcepeta (Psocodea, &#039;Psocoptera&#039;, Lachesillidae), from the state of Bahia, Brazil","García Aldrete, Alfonso N., Silva Neto, Alberto Moreira da","Revista Brasileira de Entomologia; 58(1); 7-10","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100002&lang=pt" 
"S0085-56262014000100008-scl","A new species of Homalocerus Schoenherr from the Atlantic coast of the State of São Paulo, Brazil (Coleoptera, Belidae, Belinae), with notes on color pattern and on the sclerites of the internal sac","Vanin, Sergio A.","Revista Brasileira de Entomologia; 58(1); 47-51","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100008&lang=pt" 
"S0102-67202014000100013-scl","Adductor pollicis muscle as predictor of malnutrition in surgical patients","MELO, Camila Yandara Sousa Vieira de, SILVA, Silvia Alves da","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 13-17","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100013&lang=pt" 
"S0102-67202014000100066-scl","Surgical treatment of hemorrhoids: a critical appraisal of the current options","CERATO, Marlise Mello, CERATO, Nilo Luiz, PASSOS, Patrícia, TREIGUE, Alberto, DAMIN, Daniel C.","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 66-70","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100066&lang=pt" 
"S1560-43812014000100019-cub","Hiperdoncia simple no sindrómica","Rivero Pérez, Oscar, Áreas Socarrás, Dunier, Malcom Castillo, Maria Elena","Correo Científico Médico; 18(1); 132-140","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100019&lang=pt" 
"S1560-43812014000100018-cub","Hojas electrónicas de cálculo en Open Office en la enseñanza superior","Cruz Carballosa, Yosvanis, Zamora Guevara, Noemí, Hernández Cuenca, Ana","Correo Científico Médico; 18(1); 129-131","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100018&lang=pt" 
"S1560-43812014000100011-cub","Enfoque actual en la rehabilitación de la escoliosis","Martín Piñero, Bismarck, Álvarez Vargas, Juan Manuel, Rojas Proenza, Odalis, Triana Guerra, Iliomar, Argota Claro, Ritsel","Correo Científico Médico; 18(1); 89-99","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100011&lang=pt" 
"S1560-43812014000100010-cub","Necesidad de legislar como contravenciones, las violaciones de normas de bioseguridad e higiene y epidemiología hospitalaria","Betancourt Doimeadios, Juan Eusebio, Lores Hernández, Luis Enrique, Calzadilla Castillo, Wilmar, Cruz Ávila, Geanela, Marrero Pastor, Alberto","Correo Científico Médico; 18(1); 79-88","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100010&lang=pt" 
"S1560-43812014000100013-cub","Aprendizaje de Medicina de Desastres a través de mapas conceptuales","Garrido Tapia, Elbert José, Manso López, Ana Margarita","Correo Científico Médico; 18(1); 108-115","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100013&lang=pt" 
"S1560-43812014000100012-cub","Aplicación de una metodología para desarrollar el razonamiento hipotético deductivo, desde los contenidos estadísticos","Pérez Pérez, Silvia María, Cruz Ramírez, Miguel","Correo Científico Médico; 18(1); 100-107","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100012&lang=pt" 
"S1560-43812014000100015-cub","Bioseguridad en los laboratorios de salud","Pérez Díaz, Marilin, Crespo Pupo, Diana Rosa","Correo Científico Médico; 18(1); 119-121","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100015&lang=pt" 
"S1560-43812014000100014-cub","Factores de riesgo en el bajo peso al nacer","Mastrapa Reyes, Caridad, Serrano Riverón, Mitchael, Martínez Pereira, Juana Rosa","Correo Científico Médico; 18(1); 116-118","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100014&lang=pt" 
"S1560-43812014000100017-cub","¿Sabemos realmente que es la motivación?","Herrera Soria, José, Zamora Guevara, Noemi","Correo Científico Médico; 18(1); 126-128","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100017&lang=pt" 
"S1560-43812014000100016-cub","Algunas consideraciones sobre la diabetes mellitus","Lozano Álvarez, Elio Edgar","Correo Científico Médico; 18(1); 122-125","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100016&lang=pt" 
"S0085-56262014000100012-scl","Population growth and within-plant distribution of the striped mealybug Ferrisia virgata (Cockerell) (Hemiptera, Pseudococcidae) on cotton","Oliveira, Martin D., Silva-Torres, Christian S. A., Torres, Jorge B., Oliveira, José E. Morais","Revista Brasileira de Entomologia; 58(1); 71-76","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100012&lang=pt" 
"S0085-56262014000100011-scl","Nest plasticity of Cornitermes silvestrii (Isoptera, Termitidae, Syntermitinae) in response to flood pulse in the Pantanal, Mato Grosso, Brazil","Plaza, Tarik G. D., Carrijo, Tiago F., Cancello, Eliana M.","Revista Brasileira de Entomologia; 58(1); 66-70","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100011&lang=pt" 
"S0085-56262014000100015-scl","First host plant records for Iridopsis hausmanni Vargas (Lepidoptera, Geometridae) in the coastal valleys of northern Chile","Vargas, Héctor A.","Revista Brasileira de Entomologia; 58(1); 95-97","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100015&lang=pt" 
"S0085-56262014000100014-scl","Mosquito community composition in dynamic landscapes from the Atlantic Forest biome (Diptera, Culicidae)","Guedes, Mário Luís Pessôa, Navarro-Silva, Mário Antônio","Revista Brasileira de Entomologia; 58(1); 88-94","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100014&lang=pt" 
"S0085-56262014000100010-scl","Seasonality of Pelecinus polyturator (Drury) (Hymenoptera, Pelecinidae) in the Atlantic Rainforest of São Paulo State, Brazil","Lara, Rogéria I. R., Perioto, Nelson W.","Revista Brasileira de Entomologia; 58(1); 63-65","Revista Brasileira de Entomologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262014000100010&lang=pt" 
"S0102-67202014000100071-scl","Step-by-step esophagojejunal anastomosis after intra-corporeal total gastrectomy for laparoscopic gastric cancer treatment: technique of &quot;reverse anvil&quot;","LACERDA, Croider Franco, BERTULUCCI, Paulo Anderson, OLIVEIRA, Antônio Talvane Torres de","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 27(1); 71-76","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202014000100071&lang=pt" 
"S1560-43812014000100024-cub","Tratamiento con láser puntura en epicondilitis en pacientes del Hospital Medicina Tradicional y Natural","Reyes Pupo, Carmen M, González González, Arminda","Correo Científico Médico; 18(1); 165-167","Correo Científico Médico","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812014000100024&lang=pt" 
