"S0103-21002014000600539-scl","Riscos ocupacionais e adoecimento de trabalhadores em saúde mental","Fernandes, Márcia Astrês, Marziale, Maria Helena Palucci","Acta Paulista de Enfermagem; 27(6); 539-547","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000600539&lang=pt" 
"S0102-311X2014001302594-spa","Padrões de utilização de atendimento médico-ambulatorial no Brasil entre usuários do Sistema Único de Saúde, da saúde suplementar e de serviços privados","Dilélio, Alitéia Santiago, Tomasi, Elaine, Thumé, Elaine, Silveira, Denise Silva da, Siqueira, Fernando Carlos Vinholes, Piccini, Roberto Xavier, Silva, Suele Manjourany, Nunes, Bruno Pereira, Facchini, Luiz Augusto","Cadernos de Saúde Pública; 30(12); 2594-2606","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302594&lang=pt" 
"S0102-311X2014001302607-spa","Experiências com a atenção primária associadas à saúde, características sociodemográficas e uso de serviços em crianças e adolescentes","Berra, Silvina, Rodríguez-Sanz, Maica, Rajmil, Luis, Pasarín, M. Isabel, Borrell, Carme","Cadernos de Saúde Pública; 30(12); 2607-2618","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302607&lang=pt" 
"S0102-311X2014001302631-spa","Magnitude da tuberculose pulmonar na população fronteiriça de Mato Grosso do Sul (Brasil), Paraguai e Bolívia","Marques, Marli, Ruffino-Netto, Antonio, Marques, Ana Maria Campos, Andrade, Sonia Maria Oliveira de, Silva, Baldomero Antonio Kato da, Pontes, Elenir Rose Jardim Cury","Cadernos de Saúde Pública; 30(12); 2631-2642","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302631&lang=pt" 
"S0102-311X2014001302643-spa","A avaliação de programas e serviços de saúde no Brasil enquanto espaço de saberes e práticas","Furtado, Juarez Pereira, Vieira-da-Silva, Ligia Maria","Cadernos de Saúde Pública; 30(12); 2643-2655","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302643&lang=pt" 
"S0102-311X2014001302656-spa","Atividade física em trabalhadores de Centros de Atenção Psicossocial do Sul do Brasil: tendências temporais","Jerônimo, Jeferson Santos, Jardim, Vanda Maria da Rosa, Kantorski, Luciane Prado, Domingues, Marlos Rodrigues","Cadernos de Saúde Pública; 30(12); 2656-2668","Cadernos de Saúde Pública","Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302656&lang=pt" 
"S0102-311X2014001302679-spa","Dietary patterns of Brazilian adolescents: results of the Brazilian National School-Based Health Survey (PeNSE)","Tavares, Letícia Ferreira, Castro, Inês Rugani Ribeiro de, Levy, Renata Bertazzi, Cardoso, Letícia de Oliveira, Claro, Rafael Moreira","Cadernos de Saúde Pública; 30(12); 2679-2690","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001302679&lang=pt" 
"S0102-37722014000400006-scl","Desempenho e solução de problemas em equipes virtuais: um estudo experimental","Gondim, Sônia Maria Guedes, Batista, Juliana Paranhos Moreno, Luna, André de Figueiredo, Simões, Ana Célia Araújo, Brantes, Carolina dos Anjos Almeida, Alberton, Gisele Debiasi","Psicologia: Teoria e Pesquisa; 30(4); 411-421","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400006&lang=pt" 
"S0102-37722014000400005-scl","As contribuições da personalidade e dos eventos de vida para o bem-estar subjetivo","Woyciekoski, Carla, Natividade, Jean Carlos, Hutz, Claudio Simon","Psicologia: Teoria e Pesquisa; 30(4); 401-409","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400005&lang=pt" 
"S0102-37722014000400002-scl","Pais e/ou professores? Acordo entre informadores na avaliação socioemocional de pré-escolares","Major, Sofia, Seabra-Santos, Maria João","Psicologia: Teoria e Pesquisa; 30(4); 373-383","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400002&lang=pt" 
"S0102-37722014000400007-scl","Melancolia e depressão: um estudo psicanalítico","Mendes, Elzilaine Domingues, Viana, Terezinha de Camargo, Bara, Olivier","Psicologia: Teoria e Pesquisa; 30(4); 423-431","Psicologia: Teoria e Pesquisa","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722014000400007&lang=pt" 
"S1413-82712014000300014-scl","Relações entre práticas educativas parentais e rendimento acadêmico em crianças","Toni, Caroline Guisantes de Salvo, Hecaveí, Vanessa Aparecida","Psico-USF; 19(3); 511-521","Psico-USF","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712014000300014&lang=pt" 
"S1699-65852014000300003-esp","Prevalencia de Cándida y asociación con periodontopatógenos presentes en placa subgingival de pacientes con periodontitis crónica","Ardila Medina, C.M., López Gaviria, M.E., Guzmán Zuluaga, I.C.","Avances en Periodoncia e Implantología Oral; 26(3); 129-134","Avances en Periodoncia e Implantología Oral","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852014000300003&lang=pt" 
"S1699-65852014000300005-esp","Eficacia de las alternativas de tratamiento para la mucositis periimplantaria","Ardila Medina, C.M., Guzmán Zuluaga, I.C.","Avances en Periodoncia e Implantología Oral; 26(3); 141-146","Avances en Periodoncia e Implantología Oral","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852014000300005&lang=pt" 
"S1699-65852014000300004-esp","Tratamiento no quirúrgico en el tratamiento de periimplantitis: revisión narrativa","Zurlohe, M., Ortiz-Vigón, A., Bascones Martínez, A.","Avances en Periodoncia e Implantología Oral; 26(3); 135-140","Avances en Periodoncia e Implantología Oral","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852014000300004&lang=pt" 
"S1699-65852014000300002-esp","Técnica de collage dentario con colgajo mucoperióstico: reporte de caso","Echevarría Goche, A., Jurado Carrasco, J., Mas López, J., Alarcón Palacios, M.","Avances en Periodoncia e Implantología Oral; 26(3); 123-127","Avances en Periodoncia e Implantología Oral","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852014000300002&lang=pt" 
"S1576-59622014000300007-esp","Negociar en circunstancias cambiantes: los motivos sociales como moderadores del capital económico y relacional","Medina, Francisco J., Ramirez Marin, Jimena Y.","Revista de Psicología del Trabajo y de las Organizaciones; 30(3); 141-148","Revista de Psicología del Trabajo y de las Organizaciones","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1576-59622014000300007&lang=pt" 
"S0188-252X2014000200010-mex","Del silencio a la ampliación de los derechos humanos: Un análisis comunicacional de los bombardeos de 1955 en la Argentina contemporánea","Rodríguez, María Graciela, Vázquez, Cecilia","Comunicación y sociedad; (22); 231-263","Comunicación y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2014000200010&lang=pt" 
"S0188-252X2014000200011-mex","Industrias culturales en México: reflexiones para actualizar el debate","Hernández Lomelí, Francisco","Comunicación y sociedad; (22); 265-272","Comunicación y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2014000200011&lang=pt" 
"S0188-252X2014000200012-mex","Jóvenes y ficción televisiva: Construcción de identidad y transmedialidad","Limia Fernández, Moisés","Comunicación y sociedad; (22); 273-278","Comunicación y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2014000200012&lang=pt" 
"S0188-252X2014000200013-mex","La dimensión emocional en el discurso televisivo","Karam, Tanius","Comunicación y sociedad; (22); 279-284","Comunicación y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2014000200013&lang=pt" 
"S0301-70362014000400010-mex","Estrategias para un desarrollo sustentable frente a las tres crisis: finanzas, economía y medio ambiente","Juárez, Diego","Problemas del desarrollo; 45(179); 184-186","Problemas del desarrollo","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362014000400010&lang=pt" 
"S0301-70362014000400011-mex","La crisis mundial y sus efectos en México: análisis sectoriales y regionales","López, Marco Antonio","Problemas del desarrollo; 45(179); 187-189","Problemas del desarrollo","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362014000400011&lang=pt" 
"S0301-70362014000400012-mex","Dinero y estructuras financieras y financiarización, un debate teórico institucional","Rodríguez, Isabel","Problemas del desarrollo; 45(179); 187-189","Problemas del desarrollo","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362014000400012&lang=pt" 
"S0301-70362014000400013-mex","El desarrollo económico de las regiones medias de México","Olmos, Rafael","Problemas del desarrollo; 45(179); 193-195","Problemas del desarrollo","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362014000400013&lang=pt" 
"S2176-94512014000600019-scl","The clinical meaning of external cervical resorption in maxillary canine: transoperative dental trauma","Consolaro, Alberto, Cardoso, Mauricio de Almeida, Almeida, Carolina Dornelas C. M. de, Souza, Ingrid Araújo Oliveira, Capelloza Filho, Leopoldino","Dental Press Journal of Orthodontics; 19(6); 19-25","Dental Press Journal of Orthodontics","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512014000600019&lang=pt" 
"S2176-94512014000600012-scl","3D Orthodontics - from Verne to Shaw","Normando, David","Dental Press Journal of Orthodontics; 19(6); 12-13","Dental Press Journal of Orthodontics","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512014000600012&lang=pt" 
"S1983-40632014000400015-scl","Caracterização físico-química e microscópica de ovos desidratados de avestruz","Aquino, Jailane de Souza, Silva, João Andrade da, Figueiredo, Rossana Maria Feitosa de, Queiroz, Claudiane Magliano de","Pesquisa Agropecuária Tropical; 44(4); 467-473","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000400015&lang=pt" 
"S1983-40632014000400006-scl","Perdas na colheita de tomate industrial em função da regulagem da colhedora","Cunha, João Paulo Barreto, Machado, Túlio de Almeida, Santos, Fábio Lúcio, Coelho, Laysla Moraes","Pesquisa Agropecuária Tropical; 44(4); 363-369","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000400006&lang=pt" 
"S0103-56652014000200004-scl","Reflexões sobre holding e sustentação como gestos psicoterapêuticos","Medeiros, Clarissa, Aiello-Vaisberg, Tania Maria José","Psicologia Clínica; 26(2); 49-62","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200004&lang=pt" 
"S0104-14282014000600013-scl","Estudo da cinética de decomposição de compósitos nanoestruturados de poli (sulfeto de fenileno) reforçados com nanotubos de carbono","Ribeiro, Bruno, Botelho, Edson C., Costa, Michelle L.","Polímeros; 24(6); 720-725","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600013&lang=pt" 
"S0104-14282014000600009-scl","Membranas de PVA e sílica para aplicação em célula a combustível de alimentação direta de álcool","Aguiar, Liz Contino Vianna de, Gomes, Ailton de Souza, Ramos Filho, Florêncio Gomes de","Polímeros; 24(6); 689-693","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600009&lang=pt" 
"S0104-14282014000600008-scl","Mechanical, thermal, and barrier properties of methylcellulose/cellulose nanocrystals nanocomposites","Silvério, Hudson Alves, Flauzino Neto, Wilson Pires, Silva, Ingrid Souza Vieira da, Rosa, Joyce Rover, Pasquini, Daniel, Assunção, Rosana Maria Nascimento de, Barud, Hernane da Silva, Ribeiro, Sidney José Lima","Polímeros; 24(6); 683-688","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600008&lang=pt" 
"S0104-14282014000600003-scl","Evaluation of the influence of the use of waste from the processing of rice in physicochemical properties and biodegradability of PHB in composites","Boitt, Ana Paula Wünsch, Barcellos, Ivonete Oliveira, Alberti, Leila Denise, Bucci, Doris Zwicker","Polímeros; 24(6); 640-645","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600003&lang=pt" 
"S0104-14282014000600007-scl","Zinc layered hydroxide salts: intercalation and incorporation into low-density polyethylene","Jaerger, Silvia, Zimmermann, Ademir, Zawadzki, Sonia Faria, Wypych, Fernando, Amico, Sandro Campos","Polímeros; 24(6); 673-682","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600007&lang=pt" 
"S0104-14282014000600006-scl","The use of atomic force microscopy as an important technique to analyze the dispersion of nanometric fillers and morphology in nanocomposites and polymer blends based on elastomers","Sousa, Fabiula Danielli Bastos de, Scuracchio, Carlos Henrique","Polímeros; 24(6); 661-672","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600006&lang=pt" 
"S0104-14282014000600004-scl","Sugarcane bagasse ash: new filler to natural rubber composite","Santos, Renivaldo José dos, Agostini, Deuber Lincon da Silva, Cabrera, Flávio Camargo, Reis, Elton Aparecido Prado dos, Ruiz, Marcos Roberto, Budemberg, Eduardo Roque, Teixeira, Silvio Rainho, Job, Aldo Eloizo","Polímeros; 24(6); 646-653","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600004&lang=pt" 
"S0103-56652014000200003-scl","Instrumento de apoio para a primeira entrevista em psicoterapia cognitivo-comportamental","Murta, Sheila Giardini, Rocha, Sheila Giovana Morais","Psicologia Clínica; 26(2); 33-47","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200003&lang=pt" 
"S0103-56652014000200002-scl","Considerações sobre os movimentos de medicalização da vida","Figueira, Paula Lampé, Caliman, Luciana Vieira","Psicologia Clínica; 26(2); 17-32","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200002&lang=pt" 
"S0103-56652014000200005-scl","A criança como sujeito e como objeto entre duas formas de investigação do abuso sexual","Piza, Luciana, Alberti, Sonia","Psicologia Clínica; 26(2); 63-85","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200005&lang=pt" 
"S0103-56652014000200007-scl","Contribuições da clínica da parentalidade no atendimento de um caso de obesidade infantil","Campana, Nathalia T. C., Gomes, Isabel C., Lerner, Rogério","Psicologia Clínica; 26(2); 105-119","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200007&lang=pt" 
"S0103-56652014000200006-scl","Conflitos enquadrados como bullying: categoria que aumenta tensões e impossibilita análises","Marafon, Giovanna, Scheinvar, Estela, Nascimento, Maria Lívia do","Psicologia Clínica; 26(2); 87-104","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200006&lang=pt" 
"S0103-56652014000200009-scl","Escritas de si mesmo: os adolescentes e seus blogs","Freitas, Elisa Aires Rodrigues de, Silva, Luiz Carlos Avelino da","Psicologia Clínica; 26(2); 139-157","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200009&lang=pt" 
"S0103-56652014000200008-scl","Registros de sessão terapêutica: relato, gravação ou transcrição? considerações sobre as diferenças entre os registros","Silva, Milena da Rosa, Barcellos, Eduarda Duarte de, Sanchez, Lívia Fração, Steibel, Denise, Fernandes, Paula de Paula, Campezatto, Paula von Mengden, Geremia, Lisiane, Klarmann, Regina Pereira","Psicologia Clínica; 26(2); 121-138","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200008&lang=pt" 
"S1983-40632014000400005-scl","Análise econômica da adubação nitrogenada em feijoeiro de inverno sob plantio direto","Sabundjian, Michelle Traete, Arf, Orivaldo, Tarsitano, Maria Aparecida Anselmo, Kaneko, Flávio Hiroshi, Corsini, Daiene Camila Dias Chaves","Pesquisa Agropecuária Tropical; 44(4); 349-356","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000400005&lang=pt" 
"S1983-40632014000400007-scl","Germinação de sementes de Physalis angulata L.: estádio de maturação do cálice e forma de armazenamento","Carvalho, Tereza Cristina de, D&#039;Angelo, Jessica Welinski de Oliveira, Scariot, Gustavo Nunes, Saes Júnior, Luiz Alberto, Cuquel, Francine Lorena","Pesquisa Agropecuária Tropical; 44(4); 357-362","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000400007&lang=pt" 
"S1983-40632014000400003-scl","Fitorremediação de solos contaminados com picloram por Urochloa brizantha","Franco, Miguel Henrique Rosa, França, André Cabral, Albuquerque, Marco Túlio, Schiavon, Nykolas Carvalho, Vargas, Guto Nascimento","Pesquisa Agropecuária Tropical; 44(4); 460-467","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000400003&lang=pt" 
"S0104-14282014000600014-scl","Avaliação das propriedades química, física e mecânica de painéis aglomerados produzidos com resíduo de madeira da Amazônia - Cumaru (Dipteryx Odorata) e resina poliuretana à base de óleo de mamona","Zau, Mírian Dayse Lima, Vasconcelos, Raimundo Pereira de, Giacon, Virginia Mansanares, Lahr, Francisco Antônio Rocco","Polímeros; 24(6); 726-732","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600014&lang=pt" 
"S0104-14282014000600015-scl","Estudo das células Neuro2A sobre os biomateriais PCL e PLLA","Maturana, Luiz Gabriel, Pierucci, Amauri, Simões, Gustavo Ferreira, Oliveira, Alexandre Leite Rodrigues de, Duek, Eliana Aparecida de Rezende","Polímeros; 24(6); 733-739","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600015&lang=pt" 
"S0104-14282014000600016-scl","Filmes poliméricos baseados em amido e lignossulfonatos: preparação, propriedades e avaliação da biodegradação","Campagner, Marina Rodrigues, Moris, Virgínia Aparecida da Silva, Pitombo, Leonardo Machado, Carmo, Janaina Braga do, Paiva, Jane Maria Faulstich de","Polímeros; 24(6); 740-751","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600016&lang=pt" 
"S0104-14282014000600012-scl","Usinabilidade de materiais compósitos poliméricos para aplicações automotivas","Gutiérrez, Juan Carlos Horta, Rubio, Juan Carlos Campos, Faria, Paulo Eustáquio de, Davim, João Paulo","Polímeros; 24(6); 711-719","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000600012&lang=pt" 
"S0103-56652014000200012-scl","Subjetividade contemporânea: narcisismo e estados afetivos em um grupo de adultos jovens","Langaro, Flávia Nedeff, Benetti, Silvia Pereira da Cruz","Psicologia Clínica; 26(2); 197-215","Psicologia Clínica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200012&lang=pt" 
"S0103-56652014000200013-scl","Enjeux d&#039;une discussion entre psychanalyse et neurosciences à propos de l&#039;imagerie cérébrale","Potier, Rémy","Psicologia Clínica; 26(2); 217-229","Psicologia Clínica","Francês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-56652014000200013&lang=pt" 
