"S0370-41062013000300011-chl","Bandas amnióticas constrictivas y derivación oportuna: A propósito de 2 casos clínicos","MOROVIC I, CARMEN GLORIA, SEARLE F, SUSANA, VIDAL T, CLAUDIA","Revista chilena de pediatría; 84(3); 318-322","Revista chilena de pediatría","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062013000300011&lang=pt" 
"S2007-11322013000300001-mex","Universidad Autónoma de Nuevo León socialmente responsable del Medio Ambiente","Ancer Rodríguez, Jesús","Revista mexicana de ciencias forestales; 4(17); 6-6","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300001&lang=pt" 
"S2007-11322013000300003-mex","Vacíos y omisiones en conservación de las ecorregiones de montaña en México","Cantú Ayala, César Martín, Estrada Arellano, Josué Raymundo, Salinas Rodríguez, María Magdalena, Marmolejo Moncivais, José Guadalupe, Estrada Castillón, Eduardo Andrés","Revista mexicana de ciencias forestales; 4(17); 10-27","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300003&lang=pt" 
"S2007-11322013000300005-mex","Análisis espacio-temporal de los bosques de Pinus cembroides Zucc. atacados por Dendroctonus mexicanus Hopkins","Cuéllar-Rodríguez, Gerardo, Equihua-Martínez, Armando, Villa-Castillo, Jaime, Estrada-Venegas, Edith G., Méndez-Montiel, Tulio, Romero-Nápoles, Jesús","Revista mexicana de ciencias forestales; 4(17); 42-49","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300005&lang=pt" 
"S2007-11322013000300004-mex","Modelización del crecimiento de Pinus teocote Schltdl. et Cham. en el noreste de México","Aguirre Calderón, Oscar Alberto","Revista mexicana de ciencias forestales; 4(17); 28-41","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300004&lang=pt" 
"S2007-11322013000300007-mex","Calidad del carbón de Prosopis laevigata (Humb. &amp; Bonpl. ex Willd.) M.C. Johnst. y Ebenopsis ebano (Berland.) Barneby &amp; J.W. Grimes elaborado en horno tipo fosa","Carrillo-Parra, Artemio, Foroughbakhch-Pournavab, Rahim, Bustamante-García, Verónica","Revista mexicana de ciencias forestales; 4(17); 62-71","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300007&lang=pt" 
"S2007-11322013000300006-mex","Concentración de carbono en especies del bosque de pino-encino en la Sierra Madre Oriental","Jiménez Pérez, Javier, Treviño Garza, Eduardo Javier, Yerena Yamallel, José Israel","Revista mexicana de ciencias forestales; 4(17); 50-61","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300006&lang=pt" 
"S2007-11322013000300009-mex","Evaluación morfométrica de cervatos cola blanca (Odocoileus virginianus Zimmermann, 1780) criados en cautiverio","Uvalle Sauceda, José I., Ontiveros Chacón, Juan C., González Saldívar, Fernando, Moreno Degollado, Gustavo","Revista mexicana de ciencias forestales; 4(17); 84-97","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300009&lang=pt" 
"S2007-11322013000300002-mex","Ediorial","Jiménez Pérez, Javier","Revista mexicana de ciencias forestales; 4(17); 7-8","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300002&lang=pt" 
"S2007-11322013000300008-mex","Evaluación del aumento en peso de cervatos cola blanca alimentados con diferentes fórmulas lácteas","González Saldívar, Fernando N., Ontiveros Chacón, Juan C., Uvalle Sauceda, José I., Moreno Degollado, Gustavo, Kawas Garza, Jorge Ramsy","Revista mexicana de ciencias forestales; 4(17); 72-83","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300008&lang=pt" 
"S2007-11322013000300015-mex","Evaluación y comportamiento paisajístico de especies nativas en Linares, N. L., 16 años de evaluación","López Aguillón, Ricardo, López García, Mariana","Revista mexicana de ciencias forestales; 4(17); 164-173","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000300015&lang=pt" 
"S0717-95022013000200064-chl","Muscle Fiber Type Composition, Fiber Diameter, Capillary Density in Temporalis and Masseter Muscles and Correlation with Bite Force","Guimarães, Thatiana Bastos, Ferreira, Mariana Brandão, Wakamatsu, Alda, Oliveira, Stanley Reis, Guimarães, Antonio Sergio, Suazo Galdames, Iván, Marie, Suely Nagahashi","International Journal of Morphology; 31(2); 747-753","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200064&lang=pt" 
"S0717-95022013000200065-chl","Reproductive Response in Offspring Male Rats Exposed to Prenatal Stress and to Early Postnatal Stimulation","Chen Cárdenas, S. M, Mayer, N, Romanini, M. C, Rolando, A. N, Liaudat, A. C, Brun, N, Vivas, A, Gauna, H. F, Rodríguez, N","International Journal of Morphology; 31(2); 754-764","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200065&lang=pt" 
"S0717-95022013000200067-chl","Uterine Gland Microstructure in the Pregnant and the Non-pregnant Lesser Galago (Galago senegalensis)","Njogu, Allan, Owiti, George Otiang&#039;a, Oduor-Okelo, Dominic","International Journal of Morphology; 31(2); 771-776","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200067&lang=pt" 
"S0717-95022013000200068-chl","Ultrastructural Study of Bovine Papillomavirus During Outbreaks in Brazil","Catroxo, M. H. B, Martins, A. M. C. R. P. F, Petrella, S, Souza, F, Nastari, B.D.B","International Journal of Morphology; 31(2); 777-784","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200068&lang=pt" 
"S0718-34292013000200006-chl","Presence of Phytophthora cinnamomi Rands. in avocado orchards in Azapa and Codpa valleys, Chile","Sepulveda-Chavera, Germán, Salvatierra-Martínez, Ricardo, Bilbao-Apata, Cristián, Sepúlveda-Ramírez, Paulina, Allende-Castro, Marjorie, Alache-González, Jorge","Idesia (Arica); 31(2); 41-47","Idesia (Arica)","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292013000200006&lang=pt" 
"S0717-95022013000200056-chl","Cellular Responses in the Respiratory Tract Following Intranasal administration of Peste des petits Ruminant Vaccine in Goats","Ezeasor, C. V, Emikpe, B. O, Yussof, Sabri M, Afusat, Jagun, Anosa, V. O","International Journal of Morphology; 31(2); 687-692","International Journal of Morphology","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200056&lang=pt" 
"S0717-95022013000200001-chl","Regeneración Ósea en Defectos Críticos Tratados con Matriz Ósea Bovina Inorgánica Aplicada con dos Diferentes Vehículos","Duque Netto, Henrique, Olate, Sergio, Klüppel, Leandro, Miranda Chaves, Maria das Graças Alfonso de, Salgado, Ivone de Oliveira, Vásquez, Bélgica, Albergaria-Barbosa, Jose","International Journal of Morphology; 31(2); 367-372","International Journal of Morphology","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022013000200001&lang=pt" 
"S0718-34292013000200008-chl","Path analysis in multicollinearity for fruit traits of pepper","da Silva, Anderson Rodrigo, Nascimento, Moysés, Cecon, Paulo Roberto, Sapucay, Moryb JLC, Ramalho do Rêgo, Elizanilda, Barbosa, Lidiane Aparecida","Idesia (Arica); 31(2); 55-60","Idesia (Arica)","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292013000200008&lang=pt" 
"S1900-54072013000200010-col","Complicaciones de lo ilegal y de lo informal: El &quot;business&quot;, una propuesta conceptual","Parra, Johanna","Antipoda. Revista de Antropología y Arqueología; (17); 205-228","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200010&lang=pt" 
"S1900-54072013000200011-col","Trabajadores indígenas en el Chaco argentino: Algunos sentidos estigmatizadores","Iñigo Carrera, Valeria","Antipoda. Revista de Antropología y Arqueología; (17); 229-251","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200011&lang=pt" 
"S1900-54072013000200009-col","Interdependencia y Economía de dones. La &quot;ayuda&quot; (Quipalehuiya) como forma económica básica entre los Nahuas, México","Velázquez Galindo, Yuribia","Antipoda. Revista de Antropología y Arqueología; (17); 175-201","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200009&lang=pt" 
"S1900-54072013000200008-col","Credencialismo y recomendación: Las bases de la reproducción de la clase obrera siderúrgica en la Argentina contemporánea","Perelman, Laura, Vargas, Patricia","Antipoda. Revista de Antropología y Arqueología; (17); 153-174","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200008&lang=pt" 
"S1900-54072013000200001-col","Antropología y Economía","Espinosa Arango, Mónica I.","Antipoda. Revista de Antropología y Arqueología; (17); 13-16","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200001&lang=pt" 
"S1900-54072013000200003-col","Energía vital. La corriente de relaciones","Gudeman, Stephen","Antipoda. Revista de Antropología y Arqueología; (17); 25-47","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200003&lang=pt" 
"S1900-54072013000200002-col","","Fleischer, Friederike","Antipoda. Revista de Antropología y Arqueología; (17); 17-21","Antipoda. Revista de Antropología y Arqueología","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200002&lang=pt" 
"S1900-54072013000200005-col","The uncertain consequences of the socialist pursuit of certainty: The case of uyghur Villagers in eastern Xinjiang, China","Hann, Chris","Antipoda. Revista de Antropología y Arqueología; (17); 79-105","Antipoda. Revista de Antropología y Arqueología","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200005&lang=pt" 
"S1900-54072013000200004-col","El régimen alimentario neoliberal y su crisis: Estado, Agroempresas Multinacionales y Biotecnología","Otero, Gerardo","Antipoda. Revista de Antropología y Arqueología; (17); 49-78","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200004&lang=pt" 
"S1900-54072013000200007-col","Interacciones económicas, interacciones simbólicas. Una aproximación atnográfica al significado social del Dólar Blue en Argentina","Sánchez, María Soledad","Antipoda. Revista de Antropología y Arqueología; (17); 133-152","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200007&lang=pt" 
"S1900-54072013000200006-col","Entre las crisis globales y los contextos locales. elementos para una introducción a la antropología económica","Montenegro Riveros, Mauricio","Antipoda. Revista de Antropología y Arqueología; (17); 109-131","Antipoda. Revista de Antropología y Arqueología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1900-54072013000200006&lang=pt" 
"S2079-312X2013000100005-ury","LA LOCUCIÓN PREPOSITIVA DENTRO DE COMO MARCADOR DE BORDES: UNA DESCRIPCIÓN SEGÚN EL ENFOQUE COGNITIVO-PROTOTÍPICO","","Lingüística; 29(1); 81-114","Lingüística","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100005&lang=pt" 
"S2079-312X2013000100007-ury","COMPARTIR EL ESPACIO - CONTINUAR EL DISCURSO: LAS FORMAS, FUNCIONES Y USOS DE LA PARTÍCULA AÍ EN EL PORTUGUÉS BRASILEÑO","","Lingüística; 29(1); 143-163","Lingüística","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100007&lang=pt" 
"S2079-312X2013000100002-ury","IMPLEMENTAÇÃO DE A GENTE NAS FUNÇÕES DE ACUSATIVO, DATIVO E OBLÍQUO: REFLEXÕES, PROPOSTAS E PRIMEIROS RESULTADOS","de Segadas Vianna, Juliana Barbosa, dos Santos Lopes, Célia Regina","Lingüística; 29(1); 11-36","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100002&lang=pt" 
"S2079-312X2013000100003-ury","RECORRÊNCIA DE NOMINALIZAÇÔES DEVERBAIS em RESUMOS DE CARTAS científicAs em língua portuguesa E A INDEXAÇÂO TEMÁTICA","da Silveira Guedes, Vânia Lisbôa, Veloso da Costa Santos, Maria José","Lingüística; 29(1); 37-57","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100003&lang=pt" 
"S2079-312X2013000100006-ury","PERCURSOS DA GEOLINGUÍSTICA NO BRASIL","Marcelino CARDOSO, Suzana Alice, Andrade MOTA, Jacyra","Lingüística; 29(1); 115-142","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100006&lang=pt" 
"S2079-312X2013000100004-ury","AS LOCUÇÕES ADVERBIAIS TEMPORAIS E ASPECTUAIS NOS SÉCULOS XVIII E XIX DO PORTUGUÊS: UM ESTUDO DA ORDEM","Paulino Machado, Natalia Ilse","Lingüística; 29(1); 59-80","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100004&lang=pt" 
"S2079-312X2013000100008-ury","EM BUSCA DA MELODIA NORDESTINA: AS VOGAIS MÉDIAS PRETÔNICAS DE UM DIALETO BAIANO","Pacheco, Vera, Oliveira, Marian, de Jesus Ribeiro, Priscila","Lingüística; 29(1); 165-187","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100008&lang=pt" 
"S2079-312X2013000100009-ury","CONHECIMENTO LINGUÍSTICO NO SÉCULO XIX: TRADIÇÃO E “MODERNIDADE","Lopes Fávero, Leonor, Molina, Márcia A G","Lingüística; 29(1); 189-203","Lingüística","Português","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S2079-312X2013000100009&lang=pt" 
"S0124-00642013000300009-spa","Carencia de agua y sus implicaciones en las prácticas alimentarias, en Turbo, Antioquia","Rodríguez-Villamil, Natalia, Restrepo-Mesa, Sandra, Zambrano-Bejarano, Ingri","Revista de Salud Pública; 15(3); 421-433","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300009&lang=pt" 
"S0124-00642013000300007-spa","Health risk represented by inhaling polycyclic aromatic hydrocarbons (PAH) during daily commuting involving using a high traffic flow route in Bogotá","Pachón, Jorge E., Sarmiento, Hugo, Hoshiko, Tomomi","Revista de Salud Pública; 15(3); 398-407","Revista de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300007&lang=pt" 
"S0124-00642013000300005-spa","Factores asociados con lactancia materna exclusiva hasta el sexto mes en madres adolescentes. Medellin, 2010","Gómez-Aristizábal, Liliana Y., Díaz-Ruiz, Carlos E., Manrique-Hernández, Rubén D.","Revista de Salud Pública; 15(3); 374-385","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300005&lang=pt" 
"S0124-00642013000300004-spa","Factibilidad técnica y de salud pública de la recolección de aguas nieblas: Estudio de caso","García-Ubaque, César A., Vaca-Bohórquez, Martha L., García-Ubaque, Juan C.","Revista de Salud Pública; 15(3); 366-373","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300004&lang=pt" 
"S0124-00642013000300011-spa","Resultados de una intervencion de farmacovigilancia en pacientes con VIH/SIDA tratados con estavudina","Machado-Alba, Jorge E.","Revista de Salud Pública; 15(3); 446-454","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300011&lang=pt" 
"S0124-00642013000300014-spa","Causas de desapego a tratamiento, dieta y seguimiento de pacientes con diabetes y posibles factores asociados con la enfermedad","De La Cruz-Maldonado, María G., Vargas-Morales, Juan M., Ledezma-Tristán, Erika S., Holguín-Carrillo, Mariana C., Martínez-Castellanos, Alan Y., Fragoso-Morales, Lilia E.","Revista de Salud Pública; 15(3); 478-485","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300014&lang=pt" 
"S0124-00642013000300012-spa","Prácticas y consejería de actividad física en médicos generalistas de Argentina","Ramírez-Cardona, Lorena, Trejo-Varón, Ruby, Barengo, Noel C.","Revista de Salud Pública; 15(3); 455-464","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300012&lang=pt" 
"S0124-00642013000300001-spa","Factores laborales asociados al riesgo de estrés postraumático en uniformados de un sector de Medellín","González-Penagos, Catalina, Moreno-Bedoya, Juan P., Berbesi-Fernández, Dedsy Y., Segura-Cardona, Ángela M.","Revista de Salud Pública; 15(3); 335-341","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300001&lang=pt" 
"S0124-00642013000300002-spa","Smoking, behavioral factors and familial environment: a population based study with Brazilian adolescents","Arrais-Ribeiro, Gabriella L., Clementino, Marayza A., Cesarino-Gomes, Monalisa da N., Firmino, Ramon T., Lins Dantas-Siqueira, Maria B., Granville-Garcia, Ana F.","Revista de Salud Pública; 15(3); 342-353","Revista de Salud Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300002&lang=pt" 
"S0124-00642013000300003-spa","Marco legal de los riesgos profesionales y la salud ocupacional en Colombia, Siglo XX","Arango-Soler, Juan M., Luna-García, Jairo E., Correa-Moreno, Yerson A., Campos, Adriana C.","Revista de Salud Pública; 15(3); 354-365","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300003&lang=pt" 
"S0124-00642013000300006-spa","Validación de criterio de la Escala Abreviada del Desarrollo (EAD-1) en el dominio audición-lenguaje","Muñoz-Caicedo, Augusto, Zapata-Ossa, Helmerde J., Pérez-Tenorio, Liliana M.","Revista de Salud Pública; 15(3); 386-397","Revista de Salud Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642013000300006&lang=pt" 
