"S0103-166X2006000200010-scl","Psicologia ambiental: entendendo as relações do homem com seu ambiente","Souza, Luciana Silva Martins de","Estudos de Psicologia (Campinas); 23(2); 203-205","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000200010&lang=pt" 
"S0103-21002006000200003-scl","Acompanhante de adulto na Unidade de Terapia Intensiva: uma visão do paciente","Maciel, Márcia Rodrigues, Souza, Mariana Fernandes de","Acta Paulista de Enfermagem; 19(2); 138-143","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200003&lang=pt" 
"S0103-21002006000200008-scl","Integridade da pele prejudicada em idosos: estudo de ocorrência numa comunidade atendida pelo Programa Saúde da Família","Resende, Daniella de Moura, Bachion, Maria Márcia, Araújo, Lorena Aparecida de Oliveira","Acta Paulista de Enfermagem; 19(2); 168-173","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200008&lang=pt" 
"S0103-21002006000200011-scl","Prevenção da reincidência de gravidez em adolescentes: efeitos de um Programa de Planejamento Familiar","Berlofi, Luciana Mendes, Alkmin, Eloisa Luci Cardoso, Barbieri, Márcia, Guazzelli, Cristina Aparecida Falbo, Araújo, Fabio Fernando de","Acta Paulista de Enfermagem; 19(2); 196-200","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200011&lang=pt" 
"S0103-21002006000200010-scl","Avaliação dos pacientes sobre os estressores em uma unidade coronariana","Marosti, Carina Aparecida, Dantas, Rosana Aparecida Spadoti","Acta Paulista de Enfermagem; 19(2); 190-195","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200010&lang=pt" 
"S0103-21002006000200013-scl","Reforma psiquiatrica brasileira: muito a refletir","Fraga, Maria de Nazaré de Oliveira, Souza, Ângela Maria Alves e, Braga, Violante Augusta Batista","Acta Paulista de Enfermagem; 19(2); 207-211","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200013&lang=pt" 
"S0103-21002006000200016-scl","Componentes funcionais da teoria de Peplau e sua confluência com o referencial de grupo","Moraes, Leila Memória Paiva, Lopes, Marcos Venícios de Oliveira, Braga, Violante Augusta Batista","Acta Paulista de Enfermagem; 19(2); 228-233","Acta Paulista de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002006000200016&lang=pt" 
"S1135-57272006000300004-esp","Políticas reguladoras y opinión pública: El caso del tabaco","Saltó, Esteve, Villalbí, Joan R, Valverde, Araceli, Baranda, Lucía, Plasencia, Antoni","Revista Española de Salud Pública; 80(3); 243-248","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300004&lang=pt" 
"S1135-57272006000300007-esp","Comité de redacción del año 1932","","Revista Española de Salud Pública; 80(3); 261-263","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300007&lang=pt" 
"S1135-57272006000300009-esp","Revistas de libros: Ni gordos ni flacos. Lo que se debe comer","Carrasco Cadenas, E.","Revista Española de Salud Pública; 80(3); 277-277","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300009&lang=pt" 
"S1135-57272006000300008-esp","Aumenta la diabetes","Pascua, M.","Revista Española de Salud Pública; 80(3); 265-275","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300008&lang=pt" 
"S1135-57272006000300002-esp","Análisis de un modelo económico de una estrategia poblacional de vacunación gripal en trabajadores sanos","Martín Fernández, Jesus","Revista Española de Salud Pública; 80(3); 219-231","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300002&lang=pt" 
"S1135-57272006000300003-esp","Factores asociados al control de la hipertensión arterial en personas mayores de 60 años en España","Tuesca-Molina, Rafael, Guallar-Castillón, Pilar, Banegas-Banegas, José Ramón, Graciani-Pérez Regadera, Auxiliadora","Revista Española de Salud Pública; 80(3); 233-242","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300003&lang=pt" 
"S1135-57272006000300005-esp","Los registros de enfermedades en la investigación epidemiológica de las enfermedades raras en España","Zurriaga Lloréns, Óscar, Martínez García, Carmen, Arizo Luque, Vanessa, Sánchez Pérez, Maria José, Ramos Aceitero, Julián Mauro, García Blasco, Maria José, Ferrari Arroyo, Maria José, Perestelo Pérez, Lilisbeth, Ramalle Gómara, Enrique, Martínez Frias, Maria Luisa, Posada de la Paz, Manuel","Revista Española de Salud Pública; 80(3); 249-257","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300005&lang=pt" 
"S1135-57272006000300001-esp","No a las guerras","Pérez Andrés, Cristina","Revista Española de Salud Pública; 80(3); 215-218","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300001&lang=pt" 
"S1135-57272006000300006-esp","Incumplimiento del protocolo diagnóstico de diabetes gestacional tras sobrecarga oral de glucosa con un punto alterado","Maciá Bobes, Carmen, Ronzón Fernández, Aránzazu, Maza López, Aránzazu de la","Revista Española de Salud Pública; 80(3); 259-260","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300006&lang=pt" 
"S1135-57272006000300010-esp","Francisco Gavaldá, adelantado en el estudio social y estadístico sobre la peste (1679)","López Piñero, José María","Revista Española de Salud Pública; 80(3); 279-281","Revista Española de Salud Pública","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272006000300010&lang=pt" 
"S0104-71832006000100019-scl","Des maux indicibles: sociologie des lieux d&#039;écoute","Ferreira, Jaqueline","Horizontes Antropológicos; 12(25); 307-310","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100019&lang=pt" 
"S0104-71832006000100008-scl","O ativismo transnacional pela Amazônia: entre a ecologia política e o ambientalismo de resultados","Zhouri, Andréa","Horizontes Antropológicos; 12(25); 139-169","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100008&lang=pt" 
"S0104-71832006000100011-scl","Desejos de cidade: imaginários urbanos em assentamentos rurais numa área de reserva de mata atlântica brasileira","Cavalcanti, Bruno César, Barros, Rachel Rocha de Almeida","Horizontes Antropológicos; 12(25); 217-235","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100011&lang=pt" 
"S0104-71832006000100021-scl","Houla Ko, ou o filho do sol e do vento","Devos, Rafael","Horizontes Antropológicos; 12(25); 316-319","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100021&lang=pt" 
"S0104-71832006000100020-scl","Igreja in concert: padres cantores, mídia e marketing","Fernandes, Sílvia Regina Alves","Horizontes Antropológicos; 12(25); 311-315","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100020&lang=pt" 
"S0212-71992006000600021-esp","Misión del internista en el hospital moderno","Fernández-Miera, M. F.","Anales de Medicina Interna; 23(6); 300-301","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600021&lang=pt" 
"S0212-71992006000600016-esp","Hematoma mesentérico espontáneo de causa incierta","Aguilar Fernández, I. M., Martínez Ríos, I., Gavilán Carrasco, J. C., Hidalgo Conde, A.","Anales de Medicina Interna; 23(6); 296-297","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600016&lang=pt" 
"S0212-71992006000600015-esp","Fibrilación auricular en paciente oncológica en remisión","Álvarez Álvarez, C., Tardáguila Montero, F., Carrillo Sande, J. A., Iglesias Rodríguez, B.","Anales de Medicina Interna; 23(6); 295-296","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600015&lang=pt" 
"S0212-71992006000600022-esp","Diagnóstico simultáneo de carcinoma microcítico de pulmón y enfermedad de Hodgkin","Rubiales, A. S., Martínez, G., Aller, J. L., Roig, V., Valle, M. L. del","Anales de Medicina Interna; 23(6); 301-302","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600022&lang=pt" 
"S0212-71992006000600020-esp","Sacroileitis y enfermedad de Behçet","Arias, I. M., Ramos-Casals, M., Espinosa, G., Reyes, R.","Anales de Medicina Interna; 23(6); 300-300","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600020&lang=pt" 
"S0212-71992006000600017-esp","Doble rotura cardiaca post-infarto agudo de miocardio","Cabrera Aguilar, F. J., Muiño Miguez, A., Pinilla Llorente, B., Lopez de Sá Areses, E., Silva Guisasola, J.","Anales de Medicina Interna; 23(6); 297-297","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600017&lang=pt" 
"S0212-71992006000600019-esp","Paciente con vértigo, situación frustrante para el médico y el paciente","García de Hombre, A. M.","Anales de Medicina Interna; 23(6); 299-299","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600019&lang=pt" 
"S0212-71992006000600001-esp","La aplicación de la tecnología de los Microarrays en la oncología clínica","Khosravi Shahi, P., Pérez Manga, G.","Anales de Medicina Interna; 23(6); 255-256","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600001&lang=pt" 
"S0212-71992006000600010-esp","Pancarditis neumocócica con infarto agudo de miocardio y fracaso cardiaco de curso fulminante","García Ordóñez, M. A., Hierro Martín, I., Jiménez Martín, J. J., Blasco Morilla, J.","Anales de Medicina Interna; 23(6); 285-287","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600010&lang=pt" 
"S0212-71992006000600018-esp","Enfermedad de Crohn e infección de prótesis de cadera por fístula enteral","Ramos Martínez, A., García Navarro, M. J., Muñez Rubio, E., Jiménez Cristóbal, J., Torrijos Garrido, P.","Anales de Medicina Interna; 23(6); 298-298","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600018&lang=pt" 
"S0212-71992006000600003-esp","Serología hepatitis C: estudio de prevalencia en población post mortem","Arroyo Fernández, A., Carboné Coté, M. T.","Anales de Medicina Interna; 23(6); 260-263","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600003&lang=pt" 
"S0212-71992006000600002-esp","Hepatitis crónica por virus C: Datos epidemiológicos y de eficacia terapéutica en 255 casos","Pérez Mota, A., Blanco Coronado, M. A., Graus Morales, J., Rodero Vázquez de Castro, R., Pérez Muñoz, C., Vicente Bach, J. L. de, Villalgordo Aparicio, C.","Anales de Medicina Interna; 23(6); 257-259","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600002&lang=pt" 
"S0212-71992006000600009-esp","Presentación atípica de un caso de arteritis de células gigantes","Rosselló Aubach, L. L., Torres Cortada, G., Cabau Rúbies, J., Aragón Sanz, M. A., Oncins Torres, R.","Anales de Medicina Interna; 23(6); 282-284","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600009&lang=pt" 
"S0212-71992006000600011-esp","Síndrome de Ballooning &quot;abortado&quot;","Obón Azuara, B., Ortas Nadal, M. R., Gutiérrez Cía, I., Villanueva Anadón, B., Cárcamo Merino, A.","Anales de Medicina Interna; 23(6); 288-290","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600011&lang=pt" 
"S0212-71992006000600005-esp","Prevalencia de infección nosocomial en hospitales universitarios de La Habana, Cuba","Guanche Garcell, H., Núñez Labrador, L., Baxter Campaña, M., Tolón Marín, M., Morales Pérez, C., Fresneda Septiem, G., Avendaño Espinosa, M., Gutiérrez García, F.","Anales de Medicina Interna; 23(6); 269-271","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600005&lang=pt" 
"S0212-71992006000600008-esp","Mixoma auricular izquierdo como forma de presentación de una angina de esfuerzo","Marchena Yglesias, P. J., Benito Cordón, L. P. de, Hervás Laguna, M. J., Ruiz Climente, M., Dimas Núñez, J. F.","Anales de Medicina Interna; 23(6); 279-281","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600008&lang=pt" 
"S0212-71992006000600007-esp","Artritis séptica por Listeria monocytogenes sobre rodilla protésica en una paciente con artritis reumatoide y macroglobulinemia de Waldenström","Gómez Rodríguez, N., Ibáñez Ruán, J., González Pérez, M.","Anales de Medicina Interna; 23(6); 276-278","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600007&lang=pt" 
"S0212-71992006000600006-esp","Macro-creatincinasa: marcador de enfermedad. Guía práctica para su manejo","Ruiz Ginés, M. A., Calafell Mas, M. F., Ruiz Ginés, J. A., Fernández Rodríguez, E.","Anales de Medicina Interna; 23(6); 272-275","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600006&lang=pt" 
"S0212-71992006000600004-esp","Utilidad de los modelos clínicos en la predicción de tromboembolia pulmonar","Alonso Martínez, J. L., García Sanchotena, J. L., Abínzano Guillén, M. L., Urbieta Echezarreta, M. A., Anniccherico Sánchez, F. J., Fernández Ladrón, V.","Anales de Medicina Interna; 23(6); 264-268","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600004&lang=pt" 
"S0212-71992006000600013-esp","Macroglobulinemia de Waldenström","Khosravi Shahi, P., Castillo Rueda, A. del, Díaz Muñoz de la Espada, V. M.","Anales de Medicina Interna; 23(6); 291-293","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600013&lang=pt" 
"S0212-71992006000600012-esp","","","Anales de Medicina Interna; 23(6); 290-290","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600012&lang=pt" 
"S0212-71992006000600014-esp","Endocarditis sobre válvulas pulmonar y aórtica nativas por Streptococcus bovis","Crespo Valadés, E., Blanco Jarava, A., Sánchez Castaño, A.","Anales de Medicina Interna; 23(6); 294-294","Anales de Medicina Interna","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992006000600014&lang=pt" 
"S1025-55832006000200001-per","","Núñez Chávez, A. Ulises","Anales de la Facultad de Medicina; 67(2); 99-100","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200001&lang=pt" 
"S1025-55832006000200002-per","Efectos de la soya en la mucosa endometrial de mujeres posmenopáusicas","Jara, Delia, Valer, Victoria, León, Inés","Anales de la Facultad de Medicina; 67(2); 101-107","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200002&lang=pt" 
"S1025-55832006000200003-per","Características nutricionales de niños con parálisis cerebral: ARIE - Villa El Salvador, 2004","Del Águila, Aníbal, Áibar, Patricia","Anales de la Facultad de Medicina; 67(2); 108-119","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200003&lang=pt" 
"S1025-55832006000200004-per","Perfil de sensibilidad y resistencia de Staphylococcus aureus: Experiencia en el Hospital Nacional Hipólito Unanue","Mamani, Edgardo, Luján, Daniel, Pajuelo, Giovanni","Anales de la Facultad de Medicina; 67(2); 120-124","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200004&lang=pt" 
"S1025-55832006000200005-per","Evolución y letalidad por endocarditis infecciosa en pacientes atendidos en el Hospital Nacional Dos de Mayo","Sánchez, Evelyn, Gutiérrez, César","Anales de la Facultad de Medicina; 67(2); 125-133","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200005&lang=pt" 
"S1025-55832006000200006-per","Seroprevalencia de micosis pulmonares en pacientes con sintomatología de enfermedad respiratoria crónica baja: Alto Huallaga, Perú 2004","Gómez, Walter, Guevara, Miriam, Cortegana, Carlos, Obregon, Pedro, Motta, Juan, Antholveg, Nancy","Anales de la Facultad de Medicina; 67(2); 134-141","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200006&lang=pt" 
"S1025-55832006000200007-per","La eficiencia de las organizaciones de salud a través del análisis envolvente de datos: Microrredes de la Dirección de Salud IV Lima Este 2003","Ligarda, Juan, Ñaccha, Manuel","Anales de la Facultad de Medicina; 67(2); 142-151","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200007&lang=pt" 
"S1025-55832006000200008-per","Factores asociados al no uso del condón: Estudio en adolescentes y adultos jóvenes de Chiclayo","Soto, Víctor","Anales de la Facultad de Medicina; 67(2); 152-159","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200008&lang=pt" 
"S1025-55832006000200009-per","Un caso de duplicación gástrica quística del adulto manejado por laparoscopia","De Vinatea, José, Villanueva, Luis, Gonzales, Édgar, Asato, Carmen, Sumire, Julia, Castro, Karina","Anales de la Facultad de Medicina; 67(2); 160-167","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200009&lang=pt" 
"S1025-55832006000200010-per","Prevalencia y presentación de la parálisis del sueño en estudiantes de Medicina Humana de la UNMSM","Huamaní, Charles, Martínez, Amer, Martínez, Carmen, Reyes, Arturo","Anales de la Facultad de Medicina; 67(2); 168-172","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200010&lang=pt" 
"S1025-55832006000200011-per","La formación de médicos y cirujanos durante los siglos XVI a XIX: Las Escuelas Prácticas de Medicina y Cirugía en el Perú","Miguel, Rabí","Anales de la Facultad de Medicina; 67(2); 173-183","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200011&lang=pt" 
"S1025-55832006000200012-per","Salud mental en el Perú, luego de la violencia política: Intervenciones itinerantes","Kendall, Rommy, Matos, Luis J, Cabra, Miriam","Anales de la Facultad de Medicina; 67(2); 184-190","Anales de la Facultad de Medicina","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832006000200012&lang=pt" 
"S0034-76122006000300001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 40(3); 333-334","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300001&lang=pt" 
"S0034-76122006000300004-scl","Tecendo uma virtuosa &quot;colcha de retalhos&quot;: a constituição e interpretação de um corpus lingüístico num estudo sobre reflexividade e articulação empreendedora","Mello, Sérgio Carvalho Benício de, Sá, Marcio Gomes de","Revista de Administração Pública; 40(3); 385-410","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300004&lang=pt" 
"S0034-76122006000300002-scl","Internacionalização de empresas como política de desenvolvimento: uma abordagem de diplomacia triangular","Guedes, Ana Lucia","Revista de Administração Pública; 40(3); 335-356","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300002&lang=pt" 
"S0034-76122006000300003-scl","Contradições gerenciais na disseminação da &quot;cultura corporativa&quot;: o caso de uma estatal brasileira","Leite-da-Silva, Alfredo Rodrigues, Junquilho, Gelson Silva, Carrieri, Alexandre de Pádua, Melo, Marlene Catarina de Oliveira Lopes","Revista de Administração Pública; 40(3); 357-384","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300003&lang=pt" 
"S0034-76122006000300005-scl","Em busca de uma racionalidade convergente ao ecodesenvolvimento: um estudo exploratório de projetos de turismo sustentável e de responsabilidade social empresarial","Souza, Vanessa S. Fraga de, Sampaio, Carlos Alberto Cioce","Revista de Administração Pública; 40(3); 411-425","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300005&lang=pt" 
"S0034-76122006000300007-scl","Metodologia para gerenciar projetos de pesquisa e desenvolvimento com foco em produtos: uma proposta","Pinheiro, Andréia Azevedo, Siani, Antônio Carlos, Guilhermino, Jislaine de Fátima, Henriques, Maria das Graças Muller de Oliveira, Quental, Cristiane Machado, Pizarro, Ana Paula Brum","Revista de Administração Pública; 40(3); 457-478","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300007&lang=pt" 
"S0034-76122006000300008-scl","Governança pública: novo modelo regulatório para as relações entre Estado, mercado e sociedade?","Kissler, Leo, Heidemann, Francisco G.","Revista de Administração Pública; 40(3); 479-499","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300008&lang=pt" 
"S0034-76122006000300006-scl","Compreendendo as iniciativas de educação a distância via internet: estudo de caso em duas grandes empresas no Brasil","Ghedine, Tatiana, Testa, Maurício Gregianin, Freitas, Henrique Mello Rodrigues de","Revista de Administração Pública; 40(3); 427-455","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000300006&lang=pt" 
"S0045-91782006000100009-cub","Dr. Carlos Miguel T. de Céspedes Ortiz (1881-1955): Breves apuntes biográficos y genealógicos","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100009&lang=pt" 
"S0045-91782006000100010-cub","El doctor Carlos J. Finlay Barrés y la meteorología","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100010&lang=pt" 
"S0045-91782006000100011-cub","Antecedentes históricos de la atención primaria de salud en Cuba","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100011&lang=pt" 
"S0045-91782006000100012-cub","Hospital Clinicoquirúrgico Docente “General Calixto García”: Recuento histórico en su centenario","","Cuadernos de Historia de la Salud Pública; (99); -","Cuadernos de Historia de la Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782006000100012&lang=pt" 
