"S1677-55382009000100023-scl","Urological Oncology","Bohle, Andreas","International braz j urol; 35(1); 110-112","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000100023&lang=pt" 
"S0034-76122009000100004-scl","Pluralismo metodológico e transdisciplinaridade na complexidade: uma reflexão para a administração","Cardoso, Onésimo de Oliveira, Serralvo, Francisco Antonio","Revista de Administração Pública; 43(1); 49-66","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100004&lang=pt" 
"S0034-76122009000100007-scl","O setor de telefonia móvel do Brasil após o SMP: as estratégias das operadoras e a convergência fixa-móvel","Quintella, Rogério H., Costa, Márcio Andrade","Revista de Administração Pública; 43(1); 123-150","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100007&lang=pt" 
"S0034-76122009000100010-scl","Marcos regulatórios estaduais em saneamento básico no Brasil","Galvão Junior, Alceu de Castro, Nishio, Sandra Regina, Bouvier, Beatriz Baraúna, Turolla, Frederico Araujo","Revista de Administração Pública; 43(1); 207-227","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100010&lang=pt" 
"S0034-76122009000100011-scl","Empreendedorismo feminino no Brasil: políticas públicas sob análise","Natividade, Daise Rosas da","Revista de Administração Pública; 43(1); 231-256","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100011&lang=pt" 
"S0034-76122009000100009-scl","Aprendendo com as narrativas num estudo sobre reflexividade e articulação empreendedora","Sá, Marcio Gomes de, Mello, Sérgio Carvalho Benício de","Revista de Administração Pública; 43(1); 175-205","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100009&lang=pt" 
"S0034-76122009000100005-scl","Velamento da angústia existencial do cidadão e do homem público e o sentido de um dever ser próprio a ações sérias","Fraga, Valderez F., Schultz, Joana Ayla Donzelli","Revista de Administração Pública; 43(1); 67-91","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100005&lang=pt" 
"S0004-27302009000100002-scl","A SBEM no terceiro milênio","Meirelles, Ricardo M. R.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 3-4","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100002&lang=pt" 
"S0004-27302009000100001-scl","ABE&amp;M: compromisso renovado","Kimura, Edna T.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 1-2","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100001&lang=pt" 
"S0004-27302009000100018-scl","Prevalence of the polymorphism MTHFR a1298C and not MTHFR C677T is related to chromosomal aneuploidy in brazilian Turner Syndrome Patients: errata","Oliveira, Kelly Cristina de, Bianco, Bianca Borsatto, Verreschi, Ieda T. N., Guedes, Alexis Dourado, Galera, Bianca Borsato, Galera, Marcial Francis, Barbosa, Caio P., Lipay, Monica Vannucci Nunes","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 115-115","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100018&lang=pt" 
"S0004-27302009000100008-scl","Efeitos da maturação sexual na composição corporal, nos dermatóglifos, no somatótipo e nas qualidades físicas básicas de adolescentes","Linhares, Renato Vidal, Matta, Marcelo de Oliveira, Lima, Jorge R. P., Dantas, Paulo M. Silva, Costa, Mônica Barros, Fernandes Filho, José","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 47-54","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100008&lang=pt" 
"S0004-27302009000100007-scl","High frequency of Q318X mutation in patients with congenital adrenal hyperplasia due to 21-hydroxylase deficiency in northeast Brazil","Campos, Viviane C., Pereira, Rossana M. C., Torres, Natália, Castro, Margaret de, Aguiar-Oliveira, Manuel H.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 40-46","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100007&lang=pt" 
"S0004-27302009000100005-scl","Simultaneous evaluation of in vivo glucocorticoid sensitivity and expression of glucocorticoid receptor alpha-isoform in rheumatoid arthritis patients","Cobra, Jayme F., Melo, Murilo R., Faria, Claudia D. C., Longui, Carlos Alberto, Monte, Osmar","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 24-30","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100005&lang=pt" 
"S0004-27302009000100015-scl","McCune-albright syndrome and acromegaly: hormonal control with use of cabergoline and long-acting somatostatin - case report","Almeida, João Paulo C., Albuquerque, Lucas Alverne F., Ferraz, Camila L. H., Mota, Ítalo, Gondim, Jackson, Ferraz, Tânia M. B. L.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 102-106","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100015&lang=pt" 
"S0004-27302009000100014-scl","Transferência de lípides para a lipoproteína de alta densidade (HDl) em mulheres com diabetes melito tipo 1","Feitosa, Alina Coutinho Rodrigues, Maranhão, Raul Cavalcante, Feitosa Filho, Gilson Soares, Wajchenberg, Bernardo Léo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 95-101","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100014&lang=pt" 
"S0004-27302009000100017-scl","Iodação do sal no Brasil, um assunto controverso","Pontes, Alana Abrantes Nogueira de, Rocha, Aline da Mota, Leite, Débora Farias Batista, Lessa, Andréa da Fonseca, Adan, Luís Fernando Fernandes","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 113-114","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100017&lang=pt" 
"S1519-566X2009000100001-scl","Chemical communication in isoptera","Costa-Leonardo, Ana M, Casarin, Fabiana E, Lima, Juliana T","Neotropical Entomology; 38(1); 1-6","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100001&lang=pt" 
"S1519-566X2009000100006-scl","Diversity and abundance of orchid bees (Hymenoptera: Apidae, Euglossini) in a tropical rainforest succession","Rasmussen, Claus","Neotropical Entomology; 38(1); 66-73","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100006&lang=pt" 
"S1519-566X2009000100013-scl","Monitoramento da suscetibilidade a inseticidas em populações de Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae) no Brasil","Silva, Leonardo D, Omoto, Celso, Bleicher, Ervino, Dourado, Patrick M","Neotropical Entomology; 38(1); 116-125","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100013&lang=pt" 
"S1519-566X2009000100018-scl","Two new records of ceratocanthinae from northeastern Argentina (Coleoptera: Scarabaeoidea, Hybosoridae)","Ballerio, Alberto, Carpaneto, Giuseppe M.","Neotropical Entomology; 38(1); 149-151","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100018&lang=pt" 
"S1519-566X2009000100019-scl","First record of Eudorylas schreiteri (Shannon) (Diptera: Pipunculidae) as a parasitoid of the corn leafhopper (Hemiptera: Cicadellidae) in Argentina, with a table of pipunculid-host associations in the neotropical region","Virla, Eduardo G, Moya-Raygoza, Gustavo, Rafael, José A","Neotropical Entomology; 38(1); 152-154","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100019&lang=pt" 
"S1519-566X2009000100020-scl","A gynandromorph of Xylocopa nigrocincta Smith (Hymenoptera: Apidae)","Lucia, Mariano, Abrahamovich, Alberto H, Alvarez, Leopoldo J","Neotropical Entomology; 38(1); 155-157","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100020&lang=pt" 
"S0034-76122009000100001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 43(1); 5-6","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100001&lang=pt" 
"S0004-27302009000100003-scl","Patogênese das doenças tiroidianas autoimunes","Sgarbi, José Augusto, Maciel, Rui M. B.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 5-14","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100003&lang=pt" 
"S0004-27302009000100004-scl","Transplante de ilhotas na prática clínica: estado atual e perspectivas","Eliaschewitz, Freddy Goldberg, Franco, Denise Reis, Mares-Guia, Thiago Rennó, Noronha, Irene L., Labriola, Leticia, Sogayar, Mari Cleide","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 15-23","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100004&lang=pt" 
"S0004-27302009000100009-scl","A iodúria de pacientes portadores de tireopatias autoimunes em Santo andré, SP, é comparável à dos indivíduos normais e estável nos últimos dez anos","Marino, Maria Angela Zaccarelli, Martins, Lourdes Conceição, Esteves, Roberto Z., Kasamatsu, Teresa S., Maciel, Rui M. B.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 55-63","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100009&lang=pt" 
"S0004-27302009000100010-scl","Avaliação da função pancreática em pacientes com diabetes melito tipo 1 de acordo com a duração da doença","Dantas, Joana R., Almeida, Mirella H., Barone, Bianca, Campos, Felipe, Kupfer, Rosane, Milech, Adolpho, Zajdenverg, Lenita, Rodacki, Melanie, Oliveira, José Egídio P. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 64-71","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100010&lang=pt" 
"S0004-27302009000100011-scl","Habilidade de indicadores antropométricos e de composição corporal em identificar a resistência à insulina","Vasques, Ana Carolina Junqueira, Rosado, Lina Enriqueta Frandsen Paez de Lima, Rosado, Gilberto Paixão, Ribeiro, Rita de Cassia Lanes, Franceschini, Sylvia do Carmo Castro, Geloneze, Bruno, Priore, Silvia Eloiza, Oliveira, Dirce Ribeiro de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 72-79","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100011&lang=pt" 
"S0004-27302009000100012-scl","Características epidemiológicas de pacientes diabéticos da rede pública de saúde: análise a partir do sistema HiperDia","Ferreira, Celma Lúcia Rocha Alves, Ferreira, Márcia Gonçalves","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 80-86","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100012&lang=pt" 
"S0004-27302009000100013-scl","Restrição protéica na prenhez: efeitos relacionados ao metabolismo materno","Ballen, Marcia L. O., Moretto, Vera L., Santos, Maisa P. dos, Gonçalves, Talita S. S., Kawashita, Nair H., Stoppiglia, Luis F., Martins, Maria Salete F., Gomes-da-Silva, Maria Helena G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 87-94","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100013&lang=pt" 
"S0004-27302009000100016-scl","Posições oficiais 2008 da Sociedade Brasileira de Densitometria Clínica (SBDens)","Brandão, Cynthia M. A., Camargos, Bruno Muzzi, Zerbini, Cristiano Augusto, Plapler, Pérola Grinberg, Mendonça, Laura Maria de Carvalho, Albergaria, Ben-Hur, Pinheiro, Marcelo Medeiros, Prado, Mirley do, Eis, Sergio Ragi","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 53(1); 107-112","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302009000100016&lang=pt" 
"S1519-566X2009000100002-scl","Ant-plant associations in different forests in Venezuela","Goitía, William, Jaffé, Klaus","Neotropical Entomology; 38(1); 7-31","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100002&lang=pt" 
"S1519-566X2009000100004-scl","Hormigas: relaciones especies-área en fragmentos de bosque seco tropical","Lozano-Zambrano, Fabio H, Ulloa-Chacón, Patricia, Armbrecht, Inge","Neotropical Entomology; 38(1); 44-54","Neotropical Entomology","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100004&lang=pt" 
"S1519-566X2009000100005-scl","A comparison of the leaf-litter ant fauna in a secondary atlantic forest with an adjacent pine plantation in southeastern Brazil","Pacheco, Renata, Silva, Rogério R, Morini, Maria S de C, Brandão, Carlos R F","Neotropical Entomology; 38(1); 55-65","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100005&lang=pt" 
"S1519-566X2009000100007-scl","Morphology of the immatures and biology of Chinavia longicorialis (Breddin) (Hemiptera: Pentatomidae)","Matesco, Viviana C, Schwertner, Cristiano F, Grazia, Jocelia","Neotropical Entomology; 38(1); 74-82","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100007&lang=pt" 
"S1519-566X2009000100008-scl","Morfologia do canal alimentar de lagartas de Spodoptera frugiperda (J E Smith) (Lepidoptera: Noctuidae) alimentadas com folhas tratadas com nim","Correia, Alicely A, Wanderley-Teixeira, Valéria, Teixeira, Álvaro A C, Oliveira, José V de, Torres, Jorge B","Neotropical Entomology; 38(1); 83-91","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100008&lang=pt" 
"S1519-566X2009000100012-scl","Sobrevivência e desenvolvimento larval de Spodoptera frugiperda (J E Smith) (Lepidoptera: Noctuidae) em hospedeiros alternativos","Sá, Veríssimo G M de, Fonseca, Bernardo V C, Boregas, Kátia G B, Waquil, José M","Neotropical Entomology; 38(1); 108-115","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100012&lang=pt" 
"S1519-566X2009000100014-scl","Comportamento de oviposição da mosca-branca Bemisia tabaci (Genn.) (Hemiptera: Aleyrodidae) biótipo B em tomateiro","Vendramim, José D, Souza, Antonio P de, Ongarelli, Maria das G","Neotropical Entomology; 38(1); 126-132","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100014&lang=pt" 
"S1519-566X2009000100015-scl","Faunistic analysis of Anastrepha spp. (Diptera: Tephritidae) on a guava orchard under organic management in the municipality of Una, Bahia, Brazil","Dutra, Vivian S, Santos, Mírian S, Souza Filho, Zilton A, Araujo, Elton L, Silva, Janisete G","Neotropical Entomology; 38(1); 133-138","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100015&lang=pt" 
"S0034-76122009000100002-scl","Percepção da qualidade em serviços públicos de saúde: um estudo de caso","Fadel, Marianella Aguilar Ventura, Regis Filho, Gilsée Ivan","Revista de Administração Pública; 43(1); 7-22","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100002&lang=pt" 
"S0034-76122009000100003-scl","O governo eletrônico no Brasil: perspectiva histórica a partir de um modelo estruturado de análise","Diniz, Eduardo Henrique, Barbosa, Alexandre Fernandes, Junqueira, Alvaro Ribeiro Botelho, Prado, Otavio","Revista de Administração Pública; 43(1); 23-48","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100003&lang=pt" 
"S0034-76122009000100006-scl","Redes de C&amp;T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar)","Chagas, Priscilla Borgonhoni, Ichikawa, Elisa Yoshie","Revista de Administração Pública; 43(1); 93-121","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000100006&lang=pt" 
"S1519-566X2009000100016-scl","Pode Euseius alatus DeLeon (Acari: Phytoseiidae) predar Aceria guerreronis Keifer (Acari: Eriophyidae) em coqueiro?","Melo, José W da S, Domingos, Cleiton A, Gondim Jr, Manoel G C, Moraes, Gilberto J de","Neotropical Entomology; 38(1); 139-1443","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100016&lang=pt" 
"S1519-566X2009000100017-scl","Intraespecific variation on the aedeagus of Anopheles oswaldoi (Peryassú) (Diptera: Culicidae)","Motoki, Maysa T, Santos, Cecília L S dos, Sallum, Maria A M","Neotropical Entomology; 38(1); 144-148","Neotropical Entomology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100017&lang=pt" 
"S0004-27492009000100001-scl","Semelhantemente a pessoas...","Bicas, Harley E. A., Muccioli, Cristina, Campos, Mauro S. Q., Dantas, Paulo E. C.","Arquivos Brasileiros de Oftalmologia; 72(1); 5-6","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100001&lang=pt" 
"S0004-27492009000100026-scl","Tratamento cirúrgico de estrabismo restritivo adquirido na infância: relato de caso","Damasceno, Juliano Vescovi, Vasconcelos, Galton Carvalho, Figueiredo, Ana Rosa Pimentel de, Almeida, Henderson Celestino de","Arquivos Brasileiros de Oftalmologia; 72(1); 119-122","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100026&lang=pt" 
"S0004-27492009000100022-scl","Tumor orbitário como primeira manifestação clínica de mieloma múltiplo: relato de caso","Pinho, Aline Ruilowa de, Pinho, Eliana Alcanfor de, Alessandri, Euripedes Figueiredo, Pereira, Luciano Sousa","Arquivos Brasileiros de Oftalmologia; 72(1); 106-108","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100022&lang=pt" 
"S0004-27492009000100008-scl","Prevalência do ectrópio palpebral e características dos portadores na população da região Centro-Oeste do Estado de São Paulo","Silva, Cristiane do Prado, Schellini, Silvana Artioli, Padovani, Carlos Roberto, Narikawa, Silvia","Arquivos Brasileiros de Oftalmologia; 72(1); 39-42","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100008&lang=pt" 
"S0004-27492009000100009-scl","Is the positive c-kit immunostaining associated with the presence of cells analogous to the intersticial cells of Cajal in the ciliary muscle?","Paula, Jayter Silva, Souza, Eduardo Soares Maia Vieira de, Oliveira, Mariana Bellini, Rodrigues, Maria de Lourdes Veronese, Garcia, Sérgio Britto","Arquivos Brasileiros de Oftalmologia; 72(1); 43-46","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100009&lang=pt" 
"S0004-27492009000100012-scl","Associação de alterações cromáticas e uso de anticoncepcionais orais","Ventura, Roberta, Malta, Juliana Serrano Machado, Lyra, Alessandra Freitas Carneiro, Danda, Diana Maria Rodrigues, Urbano, Lúcia Carvalho de Ventura","Arquivos Brasileiros de Oftalmologia; 72(1); 62-64","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100012&lang=pt" 
"S0004-27492009000100021-scl","Miopia aguda e glaucoma de ângulo fechado associados ao uso de topiramato em paciente jovem: relato de caso","Brandão, Mariana Neves, Fernandes, Ivana Coutinho, Barradas, Flávia Fernanda Oliveira, Machado, Juliana Franca, Oliveira, Mariane Tavares de","Arquivos Brasileiros de Oftalmologia; 72(1); 103-105","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100021&lang=pt" 
"S0004-27492009000100020-scl","Surgical correction of strabismus in Lambert-Eaton myasthenic syndrome: case reports","Krieger, Fernanda Teixeira, Goldchmit, Mauro","Arquivos Brasileiros de Oftalmologia; 72(1); 99-102","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100020&lang=pt" 
"S0004-27492009000100019-scl","Síndrome de Kearns-Sayre: relato de dois casos","Zago Filho, Luiz Alberto, Shiokawa, Naoye","Arquivos Brasileiros de Oftalmologia; 72(1); 95-98","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100019&lang=pt" 
"S0004-27492009000100018-scl","Granuloma de células de Langerhans intraorbitário extraocular: abordagem cirúrgica primária. Por quê? - Relato de caso","Valentim Neto, João Guilherme, Schaurich, Cristina Góes","Arquivos Brasileiros de Oftalmologia; 72(1); 91-94","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100018&lang=pt" 
"S0004-27492009000100024-scl","Preoperative Nd:YAG laser anterior capsulotomy in white intumescent cataracts: report of 11 cases","Coelho, Roberto Pinto, Paula, Jayter Silva, Silva, Rafael Nery e, Garcia, Tatiana Vannucci, Martin, Luiz Fernando Taranta","Arquivos Brasileiros de Oftalmologia; 72(1); 113-115","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100024&lang=pt" 
"S0004-27492009000100025-scl","Multiple brown tumors of the orbital walls: case report","Monteiro, Mário Luiz Ribeiro","Arquivos Brasileiros de Oftalmologia; 72(1); 116-118","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100025&lang=pt" 
"S0004-27492009000100027-scl","Transplante autólogo do epitélio pigmentado da retina na degeneração macular relacionada com a idade","Siqueira, Rubens Camargo","Arquivos Brasileiros de Oftalmologia; 72(1); 123-130","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000100027&lang=pt" 
"S1519-566X2009000100003-scl","Estrutura da comunidade de Scarabaeinae (Scarabaeidae: Coleoptera) em fitofisionomias do cerrado e sua importância para a conservação","Almeida, Sabrina da S P de, Louzada, Júlio N C","Neotropical Entomology; 38(1); 32-43","Neotropical Entomology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2009000100003&lang=pt" 
