"S2222-34362012000300007-sza","Towards inflation targeting in Egypt: The relationship between exchange rate and inflation","Khodeir, Aliaa Nabil","South African Journal of Economic and Management Sciences; 15(3); 325-332","South African Journal of Economic and Management Sciences","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362012000300007&lang=pt" 
"S0041-47512012000300003-sza","Samewerkende regering en munisipale dienslewering: realiteite en uitdagings","van der Waldt, Gerrit","Tydskrif vir Geesteswetenskappe; 52(3); 366-381","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300003&lang=pt" 
"S0041-47512012000300004-sza","Hoër onderwys as navorsings- en studiegebied in Suid-Afrika: &#039;n Historiese en tematiese perspektief","Bitzer, Eli, Wilkinson, Annette","Tydskrif vir Geesteswetenskappe; 52(3); 382-396","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300004&lang=pt" 
"S0041-47512012000300005-sza","&#039;n Voorlopige impakstudie van &#039;n vennootskapsprojek tussen universiteit, skole en die privaat sektor: hoop vir benadeelde studente danksy mentorskappe","le Cordeur, Michael","Tydskrif vir Geesteswetenskappe; 52(3); 397-414","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300005&lang=pt" 
"S0041-47512012000300006-sza","&#039;n Meetinstrument om die beeld van &#039;n sekondêre skool te bepaal","van Wyk, André, Bisschoff, Christo","Tydskrif vir Geesteswetenskappe; 52(3); 415-434","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300006&lang=pt" 
"S0041-47512012000300007-sza","Laat-adolessente se belewenis van selfhandhawing in die werkomgewing","Minnaar, Philip, Myburgh, Chris, Poggenpoel, Marie","Tydskrif vir Geesteswetenskappe; 52(3); 435-450","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300007&lang=pt" 
"S0041-47512012000300008-sza","Die konteks van die Koninklike Toonkuns-akademie in München en sy Suid-Afrikaans gebore studente, 1902-1909: Mabel Wuesto, Vera de Villiers, Daisy Bosman en Irma Lohner","van der Mescht, Heinrich","Tydskrif vir Geesteswetenskappe; 52(3); 451-471","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300008&lang=pt" 
"S0041-47512012000300009-sza","","","Tydskrif vir Geesteswetenskappe; 52(3); 472-482","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300009&lang=pt" 
"S0041-47512012000300010-sza","Regstelling","","Tydskrif vir Geesteswetenskappe; 52(3); 483-483","Tydskrif vir Geesteswetenskappe","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-47512012000300010&lang=pt" 
"S0041-476X2012000200001-sza","&#039;Zou de wereldbol een beetje aan het leeglopen zijn?&#039;Herman de Coninck over het Afrikaans en Afrikaner maatschappij, cultuur en politiek","T&#039;Sjoen, Yves","Tydskrif vir Letterkunde; 49(2); 05-24","Tydskrif vir Letterkunde","Holandês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200001&lang=pt" 
"S0041-476X2012000200002-sza","Classical Dialogue: allusion and intertextuality in Charl-Pierre Naudé&#039;s Against the Light","Murray, Jeffrey","Tydskrif vir Letterkunde; 49(2); 25-33","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200002&lang=pt" 
"S0041-476X2012000200003-sza","&#039;We who cannot speak lived there first&#039;: A new claim to land in My plaas se naam is Vergenoeg by George Weideman","Meyer, Susan","Tydskrif vir Letterkunde; 49(2); 35-50","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200003&lang=pt" 
"S0041-476X2012000200004-sza","Oor monnemente gepraat&#039;: die Campanile in Port Elizabeth","Stoltz, Wessel, Crous, Marius","Tydskrif vir Letterkunde; 49(2); 51-59","Tydskrif vir Letterkunde","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200004&lang=pt" 
"S0041-476X2012000200005-sza","Willemsdorp by Herman Charles Bosman: the small-town locale as fictional vehicle for commentary on social and moral issues in the South African historical context","Snyman, Salomé","Tydskrif vir Letterkunde; 49(2); 60-71","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200005&lang=pt" 
"S0041-476X2012000200006-sza","Between women: the subtle voice of femininity in children&#039;s stories","Dederen, Jean-Marie","Tydskrif vir Letterkunde; 49(2); 72-88","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200006&lang=pt" 
"S0041-476X2012000200007-sza","Femi Osofisan&#039;s discourse on Pan-Africanism and reconciliation in Nkrumah-Ni...Africa-Ni and Reel, Rwanda","Ajidahun, C. O","Tydskrif vir Letterkunde; 49(2); 90-98","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200007&lang=pt" 
"S0041-476X2012000200008-sza","Hospitality in Le Roi de Kahel(The King of Kahel) by Tierno Monénembo: from Pullo identity construction to literary consecration in Paris","De Meyer, Bernard","Tydskrif vir Letterkunde; 49(2); 99-109","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200008&lang=pt" 
"S0041-476X2012000200009-sza","Mazeppa-Maseppa: migration of a Romantic motif","Voss, Tony","Tydskrif vir Letterkunde; 49(2); 110-135","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200009&lang=pt" 
"S0041-476X2012000200010-sza","Contextuality and the transmission of trauma: Nightfather by Carl Friedman","van den Berg, J. P. C., van Coller, H. P.","Tydskrif vir Letterkunde; 49(2); 136-149","Tydskrif vir Letterkunde","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200010&lang=pt" 
"S0041-476X2012000200011-sza","","T&#039;Sjoen, Yves","Tydskrif vir Letterkunde; 49(2); 150-159","Tydskrif vir Letterkunde","Holandês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200011&lang=pt" 
"S0041-476X2012000200012-sza","Huldeblyk: Willie Adams (1951 - 2012)","Willemse, Hein","Tydskrif vir Letterkunde; 49(2); 160-163","Tydskrif vir Letterkunde","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200012&lang=pt" 
"S0041-476X2012000200013-sza","","","Tydskrif vir Letterkunde; 49(2); 164-164","Tydskrif vir Letterkunde","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2012000200013&lang=pt" 
"S1816-79502012000400001-sza","An inter-comparison of model-simulated east-west climate gradients over South Africa","Jury, Mark R","Water SA; 38(4); 467-478","Water SA","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502012000400001&lang=pt" 
"S1516-31802012000400001-scl","Bonus? no, just an onus","Auler Junior, José Otávio Costa, Pêgo-Fernandes, Paulo Manuel, Bibas, Benoit Jacques","Sao Paulo Medical Journal; 130(4); 215-216","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400001&lang=pt" 
"S1516-31802012000400010-scl","Subacute combined spinal cord degeneration and pancytopenia secondary to severe vitamin B12 deficiency","Cabrerizo-García, José Luis, Sebastián-Royo, Mariano, Montes, Nerea, Zalba-Etayo, Begoña","Sao Paulo Medical Journal; 130(4); 259-262","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400010&lang=pt" 
"S1516-31802012000400002-scl","The concept of heart team in cardiac diseases: the patient is back as a priority in medical decisions","Gomes, Walter José, Braile, Domingo Marcolino","Sao Paulo Medical Journal; 130(4); 217-218","Sao Paulo Medical Journal","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802012000400002&lang=pt" 
"S0718-22442012000100001-chl","La seguridad en el ámbito rural magallánico en la época de la colonización pastoril (1880-1910)","MARTINIC B, MATEO","Magallania (Punta Arenas); 40(1); 7-20","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100001&lang=pt" 
"S0718-22442012000100002-chl","Un saber geográfico en acción: Hans Steffen y el litigio patagónico 1892-1902","SANHUEZA, CARLOS","Magallania (Punta Arenas); 40(1); 21-44","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100002&lang=pt" 
"S0718-22442012000100003-chl","Isla de Pascua e Isla Grande de Tierra del Fuego: semejanzas y diferencias en los vínculos de las compañías explotadoras y los &quot;indígenas&quot;","FOERSTER, ROLF","Magallania (Punta Arenas); 40(1); 45-62","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100003&lang=pt" 
"S0718-22442012000100004-chl","Reinaldo Catalán y Francisco Oyarzún, baqueanos del sur de Tierra del Fuego (Chile) y su participación en el origen de la senda de penetración Vicuña - Yendegaia","GARCIA O, SAMUEL","Magallania (Punta Arenas); 40(1); 63-91","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100004&lang=pt" 
"S0718-22442012000100005-chl","Tres héroes del mundo mítico Kawésqar","BRITO A, EUGENIA","Magallania (Punta Arenas); 40(1); 93-107","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100005&lang=pt" 
"S0718-22442012000100006-chl","Usos consuetudinarios, conflictos actuales y conservación en el borde costero de Chiloé insular","SKEWES, JUAN C, ÁLVAREZ, RICARDO, NAVARRO, MAGDALENA","Magallania (Punta Arenas); 40(1); 109-125","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100006&lang=pt" 
"S0718-22442012000100007-chl","Prácticas de recepción televisiva en estudiantes de enseñanza media de Punta Arenas","MUÑOZ, GUILLERMO, JUDIKIS, JUAN CARLOS","Magallania (Punta Arenas); 40(1); 127-136","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100007&lang=pt" 
"S0718-22442012000100008-chl","Obsidiana gris porfírica calco-alcalina del volcán Chaitén en sitios arqueológicos al sur del río Santa Cruz, Patagonoa meridional","STERN, CHARLES R, CARACOTCHE, SOLEDAD, CRUZ, ISABEL, CHARLIN, JUDITH","Magallania (Punta Arenas); 40(1); 137-144","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100008&lang=pt" 
"S0718-22442012000100009-chl","Los fogones en la meseta central de Santa Cruz durante el Pleistoceno Final","D. FRANK, ARIEL","Magallania (Punta Arenas); 40(1); 145-162","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100009&lang=pt" 
"S0718-22442012000100010-chl","Materias primas líticas y uso del espacio en las nacientes del Río Gallegos: el caso de Laguna Cóndor (Estancia Glencross, Santa Cruz, Argentina)","CHARLIN, JUDITH E","Magallania (Punta Arenas); 40(1); 163-184","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100010&lang=pt" 
"S0718-22442012000100011-chl","Fabricación de puntas de proyectil en los niveles tardíos de la cueva Tres Arroyos 1, Tierra del Fuego","HUIDOBRO M, CONSUELO","Magallania (Punta Arenas); 40(1); 185-201","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100011&lang=pt" 
"S0718-22442012000100012-chl","El ser humano y la leña en la cordillera de Mendoza (Argentina) a lo largo del Holoceno: sitio arqueológico Arrollo Malo 3","ANDREONI F, DIEGO, CAPPARELLI, AYLEN","Magallania (Punta Arenas); 40(1); 203-228","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100012&lang=pt" 
"S0718-22442012000100013-chl","Explotación de recursos vegetales silvestres y domesticados en Neuquén: implicancias del hallazgo de restos de maíz y algarrobo en artefactos de molienda del holoceno tardío","LEMA, VERÓNICA S, DELLA NEGRA, CLAUDIA, BERNAL, VALERIA","Magallania (Punta Arenas); 40(1); 229-247","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100013&lang=pt" 
"S0718-22442012000100014-chl","Estudio de microfósiles de residuos adheridos en pipas cerámicas del sitio Villa JMC-1 Labranza, Región de la Araucanía","QUIROZ, LUCIANA D, BELMAR, CAROLINA A, PLANELLA, M. TERESA, MERA, RODRIGO, MUNITA, DOINA","Magallania (Punta Arenas); 40(1); 249-261","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100014&lang=pt" 
"S0718-22442012000100015-chl","Obsidianas enLa Payunia (sur de Mendoza, Argentina): patrones de distribución e implicancias en la ocupación regional","SALGÁN, LAURA, GIL, ADOLFO, NEME, GUSTAVO","Magallania (Punta Arenas); 40(1); 263-277","Magallania (Punta Arenas)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442012000100015&lang=pt" 
"S1516-05722012000500011-scl","Enraizamento de manjericão em diferentes substratos e doses de cinzas","Silva, I.M., Gusmão, S.A.L., Barros, A.C.A., Gomes, R.F., Silva, J.P., Pereira, J.K.B.","Revista Brasileira de Plantas Medicinais; 14(spe); 188-191","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500011&lang=pt" 
"S1516-05722012000500006-scl","Efeito de dinamizações de Arnica montana L. no metabolismo de chambá (Justicia pectoralis Jacq.)","Andrade, F.M.C., Casali, V.W.D., Cecon, P.R.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 159-162","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500006&lang=pt" 
"S1516-05722012000500005-scl","Crescimento e produção de cumarina em plantas de chambá (Justicia pectoralis Jacq.) tratadas com isoterápico","Andrade, F.M.C., Casali, V.W.D., Cecon, P.R.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 154-158","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500005&lang=pt" 
"S1516-05722012000500003-scl","Rendimento de coentro (Coriandrum sativum L. ) em sistema de adubação verde com a planta jitirana (Merremia aegyptia L. )","Linhares, P.C.F., Pereira, M.F.S., Dias, M.A.V., Holanda, A.K.B., Moreira, J.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 143-148","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500003&lang=pt" 
"S1516-05722012000500001-scl","Pesquisas agronômicas das plantas medicinais da Mata Atlântica regulamentadas pela ANVISA","Ming, L.C., Ferreira, M.I., Gonçalves, G.G.","Revista Brasileira de Plantas Medicinais; 14(spe); 131-137","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500001&lang=pt" 
"S1516-05722012000500004-scl","Concentrações de BAP sobre a proliferação in vitro de brotos de Lippia alba [(Mill.)N.E.Brown]","Asmar, S.A., Resende, R.F., Araruna, E.C., Morais, T.P., Luz, J.M.Q.","Revista Brasileira de Plantas Medicinais; 14(spe); 149-153","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500004&lang=pt" 
"S1516-05722012000500008-scl","Consórcio de manjericão (Ocimum basilicum L.) e alface sob dois arranjos de plantas","Vieira, M.C., Carlesso, A., Heredia Zárate, N.A., Gonçalves, W.L.F., Tabaldi, L.A., Melgarejo, E.","Revista Brasileira de Plantas Medicinais; 14(spe); 169-174","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500008&lang=pt" 
"S1516-05722012000500010-scl","Crescimento, produção de fitomassa e teor de óleo essencial de folhas de capim citronela (Cymbopogon nardus (L.) Rendle) em cultivo consorciado com algodoeiro colorido no semiárido mineiro","Rocha, H.C.R., Alvarenga, C.D., Giustolin, T.A., Brant, R.S., Souza, M.D.C., Sarmento, H.G.S., Barbosa, M.G.","Revista Brasileira de Plantas Medicinais; 14(spe); 183-187","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500010&lang=pt" 
"S1516-05722012000500013-scl","Aspectos anatômicos de plântulas Foeniculum vulgare Mill.","Azevedo, C.F., Quirino, Z.G.M., Rego, E.R., Bruno, R.L.A., Silva, G.Z.","Revista Brasileira de Plantas Medicinais; 14(spe); 197-204","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500013&lang=pt" 
"S1516-05722012000500015-scl","Óleo essencial de Baccharis trimera (Less.) DC. sobre o potencial fisiológico de sementes de feijão caupi","Xavier, M.V.A., Brito, S.S.S., Oliveira, C.R.F., Matos, C.H.C., Pinto, M.A.D.S.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 214-217","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500015&lang=pt" 
"S1516-05722012000500019-scl","Comercialização de plantas medicinais no contexto da cadeia produtiva em Minas Gerais","Souza, M.R.M., Pereira, R.G.F., Fonseca, M.C.M.","Revista Brasileira de Plantas Medicinais; 14(spe); 242-245","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500019&lang=pt" 
"S1516-05722012000500021-scl","Viabilidade de sementes de feijão caupi após o tratamento com óleo essencial de citronela (Cymbopogon winterianus Jowitt)","Xavier, M.V.A., Oliveira, C.R.F., Brito, S.S.S., Matos, C.H.C., Pinto, M.A.D.S.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 250-254","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500021&lang=pt" 
"S1516-05722012000500020-scl","Influência da adubação verde e diferentes adubos orgânicos na produção de fitomassa aérea de atroveran (Ocimum selloi Benth.)","Morais, L.A.S., Barbosa, A.G.","Revista Brasileira de Plantas Medicinais; 14(spe); 246-249","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500020&lang=pt" 
"S1516-05722012000500002-scl","Estabelecimento in vitro e micropropagação de maracujá silvestre (Passiflora foetida L.)","Soares, W.S., Rêgo, M.M., Rêgo, E.R., Barroso, P.A., Nascimento, K.S., Ferreira, K.T.","Revista Brasileira de Plantas Medicinais; 14(spe); 138-142","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500002&lang=pt" 
"S1516-05722012000500007-scl","Produção de biomassa de erva-cidreira [Lippia alba (Mill.) N.E.Br.] sob adubação com composto de capim elefante inoculado e sem inoculação de actinomicetos","Gama, E.V.G., Garrido, M.S., Silva, F., Soares, A.C.F., Marques, C.T.S.","Revista Brasileira de Plantas Medicinais; 14(spe); 163-168","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500007&lang=pt" 
"S1516-05722012000500009-scl","Qualidade fisiológica e sanitária de sementes de erva-doce (Foeniculum vulgare Mill.) armazenadas","Gama, J.S.N., Bruno, R.L.A., Silva, K.R.G., Rêgo, E.R., Pereira Filho, T.B., Barbosa, R.C., Bezerra, A.K.D.","Revista Brasileira de Plantas Medicinais; 14(spe); 175-182","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500009&lang=pt" 
"S1516-05722012000500012-scl","Vigor de sementes de coentro (Coriandrum sativum L.) provenientes de sistemas orgânico e convencional","Silva, M.A.D., Coelho Júnior, L.F., Santos, A.P.","Revista Brasileira de Plantas Medicinais; 14(spe); 192-196","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500012&lang=pt" 
"S1516-05722012000500014-scl","Efeito de sistemas de consórcio e inseticida na formação dos estômatos em plântulas de erva-doce (Foeniculum vulgare Mill.)","Azevedo, C.F., Bruno, R.L.A., Quirino, Z.G.M., Rego, E.R., Gomes, K.R., Bezerra, A.K.D.","Revista Brasileira de Plantas Medicinais; 14(spe); 205-213","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500014&lang=pt" 
"S1516-05722012000500016-scl","Superação de dormência em sementes de manjericão (Ocimum basilicum L.)","Amaro, H.T.R., Assis, M.O., David, A.M.S.S., Silveira, J.R, Silva Neta, I.C., Mota, W.F.","Revista Brasileira de Plantas Medicinais; 14(spe); 218-223","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500016&lang=pt" 
"S1516-05722012000500017-scl","Composição química e produtividade dos principais componentes do óleo essencial de Baccharis dracunculifolia DC. em função da adubação orgânica","Santos, R.F., Isobe, M.T.C., Lalla, J.G., Haber, L.L., Marques, M.O.M., Ming, L.C.","Revista Brasileira de Plantas Medicinais; 14(spe); 224-234","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500017&lang=pt" 
"S1516-05722012000500018-scl","Produção da fáfia [Pfaffia glomerata (Spreng.) Pedersen] com cama-de-frango e fósforo incorporados ao solo","Vieira, M.C., Rodrigues, W.B., Zárate, N.A.H., Ramos, D.D., Luciano, A.T., Gonçalves, W.V., Carnevali, T.O.","Revista Brasileira de Plantas Medicinais; 14(spe); 235-241","Revista Brasileira de Plantas Medicinais","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722012000500018&lang=pt" 
"S0100-40422012000800001-scl","Greve nas Universidades Federais","Zarbin, Aldo José Gorgatti, Ferreira, Vitor Francisco","Química Nova; 35(8); 1497-1498","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800001&lang=pt" 
"S0100-40422012000800002-scl","Avaliação das propriedades de compósitos de polipropileno reforçados com casca de aveia","Furlan, Luciano Gomes, Duarte, Ueiler Lisoski, Mauler, Raquel Santos","Química Nova; 35(8); 1499-1501","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800002&lang=pt" 
"S0100-40422012000800006-scl","UDP-N-acetilglicosamina enolpiruvil transferase: determinação dos estados de protonação de resíduos de aminoácidos do sítio ativo pelo método PM6","Souza, Anivaldo Xavier de, Sant&#039;Anna, Carlos Mauricio R.","Química Nova; 35(8); 1522-1586","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800006&lang=pt" 
"S0100-40422012000800017-scl","Identificação dos compostos defensivos encontrados nas glândulas metatorácica e abdominais dorsais dos percevejos Loxa deducta e Pellaea stictica (Heteroptera: Pentatomidae)","Fávaro, Carla F., Zarbin, Paulo H. G.","Química Nova; 35(8); 1582-1586","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000800017&lang=pt" 
