"S0036-36342007000400002-spa","Niveles de control de la presión arterial en pacientes ambulatorios ancianos","Cárdenas-Ibarr, Lilia, Salinas-Martínez, Ricardo, Villarreal Pérez, Jesús Zacarías","Salud Pública de México; 49(4); 246-247","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400002&lang=pt" 
"S0120-56092007000200005-col","Producción de ésteres etílicos a partir de aceite de palma RBD","Martínez A., Óscar Mauricio, Sánchez C., Francisco José, Suárez P., Oscar Yesid","Ingeniería e Investigación; 27(2); 34-43","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200005&lang=pt" 
"S0120-56092007000200004-col","Estudio de una nueva técnica e implementación de una línea piloto de proceso para la obtención de dextrinas a partir de almidón de yuca","Aristizábal Galvis, Johanna, Moreno, Fabián Leonardo, Basto Ospina, Gustavo","Ingeniería e Investigación; 27(2); 26-33","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200004&lang=pt" 
"S0120-56092007000200007-col","Impact du procède de lyophilisation sur la qualité des fraises","Amrani, Mahacine, Brigui, Jamal","Ingeniería e Investigación; 27(2); 51-55","Ingeniería e Investigación","Francês","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200007&lang=pt" 
"S0120-56092007000200006-col","Estudio de las variables de reacción en la síntesis de sílica gel adsorbente","Sáenz, María Carolina, Báez Quintero, Carlos Andrés, Díaz Velásquez, José de Jesús, Rodríguez Niño, Gerardo","Ingeniería e Investigación; 27(2); 44-50","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200006&lang=pt" 
"S0120-56092007000200009-col","Diagnóstico de fallas con redes neuronales: Parte II: Reconocimiento de flujos","Tarifa, Enrique Eduardo, Martínez, Sergio Luis","Ingeniería e Investigación; 27(2); 65-71","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200009&lang=pt" 
"S0120-56092007000200008-col","Seguridad basada en parámetros SIM para entornos de comercio electrónico móvil","Martínez Pabón, Francisco Orlando, Caicedo Guerrero, Jaime, Hernández Cuenca, Rodrigo, Caicedo Rendón, Óscar Mauricio, Hurtado Guaca, Javier Alexander","Ingeniería e Investigación; 27(2); 56-64","Ingeniería e Investigación","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092007000200008&lang=pt" 
"S0036-36342007000400003-spa","Las mujeres mexicanas con cáncer de mama presentan una alta prevalencia de depresión y ansiedad","Morales-Chávez, Mónica, Robles-García, Rebeca, Jiménez-Pérez, Margarita, Morales-Romero, Jaime","Salud Pública de México; 49(4); 247-248","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400003&lang=pt" 
"S0036-36342007000400001-spa","Evaluación del sistema de dispensación de medicamentos en el Hospital General de Tijuana","Reyes Rodríguez, Eduardo Raymundo, Sánchez Palacio, José Luis, Bañales Ley, Rebeca","Salud Pública de México; 49(4); 245-246","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400001&lang=pt" 
"S0036-36342007000400010-spa","Susceptibilidad y mecanismos de resistencia a insecticidas en Anopheles albimanus del sur de la Península de Yucatán, México","Dzul, Felipe A., Patricia Penilla, R., Rodríguez, Américo D.","Salud Pública de México; 49(4); 302-311","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400010&lang=pt" 
"S0036-36342007000400009-spa","Dureza del agua de consumo doméstico y prevalencia de eczema atópico en escolares de Castellón, España","Arnedo-Pena, Alberto, Bellido-Blasco, Juan, Puig-Barbera, Joan, Artero-Civera, Adrián, Campos-Cruañes, Joan Baptista, Pac-Sa, Mª Rosario, Villamarín-Vázquez, Jose Luis, Felis-Dauder, Carlos","Salud Pública de México; 49(4); 295-301","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400009&lang=pt" 
"S0036-36342007000400004-spa","Streptococcus pneumoniae isolates in healthy children attending day-care centers in 12 states in Mexico","Espinosa-de los Monteros, Luz Elena, Jiménez-Rojas, Verónica, Aguilar-Ituarte, Felipe, Cashat-Cruz, Miguel, Reyes-López, Alfonso, Rodríguez-Suárez, Romeo, Kuri-Morales, Pablo, Tapia-Conyer, Roberto, Gómez-Barreto, Demóstenes","Salud Pública de México; 49(4); 249-255","Salud Pública de México","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400004&lang=pt" 
"S0074-02762007000500002-scl","Polymerase chain reaction with two molecular targets in mucosal leishmaniasis&#039; diagnosis: a validation study","Ovalle Bracho, Clemencia, Porras de Quintana, Luisa, Muvdi Arenas, Sandra, Rios Parra, Melania","Memórias do Instituto Oswaldo Cruz; 102(5); 549-554","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500002&lang=pt" 
"S0074-02762007000500005-scl","More productive in vitro culture of Cryptosporidium parvum for better study of the intra- and extracellular phases","Perez Cordón, G, Marin, C, Romero, D, Rosales, C, Sánchez Moreno, M, Rosales, MJ","Memórias do Instituto Oswaldo Cruz; 102(5); 567-571","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500005&lang=pt" 
"S0074-02762007000500006-scl","Genetic variability of Aedes aegypti in the Americas using a mitochondrial gene: evidence of multiple introductions","Bracco, José Eduardo, Capurro, Margareth Lara, Lourenço-de-Oliveira, Ricardo, Sallum, Maria Anice Mureb","Memórias do Instituto Oswaldo Cruz; 102(5); 573-580","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500006&lang=pt" 
"S0074-02762007000500008-scl","Ribotyping and virulence markers of Yersinia pseudotuberculosis strains isolated from animals in Brazil","Martins, Carlos Henrique Gomes, Bauab, Taís Maria, Leite, Clarice Queico Fujimura, Falcão, Deise Pasetto","Memórias do Instituto Oswaldo Cruz; 102(5); 587-592","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500008&lang=pt" 
"S0074-02762007000500009-scl","Effects of timber harvest on phlebotomine sand flies (Diptera: Psychodidae) in a production forest: abundance of species on tree trunks and prevalence of trypanosomatids","Pessoa, Felipe Arley Costa, Medeiros, Jansen Fernandes, Barrett, Toby Vincent","Memórias do Instituto Oswaldo Cruz; 102(5); 593-599","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500009&lang=pt" 
"S0074-02762007000500011-scl","The subgenus Migonemyia Galati 1995 (Diptera, Psychodidae, Phlebotominae), with description of a new species Migonemyia vaniae: a review","Galati, Eunice A Bianchi, Fonseca, Mauro Breviglieri, Marassá, Ana Maria","Memórias do Instituto Oswaldo Cruz; 102(5); 605-615","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500011&lang=pt" 
"S0074-02762007000500012-scl","Distribution of dengue vectors in neighborhoods with different urbanization types of Manaus, state of Amazonas, Brazil","Ríos-Velásquez, Claudia M, Codeço, Cláudia T, Honório, Nildimar A, Sabroza, Paulo S, Moresco, Mônica, Cunha, Ivana CL, Levino, Antônio, Toledo, Luciano M, Luz, Sérgio LB","Memórias do Instituto Oswaldo Cruz; 102(5); 617-623","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500012&lang=pt" 
"S0074-02762007000500001-scl","","Shaw, Jeffrey","Memórias do Instituto Oswaldo Cruz; 102(5); 541-547","Memórias do Instituto Oswaldo Cruz","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762007000500001&lang=pt" 
"S0100-40422007000400002-scl","Síntese e avaliação da propriedade reguladora de crescimento vegetal de compostos indólicos derivados do safrol","Marchi, Irineu, Rebelo, Ricardo Andrade, Rosa, Flávia A. Fernandes da, Maiochi, Riceli A.","Química Nova; 30(4); 763-767","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400002&lang=pt" 
"S0100-40422007000400003-scl","Mercury in soils and sediments from gold mining liabilities in Southern Amazonia","Wasserman, Julio Cesar, Campos, Reinaldo Calixto, Hacon, Sandra de Souza, Farias, Renato A., Caires, Sandro M.","Química Nova; 30(4); 768-773","Química Nova","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400003&lang=pt" 
"S0100-40422007000400006-scl","Análise arqueométrica de cerâmica Tupiguarani da região central do Estado do Rio Grande do Sul, Brasil, usando fluorescência de raios X por dispersão de energia (EDXRF)","Bona, Irene Akemy Tomiyoshi, Sarkis, Jorge Eduardo S., Salvador, Vera Lucia Ribeiro, Soares, André Luis Ramos, Klamt, Sergio Célio","Química Nova; 30(4); 785-790","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400006&lang=pt" 
"S0100-40422007000400008-scl","Tratamento estatístico dos parâmetros da qualidade das águas da bacia do alto curso do Rio das Velhas","Nonato, Eliana A., Viola, Zenilde G. G., Almeida, Katiane C. B., Schor, Heloiza H. R.","Química Nova; 30(4); 797-804","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400008&lang=pt" 
"S0100-40422007000400010-scl","Adsorção de íons cobre(II) pela quitosana usando coluna em sistema sob fluxo hidrodinâmico","Guinesi, Luciana Simionatto, Esteves, Amanda Alves, Cavalheiro, Éder Tadeu Gomes","Química Nova; 30(4); 809-814","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400010&lang=pt" 
"S0100-40422007000400014-scl","Influência da adição de plastificante do processo de reticulação na morfologia, absorção de aguá e propriedades mecânicas de filmes de alginato de sódio","Lima, Aline Margarete Furuyama, Andreani, Larissa, Soldi, Valdir, Borsali, Redouane","Química Nova; 30(4); 832-837","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400014&lang=pt" 
"S0100-40422007000400015-scl","Atividade acaricida dos óleos essencias de folhas e frutos de Xylopia sericea sobre o ácaro rajado (Tetranychus urticae Koch)","Pontes, Wendel José Teles, Oliveira, José Cândido Selva de, Câmara, Cláudio Augusto Gomes da, Gondim Júnior, Manoel Guedes Correia, Oliveira, José Vargas de, Schwartz, Manfred Oswald Erwin","Química Nova; 30(4); 838-841","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400015&lang=pt" 
"S0100-40422007000400016-scl","Estudo fitoquímico do decocto das folhas de Maytenus truncata Reissek e avaliação das atividades antinociceptiva, antiedematogênica e antiulcerogênica de extratos do decocto","Fonseca, Ana Paula Nascentes de Deus, Silva, Grácia Divina de Fátima, Carvalho, Juliana de Jesus, Salazar, Gloria Del Carmen Meléndez, Duarte, Lucienir Pains, Silva, Renata Pamplona, Jorge, Rodrigo Martinez, Tagliati, Carlos Alberto, Zani, Carlos Leomar, Alves, Tânia Maria de Almeida, Peres, Valdir, Vieira Filho, Sidney Augusto","Química Nova; 30(4); 842-847","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400016&lang=pt" 
"S0100-40422007000400018-scl","LS-SVM: uma nova ferramenta quimiométrica para regressão multivariada. Comparação de modelos de regressão LS-SVM e PLS na quantificação de adulterantes em leite em pó empregando NIR","Ferrão, Marco F., Mello, Cesar, Borin, Alessandra, Maretto, Danilo A., Poppi, Ronei J.","Química Nova; 30(4); 852-859","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400018&lang=pt" 
"S0100-40422007000400019-scl","Correlation of anti-inflammatory activity with phenolic content in the leaves of syzygium cumini (l.) skeels (myrtaceae)","Lima, Lucilene Azevedo, Siani, Antonio Carlos, Brito, Fabíola Almeida, Sampaio, André Luís Franco, Henriques, Maria das Graças Müller Oliveira, Riehl, Carlos Alberto da Silva","Química Nova; 30(4); 860-864","Química Nova","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400019&lang=pt" 
"S0100-40422007000400020-scl","Identificação da influência do descarte de lodo de estações de tratamento de água","Reis, Edson Luís Tocaia dos, Cotrim, Marycel Elena Barbosa, Rodrigues, Cláudio, Pires, Maria Aparecida Faustino, Beltrame Filho, Osvaldo, Rocha, Solange Martone, Cutolo, Silvana Audrá","Química Nova; 30(4); 865-872","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400020&lang=pt" 
"S0100-40422007000400022-scl","Desenvolvimento de um método empregando quitosana para remoção de íons metálicos de águas residuárias","Janegitz, Bruno Campos, Lourenção, Bruna Cláudia, Lupetti, Karina Omuro, Fatibello-Filho, Orlando","Química Nova; 30(4); 879-884","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400022&lang=pt" 
"S0100-40422007000400023-scl","Metales pesados y toxicidad de aguas del Río Aconcagua en Chile","Gaete, Hernán, Aránguiz, Fernanda, Cienfuegos, Gabriela, Tejos, Marisol","Química Nova; 30(4); 885-891","Química Nova","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400023&lang=pt" 
"S0100-40422007000400027-scl","Electrical and magnetic properties of new compounds of the conductor anion [Ni(dmit)2]- and nitronyl nitroxide magnetic radicals","Dias, Mauro Cesar, Stumpf, Humberto Osório, Sansiviero, Maria Terezinha Caruso, Pernaut, Jean Michel, Matencio, Tulio, Knobel, Marcelo, Cangussu, Danielle","Química Nova; 30(4); 904-908","Química Nova","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400027&lang=pt" 
"S0100-40422007000400028-scl","Estudo sobre a adsorção do fluido de perfuração salgado contendo polímeros sobre SiO2","Queiroz Neto, João C., Biscaia Jr, Evaristo Chalbaud, Petri, Denise F. S.","Química Nova; 30(4); 909-915","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400028&lang=pt" 
"S0100-40422007000400032-scl","Adsorção de oligonucleotídeos em nanoemulsões obtidas por emulsificação espontânea","Martini, Érico, Carvalho, Edison, Teixeira, Helder, Leão, Fabiana, Oliveira, Mônica Cristina de","Química Nova; 30(4); 930-934","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400032&lang=pt" 
"S0100-40422007000400033-scl","Ocorrência e atividade biológica de quassinóides da última década","Almeida, Maria Mozarina Beserra, Arriaga, Ângela Martha Campos, Santos, Allana Kellen Lima dos, Lemos, Telma L. G., Braz-Filho, Raimundo, Vieira, Ivo J. Curcino","Química Nova; 30(4); 935-951","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400033&lang=pt" 
"S0100-40422007000400037-scl","Alcalóides indólicos isolados de espécies do gênero Aspidosperma (Apocynaceae)","Pereira, Maria de M., Jácome, Rose Lisieux R. P., Alcântara, Antônio Flávio de C., Alves, Rosemeire B., Raslan, Délio S.","Química Nova; 30(4); 970-983","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400037&lang=pt" 
"S0100-40422007000400038-scl","Biodiversidade flavonoídica e aspectos farmacológicos em espécies dos gêneros Ouratea e Luxemburgia (Ochnaceae)","Suzart, Luciano R., Daniel, Juliana F. de S., Carvalho, Mário G. de, Kaplan, Maria Auxiliadora Coelho","Química Nova; 30(4); 984-987","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400038&lang=pt" 
"S0100-40422007000400039-scl","Inativação fotodinâmica de microrganismos","Perussi, Janice Rodrigues","Química Nova; 30(4); 988-994","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400039&lang=pt" 
"S0100-40422007000400045-scl","Titulações espectrofotométricas de sistemas ácido-base utilizando extrato de flores contendo antocianinas","Cortes, Mônica Souza, Ramos, Luiz Antônio, Cavalheiro, Éder Tadeu Gomes","Química Nova; 30(4); 1014-1019","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400045&lang=pt" 
"S0100-40422007000400046-scl","Pilhas alcalinas: um dispositivo útil para o ensino de Química","Matsubara, Elaine Y., Neri, Cláudio R., Rosolen, J. Maurício","Química Nova; 30(4); 1020-1025","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400046&lang=pt" 
"S0100-40422007000400048-scl","A rota dos estudos sobre a cochonilha em Portugal e no Brasil no século XIX: caminhos desencontrados","Ferraz, Márcia Helena Mendes","Química Nova; 30(4); 1032-1037","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400048&lang=pt" 
"S0100-40422007000400049-scl","Passando da doutrina à prática: Ezequiel Corrêa dos Santos e a farmácia nacional","Santos, Nadja Paraense dos","Química Nova; 30(4); 1038-1045","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400049&lang=pt" 
"S0100-15742007000200004-scl","Sintonia oscilante: religião, moral e civismo no Brasil - 1931/1997","Cunha, Luiz Antônio","Cadernos de Pesquisa; 37(131); 285-302","Cadernos de Pesquisa","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200004&lang=pt" 
"S0100-15742007000200005-scl","O mal-estar do ensino religioso nas escolas públicas","Cavaliere, Ana Maria","Cadernos de Pesquisa; 37(131); 303-332","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200005&lang=pt" 
"S0100-15742007000200006-scl","Entre crentes e pagãos: ensino religioso em São Paulo","Lui, Janayna de Alencar","Cadernos de Pesquisa; 37(131); 333-349","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200006&lang=pt" 
"S0100-15742007000200007-scl","Ética, moral e civismo: difícil consenso","Amaral, Daniela Patti do","Cadernos de Pesquisa; 37(131); 351-369","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200007&lang=pt" 
"S0100-15742007000200008-scl","Globalização e identidade no contexto da escola e do currículo","Pacheco, José Augusto, Pereira, Nancy","Cadernos de Pesquisa; 37(131); 371-398","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200008&lang=pt" 
"S0100-15742007000200010-scl","Gestão pública, formação e identidade de profissionais de educação infantil","Kramer, Sonia, Nunes, Maria Fernanda","Cadernos de Pesquisa; 37(131); 423-454","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200010&lang=pt" 
"S0100-15742007000200012-scl","Disciplina, vigilância e pedagogia","Ratto, Ana Lúcia Silva","Cadernos de Pesquisa; 37(131); 481-510","Cadernos de Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742007000200012&lang=pt" 
"S0716-10182007000400001-chl","Impacto de la evaluación infectológica en el uso racional de antimicrobianos en pacientes con bacteriemia por Streptococcus pneumoniae","Mella M, Sergio, Blarney D, Rodrigo, Palva M, Orlaría, Yáñez V, Jorge, Rledel M, Gisela, Aylwin R, Mabel, Chabouty G, Hanriete, Ortega R, Carlos","Revista chilena de infectología; 24(4); 264-269","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000400001&lang=pt" 
"S0716-10182007000400002-chl","Diagnóstico microbiológico y molecular de bacterias cariogénicas en mujeres embarazadas de la Región de La Araucanía, Chile","Herrera G, Christian L, Pantoja F, Patricio, de La Maza, Tomás, Sanhueza C, Antonio, Salazar N, Luis A","Revista chilena de infectología; 24(4); 270-275","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000400002&lang=pt" 
"S0716-10182007000400003-chl","Infección por virus de inmunodeficiencia humana en la infancia","Wu H, Elba","Revista chilena de infectología; 24(4); 276-283","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000400003&lang=pt" 
"S0716-10182007000400004-chl","Tuberculosis ocular","De Benedetti Z, M. Elena, Carranza L, Bárbara, Gotuzzo H, Eduardo, Rolando C, Isaías","Revista chilena de infectología; 24(4); 284-295","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000400004&lang=pt" 
"S0036-36342007000400008-spa","La atención de los enfermos y discapacitados en el hogar: Retos para el sistema de salud mexicano","Nigenda, Gustavo, López-Ortega, Mariana, Matarazzo, Cecilia, Juárez-Ramírez, Clara","Salud Pública de México; 49(4); 286-294","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000400008&lang=pt" 
"S0100-40422007000400050-scl","Vladimir Prelog e a estereoquímica das moléculas orgânicas: um centenário de nascimento","Rezende, Claudia M.","Química Nova; 30(4); 1046-1053","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400050&lang=pt" 
"S0100-40422007000400030-scl","Determination of chemical elements in africanized Apis mellifera (Hymenoptera: Apidae) honey samples from the State of Piauí, Brazil","Sodré, Geni da Silva, Marchini, Luís Carlos, Zucchi, Orgeda Luiza Araújo Domingues, Nascimento Filho, Virgilio Franco, Otsuk, Ivani Pozar, Moreti, Augusta Carolina de Camargo Carmello","Química Nova; 30(4); 920-924","Química Nova","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400030&lang=pt" 
"S0100-40422007000400013-scl","Ácido canárico (3,4-seco derivado do lupano) em própolis do Ceará","Albuquerque, Irineu L. de, Alves, Leonardo A., Lemos, Telma L. G., Monte, Francisco J. Q., Braz-Filho, Raimundo","Química Nova; 30(4); 828-831","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400013&lang=pt" 
"S0100-40422007000400025-scl","A reatividade do estado excitado triplete de 1,3-indanodiona em benzeno","Santos, Frances R. dos, Silva, Mônica T. da, Netto-Ferreira, José Carlos, Lucas, Nanci C. de","Química Nova; 30(4); 897-900","Química Nova","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422007000400025&lang=pt" 
