"S1516-18462011000600009-scl","Reconhecimento de sentenças no ruído, em campo livre, em indivíduos com e sem perda auditiva","Henriques, Marília Oliveira, Costa, Maristela Julio","Revista CEFAC; 13(6); 1040-1047","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000600009&lang=pt" 
"S1516-18462011000600002-scl","Perfil funcional de comunicação e desempenho sócio-cognitivo de adolescentes autistas institucionalizados","Defense, Danielle Azarias, Fernandes, Fernanda Dreux Miranda","Revista CEFAC; 13(6); 977-985","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000600002&lang=pt" 
"S1516-18462011000600003-scl","Caracterização da fala de crianças de 4 a 6 anos de creches públicas","Bragança, Lidia Lourenço Cunha, Lemos, Stela Maris Aguiar, Alves, Cláudia Regina Lindgren","Revista CEFAC; 13(6); 986-992","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000600003&lang=pt" 
"S1516-18462011000600005-scl","Levantamento epidemiológico dos pacientes portadores de fissura de lábio e/ou palato de um centro especializado de Belo Horizonte","Di Ninno, Camila Queiroz de Moraes Silveira, Fonseca, Luciane Ferreira Nadu, Pimenta, Maria Vanilda Evangelista, Vieira, Zélia das Graças, Fonseca, José Aguinaldo, Miranda, Izabel Cristina Campolina, Azevedo, Luciana Lemos de","Revista CEFAC; 13(6); 1002-1008","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000600005&lang=pt" 
"S1984-29612011000400010-scl","Occurrence of anti-Neospora caninum and anti-Toxoplasma gondii IgG antibodies in goats and sheep in western Maranhão, Brazil","Moraes, Larissa Martins de Brito, Raimundo, Juliana Macedo, Guimarães, Andresa, Santos, Huarrisson Azevedo, Macedo Junior, Gilberto de Lima, Massard, Carlos Luiz, Machado, Rosangela Zacarias, Baldani, Cristiane Divan","Revista Brasileira de Parasitologia Veterinária; 20(4); 312-317","Revista Brasileira de Parasitologia Veterinária","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612011000400010&lang=pt" 
"S0101-28002011000400005-scl","Use of intravascular ultrasonography for the characterization of coronary artery disease in patients with chronic kidney disease","Varela, Alexandre Manoel, Taniguchi, Elise, Stadler, Newton, Faria-Neto, José Rocha, Pecoits-Filho, Roberto","Jornal Brasileiro de Nefrologia; 33(4); 413-421","Jornal Brasileiro de Nefrologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002011000400005&lang=pt" 
"S1852-45082011000200001-arg","Producción de conocimientos e integración sudamericana: Poder pensar una universidad de la UNASUR","Trinchero, Héctor Hugo","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 1-12","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200001&lang=pt" 
"S1852-45082011000200002-arg","Conceptos de tiempo y espacio entre los mapuches: racionalidad educativa","Torres Cuevas, Héctor, Quilaqueo Rapimán, Daniel","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 13-27","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200002&lang=pt" 
"S1852-45082011000200003-arg","&#039;Zurciendo prejuicios&#039;: Discursos discriminatorios hacia el pueblo Roma (&quot;gitano&quot;) en los medios de comunicación en Argentina","Radovich, Juan Carlos","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 28-40","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200003&lang=pt" 
"S1852-45082011000200004-arg","La dimensión racial en el análisis de la segregación residencial urbana en Puerto Madryn, Chubut","Kaminker, Sergio Andrés","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 41-57","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200004&lang=pt" 
"S1852-45082011000200005-arg","&quot;Trabajo infantil rural&quot; y &quot;explotación laboral infantil rural&quot;: Aportes antropológicos a la diferenciación de conceptos para el diseño de políticas de protección de derechos del niño en el sudoeste bonaerense","Noceti, María Belén","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 58-73","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200005&lang=pt" 
"S1852-45082011000200006-arg","De &quot;pobladores&quot; a &quot;mapuche&quot;: historias ausentes (y los ausentes de la historia)","Valverde, Sebastián","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural; (22); 74-90","Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-45082011000200006&lang=pt" 
"S0213-12852011000600003-esp","Quiste dentígero asociado con mesiodens: Exposición de un caso, revisión de la literatura y diagnóstico diferencial","Rodríguez Romero, F.J., Cerviño Ferradanes, S., Muriel Cueto, P.","Avances en Odontoestomatología; 27(6); 289-299","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000600003&lang=pt" 
"S0213-12852011000600004-esp","Quimioluminiscencia como método de screening de cáncer oral","Carrera Torres, A., Cobos Fuentes, M.J., Gallardo Castillo, I., Caballero Aguilar, J., Martínez-Sahuquillo Márquez, A.","Avances en Odontoestomatología; 27(6); 301-311","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000600004&lang=pt" 
"S0213-12852011000600002-esp","Quiste dentígero asociado con un diente ectópico en el seno maxilar: Reporte de un caso y revisión de la literatura","Antunes Freitas, D., Vergara Hernández, C.I., Díaz Caballero, A., Comino Mol, V.","Avances en Odontoestomatología; 27(6); 283-288","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000600002&lang=pt" 
"S0213-12852011000600001-esp","A nuestros lectores","","Avances en Odontoestomatología; 27(6); 281-281","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000600001&lang=pt" 
"S0213-12852011000600005-esp","Ingestión accidental de prótesis dental fija (cantilever) en paciente con historia de carcinoma de colon","Fonseca, G.M.","Avances en Odontoestomatología; 27(6); 313-317","Avances en Odontoestomatología","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852011000600005&lang=pt" 
"S0034-75312011000400001-cub","Caracterización nutricional del síndrome anorexia-caquexia en el paciente oncológico pediátrico","Jiménez García, Rafael, Cabanas Armada, Ricardo, Fernández Nodarse, Raquel, Chagues Leiva, Orestes, González Carrasco, María Caridad, Peón Bertot, Loreta, Pedraye Mantilla, Jorge Luis, Rosell Rodríguez, Edelis, Valdés Marín, José","Revista Cubana de Pediatría; 83(4); 337-345","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000400001&lang=pt" 
"S0102-05362011000400019-scl","Análise do crescimento de tomate &#039;SM-16&#039; cultivado sob diferentes coberturas de solo","Lopes, Welder de AR, Negreiros, Maria Zuleide de, Dombroski, Jeferson Luiz D, Rodrigues, Gardênia Silvana de O, Soares, Alinne M, Araújo, Antônio de P","Horticultura Brasileira; 29(4); 554-561","Horticultura Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400019&lang=pt" 
"S0102-05362011000400020-scl","Influência da biomassa de leguminosas sobre a produção de repolho em dois cultivos consecutivos","Vargas, Thiago de O, Diniz, Ellen Rúbia, Santos, Ricardo Henrique S, Lima, Carlos Túlio de A, Urquiaga, Segundo, Cecon, Paulo Roberto","Horticultura Brasileira; 29(4); 562-568","Horticultura Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400020&lang=pt" 
"S0102-05362011000400021-scl","Reação de acessos de Capsicum e de progênies de cruzamentos interespecíficos a isolados de Colletotrichum acutatum","Pereira, Mônica JZ, Massola Junior, Nelson S, Sussel, Angelo AB, Sala, Fernando C, Costa, Cyro P da, Boiteux, Leonardo S","Horticultura Brasileira; 29(4); 569-576","Horticultura Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400021&lang=pt" 
"S0102-05362011000400022-scl","Postharvest quality of strawberry fruits produced in organic and conventional systems","Camargo, Letícia KP, Resende, Juliano Tadeu V de, Tominaga, Tânia T, Kurchaidt, Sonia Maria, Camargo, Cristhiano K, Figueiredo, Alex Sandro T","Horticultura Brasileira; 29(4); 577-583","Horticultura Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400022&lang=pt" 
"S0102-05362011000400023-scl","Growth and production of nasturtium flowers in three hydroponic solutions","Melo, Evanisa Fátima RQ, Santos, Osmar S dos","Horticultura Brasileira; 29(4); 584-589","Horticultura Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400023&lang=pt" 
"S0102-05362011000400024-scl","Productivity of determinate growth tomato lines tolerant to heat under the organic system","Costa, Cândido A da, Silva, André C da, Sampaio, Regynaldo A, Martins, Ernane Ronie","Horticultura Brasileira; 29(4); 590-593","Horticultura Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400024&lang=pt" 
"S0102-05362011000400025-scl","Alterações em propriedades do solo adubado com composto orgânico e efeito na qualidade das sementes de alface","Cardoso, Antonio Ismael Inácio, Ferreira, Kauê P, Vieira Júnior, Ronaldo Matheus, Alcarde, Cristiane","Horticultura Brasileira; 29(4); 594-599","Horticultura Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400025&lang=pt" 
"S0102-05362011000400026-scl","Production and quality of melon hybrid Mandacaru irrigated with different levels of salinity","Medeiros, Damiana Cleuma de, Medeiros, José Francismar de, Pereira, Francisco Aécio de L, Silva, Sonally Cristina de M, Amâncio, Maria das Graças","Horticultura Brasileira; 29(4); 600-604","Horticultura Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400026&lang=pt" 
"S0102-05362011000400029-scl","Characterization of new variety of Chrysanthemum by using ISSR markers","Palai, SK, Rout, Gyana Ranjan","Horticultura Brasileira; 29(4); 613-617","Horticultura Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362011000400029&lang=pt" 
"S0103-50532011001200002-scl","Molecular interactions of mefenamic acid with lipid bilayers and red blood cells","Suwalsky, Mario, Manrique-Moreno, Marcela, Howe, Jörg, Brandenburg, Klaus, Villena, Fernando","Journal of the Brazilian Chemical Society; 22(12); 2243-2249","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200002&lang=pt" 
"S0103-50532011001200005-scl","DFT-GIAO calculation of properties of 19F NMR and stability study of environmentally relevant perfluoroalkylsulfonamides (PFASAmide)","Mejía-Urueta, Rafael, Mestre-Quintero, Kleyber, Vivas-Reyes, Ricardo","Journal of the Brazilian Chemical Society; 22(12); 2268-2274","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200005&lang=pt" 
"S0103-50532011001200009-scl","Chemical and spectroscopic characterization of a vegetable oil used as dielectric coolant in distribution transformers","Gomez, Neffer A., Abonia, Rodrigo, Cadavid, Hector, Vargas, Ines H.","Journal of the Brazilian Chemical Society; 22(12); 2292-2303","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200009&lang=pt" 
"S0103-50532011001200011-scl","Contribution to the study of the formation mechanism of ordered porous carbons from a soft-template method using the copolymer triblock (PEO140PPO39PEO140) and a phenolic resin","Santa, Cristiam F., Sierra, Ligia","Journal of the Brazilian Chemical Society; 22(12); 2312-2321","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200011&lang=pt" 
"S0103-50532011001200013-scl","Optimization of the HS-SPME technique by using response surface methodology for evaluating chlorine disinfection by-products by GC in drinking water","Aguirre-González, Mauricio, Taborda-Ocampo, Gonzalo, Dussan-Lubert, Carmen, Nerin, Cristina, Rosero-Moreano, Milton","Journal of the Brazilian Chemical Society; 22(12); 2330-2336","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200013&lang=pt" 
"S0103-50532011001200014-scl","Enzymatic hydrolysis of cassava starch for production of bioethanol with a colombian wild yeast strain","Ruiz, Mónica I., Sanchez, Clara I., Torrres, Rodrigo G., Molina, Daniel R.","Journal of the Brazilian Chemical Society; 22(12); 2337-2343","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200014&lang=pt" 
"S0103-50532011001200015-scl","Chemistry and bioactivity of Haplopappus remyanus (&quot;bailahuen&quot;), a chilean medicinal plant","Faini, Francesca, Torres, René, Rodilla, Jesús M., Labbé, Cecilia, Delporte, Carla, Jaña, Fabián","Journal of the Brazilian Chemical Society; 22(12); 2344-2349","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200015&lang=pt" 
"S0103-50532011001200016-scl","Determination of acidic herbicides in water samples by in situ derivatization, single drop microextraction and gas chromatography-mass spectrometry","Araujo, Lilia, Prieto, Avismelsi, Troconis, María, Urribarri, Grilena, Sandrea, Williams, Mercado, Jair","Journal of the Brazilian Chemical Society; 22(12); 2350-2354","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200016&lang=pt" 
"S0103-50532011001200017-scl","Production of indole-3-acetic acid in the culture medium of microalga Scenedesmus obliquus (UTEX 393)","Prieto C., Rosa E., Cordoba C., Nancy M., Montenegro J., Andres M., González-Mariño, Gloria E.","Journal of the Brazilian Chemical Society; 22(12); 2355-2361","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200017&lang=pt" 
"S0103-50532011001200018-scl","Electrochemical detection of arsenite with silver electrodes in inorganic electrolyte and natural system mixtures","Aguirre, María del C., Rivas, Bernabe L., Basáez, Luiz, Peña-Farfal, Carlos","Journal of the Brazilian Chemical Society; 22(12); 2362-2370","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200018&lang=pt" 
"S0103-50532011001200019-scl","Chemometric analysis of ESIMS and NMR data from Piper species","Yamaguchi, Lydia F., Freitas, Giovana C., Yoshida, Nidia C., Silva, Renata A., Gaia, Anderson M., Silva, Adalberto M., Scotti, Marcus T., Emerenciano, Vicente de P., Guimarães, Elsie F., Floh, Eny I. S., Colombo, Carlos A., Siqueira, Walter J., Kato, Massuo J.","Journal of the Brazilian Chemical Society; 22(12); 2371-2382","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200019&lang=pt" 
"S0103-50532011001200021-scl","Topical anti-inflammatory activity of Calea prunifolia HBK (Asteraceae) in the TPA model of mouse ear inflammation","Gómez, Milton, Gil, Juan F.","Journal of the Brazilian Chemical Society; 22(12); 2391-2395","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200021&lang=pt" 
"S0103-50532011001200022-scl","Microwave-assisted synthesis under solvent-free conditions of (E)-2-(Benzo[d]thiazol-2-yl)-3-arylacrylonitriles","Trilleras, Jorge E., Velasquez, Kelly J., Pacheco, Dency J., Quiroga, Jairo, Ortíz, Alejandro","Journal of the Brazilian Chemical Society; 22(12); 2396-2402","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200022&lang=pt" 
"S0103-50532011001200010-scl","Effect of the molecular weight on the physicochemical properties of poly(lactic acid) nanoparticles and on the amount of ovalbumin adsorption","Palacio, Juliana, Orozco, Víctor H., López, Betty L.","Journal of the Brazilian Chemical Society; 22(12); 2304-2311","Journal of the Brazilian Chemical Society","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532011001200010&lang=pt" 
"S1852-77442011000200001-arg","Co-variabilidad de la temperatura superficial del mar entre cuencas del Hemisferio Sur","Berman, Ana Laura, Compagnucci, Rosa, Silvestri, Gabriel","Geoacta; 36(2); 97-111","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200001&lang=pt" 
"S1852-77442011000200002-arg","Separación y purificación de fibras de sepiolita: contribución al procesamiento de arcillas especiales para uso industrial","Castillo, Luciana, Lescano, Leticia, Sirvent, Laura, Barbosa, Silvia, Marfil, Silvina, Maiza, Pedro","Geoacta; 36(2); 113-127","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200002&lang=pt" 
"S1852-77442011000200003-arg","Caracterización de zonas contaminadas por derrames recientes de hidrocarburos mediante métodos geofísicos","Robledo, Fabiana Elizabeth, Martinelli, Hilda Patricia","Geoacta; 36(2); 129-150","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200003&lang=pt" 
"S1852-77442011000200004-arg","Análisis de nuevos estándares para reducir datos de gravedad: aplicación en Tierra del Fuego","Pedraza De Marchi, Ana Carolina, Tocho, Claudia","Geoacta; 36(2); 151-166","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200004&lang=pt" 
"S1852-77442011000200005-arg","Análisis en tiempo-frecuencia de la conexión entre la atmósfera y el océano Pacífico tropical","Berman, Ana Laura, Compagnucci, Rosa, Silvestri, Gabriel","Geoacta; 36(2); 167-175","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200005&lang=pt" 
"S1852-77442011000200008-arg","Utilización de datos gravimétricos GRACE e imágenes NOAA en un análisis multitemporal de la masa hídrica de la cuenca del río Paraná (Argentina)","Pacino, María Cristina, Pereira, Ayelén, Cotlier, Carlos","Geoacta; 36(2); 211-228","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200008&lang=pt" 
"S1852-77442011000200007-arg","Análisis comparativo de diferentes métodos de picado automático de fases en terremotos registrados en la Estación Sismológica de La Plata (LPA)","Sabbione, Juan I, Rosa, María Laura, Velis, Danilo R, Sabbione, Nora C","Geoacta; 36(2); 189-209","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200007&lang=pt" 
"S1852-77442011000200006-arg","Análisis de la cuencua del Bermejo en los últimos 8 Ma.","Mario Ernesto, Gimenez, Novara, Iván, Alvarez Pontoriero, Orlando, Introcaso, Antonio","Geoacta; 36(2); 177-187","Geoacta","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442011000200006&lang=pt" 
"S1984-70332011000400005-scl","Preculture sugarcane tissue in sucrose-supplemented culture medium to induce desiccation tolerance","Melo, Cristiane Gamarano, Barbosa, Márcio Henrique Pereira, Motoike, Sérgio Yoshimitsu, Sabino, Marcone Vieira, Ventrella, Marília Contin, Peternelli, Luiz Alexandre, Oliveira, Márcio Antônio Rocha","Crop Breeding and Applied Biotechnology; 11(4); 320-329","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400005&lang=pt" 
"S1984-70332011000400008-scl","Implication of the changing concept of genes on plant breeder&#039;s work","Resende, Kátia Ferreira Marques de, Santos, Fernanda Motta da Costa, D. Dias, Marco Aurélio, Ramalho, Magno Antônio Patto","Crop Breeding and Applied Biotechnology; 11(4); 345-351","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400008&lang=pt" 
"S1984-70332011000400012-scl","Brisasul: a new high-yielding white oat cultivar with reduced lodging","Oliveira, Antônio Costa de, Crestani, Maraisa, Carvalho, Fernando Irajá Félix de, Silva, José Antonio Gonzalez da, Valério, Igor Pirez, Hartwig, Irineu, Benin, Giovani, Schmidt, Douglas André Mallmann, Bertan, Ivandro","Crop Breeding and Applied Biotechnology; 11(4); 370-374","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400012&lang=pt" 
"S1984-70332011000400011-scl","Genetic diversity in NaN3-induced common bean mutants and commercial varieties detected by AFLP","Chen, CL, Wang, HH, Jeng, TL, Chuang, SJ, Wei, ML, Min, Sung Jih","Crop Breeding and Applied Biotechnology; 11(4); 365-369","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400011&lang=pt" 
"S1984-70332011000400013-scl","CD 120 wheat cultivar, standard quality soft, for the Southern Region of Brazil","Marchioro, Volmir Sergio, Franco, Francisco de Assis, Nora, Tatiane Dalla, Oliveira, Edson Feliciano de, Schuster, Ivan, Evangelista, Adriel, Rocha, Renato da, Polo, Mateus","Crop Breeding and Applied Biotechnology; 11(4); 375-378","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400013&lang=pt" 
"S1984-70332011000400001-scl","A genomic assisted breeding program for cassava to improve nutritional quality and industrial traits of storage root","Carvalho, Luiz Joaquim Castelo Branco, Vieira, Eduardo Alano, Fialho, Josefino de Freitas, Souza, Claudia Regina Batista de","Crop Breeding and Applied Biotechnology; 11(4); 289-296","Crop Breeding and Applied Biotechnology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332011000400001&lang=pt" 
"S0102-30982011000200013-scl","Análise do nível, padrão e determinantes dos fluxos populacionais entre Bahia e São Paulo","Amaral, Ernesto Friedrich de Lim","Revista Brasileira de Estudos de População; 28(2); 467-472","Revista Brasileira de Estudos de População","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982011000200013&lang=pt" 
"S0102-30982011000200001-scl","A transdisciplinaridade em perspectiva","Matos, Ralfo","Revista Brasileira de Estudos de População; 28(2); 263-266","Revista Brasileira de Estudos de População","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982011000200001&lang=pt" 
