"S1726-46342012000100036-spa","Manejo empírico de las adicciones en el Perú","Nizama-Vía, Ayar, Nizama-Valladolid, Martín","Revista Peruana de Medicina Experimental y Salud Pública; 29(1); 167-167","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342012000100036&lang=pt" 
"S1982-21702012000100005-scl","Análise de deformação por variação do geopotencial: estudo de caso para o terremoto maule (Mw 8,8) com base em dados mensais da missão Grace","Castro, Henry Montecino, Ferreira, Vagner Gonçalves, Freitas, Sílvio Rogério Correia de","Boletim de Ciências Geodésicas; 18(1); 86-100","Boletim de Ciências Geodésicas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-21702012000100005&lang=pt" 
"S1982-21702012000100006-scl","Validação do MAPGEO2010 e comparação com modelos do geopotencial recentes","Matos, Ana Cristina Oliveira Cancoro de, Blitzkow, Denizar, Guimarães, Gabriel do Nascimento, Lobianco, Maria Cristina Barbosa, Costa, Sônia Maria Alves","Boletim de Ciências Geodésicas; 18(1); 101-122","Boletim de Ciências Geodésicas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-21702012000100006&lang=pt" 
"S1413-81232012000300003-scl","Debatedores","Chapela, María Del Consuelo, Serapioni, Mauro, Gastaldo, Denise","Ciência &amp; Saúde Coletiva; 17(3); 587-594","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000300003&lang=pt" 
"S0104-59702012010200001-scl","Com quantos papéis se faz um arquivo","Heymann, Luciana Quillet","História, Ciências, Saúde-Manguinhos; 19(1); -","História, Ciências, Saúde-Manguinhos","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012010200001&lang=pt" 
"S1678-58782012000100003-scl","Laser beam welding tempered 300M ultrahigh mechanical strength steel","Carvalho, Sheila Medeiros de, Lima, Milton Sérgio Fernandes de","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 18-23","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100003&lang=pt" 
"S1678-58782012000100009-scl","Finite element validation on adhesive joint for composite fuselage model","Mustapha, F., Shahrjerdi, A., Sim, N. W.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 69-74","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100009&lang=pt" 
"S0074-02762012000200007-scl","An evaluation of the dot-ELISA procedure as a diagnostic test in an area with a high prevalence of human Toxocara canis infection","Bojanich, María V, Marino, Gioia L, López, María Á, Alonso, José M","Memórias do Instituto Oswaldo Cruz; 107(2); 194-197","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200007&lang=pt" 
"S0074-02762012000200006-scl","Genetic and morphological characterisation of a new species of the genus Hysterothylacium (Nematoda) from Paralichthys isosceles Jordan, 1890 (Pisces: Teleostei) of the Neotropical Region, state of Rio de Janeiro, Brazil","Knoff, Marcelo, Felizardo, Nilza Nunes, Iñiguez, Alena Mayo, Maldonado Jr, Arnaldo, Torres, Eduardo José L, Pinto, Roberto Magalhães, Gomes, Delir Corrêa","Memórias do Instituto Oswaldo Cruz; 107(2); 186-193","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200006&lang=pt" 
"S0074-02762012000200008-scl","The persistence of multifocal colonisation by a single ABC genotype of Candida albicans may predict the transition from commensalism to infection","Chaves, Guilherme Maranhão, Santos, Fernanda Pahim, Colombo, Arnaldo Lopes","Memórias do Instituto Oswaldo Cruz; 107(2); 198-204","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200008&lang=pt" 
"S0074-02762012000200010-scl","Acute experimental Trypanosoma cruzi infection: establishing a murine model that utilises non-invasive measurements of disease parameters","Silva, Diana Rodrigues da, Castro, Solange Lisboa de, Alves, Monique Castro da Silva, Batista, Wanderson da Silva, Oliveira, Gabriel Melo de","Memórias do Instituto Oswaldo Cruz; 107(2); 211-216","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200010&lang=pt" 
"S0074-02762012000200014-scl","Kinetoplastid membrane protein-11 exacerbates infection with Leishmania amazonensis in murine macrophages","Lacerda, Daniel Ignacchiti, Cysne-Finkelstein, Léa, Nunes, Marise Pinheiro, De-Luca, Paula Mello, Genestra, Marcelo da Silva, Leon, Leonor Laura Pinto, Berrêdo-Pinho, Marcia, Mendonça-Lima, Leila, Matos, Denise Cristina de Souza, Medeiros, Marco Alberto, Mendonça, Sergio Coutinho Furtado de","Memórias do Instituto Oswaldo Cruz; 107(2); 238-245","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200014&lang=pt" 
"S0074-02762012000200018-scl","Trichuris sp. from 1,040 +/- 50-year-old Cervidae coprolites from the archaeological site Furna do Estrago, Pernambuco, Brazil","Sianto, Luciana, Duarte, Antônio Nascimento, Chame, Marcia, Magalhães, Juliana, Souza, Mônica Vieira de, Ferreira, Luiz Fernando, Araújo, Adauto","Memórias do Instituto Oswaldo Cruz; 107(2); 273-274","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200018&lang=pt" 
"S0074-02762012000200019-scl","Echinococcus granulosus genotypes circulating in alpacas (Lama pacos) and pigs (Sus scrofa) from an endemic region in Peru","Sánchez, Elizabeth, Cáceres, Omar, Náquira, César, Miranda, Eduardo, Samudio, Franklyn, Fernandes, Octavio","Memórias do Instituto Oswaldo Cruz; 107(2); 275-278","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200019&lang=pt" 
"S0074-02762012000200020-scl","The first report of Aedes (Stegomyia) albopictus in Haiti","Marquetti Fernández, María del, Jean, Yvan Saint, Fuster Callaba, Carlos A, Somarriba López, Lorenzo","Memórias do Instituto Oswaldo Cruz; 107(2); 279-281","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200020&lang=pt" 
"S0100-736X2012000300001-scl","Causes of death of thoroughbred racehorses at Octavio Dupont Veterinary Hospital, Brazilian Jockey Club, Rio de Janeiro","Pereira, Marsel C., Ferraz, Guilherme C., Ferraudo, Antonio S., Quintelas, Amandio R., Berkman, Carolina, Queiroz-Neto, Antonio","Pesquisa Veterinária Brasileira; 32(3); 189-193","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300001&lang=pt" 
"S0100-736X2012000300005-scl","PCR Multiplex fluorescente para detecção de bactérias em sêmen bovino","Dias, Francisca E.F., Nunes, Caris M., Cavalcante, Tânia V., Santos, Helciléia D., Minharro, Silvia, Garcia, José F.","Pesquisa Veterinária Brasileira; 32(3); 211-216","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300005&lang=pt" 
"S0100-736X2012000300006-scl","Intoxicação espontânea por Sorghum sudanense em bovinos leiteiros no Rio Grande do Sul","Juffo, Gregory D., Pavarini, Saulo P., Wouters, Flademir, Oliveira, Luiz G.S., Antoniassi, Nadia A.B., Cruz, Cláudio E.F., Driemeier, David","Pesquisa Veterinária Brasileira; 32(3); 217-220","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300006&lang=pt" 
"S0100-736X2012000300010-scl","Molecular characterization of group A bovine rotavirus in southeastern and central-western Brazil, 2009-2010","Silva, Fernanda D.F., Gregori, Fábio, Gonçalves, Ana C.S., Samara, Samir Issa, Buzinaro, Maria G.","Pesquisa Veterinária Brasileira; 32(3); 237-242","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300010&lang=pt" 
"S0100-736X2012000300014-scl","Effects of starter diet supplementation with arginine on broiler production performance and on small intestine morphometry","Murakami, Alice E., Fernandes, Jovanir I. M., Hernandes, Luzmarina, Santos, Tatiana C.","Pesquisa Veterinária Brasileira; 32(3); 259-266","Pesquisa Veterinária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300014&lang=pt" 
"S0100-736X2012000300015-scl","Citologia dos lavados traqueobrônquico (LTB) e broncoalveolar (LBA) de bezerros holandeses sadios durante o primeiro mês de vida","Benesi, Fernando J., Wachholz, Lucia, Bertagnon, Heloisa G., Leal, Marta L.R., Mori, Enio, Fernandes, Wilson R.","Pesquisa Veterinária Brasileira; 32(3); 267-270","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000300015&lang=pt" 
"S0100-54052012000100015-scl","Avaliação de danos causados pelo Tomato severe rugose virus (ToSRV) em cultivares de pimentão","Rocha, Kelly Cristina, Sakate, Renate Krause, Pavan, Marcelo Agenor, Kobori, Rômulo Fugito, Gioria, Ricardo, Yuki, Valdir Atsushi","Summa Phytopathologica; 38(1); 87-89","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000100015&lang=pt" 
"S0100-54052012000100018-scl","Cancro em Calycophyllum spruceanum no Estado do Rio de Janeiro","Brioso, Paulo Sergio Torres","Summa Phytopathologica; 38(1); 97-97","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000100018&lang=pt" 
"S0100-54052012000100017-scl","Análise comparativa da região codificadora para a proteína capsidial de isolados de PepYMV e PVY coletados em pimentão","Moura, Monika Fecury, Marubayashi, Julio Massaharu, Mituti, Tatiana, Gioria, Ricardo, Kobori, Romulo Fujito, Pavan, Marcelo Agenor, Krause-Sakate, Renate","Summa Phytopathologica; 38(1); 93-96","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000100017&lang=pt" 
"S1678-58782012000100001-scl","Numerical prediction of bed-load and surface deformation on a granular bed sheared by a turbulent boundary-layer","Franklin, Erick de Moraes","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 1-8","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100001&lang=pt" 
"S1678-58782012000100002-scl","A transformation of variables technique applicable to the boundary element method to simulate a special class of diffusive-advective potential problems","Dan, Markcilei Lima, Loeffler Neto, Carlos Friedrich, Mansur, Webe João","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 9-17","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100002&lang=pt" 
"S1678-58782012000100004-scl","Determination of the relative position between grinding wheel and a cylindrical workpiece on a 7 axis grinding machine by acoustic emission","Weingaertner, Walter Lindolfo, Boaron, Adriano","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 24-31","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100004&lang=pt" 
"S1678-58782012000100005-scl","Modeling and optimization of cylindrical grinding of Al/SiC composites using genetic algorithms","Thiagarajan, C., Sivaramakrishnan, R., Somasundaram, S.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 32-40","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100005&lang=pt" 
"S1678-58782012000100006-scl","Modelling and optimization of the surface roughness in the dry turning of the cold rolled alloyed steel using regression analysis","Tanikić, Dejan, Marinković, Velibor","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 41-48","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100006&lang=pt" 
"S1678-58782012000100008-scl","Geometrically non-linear analysis of inclined elastic rods subjected to self-weight","Vaz, Murilo Augusto, Castelpoggi, Felipe Sant&#039;Ana","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 62-68","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100008&lang=pt" 
"S1678-58782012000100011-scl","Implementation of acoustic materials to the VLS-1 Fairing - a sensitivity analysis using SEA","Pirk, Rogerio, Souto, Carlos d&#039;Andrade","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 82-88","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100011&lang=pt" 
"S1678-58782012000100012-scl","Dimensional analysis and empirical correlations for heat transfer and pressure drop in condensation and evaporation processes of flow inside micropipes: case study with carbon dioxide (CO2)","Alshqirate, Abed Alr zaq S., Tarawneh, Mohammad, Hammad, Mahmoud","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 89-96","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100012&lang=pt" 
"S1678-58782012000100013-scl","An edge-based unstructured mesh formulation for high speed tridimensional compressible flow simulation","Ventura, D. M., Lyra, P. R. M., Willmersdorf, R. B., Silva, R. S., Antunes, A. R. E.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 34(1); 97-104","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782012000100013&lang=pt" 
"S0074-02762012000200001-scl","Risks of endemicity, morbidity and perspectives regarding the control of Chagas disease in the Amazon Region","Coura, José Rodrigues, Junqueira, Angela CV","Memórias do Instituto Oswaldo Cruz; 107(2); 145-154","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200001&lang=pt" 
"S0074-02762012000200009-scl","Co-infections associated with human immunodeficiency virus type 1 in pregnant women from southern Brazil: high rate of intraepithelial cervical lesions","Tornatore, Michele, Gonçalves, Carla Vitola, Bianchi, Mônica Steigleder, Germano, Fabiana Nunes, Garcés, Alzira Xavier, Soares, Marcelo Alves, Machado, Elizabeth Stankiewicz, Martinez, Ana Maria Barral de","Memórias do Instituto Oswaldo Cruz; 107(2); 205-210","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200009&lang=pt" 
"S0074-02762012000200011-scl","Assessment of the treatment of chronic hepatitis C in the state of Mato Grosso, central Brazil","Azevedo, Francisco Kennedy Scofoni Faleiros de, Azevedo, Cassius Clay Scofoni Faleiros de, Souto, Francisco José Dutra","Memórias do Instituto Oswaldo Cruz; 107(2); 217-223","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200011&lang=pt" 
"S0074-02762012000200013-scl","Exploring the association between Trypanosoma cruzi infection in rural communities and environmental changes in the southern Gran Chaco","Moreno, Mariana Laura, Hoyos, Laura, Cabido, Marcelo, Catalá, Silvia Susana, Gorla, David Eladio","Memórias do Instituto Oswaldo Cruz; 107(2); 231-237","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000200013&lang=pt" 
