"S0718-40262012000400002-chl","Lesiones intraorales de glándulas salivales menores","MATAMALA S, MARÍA ANGÉLICA, GONZÁLEZ P, MIGUEL, ROSSEL D, GONZALO, NIEME S, CONSTANZA","Revista chilena de cirugía; 64(4); 335-340","Revista chilena de cirugía","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262012000400002&lang=pt" 
"S1415-43662012000800008-scl","Forma e tamanho dos frutos de pinhão-manso durante a secagem em cinco condições de ar","Siqueira, Valdiney C., Resende, Osvaldo, Chaves, Tarcísio H., Soares, Frederico A. L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 864-870","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800008&lang=pt" 
"S1415-43662012000800009-scl","Erosividade e padrões hidrológicos de precipitação no Agreste Central pernambucano","Santos, Thais E. M. dos, Montenegro, Abelardo A. A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 871-880","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800009&lang=pt" 
"S1415-43662012000800010-scl","Crescimento e qualidade de mudas de Timbó e Dedaleiro cultivadas em solo contaminado por cobre","Silva, Rodrigo F. da, Saidelles, Fábio L. F., Kemerich, Pedro D. C., Steffen, Ricardo B., Swarowsky, Alexandre, Silva, Alessandro S. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 881-886","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800010&lang=pt" 
"S1415-43662012000800011-scl","Recuperação em área de empréstimo usada para construção de usina hidrelétrica","Alves, Marlene C., Nascimento, Vagner do, Souza, Zigomar M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 887-893","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800011&lang=pt" 
"S1415-43662012000800012-scl","Resistência mecânica de compósitos cimentícios leves utilizando resíduos industriais e fibras de sisal","Arruda Filho, Nivaldo T. de, Dantas, Carolina P., Leal, Antonio F., Barbosa, Normando P., Silva, Cibelle G., Alexandre, Mavinieux V.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 894-902","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800012&lang=pt" 
"S1415-43662012000800013-scl","Análise espacial das condições térmicas do ambiente pré-ordenha de bovinos leiteiros sob regimes de climatização","Silva, Irenilson M. da, Pandorfi, Heliton, Almeida, Gledson L. P. de, Guiselini, Cristiane, Caldas, Anildo M., Jacob, Arthur L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 903-909","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800013&lang=pt" 
"S1415-43662012000800014-scl","Sistemas de aplicação e inseticidas no controle de Anticarsia gemmatalis na soja","Guedes, Jerson V. C., Fiorin, Rubens A., Stürmer, Glauber R., Dal Prá, Elder, Perini, Clérison R., Bigolin, Mauricio","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 910-914","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800014&lang=pt" 
"S1415-43662012000800015-scl","Energia alternativa de biomassa: bioetanol a partir da casca e da polpa de banana","Souza, Ozair, Schulz, Marco A., Fischer, Gustavo A. A., Wagner, Theodoro M., Sellin, Noeli","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 915-921","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800015&lang=pt" 
"S1415-43662012000800005-scl","Variabilidade espacial de atributos físicos de um Latossolo Vermelho após cultivo de soja","Santos, Diego dos, Souza, Eduardo G. de, Nóbrega, Lúcia H. P., Bazzi, Claudio L., Gonçalves Júnior, Affonso C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 16(8); 843-848","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662012000800005&lang=pt" 
"S0034-89102012000400013-scl","Reprodução na juventude: perfis sociodemográficos, comportamentais e reprodutivos na PNDS 2006","Berquó, Elza, Garcia, Sandra, Lima, Liliam","Revista de Saúde Pública; 46(4); 685-693","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400013&lang=pt" 
"S0034-89102012000400005-scl","Associação entre depressão e doenças crônicas: um estudo populacional","Boing, Antonio Fernando, Melo, Guilherme Rocha, Boing, Alexandra Crispim, Moretti-Pires, Rodrigo Otávio, Peres, Karen Glazer, Peres, Marco Aurélio","Revista de Saúde Pública; 46(4); 617-623","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400005&lang=pt" 
"S0034-89102012000400020-scl","Resultado de partos domiciliares atendidos por enfermeiras de 2005 a 2009 em Florianópolis, SC","Koettker, Joyce Green, Brüggemann, Odaléa Maria, Dufloth, Rozany Mucha, Knobel, Roxana, Monticelli, Marisa","Revista de Saúde Pública; 46(4); 747-750","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400020&lang=pt" 
"S0034-89102012000400001-scl","Aumenta o impacto da Revista de Saúde Pública","Monteiro, Carlos Augusto, Barata, Rita de Cássia Barradas, Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 46(4); 587-590","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400001&lang=pt" 
"S0482-50042012000400003-scl","Avaliação de instrumentos de medida usados em pacientes com fibromialgia","Alves, Adriana Martins Barros, Natour, Jamil, Assis, Marcos Renato, Feldman, Daniel","Revista Brasileira de Reumatologia; 52(4); 501-506","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400003&lang=pt" 
"S0482-50042012000400004-scl","Parâmetros do controle postural em mulheres idosas com ou sem histórico de quedas associadas ou não à osteoartrite de joelhos","Petrella, Marina, Neves, Thamires Máximo, Reis, Júlia Guimarães, Gomes, Matheus Machado, Oliveira, Renê Donizeti Ribeiro de, Abreu, Daniela Cristina Carvalho de","Revista Brasileira de Reumatologia; 52(4); 512-517","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400004&lang=pt" 
"S0482-50042012000400005-scl","Ausência de associação entre o genótipo CC do polimorfismo rs7903146 no gene TCF7L2 e artrite reumatoide","Mota, Licia Maria Henrique da, Rabelo, Francieli de Souza, Lima, Francisco Aires Corrêa, Lima, Rodrigo Aires Corrêa, Carvalho, Jozélio Freire de, Barra, Gustavo Barcelos, Amato, Angélica Amorim","Revista Brasileira de Reumatologia; 52(4); 523-528","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400005&lang=pt" 
"S0482-50042012000400006-scl","Associação entre os níveis séricos de potenciais biomarcadores com a presença de fatores relacionados à atividade clínica e ao mau prognóstico em espondiloartrites","Londono, John, Romero-Sanchez, Maria Consuelo, Torres, Viviana Garcia, Bautista, Wilson A., Fernandez, Diego Jaimes, Quiroga, Julitte de Avila, Valle-Oñate, Rafael, Santos, Ana María, Medina, Juan Francisco","Revista Brasileira de Reumatologia; 52(4); 536-544","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400006&lang=pt" 
"S0482-50042012000400008-scl","Avaliação da função endotelial em pacientes com esclerose sistêmica limitada por meio do eco Doppler da artéria braquial","Fernandes, Tatiana Melo, Bica, Blanca Elena Gomes, Villela, Nivaldo Ribeiro, Salles, Elizabeth Figueiredo, Azevedo, Mario Newton Leitão de, Papi, José Angelo de Souza, Martins, Rosângela Aparecida Gomes","Revista Brasileira de Reumatologia; 52(4); 561-568","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400008&lang=pt" 
"S0482-50042012000400009-scl","Diretrizes para prevenção e tratamento da osteoporose induzida por glicocorticoide","Pereira, Rosa Maria Rodrigues, Carvalho, Jozélio Freire de, Paula, Ana Patrícia, Zerbini, Cristiano, Domiciano, Diogo S., Gonçalves, Helenice, Danowski, Jaime S., Marques Neto, João F., Mendonça, Laura M. C., Bezerra, Mailze C., Terreri, Maria Teresa, Imamura, Marta, Weingrill, Pedro, Plapler, Perola G., Radominski, Sebastião, Tourinho, Tatiana, Szejnfeld, Vera L., Andrada, Nathalia C.","Revista Brasileira de Reumatologia; 52(4); 580-593","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400009&lang=pt" 
"S0482-50042012000400011-scl","Bloqueio do nervo supraescapular: procedimento importante na prática clínica. Parte II","Fernandes, Marcos Rassi, Barbosa, Maria Alves, Sousa, Ana Luiza Lima, Ramos, Gilson Cassem","Revista Brasileira de Reumatologia; 52(4); 616-622","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400011&lang=pt" 
"S0482-50042012000400012-scl","Artrite psoriásica: entidade clínica distinta da psoríase?","Ruiz, Danilo Garcia, Azevedo, Mário Newton Leitão de, Santos, Omar Lupi da Rosa","Revista Brasileira de Reumatologia; 52(4); 630-638","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000400012&lang=pt" 
"S0718-09342012000200001-chl","La Arquitectura de ELE-TUTOR: Un Sistema Tutorial Inteligente para el Español como Lengua Extranjera","Ferreira, Anita, Salcedo, Pedro, Kotz, Gabriela, Barrientos, Fernanda","Revista signos; 45(79); 102-131","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200001&lang=pt" 
"S0718-09342012000200002-chl","De labradores a pistoleros: El Movimiento de los Trabajadores Rurales sin Tierra en la revista Veja","Mendes Giesel, Cláudia, Ramallo, Fernando","Revista signos; 45(79); 132-153","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200002&lang=pt" 
"S0718-09342012000200003-chl","Posicionamientos discursivos en la construcción de identidad étnica en adolescentes mapuches de Temuco y Santiago","Merino, María, Tocornal, Ximena","Revista signos; 45(79); 154-175","Revista signos","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342012000200003&lang=pt" 
"S0103-17592012000400009-scl","Dedução de funções de alívio para estimar a influência de medidas de chaveamento na eliminação de sobrecargas a partir da técnica de injeção reversa","Medeiros Júnior, Manoel Firmino de, Oliveira, Arrhenius Vinicius da Costa","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 23(4); 489-507","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592012000400009&lang=pt" 
"S0034-89102012000400008-scl","A amamentação entre filhos de mulheres trabalhadoras","Brasileiro, Aline Alves, Ambrosano, Gláucia Maria Bovi, Marba, Sérgio Tadeu Martins, Possobon, Rosana de Fátima","Revista de Saúde Pública; 46(4); 642-648","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400008&lang=pt" 
"S0034-89102012000400014-scl","Impact of urban atmospheric environment on hospital admissions in the elderly","Silva, Edelci Nunes da, Ribeiro, Helena","Revista de Saúde Pública; 46(4); 694-701","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400014&lang=pt" 
"S0034-89102012000400002-scl","Doença isquêmica do coração e fatores associados em adultos de Ribeirão Preto, SP","Moraes, Suzana Alves de, Freitas, Isabel Cristina Martins de","Revista de Saúde Pública; 46(4); 591-601","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400002&lang=pt" 
"S0034-89102012000400010-scl","Efeito do ruído na voz de educadoras de instituições de educação infantil","Simões-Zenari, Marcia, Bitar, Mariangela Lopes, Nemr, Nair Katia","Revista de Saúde Pública; 46(4); 657-664","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400010&lang=pt" 
"S0034-89102012000400012-scl","Prevalência e vulnerabilidade à infecção pelo HIV de moradores de rua em São Paulo, SP","Grangeiro, Alexandre, Holcman, Márcia Moreira, Onaga, Elisabete Taeko, Alencar, Herculano Duarte Ramos de, Placco, Anna Luiza Nunes, Teixeira, Paulo Roberto","Revista de Saúde Pública; 46(4); 674-684","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400012&lang=pt" 
"S0034-89102012000400015-scl","Short Assessment of Health Literacy for Portuguese-speaking Adults","Apolinario, Daniel, Braga, Rafaela de Castro Oliveira Pereira, Magaldi, Regina Miksian, Busse, Alexandre Leopold, Campora, Flavia, Brucki, Sonia, Lee, Shoou-Yih Daniel","Revista de Saúde Pública; 46(4); 702-711","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400015&lang=pt" 
"S0034-89102012000400006-scl","Ambiente familiar e transtorno de déficit de atenção e hiperatividade","Pires, Thiago de Oliveira, Silva, Cosme Marcelo Furtado Passos da, Assis, Simone Gonçalves de","Revista de Saúde Pública; 46(4); 624-633","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400006&lang=pt" 
"S0034-89102012000400004-scl","Asociación entre ver televisión y obesidad en mujeres peruanas","Poterico, Julio A, Bernabé-Ortiz, Antonio, Mola, Christian Loret de, Miranda, J Jaime","Revista de Saúde Pública; 46(4); 610-616","Revista de Saúde Pública","Inglês, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400004&lang=pt" 
"S0034-89102012000400003-scl","A behavioral intervention in a cohort of Japanese-Brazilians at high cardiometabolic risk","Almeida-Pititto, Bianca de, Griffin, Simon J, Sharp, Stephen J, Hirai, Amélia T, Gimeno, Suely G A, Ferreira, Sandra R G","Revista de Saúde Pública; 46(4); 602-609","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400003&lang=pt" 
"S0034-89102012000400011-scl","Vacinação contra hepatite B e exposição ocupacional no setor saúde em Belo Horizonte, Minas Gerais","Assunção, Ada Ávila, Araújo, Tânia Maria de, Ribeiro, Rafael Brito Nery, Oliveira, Sérgio Vinícios Soares","Revista de Saúde Pública; 46(4); 665-673","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400011&lang=pt" 
"S0034-89102012000400019-scl","Terapia nutricional nas alterações metabólicas em pessoas vivendo com HIV/aids","Falco, Marianne, Castro, Aline de Cássia de Oliveira, Silveira, Erika Aparecida","Revista de Saúde Pública; 46(4); 737-746","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400019&lang=pt" 
"S0034-89102012000400021-scl","Pensamento clássico da saúde pública paulista na era dos centros de saúde e educação sanitária","Mello, Guilherme Arantes","Revista de Saúde Pública; 46(4); 747-750","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000400021&lang=pt" 
"S1561-29532012000200001-cub","La diabetes y el corazón","Torres Herrera, Omaida Francisca","Revista Cubana de Endocrinología; 23(2); 113-116","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200001&lang=pt" 
"S1561-29532012000200002-cub","Caracterización del control metabólico en niños y adolescentes con diabetes mellitus tipo 1","González Fernández, Pedro, Álvarez González, Miguel Ángel, Cabrera Rode, Eduardo, Bejerano Reyes, Caridad Josefina, López, Madelaime Albertine","Revista Cubana de Endocrinología; 23(2); 117-127","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200002&lang=pt" 
"S1561-29532012000200003-cub","Comportamiento del infarto agudo del miocardio en personas con diabetes mellitus de la provincia Granma","Valdés Ramos, Eduardo René, Rivera Chávez, Marjoris, Bencosme Rodríguez, Niurka","Revista Cubana de Endocrinología; 23(2); 128-138","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200003&lang=pt" 
"S1561-29532012000200004-cub","Isquemia miocárdica silente en diabéticos tipo 2","Piña Rivera, Yordanka, Cruz Hernández, Liz Odelmis, Parlá Sardiñas, Judith, Fernández Marrero, María Magdalena","Revista Cubana de Endocrinología; 23(2); 139-149","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200004&lang=pt" 
"S1561-29532012000200005-cub","Telorragia en el lactante","Sáez García, Julieta, Arcas Ermeso, Gretsy, Valentín Ruiz, Carlos Luis, Ruano Acosta, Erick","Revista Cubana de Endocrinología; 23(2); 150-156","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200005&lang=pt" 
"S1561-29532012000200006-cub","Histidinemia atípica y desarrollo cognitivo","Somoano Suárez, Rosario María, Ramírez Benítez, Yaser, Díaz Bringa, Miriela, Falcón Rodríguez, Dairy","Revista Cubana de Endocrinología; 23(2); 157-165","Revista Cubana de Endocrinología","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532012000200006&lang=pt" 
