"S0102-311X2015001202469-scl","Chegou a hora de dizer adeus","Carvalho, Marilia Sá, Coeli, Cláudia Medina, Lima, Luciana Dias de","Cadernos de Saúde Pública; 31(12); 2469-2470","Cadernos de Saúde Pública","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001202469&lang=pt" 
"S0034-71672015000601176-scl","Conceito de insuficiência familiar na pessoa idosa: análise crítica da literatura","Souza, Alessandra de, Pelegrini, Tamara dos Santos, Ribeiro, João Henrique de Morais, Pereira, Daniele Sirineu, Mendes, Maria Angélica","Revista Brasileira de Enfermagem; 68(6); 1176-1185","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000601176&lang=pt" 
"S0034-71672015000601109-scl","Avaliação polissonográfica do sono e vigília de recém-nascidos prematuros","Llaguno, Nathalie Sales, Pedreira, Mavilde da Luz Gonçalves, Avelar, Ariane Ferreira Machado, Avena, Marta Jose, Tsunemi, Miriam Harumi, Pinheiro, Eliana Moreira","Revista Brasileira de Enfermagem; 68(6); 1109-1115","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000601109&lang=pt" 
"S0034-71672015000601130-scl","Satisfação no trabalho da equipe de enfermagem em um hospital universitário","Bacha, Angela Maria, Grassiotto, Oswaldo da Rocha, Gonçalves, Simone Pollini, Higa, Rosângela, Fonsechi-Carvasan, Gislaine Aparecida, Machado, Helymar da Costa, Cacique, Denis Barbosa","Revista Brasileira de Enfermagem; 68(6); 1130-1138","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000601130&lang=pt" 
"S0104-92242015000400383-scl","Fully Automatic Spot Welding System for Application in Automotive Industry","Puschner, Peter, Klein, Marcus, Kölzer, Gerhard","Soldagem &amp; Inspeção; 20(4); 383-390","Soldagem &amp; Inspeção","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242015000400383&lang=pt" 
"S0034-71672015000601078-scl","Familiares cuidadores articulando rede social de criança com necessidades especiais de saúde","Cabral, Ivone Evangelista, Moraes, Juliana Rezende Montenegro Medeiros de","Revista Brasileira de Enfermagem; 68(6); 1078-1085","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000601078&lang=pt" 
"S0102-311X2015001202535-scl","Agregação familiar e padrões alimentares na população brasileira","Massarani, Fábia Albernaz, Cunha, Diana Barbosa, Muraro, Ana Paula, Souza, Bárbara da Silva Nalin de, Sichieri, Rosely, Yokoo, Edna Massae","Cadernos de Saúde Pública; 31(12); 2535-2545","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001202535&lang=pt" 
"S0102-311X2015001202635-scl","Inequidad en la utilización de servicios de salud reproductiva en Colombia en mujeres indígenas y afrodescendientes","Noreña-Herrera, Camilo, Leyva-Flores, René, Palacio-Mejía, Lina Sofía, Duarte-Gómez, María Beatriz","Cadernos de Saúde Pública; 31(12); 2635-2648","Cadernos de Saúde Pública","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001202635&lang=pt" 
"S0718-80722015000200002-chl","ASPECTOS FUNDAMENTALES DE LA RESPONSABILIDAD CIVIL ALEMANA EN EL ÁMBITO DE LA CIRUGÍA ESTÉTICA","Finn, Markus","Revista chilena de derecho privado; (25); 55-75","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200002&lang=pt" 
"S0718-80722015000200001-chl","¿QUÉ SE HA DICHO SOBRE EL FUNCIONAMIENTO DE LA JUSTICIA CIVIL EN CHILE?: APORTES PARA LA REFORMA","Riego, Cristian, Lillo, Ricardo","Revista chilena de derecho privado; (25); 9-54","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200001&lang=pt" 
"S0718-80722015000200004-chl","EL PRINCIPIO DE EQUILIBRIO CONTRACTUAL EN EL CÓDIGO CIVIL CHILENO Y SU PARTICULAR IMPORTANCIA COMO FUNDAMENTO DE ALGUNAS INSTITUCIONES DEL MODERNO DERECHO DE LAS OBLIGACIONES EN LA DOGMÁTICA NACIONAL","López Díaz, Patricia Verónica","Revista chilena de derecho privado; (25); 115-181","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200004&lang=pt" 
"S0718-80722015000200003-chl","EXTENSIÓN DE LAS OBLIGACIONES EMANADAS DE LAS INSTRUCCIONES NOTARIALES Y RESPONSABILIDAD CIVIL DEL NOTARIO POR SU INCUMPLIMIENTO","Álvarez Díaz, Luis Eduardo","Revista chilena de derecho privado; (25); 77-114","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200003&lang=pt" 
"S0123-34322015000300003-col","","Acevedo Zabala, Eliana, Mejía Quijano, Claudia","Íkala, Revista de Lenguaje y Cultura; 20(3); 315-327","Íkala, Revista de Lenguaje y Cultura","Francês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300003&lang=pt" 
"S0123-34322015000300002-col","CIPP Model-based Context Evaluation on an English Language Reading Comprehension Course at a Public University in Colombia","Quinchía Ortiz, Diana Isabel, Muñoz Marín, Jorge Hugo, Sierra Ospina, Nelly","Íkala, Revista de Lenguaje y Cultura; 20(3); 293-314","Íkala, Revista de Lenguaje y Cultura","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300002&lang=pt" 
"S0123-34322015000300005-col","Actividades y Tareas de Escritura Académica en el Contexto Universitario (pregrado)","Ortiz Casallas, Elsa María","Íkala, Revista de Lenguaje y Cultura; 20(3); 343-358","Íkala, Revista de Lenguaje y Cultura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300005&lang=pt" 
"S0123-34322015000300004-col","The Paradox of the Practicum: Affinity to and Resistance towards Teaching","Fajardo Castañeda, José Alberto, Miranda Montenegro, Iván Ricardo","Íkala, Revista de Lenguaje y Cultura; 20(3); 239-341","Íkala, Revista de Lenguaje y Cultura","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300004&lang=pt" 
"S0123-34322015000300007-col","Escribir en la Universidad: Una Revisión de las Investigaciones de la Universidad de Los Andes, Venezuela","Zambrano, Jusmeidy, Guerrero, Rosmar","Íkala, Revista de Lenguaje y Cultura; 20(3); 385-398","Íkala, Revista de Lenguaje y Cultura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300007&lang=pt" 
"S0123-34322015000300006-col","Las Metáforas Zoomorfas desde el Punto de Vista Cognitivo","Sanz Martin, Blanca Elena","Íkala, Revista de Lenguaje y Cultura; 20(3); 361-384","Íkala, Revista de Lenguaje y Cultura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300006&lang=pt" 
"S0123-34322015000300001-col","Presentation","Gómez Palacio, Claudia","Íkala, Revista de Lenguaje y Cultura; 20(3); 287-289","Íkala, Revista de Lenguaje y Cultura","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322015000300001&lang=pt" 
"S1316-33612015000300005-ven","Efecto del NaClO sobre la actividad de la polifenol oxidasa en explantes de hoja y peciolo de dos genotipos de Jatropha curcas L.","Pequeño-Granado, Iván, Martínez-Ávila, Guillermo, Aguirre-Arzola, Víctor, Iracheta-Donjuan, Leobardo, Mojica-Marín, Virgilio, Rodríguez-Pérez, Gilberto, Ojeda-Zacarías, María","Bioagro; 27(3); 167-172","Bioagro","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612015000300005&lang=pt" 
"S1316-33612015000300008-ven","Respuesta de las plantas de berenjena a la poda química de raíces","Rodríguez, Zulime F, Gutiérrez, Mariol, Lugo, José G, Gruber, Lisette, Díaz, Lisbeth","Bioagro; 27(3); 189-194","Bioagro","Espanhol","2015","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-33612015000300008&lang=pt" 
"S2237-96222015000400777-spa","Validade do sintoma tosse para o diagnóstico de tuberculose pulmonar em pacientes internados em hospital universitário","Gonçalves, Berenice das Dores, Cavalini, Luciana Tricai, Rodrigues, Cristóvão Clemente, Passos, Sonia Regina Lambert, Monteiro, Mariana Couto, Buchman, Leonardo Crispino, Quadros, Jesiree Iglesias, Caputo, Bruna","Epidemiologia e Serviços de Saúde; 24(4); 777-784","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400777&lang=pt" 
"S2237-96222015000400593-scl","Segurança no trânsito: tempo de resultados","Nardi, Antônio Carlos Figueiredo, Malta, Deborah Carvalho, Duarte, Elisete, Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 24(4); 593-594","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400593&lang=pt" 
"S2237-96222015000400777-scl","Validade do sintoma tosse para o diagnóstico de tuberculose pulmonar em pacientes internados em hospital universitário","Gonçalves, Berenice das Dores, Cavalini, Luciana Tricai, Rodrigues, Cristóvão Clemente, Passos, Sonia Regina Lambert, Monteiro, Mariana Couto, Buchman, Leonardo Crispino, Quadros, Jesiree Iglesias, Caputo, Bruna","Epidemiologia e Serviços de Saúde; 24(4); 777-784","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400777&lang=pt" 
"S2237-96222015000400771-scl","Implantação de um centro na área das violências doméstica e sexual em Campos dos Goytacazes, Rio de Janeiro, 2009-2012","Kury, Charbell Miguel Haddad, Kury, Marcus Miguel Haddad, Pereira, Christiane do Carmo Ramos, Oliveira, Francisco Arthur, Oliveira, Fabio Conceição, Silva, Raquel Mesquita Henriques da, Rabello, Flávia Pontes, Kury, Ângela Marta Haddad Parente","Epidemiologia e Serviços de Saúde; 24(4); 771-776","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400771&lang=pt" 
"S2237-96222015000400785-scl","Febre pelo vírus Zika","Luz, Kleber Giovanni, Santos, Glauco Igor Viana dos, Vieira, Renata de Magalhães","Epidemiologia e Serviços de Saúde; 24(4); 785-788","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222015000400785&lang=pt" 
"S1415-47572015000400457-scl","Genetic variation for growth and selection in adult plants of Eucalyptus badjensis","Santos, Paulo Eduardo Telles dos, Paludzyszyn Filho, Estefano, Silva, Lorenzo Teixeira de Melo da, Vandresen, Paula Burigo","Genetics and Molecular Biology; 38(4); 457-464","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400457&lang=pt" 
"S1415-47572015000400465-scl","Expression profiles of sugarcane under drought conditions: Variation in gene regulation","Andrade, Júlio César Farias de, Terto, Jackeline, Silva, José Vieira, Almeida, Cícero","Genetics and Molecular Biology; 38(4); 465-469","Genetics and Molecular Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572015000400465&lang=pt" 
"S0103-11042015000400935-scl","Análise estratégica sobre a organização de rede assistencial especializada em região de saúde do Rio Grande do Sul","Roese, Adriana, Gerhardt, Tatiana Engel, Miranda, Alcides Silva de","Saúde em Debate; 39(107); 935-947","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000400935&lang=pt" 
"S0718-22442015000300003-chl","Peligro y riesgo específico asociado al volcán Chaitén: perspectiva geológica de la vulnerabilidad en el entorno de un volcán activo","Lara, Luis E, Calderón, Rodrigo","Magallania (Punta Arenas); 43(3); 27-35","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300003&lang=pt" 
"S0718-68512015000200003-chl","Los conceptos de onerosidad y gratuidad en el Código Civil chileno","Leitao Álvarez-Salamanca, Francisca","Revista de derecho (Valparaíso); (45); 85-98","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200003&lang=pt" 
"S0718-68512015000200006-chl","Una concepción no tradicional de la sana crítica","Benfeld, Johann","Revista de derecho (Valparaíso); (45); 153-176","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200006&lang=pt" 
"S0718-68512015000200001-chl","Incumplimiento de contratos vinculados en función de consumo y mecanismos de protección en el ordenamiento chileno","Bozzo Hauri, Sebastián","Revista de derecho (Valparaíso); (45); 39-66","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200001&lang=pt" 
"S0718-22442015000300005-chl","Apego de lugar, identidad de lugar, sentido de comunidad y participación cívica en personas desplazadas de la ciudad de Chaitén","Berroeta, Héctor, Ramoneda, Alvaro, Rodriguez, Viviana, Di Masso, Andres, Vidal, Tomeu","Magallania (Punta Arenas); 43(3); 51-63","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300005&lang=pt" 
"S0718-68512015000200002-chl","Juros na “Convenção sobre compra e venda internacional de mercadorias” de Viena: Un confronto brasileiro","Glitz, Frederico","Revista de derecho (Valparaíso); (45); 67-83","Revista de derecho (Valparaíso)","Português","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200002&lang=pt" 
"S0718-68512015000200010-chl","El test de proporcionalidad que se promueve en la tutela de derechos fundamentales y las premisas a las que se adhiere","Covarrubias Cuevas, Ignacio","Revista de derecho (Valparaíso); (45); 261-287","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200010&lang=pt" 
"S0718-68512015000200015-chl","El control del tiempo de trabajo: El establecimiento de la jornada laboral continua en Chile en 1942","Yáñez Andrade, Juan Carlos","Revista de derecho (Valparaíso); (45); 403-422","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200015&lang=pt" 
"S0718-68512015000200012-chl","Las asociaciones público-privadas en la Unión Europea: Elementos para un análisis sobre la concesión de obra pública en Chile","Loo Gutiérrez, Martín","Revista de derecho (Valparaíso); (45); 313-337","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200012&lang=pt" 
"S0718-22442015000300010-chl","Enfrentar los desastres socionaturales desde los capitales y recursos comunitarios: el caso de la erupción volcánica de Chaitén, Chile","Larenas S, Jorge A, Salgado V, Marcela A, Fuster F, Xenia S","Magallania (Punta Arenas); 43(3); 125-139","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300010&lang=pt" 
"S0718-22442015000300009-chl","Identidades en emergencia: la otra cara de la reconstrucción. El caso de Chaitén","Arteaga A, Catalina, Ugarte C, Ana M","Magallania (Punta Arenas); 43(3); 107-123","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300009&lang=pt" 
"S0718-68512015000200005-chl","Autoría y participación en el delito de producción de material pornográfico infanto-juvenil","Rodríguez Collao, Luis, Polanco Valdés, Daniel","Revista de derecho (Valparaíso); (45); 131-150","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200005&lang=pt" 
"S0718-68512015000200011-chl","El estado como sujeto inmoral","Ayuso, Miguel","Revista de derecho (Valparaíso); (45); 289-309","Revista de derecho (Valparaíso)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68512015000200011&lang=pt" 
"S0718-22442015000300004-chl","Explorando potenciales vínculos entre resilencia y justicia ambiental: el caso de Chaitén, Chile","Sandoval, Vicente, Boano, Camilo, González-Muzzio, Claudia, Albornoz, Cristian","Magallania (Punta Arenas); 43(3); 37-49","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300004&lang=pt" 
"S0718-22442015000300006-chl","Retornando a Chaitén: diagnóstico participativo de una comunidad educativa desplazada por un desastre socionatural","Espinoza S, Adriana E, Espinoza Z, Claudia E, Fuentes P, Anita A","Magallania (Punta Arenas); 43(3); 65-76","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000300006&lang=pt" 
"S2237-96222015000400759-spa","Experiência de cárie e utilização do serviço público odontológico por escolares: estudo descritivo em Arroio do Padre, Rio Grande do Sul, 2013","Müller, Ida Beatriz, Castilhos, Eduardo Dickie de, Camargo, Maria Beatriz Junqueira, Gonçalves, Helen","Epidemiologia e Serviços de Saúde; 24(4); 759-770","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400759&lang=pt" 
"S2237-96222015000400795-spa","Conquistas e desafios para o emprego das técnicas de record linkage na pesquisa e avaliação em saúde no Brasil","Coeli, Cláudia Medina, Pinheiro, Rejane Sobrino, Camargo Jr, Kenneth Rochel de","Epidemiologia e Serviços de Saúde; 24(4); 795-802","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400795&lang=pt" 
"S1517-45222015000300380-scl","A América Latina indivisível: a influência do positivismo no projeto intelectual de José Enrique Rodó","Santos, Elisângela da Silva","Sociologias; 17(40); 380-414","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000300380&lang=pt" 
"S0021-25712015000400013-spa","A cost-consequence analysis of hepatitis B screening in an immigrant population","Buja, Alessandra, Martines, Diego, Lobello, Salvatore, Vinelli, Angela, Bardelle, Giorgia, Lopatriello, Stefania, De Lazzari, Franca, Perrier, Lionel, Baldo, Vincenzo","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 327-335","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400013&lang=pt" 
"S0103-11042015000401149-scl","Sustentabilidade de intervenções em promoção da saúde: uma sistematização do conhecimento produzido","Oliveira, Sydia Rosana de Araujo, Potvin, Louise, Medina, Maria Guadalupe","Saúde em Debate; 39(107); 1149-1161","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401149&lang=pt" 
"S2237-96222015000400671-spa","Fatores associados à reincidência de gravidez após gestação na adolescência no Piauí, Brasil","Nery, Inez Sampaio, Gomes, Keila Rejane Oliveira, Barros, Idna de Carvalho, Gomes, Ivanilda Sepúlveda, Fernandes, Ana Catharina Nunes, Viana, Lívia Maria Mello","Epidemiologia e Serviços de Saúde; 24(4); 671-680","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400671&lang=pt" 
"S2237-96222015000400651-spa","Incompletude dos registros de óbitos por causas externas no Sistema de Informações sobre Mortalidade em Pernambuco, Brasil, 2000-2002 e 2008-2010","Melo, Gabriela Bardelini Tavares, Valongueiro, Sandra","Epidemiologia e Serviços de Saúde; 24(4); 651-660","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400651&lang=pt" 
"S2237-96222015000400607-spa","Homicídios, álcool e drogas em Belo Horizonte, Minas Gerais, Brasil, 2000-2009","Drumond, Eliane de Freitas, Souza, Hercília Najara Ferreira de, Hang-Costa, Talline Arêdes","Epidemiologia e Serviços de Saúde; 24(4); 607-616","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000400607&lang=pt" 
"S0103-11042015000401018-scl","Gestão do trabalho nos hospitais da 9ª região de saúde do Paraná","Mora, Cintia Teixeira Rossato, Rizzotto, Maria Lucia Frizon","Saúde em Debate; 39(107); 1018-1032","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401018&lang=pt" 
"S0021-25712015000400006-spa","Nurses&#039; reporting of suspect adverse drug reactions: a mixed-methods study","De Angelis, Alessia, Giusti, Angela, Colaceci, Sofia, Vellone, Ercole, Alvaro, Rosaria","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 277-283","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400006&lang=pt" 
"S0103-11042015000401092-scl","Direitos sexuais e reprodutivos de crianças e adolescentes: desafios para as políticas de saúde","Jimenez, Luciene, Assis, Daniel Adolpho Daltin, Neves, Ronaldo Gomes","Saúde em Debate; 39(107); 1092-1104","Saúde em Debate","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-11042015000401092&lang=pt" 
"S0021-25712015000400016-spa","Burden of pediatrics hospitalizations associated with Rotavirus gastroenteritis in Lombardy (Northern Italy) before immunization program","Pellegrinelli, Laura, Bubba, Laura, Primache, Valeria, Chiaramonte, Iacopo, Ruggeri, Franco Maria, Fiore, Lucia, Binda, Sandro","Annali dell&#039;Istituto Superiore di Sanità; 51(4); 346-351","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712015000400016&lang=pt" 
