"S1316-37012007000200008-ven","Cotidianidad y violencia basada en género claves epistemológicas","González Moreno, María Cristina, Delgado de Smith, Yamile","Revista Venezolana de Estudios de la Mujer; 12(29); 117-134","Revista Venezolana de Estudios de la Mujer","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-37012007000200008&lang=pt" 
"S0120-00622007000300005-col","Leben swelt husser liana y concepción semántica de las teorías","Milone, Raúl Alberto","Ideas y Valores; 56(135); 85-94","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300005&lang=pt" 
"S0120-00622007000300002-col","LA CONCEPCIÓN POLÍTICA DE LA PERSONA Y LAS VISIONES CONSTITUTIVAS DEL BIEN","VILLAVICENCIO, LUIS","Ideas y Valores; 56(135); 29-48","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300002&lang=pt" 
"S0120-00622007000300003-col","Ur phänomen y su transposición:: Benjamin y el Idealismo goetheano","Cruz, Tupac","Ideas y Valores; 56(135); 49-72","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300003&lang=pt" 
"S0120-00622007000300001-col","RADICAL EVIL AND THE INVISIBILITY OF MORAL WORTH IN KANT&#039;S DIE RELIGION","MANRIQUE, CARLOS","Ideas y Valores; 56(135); 3-28","Ideas y Valores","Inglês","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300001&lang=pt" 
"S0120-00622007000300008-col","Benítez, Laura; Monroy, Zuraya; y Robles José A. (Coords.). Filosofía natural y filosofía moral en la modernidad. México: Universidad Autónoma de México, UNAM , 2003. 310 p","Cárdenas, José Luis","Ideas y Valores; 56(135); 120-125","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300008&lang=pt" 
"S0120-00622007000300009-col","","Duica, William","Ideas y Valores; 56(135); 126-130","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300009&lang=pt" 
"S0120-00622007000300011-col","Castañeda, Felipe; Durán, Vicente; Hoyos, Luis Eduardo (eds.). Immanuel Kant: vigencia de la filosofía crítica. Bogotá: Siglo del Hombre, Pontificia Universidad Javeriana, Universidad de los Andes y Universidad Nacional de Colombia, 2007. 654 p","Tovar, José","Ideas y Valores; 56(135); 135-142","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300011&lang=pt" 
"S0120-00622007000300010-col","Salles, Ricardo. Los estoicos y el problema de la libertad. UNAM : Instituto de investigaciones filosóficas, 192 p. (2006)1","Gómez Espíndola, Laura Liliana","Ideas y Valores; 56(135); 131-134","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300010&lang=pt" 
"S0120-00622007000300013-col","","Cárdenas, José Luis","Ideas y Valores; 56(135); 144-145","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300013&lang=pt" 
"S0120-00622007000300012-col","Munévar, Gonzalo. “Enfoque biológico a la filosofía de la ciencia”, Eidos 7. Barranquilla: Universidad del Norte. (2007): 110-127","Rosas, Alejandro","Ideas y Valores; 56(135); 143-144","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300012&lang=pt" 
"S0120-00622007000300014-col","Domínguez, Javier. “Cultura y arte: una correspondencia en proceso. Correcciones a una interpretación establecida sobre el ideal del arte de Hegel”. En: Areté, Vol. XVIII, No. 2. Universidad de Antioquia. (2006): 267-87","Acosta López, María de l Rosario","Ideas y Valores; 56(135); 146-148","Ideas y Valores","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622007000300014&lang=pt" 
"S0120-48072007000200015-col","Comunicación e identidad: una aproximación al estudio del consumo","Méndez Hernández, Claudia Constanza","Universitas Humanística; (64); 291-305","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200015&lang=pt" 
"S0120-48072007000200014-col","Oralidad y escritura en la isla de San Andrés","Botero Mejía, Juliana","Universitas Humanística; (64); 275-290","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200014&lang=pt" 
"S0120-48072007000200013-col","El Cementerio de Usaquén, un estudio de caso sobre las manifestaciones espaciales del orden jerarquizado de la sociedad","González Vargas, Juan Camilo","Universitas Humanística; (64); 259-274","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200013&lang=pt" 
"S0120-48072007000200012-col","Teoría social, métodos cualitativos y etnografía: el problema de la representación y reflexividad en las ciencias sociales","Vera Lugo, Juan Pablo, Jaramillo Marín, Jefferson","Universitas Humanística; (64); 237-258","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200012&lang=pt" 
"S0120-48072007000200011-col","Cavilaciones sobre la esperanza: entre los intersticios de la antropología y la política","Godoy Ferro, Mónica","Universitas Humanística; (64); 227-236","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200011&lang=pt" 
"S0120-48072007000200010-col","Investigación cualitativa y cuantitativa: una revisión del qué y el cómo para acumular conocimiento sobre lo social","Plata Caviedes, Juan Camilo","Universitas Humanística; (64); 215-226","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200010&lang=pt" 
"S0102-76382007000400019-scl","Cirurgia de troca valvar em gestante","Cunha, Claúdio Ribeiro da, Santos, Paulo Cesar, Castineira, Carolina Pastorin, Pereira, Flávia Souza Fernandes","Brazilian Journal of Cardiovascular Surgery; 22(4); 498-500","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382007000400019&lang=pt" 
"S0864-03942007000500001-cub","La morera (Morus alba, Linn.): una especie de interés para la alimentación animal","Martín, G.J, Noda, Yolai, Pentón, Gertrudis, García, D.E, García, F, González, E, Ojeda, F, Milera, Milagros, López, O, Ly, J, Leiva, Liliam, Arece, J","Pastos y Forrajes; 30(); 1-1","Pastos y Forrajes","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942007000500001&lang=pt" 
"S0864-03942007000500002-cub","Árboles y nemátodos gastrointestinales en bovinos jóvenes: Un nuevo enfoque de las investigaciones","Soca, Mildrey, Simón, L, Roque, E","Pastos y Forrajes; 30(); 1-1","Pastos y Forrajes","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942007000500002&lang=pt" 
"S0864-03942007000500003-cub","La epizootiología como herramienta para el control parasitario en ovinos","Arece, J","Pastos y Forrajes; 30(); 1-1","Pastos y Forrajes","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942007000500003&lang=pt" 
"S0864-03942007000500004-cub","Gestión del desarrollo local en los municipios: la iniciativa municipal como experiencia de cambio en la provincia de Matanzas","Machado, Hilda, Suset, A, Miranda, Taymer, Cruz, Aida, Olivera, Yuseika, Milera, Milagros, Campos, Maybe, Duquesne, P","Pastos y Forrajes; 30(); 1-1","Pastos y Forrajes","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942007000500004&lang=pt" 
"S0864-03942007000500005-cub","El césped, un producto basado en el conocimiento","Hernández, L.A, Suárez, J, Gómez, A, Martín, G.J, Medina, R, Hernández, A.F, Coll, F","Pastos y Forrajes; 30(); 1-1","Pastos y Forrajes","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942007000500005&lang=pt" 
"S0120-48072007000200008-col","The Intellectual Development of Modern Schooling: An Epistemological Analysis","Arenas, Alberto","Universitas Humanística; (64); 165-194","Universitas Humanística","Inglês","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200008&lang=pt" 
"S0120-48072007000200009-col","Nuevos lenguajes y nuevas alfabetizaciones, materia prima para la democracia","Aguilar González, Luz Eugenia","Universitas Humanística; (64); 195-214","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200009&lang=pt" 
"S0120-48072007000200004-col","Aproximaciones conceptuales a las políticas juveniles: desmodernización, anticipación moral y política de la vida","Muñoz Gaviria, Diego Alejandro, Martínez Posada, Jorge Eliécer","Universitas Humanística; (64); 67-92","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200004&lang=pt" 
"S0120-48072007000200005-col","Oportunidades y posibilidades a partir de la enfermedad: la experiencia de voluntarias con personas con el VIH/SIDA","Gutiérrez Rivera, Lirio del Carmen","Universitas Humanística; (64); 93-112","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200005&lang=pt" 
"S0120-48072007000200006-col","Interpretación etnográfica y social sobre la sustracción interparental de menores. Enfoque desde la antropología jurídica","Romero Picón, Yuri","Universitas Humanística; (64); 113-138","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200006&lang=pt" 
"S0120-48072007000200007-col","Efectos de la implementación del modelo colombiano de acreditación de programas académicos. Un análisis a partir del caso de los programas tecnológicos","Urbano Canal, Nathalia","Universitas Humanística; (64); 139-164","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200007&lang=pt" 
"S0120-48072007000200001-col","","Montenegro, Leonardo","Universitas Humanística; (64); 09-12","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200001&lang=pt" 
"S0120-48072007000200002-col","Desafíos participativos en la planificación urbano-ambiental: el aporte antropológico1","Gravano, Ariel","Universitas Humanística; (64); 17-40","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200002&lang=pt" 
"S0120-48072007000200003-col","Los marcos de acción colectiva y sus implicaciones culturales en la construcción de ciudadanía","Delgado Salazar, Ricardo","Universitas Humanística; (64); 41-66","Universitas Humanística","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072007000200003&lang=pt" 
"S0120-28042007000300008-col","EVALUACIÓN DEL EFECTO DE LA IMPREGNACIÓN DE PLATINO SOBRE LAS CARACTERÍSTICAS SUPERFICIALES Y ESTRUCTURALES DE UNA ZEOLITA Y","Carriazo, José, Barrera, Mario, Almanza, Ovidio","Revista Colombiana de Química; 36(3); 361-376","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300008&lang=pt" 
"S0120-28042007000300009-col","EFECTO DE LA TEMPERATURA SOBRE LAS PROPIEDADES VOLUMÉTRICAS DE ALCOHOLES ALIFÁTICOS EN SOLUCIONES ACUOSAS DILUIDAS","Romero, Carmen M., Suárez, Andrés F., Jiménez, Eulogio","Revista Colombiana de Química; 36(3); 377-386","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300009&lang=pt" 
"S0120-28042007000300004-col","REMOCIÓN DE CROMO VI DE SOLUCIONES ACUOSAS POR ADSORCIÓN SOBRE CARBONES ACTIVADOS MODIFICADOS","Céspedes, Nubia E., Valencia, Jesús S., Díaz, José de J.","Revista Colombiana de Química; 36(3); 305-322","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300004&lang=pt" 
"S0120-28042007000300005-col","ESTUDIO DRX EN MATERIALES CATALIZADORES Cu-Ni-SiO2 PARA HIDROGENACIÓN DE ACEITE DE SOYA. DESARROLLO DE ESTRUCTURA CRISTALINA Y ACTIVIDAD CATALÍTICA","Cubillos, Gloria I., García, Jesús A., Delgado, Carlos A., Giraldo, Liliana","Revista Colombiana de Química; 36(3); 323-334","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300005&lang=pt" 
"S0120-28042007000300006-col","OPTIMIZACIÓN DE UNA METODOLOGÍA PARA LA EXTRACCIÓN DE LA HUMINA DE UN OXISOL DE COLOMBIA. FRACCIONAMIENTO Y CARACTERIZACIÓN FISICOQUÍMICA","Cortés, Helen E., Ballesteros, María I., Zamudio, Adriana M.","Revista Colombiana de Química; 36(3); 335-348","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300006&lang=pt" 
"S0120-28042007000300007-col","EFECTO DEL ION CITRATO EN EL COMPORTAMIENTO ELECTROQUÍMICO DEL ESTAÑO Y EL ACERO","Calderón, Jorge A., Paula M., Montoya","Revista Colombiana de Química; 36(3); 349-360","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300007&lang=pt" 
"S0120-28042007000300001-col","ÁCIDOS GRASOS, ÉSTERES Y ESTEROLES DEL CUERPO FRUCTÍFERO DEL HONGO Laccaria laccata","Nieto R., Ivonne J., Cucaita V., Edna del P.","Revista Colombiana de Química; 36(3); 277-284","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300001&lang=pt" 
"S0120-28042007000300002-col","NUEVA BENZOIL LACTONA Y OTROS CONSTITUYENTES DE Pilocarpus alvaradoii (Rutaceae)","Cuca, Luis E., Ávila, Mónica C.","Revista Colombiana de Química; 36(3); 285-290","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300002&lang=pt" 
"S0120-28042007000300003-col","REACCIONES CON TEMPERATURA PROGRAMADA ENTRE EL METANO Y CARBÓN ACTIVADO OXIDADO","Conde, Laura R., Conde, Alfonso, Díaz, José de J.","Revista Colombiana de Química; 36(3); 291-303","Revista Colombiana de Química","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042007000300003&lang=pt" 
"S1657-70272007000200003-col","Alcances y limitaciones del f luor dentro de la política pública en salud bucal en colombia&lt;A HREF=&quot;#1&quot;&gt;1&lt;/A&gt;&lt;A NAME=&quot;s1&quot;&gt;1&lt;/A&gt;","Martínez Herrera, Eliana, Agudelo Suárez, Andrés Alonso, Viñas Sarmiento, Yomaira, Duque Gómez, Lina Fernanda, Tobón Cifuentes, María Mercedes","Revista Gerencia y Políticas de Salud; 6(13); 34-44","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200003&lang=pt" 
"S1657-70272007000200002-col","Migración y salud mental: un problema emergente de salud pública","Vilar Peyrí, Eugenia, Eibenschutz Hartman, Catalina","Revista Gerencia y Políticas de Salud; 6(13); 11-32","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200002&lang=pt" 
"S1657-70272007000200001-col","Reflexiones Frente al Plan nacional de salud Pública","Latorre Santos, Catalina","Revista Gerencia y Políticas de Salud; 6(13); 5-9","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200001&lang=pt" 
"S1657-70272007000200007-col","Estudio de satisfacción de los usuarios de la Asociación mutual sEr E.s.s. Ars con el programa de administración del riesgo cardiovascular “De Todo Corazón”","Céspedes Londoño, Juan Eduardo, Paz Wilches, Justo Jesús, Guete, Alvaro","Revista Gerencia y Políticas de Salud; 6(13); 112-138","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200007&lang=pt" 
"S1657-70272007000200006-col","La descentralización de la salud en México: avances y retrocesos","Jaramillo Cardona, Martha Cecilia","Revista Gerencia y Políticas de Salud; 6(13); 85-111","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200006&lang=pt" 
"S1657-70272007000200005-col","Análisis de las principales estrategias de racionalización de los recursos sanitarios en las reformas sanitarias actuales","Guzmán Urrea, María del Pilar","Revista Gerencia y Políticas de Salud; 6(13); 66-84","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200005&lang=pt" 
"S1657-70272007000200004-col","Tendencias neoliberales en la reforma de la gestión pública en América Latina","Gamboa Cáceres, Teresa, Arellano Rodríguez, Madelein","Revista Gerencia y Políticas de Salud; 6(13); 46-65","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200004&lang=pt" 
"S1657-70272007000200009-col","-Guías de promoción de la salud y prevención de enfermedades en la salud pública. Ministerio de la Protección Social, Programa de Apoyo a la Reforma de Salud, Universidad Nacional de Colombia – Instituto de Salud Pública – Instituto de Investigaciones Clínicas. 2007. -Modelo de gestión programática y guía para el manejo del VIH/SIDA Colombia. Ministerio de la Protección Social, Programa de Apoyo a la Reforma de Salud, Fedesalud, 2006. -Guía para el manejo y modelo de prevención y control de la enfermedad renal crónica. Ministerio de la Protección Social, Programa de Apoyo a la Reforma de Salud, Fedesalud, 2007.","Pulido Álvarez, Adriana","Revista Gerencia y Políticas de Salud; 6(13); 169-175","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200009&lang=pt" 
"S1657-70272007000200008-col","Satisfacción y calidad: análisis de la equivalencia o no de los términos","Velandia Salazar, Freddy, Ardón Centeno, Nelson, Jara Navarro, María Inés","Revista Gerencia y Políticas de Salud; 6(13); 139-168","Revista Gerencia y Políticas de Salud","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-70272007000200008&lang=pt" 
"S0138-600X2007000300001-cub","Hipertensión durante la gestación y su repercusión en algunos resultados perinatales en el Hospital &quot;Dr. Agostinho Neto&quot;, Guantánamo","Ganfong Elías, Angel, Nieves Andino, Alicia, Simonó Bell, Norka Mireya, González Pérez, Juan Manuel, Díaz Pérez, María del Carmen, Ramírez Robert, Rolando, Rubinos Vega, Antonio","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300001&lang=pt" 
"S0138-600X2007000300002-cub","Experiencia con el uso del misoprostol en la preinducción e inducción del parto","Nápoles Méndez, Danilo, Gómez Neyra, Yorgan, Caveda Gil, Ángel","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300002&lang=pt" 
"S0138-600X2007000300003-cub","Tendencias de algunos indicadores de relacionados con la cesárea: Hospital Ramón González Coro, 1996-2005","Casagrandi Casanova, Davide, Pérez Piñero, Julia, Areces Delgado, Georgina, Sanabria Arias, Ana Mary, Urra Coba, Rubén, Benavides Lachaise, Sureya, Sánchez Tapia, Berenice, Cruz, Carenia, Delgado Peruyera, Lilian","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300003&lang=pt" 
"S0138-600X2007000300004-cub","Embolismo del líquido amniótico vs hipertensión pulmonar primaria: Presentación de un caso","Almaguer Almaguer, José A., López Artze, Octavio, Granado Martínez, Ozara, Hernández Núñez, Jonathan, Valdés Yong, Magel, Moreno Autié, Mariela","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300004&lang=pt" 
"S0138-600X2007000300005-cub","Embarazo ectópico intersticial: A propósito de un caso","Marrero Rodríguez, Elio A., Quinde Pickasaca, Toa, Peraza Méndez, Carmen, Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300005&lang=pt" 
"S0138-600X2007000300006-cub","Terapia transfusional en la hemorragia obstétrica mayor: Síndrome de transfusión masiva","Cortina Rosales, Lázaro Damián, López De Roux, María del Rosario","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300006&lang=pt" 
"S0138-600X2007000300007-cub","Cáncer de mama y embarazo","Rodríguez López, Roberto, Soriano García, Jorge L., Díaz Mitjans, Orlando","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300007&lang=pt" 
"S0138-600X2007000300008-cub","Edad de la menopausia y su relación con el hábito de fumar, estado marital y laboral","Heredia Hernández, Braulio, Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300008&lang=pt" 
"S0138-600X2007000300009-cub","Principales manifestaciones clínicas, psicológicas y de la sexualidad en un grupo de mujeres en el climaterio y la menopausia","Heredia Hernández, Braulio, Lugones Botell, Miguel","Revista Cubana de Obstetricia y Ginecología; 33(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2007000300009&lang=pt" 
