"S0718-18762011000100010-chl","Integration of Government Services using Semantic Technologies","Hreño, Ján, Bednár, Peter, Furdik, Karol, Sabol, Tomáš","Journal of theoretical and applied electronic commerce research; 6(1); 143-154","Journal of theoretical and applied electronic commerce research","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-18762011000100010&lang=pt" 
"S1677-55382011000200008-scl","Focal therapy with high-intensity focused ultrasound for prostate cancer in the elderly: a feasibility study with 10 years follow-up","Fegoun, Amine B. El, Barret, Eric, Prapotnich, Dominique, Soon, Shawn, Cathelineau, Xavier, Rozet, François, Galiano, Marc, Sanchez-Salas, Rafael, Vallancien, Guy","International braz j urol; 37(2); 213-222","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200008&lang=pt" 
"S1677-55382011000200010-scl","Epidemiological aspects of penile cancer in Rio de Janeiro: evaluation of 230 cases","Koifman, Leandro, Vides, Antonio J., Koifman, Nelson, Carvalho, João P., Ornellas, Antonio A.","International braz j urol; 37(2); 231-243","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200010&lang=pt" 
"S1677-55382011000200014-scl","Myceleal emphysematous cystitis complicating a renal transplant kidney","Lang, Erich K., Rudman, Ernest, Zhang, Karl, Thorner, Daniel, Hanano, Amer","International braz j urol; 37(2); 268-269","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200014&lang=pt" 
"S1677-55382011000200028-scl","The effect of testosterone treatment on urodynamic findings and histopathomorphology of pelvic floor muscles in female rats with experimentally induced stress urinary incontinence","Miyaoka, Ricardo","International braz j urol; 37(2); 287-287","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200028&lang=pt" 
"S1677-55382011000200027-scl","Association of hematuria on microscopic urinalysis and risk of urinary tract cancer","Reis, Leonardo Oliveira","International braz j urol; 37(2); 285-286","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200027&lang=pt" 
"S1677-55382011000200029-scl","Overactive and underactive bladder dysfunction is reflected by alterations in urothelial ATP and NO release","Miyaoka, Ricardo","International braz j urol; 37(2); 288-288","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200029&lang=pt" 
"S1677-55382011000200030-scl","Risk factors for progression to end-stage renal disease in children with posterior urethral valves","Wallis, M. Chad","International braz j urol; 37(2); 289-290","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200030&lang=pt" 
"S0103-863X2011000100001-scl","Consolidando o legado de uma longa trajetória","Santos, Manoel Antônio dos","Paidéia (Ribeirão Preto); 21(48); 1-3","Paidéia (Ribeirão Preto)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2011000100001&lang=pt" 
"S0100-06832011000200002-scl","Gênese, química e mineralogia de solos derivados de sedimentos pliopleistocênicos e de rochas vulcânicas básicas em Roraima, Norte Amazônico","Benedetti, Udine Garcia, Vale Júnior, José Frutuoso do, Schaefer, Carlos Ernesto Gonçalves Reynaud, Melo, Valdinar Ferreira, Uchôa, Sandra Cátia Pereira","Revista Brasileira de Ciência do Solo; 35(2); 299-312","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200002&lang=pt" 
"S0100-06832011000200001-scl","The costs of soil erosion","Telles, Tiago Santos, Guimarães, Maria de Fátima, Dechen, Sonia Carmela Falci","Revista Brasileira de Ciência do Solo; 35(2); 287-298","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200001&lang=pt" 
"S0100-06832011000200006-scl","Viabilidade técnica do uso de receptores GPS de navegação para fins de amostragem sistemática de solo","Tonello, Maurício Sonda, Bortoluzzi, Edson Campanhola","Revista Brasileira de Ciência do Solo; 35(2); 351-357","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200006&lang=pt" 
"S0100-06832011000200007-scl","Densidade e diversidade fenotípica de bactérias diazotróficas não simbióticas em solos da Reserva Biológica Serra dos Toledos, Itajubá (MG)","Silva, Talita Filomena, Melloni, Rogério","Revista Brasileira de Ciência do Solo; 35(2); 359-371","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200007&lang=pt" 
"S0100-06832011000200011-scl","Análise de trilha no estudo dos efeitos de atributos físicos e matéria orgânica sobre a compressibilidade e resistência à penetração de um Argissolo cultivado com cana-de-açúcar","Pacheco, Edson Patto, Cantalice, José Ramon Barros","Revista Brasileira de Ciência do Solo; 35(2); 417-428","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200011&lang=pt" 
"S0100-06832011000200010-scl","Compressibilidade, resistência a penetração e intervalo hídrico ótimo de um Argissolo Amarelo cultivado com cana-de-açúcar nos Tabuleiros Costeiros de Alagoas","Pacheco, Edson Patto, Cantalice, José Ramon Barros","Revista Brasileira de Ciência do Solo; 35(2); 403-415","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200010&lang=pt" 
"S0100-06832011000200013-scl","Variação na resistência tênsil de agregados em função do conteúdo de carbono em dois solos na região dos Campos Gerais","Ferreira, Ademir de Oliveira, Sá, João Carlos de Moraes, Giarola, Neyde Fabíola Balarezo, Harms, Mônica Gabrielle, Miara, Simone, Bavoso, Marina Araujo, Briedis, Clever, Netto, Caio Quadros","Revista Brasileira de Ciência do Solo; 35(2); 437-446","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200013&lang=pt" 
"S0100-06832011000200014-scl","Method to estimate soil macroporosity and microporosity based on sand content and bulk density","Stolf, Rubismar, Thurler, Álvaro de Mendonça, Bacchi, Osny Oliveira Santos, Reichardt, Klaus","Revista Brasileira de Ciência do Solo; 35(2); 447-459","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200014&lang=pt" 
"S0100-06832011000200015-scl","Substâncias húmicas e suas interações com Fe e Al em Latossolo subtropical sob diferentes sistemas de manejo de pastagem","Santana, Graciele Sarante, Dick, Deborah Pinheiro, Jacques, Aino Victor Ávila, Chitarra, Guilherme da Silva","Revista Brasileira de Ciência do Solo; 35(2); 461-472","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200015&lang=pt" 
"S0100-06832011000200024-scl","Eficiência de adubação de batatinha com esterco e N mineral (15N) e efeito residual no cultivo do milheto","Oliveira, Fabio Freire de, Salcedo, Ignacio Hernan, Fraga, Vânia da Silva","Revista Brasileira de Ciência do Solo; 35(2); 551-557","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200024&lang=pt" 
"S0100-06832011000200029-scl","Sistemas de preparo do solo e culturas de cobertura na produção orgânica de feijão e milho: II - atributos biológicos do solo","Cunha, Eurâimi de Queiroz, Stone, Luís Fernando, Ferreira, Enderson Petrônio de Brito, Didonet, Agostinho Dirceu, Moreira, José Aloísio Alves, Leandro, Wilson Mozena","Revista Brasileira de Ciência do Solo; 35(2); 603-611","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200029&lang=pt" 
"S0100-06832011000200012-scl","Sistema de aquisição de dados para equipamento de medida da permeabilidade intrínseca do solo ao ar","Silveira, Luciano Roberto da, Brito, Alexsandro dos Santos, Mota, Jaedson Cláudio Anunciato, Moraes, Sergio Oliveira, Libardi, Paulo Leonel","Revista Brasileira de Ciência do Solo; 35(2); 429-436","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000200012&lang=pt" 
"S0104-42302011000200006-scl","Radioterapia e reconstrução mamária após cirurgia para tratamento do câncer de mama","Marta, Gustavo Nader, Hanna, Samir Abdallah, Martella, Eduardo, Silva, João Luis Fernandes da","Revista da Associação Médica Brasileira; 57(2); 132-133","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200006&lang=pt" 
"S0104-42302011000200002-scl","Atualização em doença de Crohn","Araujo, Sérgio Eduardo Alonso, Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 57(2); 122-122","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200002&lang=pt" 
"S0104-42302011000200001-scl","Uma nova e estimulante parceria para a RAMB","Caramelli, Bruno","Revista da Associação Médica Brasileira; 57(2); 121-121","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200001&lang=pt" 
"S0104-42302011000200008-scl","Qualquer e nenhum","Bacelar, Simônides da Silva","Revista da Associação Médica Brasileira; 57(2); 136-137","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200008&lang=pt" 
"S0104-42302011000200007-scl","A importância dos procedimentos operacionais padrão (POPs) para os centros de pesquisa clínica","Barbosa, Cristiane Moraes, Mauro, Maria Fernanda Zuliani, Cristóvão, Salvador André Bavaresco, Mangione, José Armando","Revista da Associação Médica Brasileira; 57(2); 134-135","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200007&lang=pt" 
"S0104-42302011000200009-scl","Estudo de caso de oferta induzindo a demanda: o caso da oferta de exames de imagem (tomografia axial computadorizada e ressonância magnética) na Unimed-Manaus","Andrade, Edson de Oliveira, Andrade, Elizabeth Nogueira de, Gallo, José Hiran","Revista da Associação Médica Brasileira; 57(2); 138-143","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200009&lang=pt" 
"S0104-42302011000200004-scl","Paquidermoperiostose associada à neoplasia gástrica","Fortes, Bibiana Callegaro, Dotta, Gabriel, Copês, Rafaela Martinez, Valentini, Rafael, Silva, João Carlos Nunes da, Monticielo, Odirlei André","Revista da Associação Médica Brasileira; 57(2); 128-130","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200004&lang=pt" 
"S0104-42302011000200005-scl","Marked regression of tumor occupying almost the entire breast following chemotherapys","Silva, Benedito Borges da","Revista da Associação Médica Brasileira; 57(2); 131-131","Revista da Associação Médica Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200005&lang=pt" 
"S0104-42302011000200026-scl","Errata","","Revista da Associação Médica Brasileira; 57(2); 247-247","Revista da Associação Médica Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200026&lang=pt" 
"S0104-42302011000200022-scl","Avanços no tratamento cirúrgico das metástases hepáticas colorretais","Coimbra, Felipe José Fernández, Pires, Thiago Costa, Costa Junior, Wilson Luiz da, Diniz, Alessandro Landskron, Ribeiro, Héber Salvador de Castro","Revista da Associação Médica Brasileira; 57(2); 220-227","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200022&lang=pt" 
"S0104-42302011000200023-scl","Aspectos históricos da endocardite infecciosa","Grinberg, Max, Solimene, Maria Cecilia","Revista da Associação Médica Brasileira; 57(2); 228-233","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200023&lang=pt" 
"S0104-42302011000200012-scl","Fatores de risco para mortalidade na lesão renal aguda","Bucuvic, Edwa Maria, Ponce, Daniela, Balbi, André Luis","Revista da Associação Médica Brasileira; 57(2); 158-163","Revista da Associação Médica Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302011000200012&lang=pt" 
"S0034-76122011000200001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 45(2); 301-302","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200001&lang=pt" 
"S0034-76122011000200008-scl","A repartição tributária dos recursos do ICMS nos municípios da Região Metropolitana de Curitiba","Soares, Maurélio, Gomes, Ely do Carmo Oliveira, Toledo Filho, Jorge Ribeiro de","Revista de Administração Pública; 45(2); 459-481","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200008&lang=pt" 
"S0034-76122011000200011-scl","&quot;Carrossel constitucional&quot; &amp; grandes tendências em 2011","Monteiro, Jorge Vianna","Revista de Administração Pública; 45(2); 541-549","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000200011&lang=pt" 
"S0103-90162011010200001-scl","Sugar cane yield estimation by satellite images","Rocha, Jansle Vieira, Fernandes, Jeferson Lobato","Scientia Agricola; 68(2); -","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011010200001&lang=pt" 
"S0103-90162011000200002-scl","Sugarcane yield estimates using time series analysis of spot vegetation images","Fernandes, Jeferson Lobato, Rocha, Jansle Vieira, Lamparelli, Rubens Augusto Camargo","Scientia Agricola; 68(2); 139-146","Scientia Agricola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162011000200002&lang=pt" 
"S1984-46702011000200004-scl","Filling data gaps on the diversity and distribution of Amazonian bats (Chiroptera): the case of Amapá, easternmost Brazil","Martins, Ana C. M., Bernard, Enrico, Gregorin, Renato, Silva, Wanuyze A. S. da","Zoologia (Curitiba); 28(2); 177-185","Zoologia (Curitiba)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702011000200004&lang=pt" 
"S1677-55382011000200031-scl","Safety of shock wave lithotripsy for treatment of pediatric urolithiasis: 20-year experience","Wallis, M. Chad","International braz j urol; 37(2); 290-291","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200031&lang=pt" 
"S1677-55382011000200025-scl","Effect of dutasteride on prostate biopsy rates and the diagnosis of prostate cancer in men with lower urinary tract symptoms and enlarged prostates in the combination of avodart and tamsulosin trial","Bohle, Andreas","International braz j urol; 37(2); 282-283","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200025&lang=pt" 
"S1677-55382011000200024-scl","Sequential intravesical chemoimmunotherapy with mitomycin C and bacillus Calmette-Guérin and with bacillus Calmette-Guérin alone in patients with carcinoma in situ of the urinary bladder: results of an EORTC genito-urinary group randomized phase 2 trial (30993)","Bohle, Andreas","International braz j urol; 37(2); 281-282","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200024&lang=pt" 
"S1677-55382011000200023-scl","Lymph node dissection at the time of radical nephrectomy for high-risk clear cell renal cell carcinoma: indications and recommendations for surgical templates","Bohle, Andreas","International braz j urol; 37(2); 280-281","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200023&lang=pt" 
"S1677-55382011000200021-scl","Active surveillance program for prostate cancer: an update of the Johns Hopkins experience","Billis, Athanase","International braz j urol; 37(2); 278-279","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200021&lang=pt" 
"S1677-55382011000200020-scl","Role of intraoperative US in the decision for radical or partial nephrectomy","Prando, Adilson","International braz j urol; 37(2); 277-278","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200020&lang=pt" 
"S1677-55382011000200019-scl","Is apparent diffusion coefficient associated with clinical risk scores for prostate cancers that are visible on 3-T MR images?","Prando, Adilson","International braz j urol; 37(2); 275-276","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200019&lang=pt" 
"S1677-55382011000200018-scl","Prostate size is not associated with recovery of sexual function after minimally invasive radical prostatectomy","Kim, Fernando J.","International braz j urol; 37(2); 274-275","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200018&lang=pt" 
"S1677-55382011000200017-scl","Long-term results of a prospective, randomized trial comparing retroperitoneoscopic partial versus total adrenalectomy for aldosterone producing adenoma","Kim, Fernando J.","International braz j urol; 37(2); 273-274","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200017&lang=pt" 
"S1677-55382011000200016-scl","A prospective randomized comparison between early (&lt;48 hours of onset of colicky pain) versus delayed shockwave lithotripsy for symptomatic upper ureteral calculi: a single center experience","Monga, Manoj","International braz j urol; 37(2); 272-273","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200016&lang=pt" 
"S1677-55382011000200015-scl","Narrow-band imaging digital flexible ureteroscopy in detection of upper urinary tract transitional-cell carcinoma: initial experience","Monga, Manoj","International braz j urol; 37(2); 271-271","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200015&lang=pt" 
"S0004-27302011000300002-scl","Ultrasonography compared to magnetic resonance imaging in thyroid-associated Graves&#039; ophthalmopathy","Vlainich, Ana R., Romaldini, João H., Pedro, Ana B., Farah, Chady S., Sinisgalli Jr., Cicero A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(3); 184-188","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000300002&lang=pt" 
"S0004-27302011000300003-scl","Body composition, metabolic syndrome and insulin resistance in type 1 diabetes mellitus","Momesso, Denise Prado, Bussade, Isabela, Lima, Giovanna A. Balarini, Fonseca, Leniane Pereira Coelho, Russo, Luis Augusto Tavares, Kupfer, Rosane","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(3); 189-193","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000300003&lang=pt" 
"S0004-27302011000300006-scl","Comparison of the hormonal responses to exhaustive incremental exercise in adolescent and young adult males","Hackney, Anthony C., Viru, Mehis, VanBruggen, Mitch, Janson, Tamara, Karelson, Kalle, Viru, Atko","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(3); 213-218","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000300006&lang=pt" 
"S0004-27302011000300007-scl","Patients with familial non-medullary thyroid cancer have an outcome similar to that of patients with sporadic papillary thyroid tumors","Pitoia, Fabián, Cross, Graciela, Salvai, María E., Abelleira, Erika, Niepomniszcze, Hugo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(3); 219-223","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000300007&lang=pt" 
"S1677-55382011000200006-scl","Efficacy of three different alpha 1-adrenergic blockers and hyoscine N-butylbromide for distal ureteral stones","Gurbuz, M. Cenk, Polat, Haci, Canat, Lutfi, Kilic, Mert, Caskurlu, Turhan","International braz j urol; 37(2); 195-202","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200006&lang=pt" 
"S1677-55382011000200007-scl","High risk bladder cancer: current management and survival","Leliveld, Anna M., Bastiaannet, Esther, Doornweerd, Benjamin H.J., Schaapveld, Michael, Jong, Igle J. de","International braz j urol; 37(2); 203-212","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200007&lang=pt" 
"S1677-55382011000200009-scl","Correlation of hepatitis C and prostate cancer, inverse correlation of basal cell hyperplasia or prostatitis and epidemic syphilis of unknown duration","Krystyna, Annika, Safi, Tarang, Briggs, William M., Schwalb, Murray D.","International braz j urol; 37(2); 223-230","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200009&lang=pt" 
"S1677-55382011000200011-scl","Chromosomal and molecular abnormalities in a group of Brazilian infertile men with severe oligozoospermia or non-obstructive azoospermia attending an infertility service","Mafra, Fernanda A., Christofolini, Denise M., Bianco, Bianca, Gava, Marcello M., Glina, Sidney, Belangero, Sintia I. N., Barbosa, Caio P.","International braz j urol; 37(2); 244-251","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200011&lang=pt" 
"S1677-55382011000200012-scl","Arc-to-arc mini-sling 1999: a critical analysis of concept and technology","Palma, Paulo","International braz j urol; 37(2); 252-258","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200012&lang=pt" 
"S1677-55382011000200013-scl","Prophylaxis and therapeutic effects of raspberry (Rubus idaeus) on renal stone formation in Balb/c mice","Ghalayini, Ibrahim F., Al-Ghazo, Mohammed A., Harfeil, Mohammad N. A.","International braz j urol; 37(2); 259-267","International braz j urol","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382011000200013&lang=pt" 
