"S0188-252X2010000100002-mex","Observación de la ficción televisiva en ocho países iberoamericanos","Orozco Gómez, Guillermo, Vassallo de Lopes, María Immacolata","Comunicación y sociedad; (13); 13-42","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100002&lang=pt" 
"S0717-73562010000100008-chl","UNA AMISTAD QUE TRASCIENDE EN EL TIEMPO","Mould de Pease, Mariana","Chungará (Arica); 42(1); 33-38","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100008&lang=pt" 
"S0717-73562010000100009-chl","MURRA, EL MAESTRO Y EL AMIGO","Hidalgo L, Jorge","Chungará (Arica); 42(1); 39-43","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100009&lang=pt" 
"S0717-73562010000100010-chl","A MEMOIR OF JOHN V. MURRA","Willis, Judith","Chungará (Arica); 42(1); 45-47","Chungará (Arica)","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100010&lang=pt" 
"S0717-73562010000100011-chl","JOHN V. MURRA, ACTOR (ODESSA 1916-ITHACA, NY 2006): LA RETÓRICA DE LA EXAGERACIÓN","Platt, Tristan","Chungará (Arica); 42(1); 49-57","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100011&lang=pt" 
"S0717-73562010000100012-chl","REMARKS IN MEMORY OF JOHN VICTOR MURRA","Mintz, Sidney","Chungará (Arica); 42(1); 59-61","Chungará (Arica)","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100012&lang=pt" 
"S0717-73562010000100013-chl","MURRA Y EL PUEBLO ESPAÑOL","Sánchez-Albornoz, Nicolás","Chungará (Arica); 42(1); 63-65","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100013&lang=pt" 
"S0717-73562010000100014-chl","DIALOGANDO EN LA COCINA","Bouysse-Cassagne, Thérèse","Chungará (Arica); 42(1); 67-72","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100014&lang=pt" 
"S0717-73562010000100015-chl","REMEMBERING JOHN MURRA: LETTERS FROM A COLLABORATION","Adorno, Rolena","Chungará (Arica); 42(1); 73-76","Chungará (Arica)","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100015&lang=pt" 
"S0717-73562010000100016-chl","CARTA DE JOHN MURRA A PIERRE DUVIOLS DEL 10 DE NOVIEMBRE DE 1962","Duviols, Pierre","Chungará (Arica); 42(1); 77-81","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100016&lang=pt" 
"S0717-73562010000100017-chl","LAS CONVERSACIONES SIGUEN A PESAR DEL RUIDO: DEDICADO A JOHN V. MURRA","Santoro, Calogero M","Chungará (Arica); 42(1); 83-86","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100017&lang=pt" 
"S0717-73562010000100018-chl","COMO &quot;DECÍAMOS DICIENDO&quot;: CONVERSACIONES CON JOHN MURRA EN UNA TARDE DE INVIERNO","Marsilli, María N","Chungará (Arica); 42(1); 87-89","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100018&lang=pt" 
"S0717-73562010000100019-chl","RECORDANDO A JOHN MURRA, EN SU HOMENAJE","Palomeque, Silvia","Chungará (Arica); 42(1); 91-95","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100019&lang=pt" 
"S0717-73562010000100020-chl","REMEMBRANZAS DE JOHN V. MURRA","Silva Galdames, Osvaldo","Chungará (Arica); 42(1); 97-103","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100020&lang=pt" 
"S0717-73562010000100021-chl","JOHN MURRA, UN MAESTRO EN ACCIÓN","Manríquez, Viviana","Chungará (Arica); 42(1); 105-109","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100021&lang=pt" 
"S0717-73562010000100022-chl","JOHN MURRA Y LAS TALEGAS DE ISLUGA","Cereceda, Verónica","Chungará (Arica); 42(1); 111-112","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100022&lang=pt" 
"S0717-73562010000100023-chl","JOHN MURRA NOS AYUDA A CARGAR LA RESPONSABILIDAD DE LOS ABUELOS Y ABUELAS","Bubba Zamora, Cristina, Albo Corrons, Xavier","Chungará (Arica); 42(1); 113-125","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100023&lang=pt" 
"S0717-73562010000100024-chl","DE LAS APARICIONES Y ANDANZAS DE JOHN MURRA POR EL DESIERTO DE ATACAMA Y CÓMO CONSTRUYÓ SU MISIÓN INNOVADORA","Núñez, Lautaro","Chungará (Arica); 42(1); 127-139","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100024&lang=pt" 
