"S0026-17422013000600005-mex","Esplenomegalia","Vargas Viveros, Pablo, Hurtado Monroy, Rafael, Villalobos Alva, José Ángel","Revista de la Facultad de Medicina (México); 56(2); 37-45","Revista de la Facultad de Medicina (México)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000600005&lang=pt" 
"S2224-61852013000100003-cub","Impacto de la integración de los procesos de azúcar y derivados","González-Cortés, Meilyn, González-Suárez, Erenio, González-Morales, Víctor, Albernas-Carvajal, Yailet","Tecnología Química; 33(1); 21-30","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100003&lang=pt" 
"S1132-05592013000100007-esp","Efecto de supresión y mediación en el contexto de la intervención psicosocial: diferencias, similitudes y ejemplos","Murgui, Sergio, Jiménez, Teresa I.","Psychosocial Intervention; 22(1); 55-59","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100007&lang=pt" 
"S1132-05592013000100008-esp","Social Cognitive Maps: un método para identificar los grupos sociales en contextos naturales","García Bacete, Francisco Juan, Marande Perrin, Ghislaine","Psychosocial Intervention; 22(1); 61-70","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100008&lang=pt" 
"S1132-05592013000100001-esp","Menores en situación de riesgo social: valoración de un programa para la mejora de la autoestima","González Sala, Francisco, Gimeno Collado, Adelina","Psychosocial Intervention; 22(1); 1-5","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100001&lang=pt" 
"S1132-05592013000100009-esp","Consejos prácticos para escribir un artículo cualitativo publicable en Psicología","Suárez Relinque, Cristian, Moral Arroyo, Gonzalo del, González Fernández, Manuel Tomás","Psychosocial Intervention; 22(1); 71-79","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100009&lang=pt" 
"S1132-05592013000100002-esp","La representación social de los malos tratos infantiles en la familia: factores psicosociales que influyen en la percepción de las conductas de maltrato","Vega Rodríguez, María Teresa, Moro Gutiérrez, Lourdes","Psychosocial Intervention; 22(1); 7-14","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100002&lang=pt" 
"S1132-05592013000100003-esp","Diferencias de género en los estilos de vida de los adolescentes","Hernando, Ángel, Oliva, Alfredo, Ángel Pertegal, Miguel","Psychosocial Intervention; 22(1); 15-23","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100003&lang=pt" 
"S1132-05592013000100004-esp","Violencia escolar: un análisis desde los diferentes contextos de interacción","Varela Garay, Rosa María, Elena Ávila, María, Martínez, Belén","Psychosocial Intervention; 22(1); 25-32","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100004&lang=pt" 
"S1132-05592013000100005-esp","Eficacia del MMPI-A en casos forenses de acoso escolar: simulación y daño psicológico","Novo, Mercedes, Fariña, Francisca, Seijo, Dolores, Arce, Ramón","Psychosocial Intervention; 22(1); 33-40","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100005&lang=pt" 
"S1132-05592013000100006-esp","La violencia de pareja contra la mujer en España: cuantificación y caracterización del problema, las víctimas, los agresores y el contexto social y profesional","Álvarez-Dardet, Susana Menéndez, Pérez Padilla, Javier, Lorence Lara, Bárbara","Psychosocial Intervention; 22(1); 41-53","Psychosocial Intervention","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592013000100006&lang=pt" 
"S2237-93632013000100046-scl","Rectal prolapse repair via vaginal route","Morsch, Héber de Oliveira, Goemann, Iuri Martin","Journal of Coloproctology (Rio de Janeiro); 33(1); 46-48","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100046&lang=pt" 
"S0103-863X2013000100113-scl","Acolhimento e Vínculo em um Serviço de Assistência a Portadores de Transtornos Alimentares","Ramos, Tatiane Mitleton Borges, Pedrão, Luiz Jorge","Paidéia (Ribeirão Preto); 23(54); 113-120","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100113&lang=pt" 
"S0103-863X2013000100103-scl","Experiências de Estágio: Contribuições para a Transição Universidade-Trabalho","Silva, Cláudia Sampaio Corrêa da, Teixeira, Marco Antônio Pereira","Paidéia (Ribeirão Preto); 23(54); 103-112","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100103&lang=pt" 
"S0103-863X2013000100083-scl","Escala Diagnóstica Adaptativa Operacionalizada de Autorrelato - EDAO-AR: Evidências de Validade","Yoshida, Elisa Medici Pizão","Paidéia (Ribeirão Preto); 23(54); 83-91","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100083&lang=pt" 
"S0103-863X2013000100021-scl","O Engajamento Paterno como Fator de Regulação da Agressividade em Pré-Escolares","Gomes, Lauren Beltrão, Crepaldi, Maria Aparecida, Bigras, Marc","Paidéia (Ribeirão Preto); 23(54); 21-29","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100021&lang=pt" 
"S0103-863X2013000100129-scl","Conteúdos e Metodologias de Ensino de Avaliação Psicológica: um Estudo com Professores","Noronha, Ana Paula Porto, Castro, Nelimar Ribeiro de, Ottati, Fernanda, Barros, Mariana Varandas de Camargo, Santana, Priscilla Rodrigues","Paidéia (Ribeirão Preto); 23(54); 129-139","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100129&lang=pt" 
"S0103-863X2013000100093-scl","A Relação entre Teoria da Mente e Desenvolvimento Moral em Crianças Pré-Escolares","Loureiro, Carolina Piazzarollo, Souza, Debora de Hollanda","Paidéia (Ribeirão Preto); 23(54); 93-101","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100093&lang=pt" 
"S0103-863X2013000100073-scl","Sentido de Vida, Bem-Estar Psicológico e Qualidade de Vida em Professores Escolares","Damásio, Bruno Figueiredo, Melo, Rômulo Lustosa Pimenteira de, Silva, Joilson Pereira da","Paidéia (Ribeirão Preto); 23(54); 73-82","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100073&lang=pt" 
"S0103-863X2013000100031-scl","Distúrbio Específico de Linguagem: Caracterização Neuropsicológica","Coelho, Sandra, Albuquerque, Cristina Petrucci, Simões, Mário Rodrigues","Paidéia (Ribeirão Preto); 23(54); 31-41","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100031&lang=pt" 
"S0103-863X2013000100063-scl","Temperamento de Crianças e Diferenças de Gênero","Cosentino-Rocha, Luciana, Linhares, Maria Beatriz Martins","Paidéia (Ribeirão Preto); 23(54); 63-72","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100063&lang=pt" 
"S0103-863X2013000100009-scl","Desenvolvimento e Validação Factorial da Escala de Motivos face à Parentalidade","Matias, Marisa, Fontaine, Anne Marie","Paidéia (Ribeirão Preto); 23(54); 9-20","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100009&lang=pt" 
"S0103-863X2013000100043-scl","Validade de Critério do Inventário de Potencial para Abuso Infantil (CAP)","Patrian, Ana Carolina de Almeida, Rios, Karyne de Souza Augusto, Williams, Lúcia Cavalcanti de Albuquerque","Paidéia (Ribeirão Preto); 23(54); 43-51","Paidéia (Ribeirão Preto)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2013000100043&lang=pt" 
"S2237-93632013000100001-scl","To act as a unit","Santoro, Giulio A.","Journal of Coloproctology (Rio de Janeiro); 33(1); 1-2","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100001&lang=pt" 
"S2237-93632013000100039-scl","Endoscopic management of anastomotic bleeding in the ileal pouch with staples removal and clipping","Wu, Xian-rui, Lan, Nan, Shen, Bo","Journal of Coloproctology (Rio de Janeiro); 33(1); 39-41","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100039&lang=pt" 
"S2237-93632013000100016-scl","Ex vivo sentinel lymph node investigation in colorectal cancer","Freitas, Antônio Hilário Alves, Wainstein, Alberto Julius Alves, Nunes, Tarcizo Afonso","Journal of Coloproctology (Rio de Janeiro); 33(1); 16-21","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100016&lang=pt" 
"S2237-93632013000100003-scl","Laparoscopic training in colorectal surgery: can we do it safely?","Lobato, Luiz Felipe de Campos, Ferreira, Patrícia Cristina Alves, Oliveira, Paulo Gonçalves de, Durães, Leonardo de Castro, Almeida, Romulo Medeiros de, Santos, Antônio Carlos Nóbrega dos, Sousa, João Batista de","Journal of Coloproctology (Rio de Janeiro); 33(1); 3-8","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100003&lang=pt" 
"S2237-93632013000100042-scl","Current trends regarding protective ileostomy after restorative proctocolectomy","Campos, Fábio Guilherme C. M. de","Journal of Coloproctology (Rio de Janeiro); 33(1); 42-45","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100042&lang=pt" 
"S2237-93632013000100028-scl","Risk factors for recurrence of stage I/II (TNM) colorectal adenocarcinoma in patients undergoing surgery with curative intent","Rossoni, Marssoni Deconto, Telles, José Ederaldo Queiroz, Rossoni, Andrea Maciel de Oliveira, Matias, Jorge Eduardo Fouto","Journal of Coloproctology (Rio de Janeiro); 33(1); 28-32","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100028&lang=pt" 
"S2237-93632013000100022-scl","Risk factors for prolonged length of stay after colorectal surgery","Lobato, Luiz Felipe de Campos, Ferreira, Patrícia Cristina Alves, Wick, Elizabeth C., Kiran, Ravi P., Remzi, Feza H., Kalady, Matthew F., Vogel, Jon D.","Journal of Coloproctology (Rio de Janeiro); 33(1); 22-27","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100022&lang=pt" 
"S2237-93632013000100033-scl","Comparative analysis of adverse events between infliximab and adalimumab in Crohn&#039;s disease management: a Brazilian single-centre experience","Kotze, Paulo Gustavo, Akiyoshi, Fernando Kenji, Luvizotto, Mateus, Olandoski, Márcia, Kotze, Lorete Maria da Silva, Coy, Cláudio Saddy Rodrigues","Journal of Coloproctology (Rio de Janeiro); 33(1); 33-38","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100033&lang=pt" 
"S2237-93632013000100009-scl","Autophagy and proinflammatory cytokine expression in the intestinal mucosa and mesenteric fat tissue of patients with Crohn&#039;s disease","Leal, Raquel Franco, Milanski, Marciane, Coy, Cláudio Saddy Rodrigues, Portovedo, Mariana, Rodrigues, Viviane Soares, Coope, Andressa, Ayrizono, Maria de Lourdes Setsuko, Fagundes, João José, Velloso, Lício Augusto","Journal of Coloproctology (Rio de Janeiro); 33(1); 9-15","Journal of Coloproctology (Rio de Janeiro)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632013000100009&lang=pt" 
"S0100-39842013000200002-scl","Biópsia da próstata transretal guiada por ultrassonografia: suas complicações e morbidade são subestimadas?","Milito, Miguel A.","Radiologia Brasileira; 46(2); vii-vii","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200002&lang=pt" 
"S0100-39842013000200015-scl","Aspectos práticos e contemporâneos da linguagem médica voltada para o imaginologista: armadilhas e erros comuns","Arend, Carlos Frederico","Radiologia Brasileira; 46(2); 106-109","Radiologia Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200015&lang=pt" 
"S0100-39842013000200008-scl","Quando a fase de equilíbrio pode ser suprimida nos exames de tomografia computadorizada de abdome?","Salvadori, Priscila Silveira, Costa, Manuel Cerqueira, Romano, Ricardo Francisco Tavares, Galvão, Breno Vitor Tomaz, Monjardim, Rodrigo da Fonseca, Bretas, Elisa Almeida Sathler, Rios, Lucas Torres, Shigueoka, David Carlos, Caldana, Rogerio Pedreschi, D&#039;Ippolito, Giuseppe","Radiologia Brasileira; 46(2); 65-70","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200008&lang=pt" 
"S0100-39842013000200009-scl","Morbidade da biópsia da próstata transretal guiada por ultrassonografia","Solha, Raphael Sandes, Ajzen, Sérgio, De Nicola, Harley, Shigueoka, David Carlos, Castro, Hugo Alexandre Sócrates de","Radiologia Brasileira; 46(2); 71-74","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200009&lang=pt" 
"S0100-39842013000200010-scl","Papel da ranitidina como meio de aprimorar a qualidade do exame de colangiopancreatografia por ressonância magnética","Torres, Lucas Rios, Bretas, Elisa Almeida Sathler, Sauaia Filho, Galvani Ascar, Soares, Adriano Fleury de Faria, D&#039;Ippolito, Giuseppe","Radiologia Brasileira; 46(2); 75-82","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200010&lang=pt" 
"S0100-39842013000200011-scl","Embolização de artérias tireoidianas como opção terapêutica para o hipertireoidismo: série de casos","Lima, Josivan Gomes de, Souza, Alexandre Barbosa Câmara de, Mendonça, Raphael Pinto de, Nóbrega, Lúcia Helena Coelho, Moura, Fernando Antônio de Araujo, Queiroz, Zankennedy Jales de","Radiologia Brasileira; 46(2); 83-88","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200011&lang=pt" 
"S0100-39842013000200012-scl","Estudo ultrassonográfico morfométrico do fígado e trato biliar de suínos submetidos a obstrução biliar experimental","Campos, Aline Gomes de, Daneze, Edmilson Rodrigo, Terra Júnior, Júverson Alves, Barbosa, Aldo Benjamim Rodrigues, Sliuzas, Gianne Regina dos Santos, Silva, Alex Augusto da, Terra, Sílvia Azevedo","Radiologia Brasileira; 46(2); 89-95","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200012&lang=pt" 
"S0100-39842013000200013-scl","Estimativa dos valores de MSAD em procedimentos de tomografia computadorizada utilizando filmes radiocrômicos","Oliveira, Bruno Beraldo, Mourão, Arnaldo Prata, Silva, Teógenes Augusto da","Radiologia Brasileira; 46(2); 96-100","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200013&lang=pt" 
"S0100-39842013000200014-scl","Trauma dos ossos temporais e suas complicações: aspectos na tomografia computadorizada","Costa, Ana Maria Doffémond, Gaiotti, Juliana Oggioni, Couto, Caroline Laurita Batista, Diniz, Renata Lopes Furletti Caldeira, Motta, Emília Guerra Pinto Coelho, Gomes, Natália Delage","Radiologia Brasileira; 46(2); 101-105","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200014&lang=pt" 
"S0100-39842013000200017-scl","Ressonância magnética na síndrome da interseção do antebraço: ensaio iconográfico","Machado, Bruno Beber, Lima, Claudio Marcio Amaral de Oliveira, Junqueira, Flávia Pegado, Coutinho Junior, Antônio Carlos","Radiologia Brasileira; 46(2); 117-121","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200017&lang=pt" 
"S0100-39842013000200004-scl","Linfoma primário e secundário do sistema nervoso central: aspectos de imagem na ressonância magnética convencional e funcional","Brandão, Lara A.","Radiologia Brasileira; 46(2); ix-x","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200004&lang=pt" 
"S0100-39842013000200007-scl","","Barranhas, Adriana Dias, Ney, Monica Silva Costa Janson, Alves, Marcelo, Santos, Alair Augusto Sarmet Moreira Damas dos, Nacif, Marcelo Souto","Radiologia Brasileira; 46(2); xiii-xv","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200007&lang=pt" 
"S0100-39842013000200006-scl","Telerradiologia e teletrabalho no Brasil","Monteiro, Alexandra","Radiologia Brasileira; 46(2); xi-xi","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200006&lang=pt" 
"S0100-39842013000200005-scl","Abscessos hepáticos secundários a colangite aguda","Rocha, Manoel de Souza","Radiologia Brasileira; 46(2); xi-xi","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200005&lang=pt" 
"S0100-39842013000200001-scl","O risco da radiação no uso indiscriminado da tomografia computadorizada","Parente, Daniella Braz","Radiologia Brasileira; 46(2); v-vi","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200001&lang=pt" 
"S0100-39842013000200003-scl","Armadilhas e erros comuns na linguagem médica","Carvalho, Antonio Carlos Pires","Radiologia Brasileira; 46(2); viii-viii","Radiologia Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200003&lang=pt" 
"S0100-39842013000200016-scl","Linfoma do sistema nervoso central: ensaio iconográfico","Reis, Fabiano, Schwingel, Ricardo, Nascimento, Felipe Barjud Pereira do","Radiologia Brasileira; 46(2); 110-116","Radiologia Brasileira","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842013000200016&lang=pt" 
