"S0365-05962007000500005-scl","Tumor glômico subungueal: estudo epidemiológico e retrospectivo, no período de 1991 a 2003","Vanti, Adriana Amorim, Cucé, Luiz Carlos, Di Chiacchio, Nilton","Anais Brasileiros de Dermatologia; 82(5); 425-431","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000500005&lang=pt" 
"S0004-27302007000700005-scl","Mecanismos patogênicos da doença periodontal associada ao diabetes melito","Alves, Crésio, Andion, Juliana, Brandão, Márcia, Menezes, Rafaela","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1050-1057","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700005&lang=pt" 
"S0004-27302007000700007-scl","Apresentação clínica de pacientes obesos com diagnóstico polissonográfico de apnéia obstrutiva do sono","Gregório, Paloma B., Athanazio, Rodrigo A., Bitencourt, Almir G.V., Neves, Flávia B.C. Serra, Daltro, Carla, Alves, Erivaldo, Hora, Francisco","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1064-1068","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700007&lang=pt" 
"S0004-27302007000700009-scl","Avaliação da associação entre doença auto-imune de tireóide e urticária crônica idiopática","Feibelmann, Taciana C.M., Gonçalves, Fabrícia Torres, Daud, Mariana Salomão, Jorge, André de Sousa, Mantese, Sônia A.O., Jorge, Paulo Tannús","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1077-1083","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700009&lang=pt" 
"S0004-27302007000700013-scl","Impact of body mass index on blood pressure levels in patients with polycystic ovary syndrome","Barcellos, Cristiano R.G., Rocha, Michelle P., Hayashida, Sylvia A.Y., Mion Junior, Décio, Lage, Silvia G., Marcondes, José A.M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1104-1109","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700013&lang=pt" 
"S0004-27302007000700016-scl","Association between proinsulin, insulin, proinsulin/insulin ratio, and insulin resistance status with the metabolic syndrome","Pivatto, Ivana, Bustos, Patricia, Amigo, Hugo, Acosta, Ana Maria, Arteaga, Antonio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1128-1133","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700016&lang=pt" 
"S0004-27302007000700017-scl","Análise de fatores associados à ulceração de extremidades em indivíduos diabéticos com neuropatia periférica","Porciúncula, Mariana V.P., Rolim, Luiz Clemente P., Garofolo, Luciana, Ferreira, Sandra Roberta G.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1134-1142","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700017&lang=pt" 
"S0004-27302007000700018-scl","Prevalência de síndrome metabólica em estudo de base populacional, Vitória, ES - Brasil","Salaroli, Luciane B., Barbosa, Geovane C., Mill, José G., Molina, Maria C.B.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1143-1152","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700018&lang=pt" 
"S0004-27302007000700020-scl","Apo B/Apo A-I ratio in central and peripheral arterial diseases","Lima, Luciana M., Carvalho, Maria das Graças, Sabino, Adriano de P., Mota, Ana P.L., Fernandes, Ana P., Sousa, Marinez O.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1160-1165","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700020&lang=pt" 
"S0004-27302007000700022-scl","Comparação entre a bomba de infusão de insulina subcutânea e o esquema de múltiplas doses de insulina em adolescentes com diabetes melito do tipo 1 da rede pública de saúde na abordagem da hipoglicemia grave","Gabbay, Mônica A.L., Dib, Sérgio A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 51(7); 1169-1174","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302007000700022&lang=pt" 
"S0004-27492007000500006-scl","Análise ultraestrutural e de fatores de crescimento de diferentes métodos de preservação da membrana amniótica utilizada em cirurgia ocular","Pena, Janethe Deolinda de Oliveira, Melo, Gustavo Barreto de, Gomes, José Álvaro Pereira, Haapalainen, Edna Freymuller, Komagome, Ciro Massayuki, Santos, Namir Clementino, Lima Filho, Acácio Alves de Souza, Rizzo, Luiz Vicente","Arquivos Brasileiros de Oftalmologia; 70(5); 756-762","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500006&lang=pt" 
"S0004-27492007000500009-scl","Comparison of the original Amsler grid with the preferential hyperacuity perimeter for detecting choroidal neovascularization in age-related macular degeneration","Isaac, David Leonardo Cruvinel, Ávila, Marcos Pereira de, Cialdini, Arnaldo Pacheco","Arquivos Brasileiros de Oftalmologia; 70(5); 771-776","Arquivos Brasileiros de Oftalmologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500009&lang=pt" 
"S0004-27492007000500010-scl","Emprego das medidas anatômicas do buraco macular idiopático obtidas pela tomografia de coerência óptica como fator preditivo nos resultados visuais: um estudo piloto","Negretto, Alan Diego, Gomes, André Marcelo Vieira, Gonçalves, Fernando Pistarini, Jiun, Huang Sheau, Abujamra, Suel, Nakashima, Yoshitaka","Arquivos Brasileiros de Oftalmologia; 70(5); 777-783","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500010&lang=pt" 
"S0004-27492007000500014-scl","Ceratectomia fotorrefrativa baseada em topografia para correção da hipermetropia secundária à ceratotomia radial","Ghanem, Vinícius Coral, Ghanem, Ramon Coral, Ghanem, Emir Amin, Souza, Denise Caon de, Souza, Giselle Caon de","Arquivos Brasileiros de Oftalmologia; 70(5); 803-808","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500014&lang=pt" 
"S0004-27492007000500016-scl","Tratamento clínico da neurorretinite subaguda difusa unilateral com albendazol","Malaguido, Marcus Rudolph, Casella, Antonio Marcelo Barbante, Malaguido, Daniela Rossetto Garcia","Arquivos Brasileiros de Oftalmologia; 70(5); 814-822","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500016&lang=pt" 
"S0004-27492007000500021-scl","Avaliação da perimetria macular em pacientes com degeneração macular relacionada à idade por meio do oftalmoscópio de rastreamento a laser","Moraes, Lúcio, Elsner, Ann E., Kunze, Christian, Suzuki, Hisashi, Nehemy, Márcio Bittar, Soriano, Danilo Sone, Kara-José, Newton","Arquivos Brasileiros de Oftalmologia; 70(5); 844-850","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500021&lang=pt" 
"S0004-27492007000500028-scl","Proposta de diretrizes brasileiras do exame e tratamento de retinopatia da prematuridade (ROP)","Zin, Andrea, Florêncio, Telma, Fortes Filho, João Borges, Nakanami, Célia Regina, Gianini, Nicole, Graziano, Rosa Maria, Moraes, Nilva","Arquivos Brasileiros de Oftalmologia; 70(5); 875-883","Arquivos Brasileiros de Oftalmologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500028&lang=pt" 
"S0004-27492007000500029-scl","A fibrin-related line of research and theoretical possibilities for the use of fibrin glue as a temporary basal membrane in non-perforated corneal ulcers and in photorefractive keratectomy (PRK)-operated corneas","Bonatti, José Américo, Bechara, Samir Jacob, Dall&#039;Col, Marcelo Wesley Lopes, Cresta, Fernando Betty, Carricondo, Pedro Carlos, Kara-José, Newton","Arquivos Brasileiros de Oftalmologia; 70(5); 884-889","Arquivos Brasileiros de Oftalmologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492007000500029&lang=pt" 
"S0100-06832007000500012-scl","Diâmetro de trado necessário à coleta de amostras num cambissolo sob plantio direto ou sob plantio convencional antes ou depois da aração","Guarçoni M., André, Alvarez V., Víctor Hugo, Novais, Roberto Ferreira, Cantarutti, Reinaldo Bertola, Leite, Helio Garcia, Freire, Francisco Morel","Revista Brasileira de Ciência do Solo; 31(5); 947-959","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000500012&lang=pt" 
"S0100-06832007000500015-scl","Recomendação de adubação nitrogenada para trigo em sucessão ao silho e soja sob sistema plantio direto no Paraguai","Wendling, Ademir, Eltz, Flávio Luiz Foletto, Cubilla, Martin Maria, Amado, Telmo Jorge Carneiro, Mielniczuk, João, Lovato, Thome","Revista Brasileira de Ciência do Solo; 31(5); 985-994","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000500015&lang=pt" 
"S0104-11692007000500002-scl","Family dynamics from the perspective of parents and children involved in domestic violence against children and adolescents","Martins, Camilla Soccio, Ferriani, Maria das Graças Carvalho, Silva, Marta Angélica Iossi, Zahr, Nide Regina, Arone, Kátia Michelli Bertoldi, Roque, Eliana Mendes de Souza Teixeira","Revista Latino-Americana de Enfermagem; 15(5); 889-894","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500002&lang=pt" 
"S0104-11692007000500003-scl","Political project of adolescent care in São Carlos, Brazil","Eduardo, Lara de Paula, Egry, Emiko Yoshikawa","Revista Latino-Americana de Enfermagem; 15(5); 895-901","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500003&lang=pt" 
"S0104-11692007000500004-scl","The routine of families with nursing infants","Boehs, Astrid Eggert, Grisotti, Márcia, Aquino, Marly Denise Wuerges de","Revista Latino-Americana de Enfermagem; 15(5); 902-908","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500004&lang=pt" 
"S0104-11692007000500005-scl","Lifestyle changes in descendants of parents with diabetes type 2","Guerra-Juárez, Rosalinda, Gallegos, Esther C., Cerda-Flores, Ricardo M.","Revista Latino-Americana de Enfermagem; 15(5); 909-913","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500005&lang=pt" 
"S0104-11692007000500006-scl","Care needs of pregnant women with a private health insurance: a comprehensive social phenomenology approach","Merighi, Miriam Aparecida Barbosa, Rodrigues, Renata Tavares Franco, Domingos, Selisvane Ribeiro da Fonseca","Revista Latino-Americana de Enfermagem; 15(5); 914-921","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500006&lang=pt" 
"S0104-11692007000500007-scl","Investigating oral healthcare in the elderly using grounded theory","Mello, Ana Lúcia Ferreira de, Erdmann, Alacoque Lorenzini","Revista Latino-Americana de Enfermagem; 15(5); 922-928","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500007&lang=pt" 
"S0104-11692007000500008-scl","Can the socioeconomic level influence the characteristics of a group of hypertensive patients?","Taveira, Luzi Faleiros, Pierin, Angela Maria Geraldo","Revista Latino-Americana de Enfermagem; 15(5); 929-935","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500008&lang=pt" 
"S0104-11692007000500009-scl","Time series of tuberculosis mortality in Brazil (1980-2001)","Hino, Paula, Costa-Júnior, Moacyr Lobo da, Sassaki, Cinthia Midori, Oliveira, Mayra Fernanda, Villa, Tereza Cristina Scatena, Santos, Claudia Benedita dos","Revista Latino-Americana de Enfermagem; 15(5); 936-941","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500009&lang=pt" 
"S0104-11692007000500010-scl","The triggering of psychosis and its clinical treatment in substitutive mental health equipment: a theoretical contribution in the Freudian perspective","Miranda, Lilian, Kirschbaum, Débora Isane Ratner","Revista Latino-Americana de Enfermagem; 15(5); 942-948","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500010&lang=pt" 
"S0104-11692007000500011-scl","Themes and time use by participants in general team meetings at a psychiatric day hospital","Scherer, Edson Arthur, Campos, Maria Auxiliadora, Scherer, Zeyne Alves Pires","Revista Latino-Americana de Enfermagem; 15(5); 949-957","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500011&lang=pt" 
"S0104-11692007000500013-scl","Communication between nursing staff and clients unable to communicate verbally","Ordahi, Lisnéia Fabiani Bock, Padilha, Maria Itayra Coelho de Souza, Souza, Lúcia Nazareth Amante de","Revista Latino-Americana de Enfermagem; 15(5); 965-972","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000500013&lang=pt" 
"S0100-72032007001000011-scl","Avaliação da prevalência de síndrome metabólica, microalbuminúria e risco cardiovascular em mulheres com síndrome dos ovários policísticos","Soares, Elvira Maria Mafaldo","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 549-549","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000011&lang=pt" 
"S0100-72032007001000010-scl","Eventos reprodutivos pregressos como indicadores de risco para o desenvolvimento de diabetes mellitus tipo-II entre mulheres idosas","Gomes, Demétrio Antônio Gonçalves da Silva","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 549-549","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000010&lang=pt" 
"S0100-72032007001000005-scl","Avaliação do impacto da correção cirúrgica de distopias genitais sobre a função sexual feminina","Prado, Daniela Siqueira, Arruda, Raquel Martins, Figueiredo, Raquel Cristina de Moraes, Lippi, Umberto Gazi, Girão, Manoel João Batista Castello, Sartori, Marair Gracio Ferreira","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 519-524","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000005&lang=pt" 
"S0100-72032007001000007-scl","Efeitos da isoflavona de soja sobre os sintomas climatéricos e espessura endometrial: ensaio clínico, randomizado duplo-cego e controlado","Sena, Vera Maria Gomes de Moura, Costa, Laura Olinda Bregieiro Fernandes, Costa, Hélio de Lima Ferreira Fernandes","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 532-537","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000007&lang=pt" 
"S0100-72032007001000003-scl","A curva de regressão da gonadotrofina coriônica humana é útil no diagnóstico precoce da neoplasia trofoblástica gestacional pós-molar?","Delmanto, Lúcia Regina Marques Gomes, Maestá, Izildinha, Braga Neto, Antônio Rodrigues, Michelin, Odair Carlito, Passos, José Raimundo de Souza, Gaiotto, Fernanda Régnier, Rudge, Marilza Vieira Cunha","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 506-510","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000003&lang=pt" 
"S0100-72032007001000001-scl","Densidade mamográfica como fator de risco para o câncer de mama","Macchetti, Alexandre Henrique, Marana, Heitor Ricardo Cosiski","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 493-496","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000001&lang=pt" 
"S0100-41582007000500013-scl","Mancha de mirotécio em mudas de cafeeiro","Silveira, Silvaldo Felipe da, Mussi-Dias, Vicente, Ponte, Elaine Cristina de, Dias, Pedro Paulo","Fitopatologia Brasileira; 32(5); 440-440","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500013&lang=pt" 
"S0100-41582007000500012-scl","The fluctuation of transmission specificity and efficiency of Tomato spotted wilt virus by Frankliniella schultzei","Nagata, Tatsuya, Resende, Renato O., Inoue-Nagata, Alice K., Ávila, Antonio Carlos de","Fitopatologia Brasileira; 32(5); 439-439","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500012&lang=pt" 
"S0100-41582007000500011-scl","Tratamentos térmico e químico de sementes de feijoeiro: eficiência na erradicação de Curtobacterium flaccumfaciens pv. flaccumfaciens e efeitos na qualidade fisiológica das sementes","Estefani, Renata C.C., Miranda Filho, Reinaldo J., Uesugi, Carlos H.","Fitopatologia Brasileira; 32(5); 434-438","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500011&lang=pt" 
"S0100-41582007000500010-scl","Efeito do chorume líquido de suínos na podridão do colo e tombamento de plântulas de feijoeiro causadas por Sclerotium rolfsii","Morales, Rafael G.F., Santos, Idalmir dos, Danner, Moeses A.","Fitopatologia Brasileira; 32(5); 429-433","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500010&lang=pt" 
"S0100-41582007000500007-scl","Detection of Rhynchosporium secalis in barley seeds from Argentina through polymerase chain reaction technique","Ríos, Melina Ocampo, Fernández, Paula, Carmona, Marcelo","Fitopatologia Brasileira; 32(5); 415-418","Fitopatologia Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500007&lang=pt" 
"S0100-41582007000500006-scl","Potencial do uso da restrição hídrica em testes de sanidade de sementes de algodoeiro","Machado, Andréia Q., Machado, José da Cruz, Vieira, Maria D.G.G.C., Cassetari Neto, Daniel, Souza, Marcella V.","Fitopatologia Brasileira; 32(5); 408-414","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500006&lang=pt" 
"S0100-41582007000500008-scl","Reação de genótipos de mamoeiro à varíola e à podridão-do-pé","Dianese, Alexei C., Blum, Luiz E.B., Dutra, Jaqueline B., Lopes, Leonardo F., Sena, Mariana C., Freitas, Leandro F., Yamanishi, Osvaldo K.","Fitopatologia Brasileira; 32(5); 419-423","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500008&lang=pt" 
"S0100-41582007000500009-scl","Reação de cultivares de feijão-caupi à mela (Rhizoctonia solani) em Roraima","Nechet, Kátia de Lima, Halfeld-Vieira, Bernardo A.","Fitopatologia Brasileira; 32(5); 424-428","Fitopatologia Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582007000500009&lang=pt" 
"S0100-72032007001000009-scl","Vacina contra o HPV ou contra o câncer de colo uterino?","Murta, Eddie Fernando Candido","Revista Brasileira de Ginecologia e Obstetrícia; 29(10); 548-548","Revista Brasileira de Ginecologia e Obstetrícia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032007001000009&lang=pt" 
"S0102-09352007000500011-scl","DNA flow cytometry of canine mammary tumors: comparative aspects with human breast tumors","Cassali, G.D., Salvador, A., Freitas, C., Dutra, A.P., Schmitt, F.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1163-1168","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500011&lang=pt" 
"S0102-09352007000500013-scl","Eficácia dos coadjuvantes de higiene bucal utilizados na alimentação de cães","Paiva, A.C., Saad, F.M.O.B., Leite, C.A.L., Duarte, A., Pereira, D.A.R., Jardim, C.A.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 59(5); 1177-1183","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352007000500013&lang=pt" 
