"S0004-282X2000000300019-scl","Cluster-tic syndrome: report of five new cases","MONZILLO, PAULO HÉLIO, SANVITO, WILSON LUIZ, COSTA, AGNALDO R. DA","Arquivos de Neuro-Psiquiatria; 58(2B); 518-521","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300019&lang=pt" 
"S0004-282X2000000200001-scl","Prognostic factors in mesial temporal lobe epilepsy surgery","PREVEDELLO, DANIEL M. S., SANDMANN, MARCOS C., EBNER, ALOIS","Arquivos de Neuro-Psiquiatria; 58(2A); 207-213","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200001&lang=pt" 
"S0004-282X2000000200002-scl","Sexual dysfunction in epilepsy: identifying the psychological variables","SOUZA, ELISABETE ABIB P. DE, KEIRALLA, DAYSE M. B., SILVEIRA, DIOSELY C., GUERREIRO, CARLOS A. M.","Arquivos de Neuro-Psiquiatria; 58(2A); 214-220","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200002&lang=pt" 
"S0004-282X2000000200005-scl","Nocturnal sleep pattern in native Brazilian Terena adults","REIMÃO, RUBENS, SOUZA, JOSÉ CARLOS, GAUDIOSO, CARLOS EDUARDO VILELA, GUERRA, HELLEN DA COSTA, ALVES, ANDREA DAS CHAGAS, OLIVEIRA, JOLENE CRISTINA FERREIRA, GNOBIE, NILTON CEZAR ANTONIO, SILVÉRIO, DESIRÉE CORREA GUERRA","Arquivos de Neuro-Psiquiatria; 58(2A); 233-238","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200005&lang=pt" 
"S0004-282X2000000200006-scl","Rapid eye movements during paradoxical sleep in patients with cerebrovascular disease","PINTO JR, LUCIANO RIBEIRO, SILVA, ADEMIR BAPTISTA, TUFIK, SERGIO","Arquivos de Neuro-Psiquiatria; 58(2A); 239-245","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200006&lang=pt" 
"S0004-282X2000000200010-scl","Evidencias de compromiso cerebral en el estadio crónico de la enfermedad de Chagas obtenidas por medio del potencial P300 y de electroencefalografía cuantificada","PROST, JULIO OSCAR, ROMERO VILLANUEVA, HORACIO, MORIKONE, ANA MARÍA, POLO, GUSTAVO, BOSCH, ANA MARÍA","Arquivos de Neuro-Psiquiatria; 58(2A); 262-271","Arquivos de Neuro-Psiquiatria","Espanhol","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200010&lang=pt" 
"S0004-282X2000000200015-scl","Percepção dos déficits cognitivos e alterações do comportamento em pacientes com doença de Alzheimer","ALMEIDA, OSVALDO P., CROCCO, ELISETE I.","Arquivos de Neuro-Psiquiatria; 58(2A); 292-299","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200015&lang=pt" 
"S0004-282X2000000200019-scl","Tumores do corpo carotídeo: revisão de oito casos e abordagem cirúrgica","SOUSA, ATOS ALVES DE, FAGUNDES-PEREYRA, WALTER JOSÉ, SANTOS, LARISSA DE SOUSA, MARQUES, JOÃO ANTÔNIO PINHEIRO, CARVALHO, GERVÁSIO TELES CARDOSO DE","Arquivos de Neuro-Psiquiatria; 58(2A); 315-323","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200019&lang=pt" 
"S0004-282X2000000200023-scl","Fibrodysplasia ossificans progressiva: case report","NUCCI, ANAMARLI, QUEIROZ, LUCIANO DE SOUZA, SANTOS, ALLAN DE OLIVEIRA, CAMARGO, EDWALDO E, MOURA-RIBEIRO, M VALERIANA L","Arquivos de Neuro-Psiquiatria; 58(2A); 342-347","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200023&lang=pt" 
"S0004-282X2000000200027-scl","Aspectos comportamentais das síndromes de dor crônica","OLIVEIRA, JOSÉ TEOTONIO DE","Arquivos de Neuro-Psiquiatria; 58(2A); 360-365","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200027&lang=pt" 
"S0004-282X2000000200029-scl","Recomendações para o tratamento da crise migranosa","","Arquivos de Neuro-Psiquiatria; 58(2A); 371-389","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000200029&lang=pt" 
"S0004-282X2000000300008-scl","Cefaléia crônica diária primária: apresentação clínica","KRYMCHANTOWSKI, ABOUCH V., MOREIRA FILHO, PEDRO F.","Arquivos de Neuro-Psiquiatria; 58(2B); 437-451","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300008&lang=pt" 
"S0004-282X2000000300009-scl","Interferon beta 1-a na esclerose múltipla: experiência de um ano em 62 pacientes","TILBERY, CHARLES P., FELIPE, EDUARDO, MOREIRA, MARCOS A., MENDES, MARIA F., FRANÇA, ANDREA S.","Arquivos de Neuro-Psiquiatria; 58(2B); 452-459","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300009&lang=pt" 
"S0004-282X2000000300010-scl","Esclerose múltipla: estudo descritivo de suas formas clínicas em 302 casos","MOREIRA, MARCOS AURÉLIO, FELIPE, EDUARDO, MENDES, MARIA FERNANDA, TILBERY, CHARLES PETER","Arquivos de Neuro-Psiquiatria; 58(2B); 460-466","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300010&lang=pt" 
"S0004-282X2000000300013-scl","Avaliação pelo P300 de crianças com e sem epilepsia e rendimento escolar","VISIOLI-MELO, JUCELEI F., ROTTA, NEWRA TELLECHEA","Arquivos de Neuro-Psiquiatria; 58(2B); 476-484","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300013&lang=pt" 
"S0004-282X2000000300016-scl","Hemorragia intracerebral espontânea: estudo retrospectivo de 72 casos operados","BRITO, JOSÉ CORREIA DE FARIAS, NEVES, VALDIR DELMIRO, FARIAS, RONALD DE LUCENA, FERREIRA, CESAR RIBEIRO, SILVA, JOSÉ ALBERTO GONÇALVES DA","Arquivos de Neuro-Psiquiatria; 58(2B); 499-504","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300016&lang=pt" 
"S0004-282X2000000300020-scl","Distonia psicogênica: relato de dois casos","VARGAS, ANTONIO PEDRO, CAROD-ARTAL, FRANCISCO JAVIER, DEL NEGRO, MARIA CRISTINA, RODRIGUES, MAIRA PINTO CAUCHIOLI","Arquivos de Neuro-Psiquiatria; 58(2B); 522-530","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300020&lang=pt" 
"S0004-282X2000000300023-scl","Neurocisticercose e síndrome de lennox-gastaut: relato de caso","AGAPEJEV, SVETLANA, PADULA, NIÚRA A.M. RIBEIRO, MORALES, NÍVEA M. OLIVEIRA, LIMA, MÁRCIA M. FERREIRA","Arquivos de Neuro-Psiquiatria; 58(2B); 538-547","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300023&lang=pt" 
"S0004-282X2000000300024-scl","Síndrome de personalidade interictal na epilepsia do lobo temporal não-dominante: relato de caso","TREVISOL-BITTENCOURT, PAULO C., TROIANO, ANDRÉ R.","Arquivos de Neuro-Psiquiatria; 58(2B); 548-555","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300024&lang=pt" 
"S0004-282X2000000300030-scl","Neuroprotection, excitotoxicicity and nmda antagonists","GAGLIARDI, RUBENS JOSÉ","Arquivos de Neuro-Psiquiatria; 58(2B); 583-588","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300030&lang=pt" 
"S0100-40422000000300020-scl","Substâncias húmicas: sistema de fracionamento sequencial por ultrafiltração com base no tamanho molecular","Rocha, Julio Cesar, Zara, Luiz Fabricio, Rosa, André Henrique, Sargentini Junior, Ézio, Burba, Peter","Química Nova; 23(3); 410-412","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300020&lang=pt" 
"S0100-40422000000300019-scl","Avaliação da capacidade tamponante - um experimento participativo","Silva, César Ricardo, Simoni, José de Alencar","Química Nova; 23(3); 405-409","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300019&lang=pt" 
"S0100-40422000000300009-scl","Obtenção de um material adsorvente para íons de metais pesados, através da eletropolimerização de 2-mercaptobenzimidazol à superfície de carbono vítreo reticulado","Sousa, Maria de Fátima Brito, Dallan, Émerson José, Bertazzoli, Rodnei","Química Nova; 23(3); 326-330","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300009&lang=pt" 
"S0100-40422000000300008-scl","Estudo da influência do diluente reativo PGE na cinética de cura de resina epóxi utilizada em compósitos estruturais","Costa, Michelle Leali, Rezende, Mirabel Cerqueira, Pardini, Luiz Claudio","Química Nova; 23(3); 320-325","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300008&lang=pt" 
"S0100-40422000000300001-scl","Editorial","Vieira, Paulo Cezar","Química Nova; 23(3); 296-296","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300001&lang=pt" 
"S0100-40422000000300007-scl","The determination of the stoichiometry of the mixed complex of vanadium with hydrogen peroxide and with 4-(2-Pyridilazo) Resorcinol","He, Xiwen, Tubino, Matthieu, Rossi, Adriana Vitorino","Química Nova; 23(3); 316-319","Química Nova","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300007&lang=pt" 
"S0100-40422000000300005-scl","Determinação direta de selênio em água de coco e em leite de coco utilizando espectrometria de absorção atômica com atomização eletrotérmica em forno de grafite","Aleixo, Poliana C., Nóbrega, Joaquim A., Santos Júnior, Dário, Muller, Regina C. S.","Química Nova; 23(3); 310-312","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300005&lang=pt" 
"S0100-40422000000300004-scl","Separação e identificação de constituintes químicos polares dos galhos de Porcelia Macrocarpa","Chaves, Mariana H., Freitas, Alexander de, Roque, Nídia F., Cavaleiro, Alberto José","Química Nova; 23(3); 307-309","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300004&lang=pt" 
"S0100-40422000000300003-scl","Desproporcionamento de tolueno sobre zeólitas tipo mordenita &lt;FONT FACE=Symbol&gt;-&lt;/FONT&gt; atividade e seletividade na obtenção de xilenos","Escobar, Flávia A. Malacrida, Batista, Marcelo da Silva, Urquieta-González, Ernesto A.","Química Nova; 23(3); 303-306","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300003&lang=pt" 
"S0100-40422000000300002-scl","Extração de ferro de esmectita brasileira com emprego do método ditionito-citrato-bicarbonato","Leite, Sidnei Quezada M., Colodete, Carlos Henrique A., Dieguez, Lídia Chaloub, San Gil, Rosane A. S.","Química Nova; 23(3); 297-302","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300002&lang=pt" 
"S0100-40422000000300006-scl","Effect of adsorbed polyaniline on the thermal stability of iron and arsenic oxides","Farias, Robson Fernandes de","Química Nova; 23(3); 313-315","Química Nova","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300006&lang=pt" 
"S0100-40422000000300015-scl","Condutância molecular e biomolecular","Gama, A. Arnóbio S. da","Química Nova; 23(3); 380-383","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300015&lang=pt" 
"S0100-40422000000300022-scl","Wilhelm Michler, uma aventura científica nos trópicos","Santos, Nadja Paraense dos, Pinto, Angelo C., Alencastro, Ricardo Bicca de","Química Nova; 23(3); 418-426","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300022&lang=pt" 
"S0100-40422000000300017-scl","Estudos da eletrodeposição de metais em regime de subtensão","Santos, Mauro C., Machado, Sergio A. S., Avaca, Luis A., Mascaro, Lucia H.","Química Nova; 23(3); 392-400","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300017&lang=pt" 
"S0100-40422000000300018-scl","Explorando a motivação para estudar química","Cardoso, Sheila Pressentin, Colinvaux, Dominique","Química Nova; 23(3); 401-404","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300018&lang=pt" 
"S0100-40422000000300021-scl","A transformada de Fourier em basic","Constantino, Mauricio Gomes, Silva, Gil Valdo José da","Química Nova; 23(3); 413-417","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300021&lang=pt" 
"S0100-40422000000300024-scl","Carta ao o editor","Nascimento, Alexandre Rodrigues do","Química Nova; 23(3); 430-430","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300024&lang=pt" 
"S0100-40422000000300023-scl","Os 200 anos da pilha elétrica","Chagas, Aécio Pereira","Química Nova; 23(3); 427-429","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300023&lang=pt" 
"S0100-40422000000300011-scl","Íons carbônio","Mota, Claudio J. A.","Química Nova; 23(3); 338-345","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300011&lang=pt" 
"S0100-40422000000300012-scl","The wide synthetic versatility of five membered rings containing phosphorus","Caliman, Vinicius","Química Nova; 23(3); 346-356","Química Nova","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300012&lang=pt" 
"S0100-40422000000300013-scl","Safrol e eugenol: estudo da reatividade química e uso em síntese de produtos naturais biologicamente ativos e seus derivados","Costa, Paulo R. R.","Química Nova; 23(3); 357-369","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300013&lang=pt" 
"S0100-40422000000300014-scl","Estado da arte da cromatografia gasosa de alta resolução e alta temperatura","Pereira, Alberto dos Santos, Aquino Neto, Francisco Radler de","Química Nova; 23(3); 370-379","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300014&lang=pt" 
"S0100-40422000000300016-scl","Uso de espectrometria de massas em medidas eletroquímicas - a técnica de DEMS","Souza, José Pio I. de, Queiroz, Salete Linhares, Nart, Francisco Carlos","Química Nova; 23(3); 384-391","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300016&lang=pt" 
"S0100-40422000000300010-scl","Oxidações catalíticas e eletrocatalíticas de substratos orgânicos. O cério como oxidante","Carrijo, Rosa Maria C., Romero, José Ricardo","Química Nova; 23(3); 331-337","Química Nova","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422000000300010&lang=pt" 
"S1415-47572000000200006-scl","Human and medical genetics in Brazil","Beiguelman, Bernardo","Genetics and Molecular Biology; 23(2); 277-281","Genetics and Molecular Biology","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572000000200006&lang=pt" 
"S1415-47572000000200005-scl","Cockayne syndrome: report of a Brazilian family with confirmation of impaired RNA synthesis after UV-irradiation","Karam, Simone M., Costa, Jaderson C., Jardim, Laura, Pires, Ricardo F., Lehmann, Alan R., Giugliani, Roberto","Genetics and Molecular Biology; 23(2); 273-275","Genetics and Molecular Biology","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572000000200005&lang=pt" 
