"S0102-69092014000300006-scl","O suicídio como forma de ação política e social no ceticismo de Montaigne e Hume","Kiraly, Cesar","Revista Brasileira de Ciências Sociais; 29(86); 79-90","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300006&lang=pt" 
"S1726-46342014000400016-per","Uso de fuentes de información en médicos recién graduados de Lima","Mejia, Christian R, Caceres, Onice J, Vera, Claudia A, Nizama-Vía, Ayar, Curioso, Walter H, Mayta-Tristán, Percy","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 716-720","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400016&lang=pt" 
"S1726-46342014000400032-per","Comentarios a los artículos: prevalencia anual de trastornos y uso de servicios de salud mental en el Perú: resultados del estudio mundial de salud mental, 2005” y “prevalencia de vida y edad de inicio de trastornos mentales en el Perú urbano: resultados del estudio mundial de salud mental, 2005","Saavedra, Javier E","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 806-807","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400032&lang=pt" 
"S1726-46342014000400033-per","Comentarios a los artículos: prevalencia anual de trastornos y uso de servicios de salud mental en el Perú: resultados del estudio mundial de salud mental, 2005” y “prevalencia de vida y edad de inicio de trastornos mentales en el Perú urbano: resultados del estudio mundial de salud mental, 2005” - réplica de los autores","Piazza, Marina, Fiestas, Fabián","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 807-808","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400033&lang=pt" 
"S1726-46342014000400030-per","¿Es posible una reforma del sector salud, prescindiendo del desarrollo académico y con personal de salud “multi-empleo”?","Málaga, Germán","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 803-804","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400030&lang=pt" 
"S1726-46342014000400031-per","Nueva versión de la Declaración de Helsinki: falencias por resolver","Estrella, Laura, Castañeda, Carlos, Sánchez, Juvenal, Zaharia, Mayer","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 803-804","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400031&lang=pt" 
"S1726-46342014000400034-per","Financiamiento de enfermedades raras o huérfanas","Oyola-García, Alfredo, Lituma-Aguirre, Doris, Honorio-Morales, Harvy","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 808-809","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400034&lang=pt" 
"S0102-69092014000300010-scl","A eficácia múltipla (ou a multiplicidade de um conceito antropológico)","Chiesa, Gustavo Ruiz","Revista Brasileira de Ciências Sociais; 29(86); 143-145","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300010&lang=pt" 
"S0102-69092014000300011-scl","Identidades indígenas no ciberespaço","Cardoso, Denise Machado","Revista Brasileira de Ciências Sociais; 29(86); 146-149","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300011&lang=pt" 
"S0102-69092014000300012-scl","A propósito de emancipação em Christophe Dejours","Dal Rosso, Sadi","Revista Brasileira de Ciências Sociais; 29(86); 149-153","Revista Brasileira de Ciências Sociais","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092014000300012&lang=pt" 
"S1726-46342014000400014-per","Hábitos del sueño y accidentes de tránsito en conductores de ómnibus interprovincial de Arequipa, Perú","Caso, Alex, Rey de Castro, Jorge, Rosales-Mayor, Edmundo","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 707-711","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400014&lang=pt" 
"S1726-46342014000400015-per","Impacto ambiental de un hospital público en la ciudad de Lima, Perú","Bambarén-Alatrista, Celso, Alatrista-Gutiérrez de Bambarén, María del Socorro","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 712-715","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400015&lang=pt" 
"S1726-46342014000400017-per","Mortalidad por accidentes de tránsito en Bayamo, Cuba 2011","Piña-Tornés, Arlines, González-Longoria, Lourdes, González-Pardo, Secundino, Acosta-González, Ariel, Vintimilla-Burgos, Patricio, Paspuel-Yar, Silvana","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 721-724","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400017&lang=pt" 
"S1726-46342014000400010-per","Efecto de la maca roja (Lepidium meyenii) sobre los niveles de IFN-γ en ratas ovariectomizadas","Leiva-Revilla, Johanna, Guerra-Castañon, Félix, Olcese-Mori, Paola, Lozada, Iván, Rubio, Julio, Gonzales, Carla, Gonzales, Gustavo F.","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 683-688","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400010&lang=pt" 
"S1726-46342014000400011-per","Neoplasia escamosa de la superficie ocular en pacientes con pterigión en Perú","Furuya-Kanamori, Luis, Dulanto-Reinoso, Carlos M, Stone, Jennifer C, Marroquín, Lelia, Dulanto-Reinoso, Victor Ch, Roca, José A, Contreras, Francisco, Lee, Graham A","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 689-694","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400011&lang=pt" 
"S1726-46342014000400012-per","Niveles de metales pesados en el ambiente y su exposición en la población luego de cinco años de exploración minera en Las Bambas, Perú 2010","Astete, Jonh, Gastañaga, María del Carmen, Pérez, Doris","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 695-701","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400012&lang=pt" 
"S1726-46342014000400013-per","Identificación de células proliferativas en quistes de Taenia solium","Orrego-Solano, Miguel Ángel, Cangalaya, Carla, Nash, Theodore E, Guerra-Giraldez, Cristina","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 702-706","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400013&lang=pt" 
"S1726-46342014000400018-per","Manejo responsable del mercurio de la amalgama dental: una revisión sobre sus repercusiones en la salud","Méndez-Visag, Christhian","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 725-732","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400018&lang=pt" 
"S1726-46342014000400019-per","Colombia: ¿qué ha pasado con su reforma de salud?","Gómez-Arias, Rubén Darío, Nieto, Emmanuel","Revista Peruana de Medicina Experimental y Salud Publica; 31(4); 733-739","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342014000400019&lang=pt" 
"S1678-69712014000500003-scl","Desenho também é coisa séria: desvelando o &quot;funcionário padrão&quot; da sociedade capitalista moderna no desenho animado bob esponja calça quadrada","Paula, Alessandro Vinicius de, Pinto, Lauisa Barbosa, Lobato, Christiane Batista de Paulo, Mafra, Flávia Luciana Naves","RAM. Revista de Administração Mackenzie; 15(5); 45-71","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500003&lang=pt" 
"S1678-69712014000500002-scl","Silêncio nas organizações: uma revisão e discussão da literatura","Moura-Paula, Marcos Júnior de","RAM. Revista de Administração Mackenzie; 15(5); 15-44","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500002&lang=pt" 
"S1678-69712014000500005-scl","Características comportamentais empreendedoras em proprietários de mpes longevas do vale do mucuri e Jequitinhonha/MG","Oliveira, José Roberto Cajaíba de, Silva, Wendel Alex Castro, Araújo, Elisson Alberto Tavares","RAM. Revista de Administração Mackenzie; 15(5); 102-139","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500005&lang=pt" 
"S1678-69712014000500004-scl","Comprometimento organizacional e regime de remuneração: estudo em uma carreira pública de auditoria fiscal","Oliveira, Maria Joselice Lopes de, Cabral, Augusto Cézar de Aquino, Santos, Sandra Maria dos, Pessoa, Maria Naiula Monteiro, Roldan, Vivianne Pereira Salas","RAM. Revista de Administração Mackenzie; 15(5); 72-101","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500004&lang=pt" 
"S1678-69712014000500006-scl","Conformidade do disclosure obrigatório dos ativos intangíveis e práticas de governança corporativa","Moura, Geovanne Dias de, Varela, Patrícia Siqueira, Beuren, Ilse Maria","RAM. Revista de Administração Mackenzie; 15(5); 140-170","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500006&lang=pt" 
"S1678-69712014000500009-scl","A produção científica em gestão de operações no Brasil: uma análise de temas, autores e instituições de pesquisa no período entre 2001 e 2010","Peinado, Jurandir, Graeml, Alexandre Reis","RAM. Revista de Administração Mackenzie; 15(5); 224-255","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500009&lang=pt" 
"S1678-69712014000500008-scl","Bancos versus cooperativas de crédito: um estudo dos índices de eficiência e receita da prestação de serviços entre 2002 e 2012","Matias, Alberto Borges, Quaglio, Gislaine de Miranda, Lima, João Paulo Resende de, Magnani, Vinícius Medeiros","RAM. Revista de Administração Mackenzie; 15(5); 195-223","RAM. Revista de Administração Mackenzie","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712014000500008&lang=pt" 
"S0035-001X2014000500005-mex","Enhancement of vectorial nonlinearity in rubidium vapor by using an additional pump beam","Korneev, N., Torres, Y.M., Ortega, Y.","Revista mexicana de física; 60(5); 366-370","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500005&lang=pt" 
"S0035-001X2014000500004-mex","Quasinormal frequencies of the Dirac field in a D-dimensional Lifshitz black hole","Lopez-Ortega, A.","Revista mexicana de física; 60(5); 357-365","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500004&lang=pt" 
"S0035-001X2014000500007-mex","Probabilidad de transmisión en cadenas desordenadas de ADN","Plazas, C. A., Fonseca-Romero, K. M., Rey-González, R. R.","Revista mexicana de física; 60(5); 376-383","Revista mexicana de física","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500007&lang=pt" 
"S0035-001X2014000500006-mex","Higher dimensional Elko theory","Nieto, J. A.","Revista mexicana de física; 60(5); 371-375","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500006&lang=pt" 
"S0035-001X2014000500001-mex","Origin of conical dispersion relations","Hojman, Sergio A.","Revista mexicana de física; 60(5); 336-339","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500001&lang=pt" 
"S0035-001X2014000500003-mex","Coulomb effects in isobaric cold fission from reactions 233U(n th,f), 235U(n th,f), 239Pu(n th,f) and 252Cf(sf)","Montoya, M.","Revista mexicana de física; 60(5); 350-356","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500003&lang=pt" 
"S0035-001X2014000500002-mex","","Chávez Rivas, F., Rodríguez Iznaga, I., Petranovskii, V.","Revista mexicana de física; 60(5); 340-349","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500002&lang=pt" 
"S0035-001X2014000500009-mex","Changes of representation and general boundary conditions for Dirac operators in 1+1 dimensions","De Vincenzo, S.","Revista mexicana de física; 60(5); 401-408","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500009&lang=pt" 
"S0035-001X2014000500008-mex","","García-Vázquez, P., Morales-Saavedra, O.G., Carreón-Castro, M.D.P., Pelzl, G.","Revista mexicana de física; 60(5); 390-400","Revista mexicana de física","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2014000500008&lang=pt" 
"S1025-55832014000400004-per","Fracturas del tercio superior facial: experiencia en el Servicio de Cirugía de Cabeza, Cuello y Máxilo-Facial del Hospital Nacional Dos de Mayo, 1999 - 2009","Avello Canisto, Francisco, Saavedra Leveau, José, Pasache Juárez, Ladislao, Iwaki Chávez, Roberto, Núñez Castañeda, José, Robles Hermenegildo, Marco","Anales de la Facultad de Medicina; 75(4); 319-322","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400004&lang=pt" 
"S1021-20192014000300001-sza","Conduit-hydropower potential in the City of Tshwane water distribution system: A discussion of potential applications, financial and other benefits","Loots, I, van Dijk, M, van Vuuren, S J, Bhagwan, J N, Kurtz, A","Journal of the South African Institution of Civil Engineering; 56(3); 02-13","Journal of the South African Institution of Civil Engineering","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192014000300001&lang=pt" 
"S1021-20192014000300002-sza","Evaluating the prioritisation of South African dams for rehabilitation with special focus on risk to human lives","Reynolds, S, Barnardo-Viljoen, C","Journal of the South African Institution of Civil Engineering; 56(3); 14-24","Journal of the South African Institution of Civil Engineering","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192014000300002&lang=pt" 
"S1021-20192014000300005-sza","Effect of activator dosage, water-to-binder-solids ratio, temperature and duration of elevated temperature curing on the compressive strength of alkali-activated fly ash cement pastes","Shekhovtsova, J, Kearsley, E P, Kovtun, M","Journal of the South African Institution of Civil Engineering; 56(3); 44-52","Journal of the South African Institution of Civil Engineering","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192014000300005&lang=pt" 
"S1021-20192014000300006-sza","Directional wave spectra on the east coast of South Africa","Corbella, S, Stretch, D D","Journal of the South African Institution of Civil Engineering; 56(3); 53-64","Journal of the South African Institution of Civil Engineering","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192014000300006&lang=pt" 
"S1021-20192014000300007-sza","Review of pump suction reducer selection: Eccentric or concentric reducers","Mahaffey, R M, van Vuuren, S J","Journal of the South African Institution of Civil Engineering; 56(3); 65-76","Journal of the South African Institution of Civil Engineering","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192014000300007&lang=pt" 
"S1025-55832014000400012-per","Implicaciones del endotelio en la insuficiencia cardiaca","Wills Sanín, Beatriz, Buitrago, Andrés Felipe","Anales de la Facultad de Medicina; 75(4); 353-360","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400012&lang=pt" 
"S1025-55832014000400013-per","Papel del endotelio en hipertensión inducida por el embarazo: ¿alteraciones comunes a las de la aterosclerosis?","López-Jaramillo, Patricio, Sotomayor-Rubio, Katherine, Sotomayor-Rubio, Arístides, López-López, Cristina","Anales de la Facultad de Medicina; 75(4); 361-366","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400013&lang=pt" 
"S1025-55832014000400011-per","Estrés oxidativo, disfuncion endotelial y aterosclerosis","Lara Terán, Joffre","Anales de la Facultad de Medicina; 75(4); 351-352","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400011&lang=pt" 
"S1025-55832014000400016-per","Bacteriemia por Campylobacter coli en paciente con inmunodeficiencia primaria","Paucar Miranda, Celia, Ugarte Silva, Giovanna, Gonzales Escalante, Edgar","Anales de la Facultad de Medicina; 75(4); 379-380","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400016&lang=pt" 
"S1025-55832014000400014-per","Recuperando la función endotelial","Bryce Moncloa, Alfonso, Morales-Villegas, Enrique C, Urquiaga Calderón, Juan, Larrauri-Vigna, Cesar","Anales de la Facultad de Medicina; 75(4); 367-374","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400014&lang=pt" 
"S1025-55832014000400015-per","Semblanza de la Dra. Bertha Bouroncle","Rozas Olivera, Víctor Vladimiro","Anales de la Facultad de Medicina; 75(4); 375-378","Anales de la Facultad de Medicina","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1025-55832014000400015&lang=pt" 
"S0066-782X2014002200008-scl","Diabetes Mellitus and Glucose as Predictors of Mortality in Primary Coronary Percutaneous Intervention","David, Renato Budzyn, Almeida, Eduardo Dytz, Cruz, Larissa Vargas, Sebben, Juliana Cañedo, Feijó, Ivan Petry, Schmidt, Karine Elisa Schwarzer, Avena, Luísa Martins, Gottschall, Carlos Antonio Mascia, Quadros, Alexandre Schaan de","Arquivos Brasileiros de Cardiologia; 103(4); 323-330","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200008&lang=pt" 
"S0066-782X2014002200009-scl","Obesity Preserves Myocardial Function During Blockade of the Glycolytic Pathway","Campos, Dijon Henrique Salomé de, Leopoldo, André Soares, Lima-Leopoldo, Ana Paula, Nascimento, André Ferreira do, Oliveira-Junior, Silvio Assis de, Silva, Danielle Cristina Tomaz da, Sugizaki, Mario Mateus, Padovani, Carlos Roberto, Cicogna, Antonio Carlos","Arquivos Brasileiros de Cardiologia; 103(4); 330-337","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200009&lang=pt" 
"S0066-782X2014002200002-scl","Relevance of Target-Organ Lesions as Predictors of Mortality in Patients with Diabetes Mellitus","Bianco, Henrique Tria, Izar, Maria Cristina, Fonseca, Henrique Andrade, Póvoa, Rui Manuel, Saraiva, José Francisco, Forti, Adriana, Jardim, Paulo Cesar B. V., Introcaso, Luis, Yugar-Toledo, Juan, Xavier, Hermes Tóros, Faludi, André Arpad, Fonseca, Francisco A. H.","Arquivos Brasileiros de Cardiologia; 103(4); 272-281","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200002&lang=pt" 
"S0066-782X2014002200003-scl","Left Atrial Volume Index and Prediction of Events in Acute Coronary Syndrome: Solar Registry","Secundo Junior, Jose Alves, Santos, Marcos Antonio Almeida, Faro, Gustavo Baptista de Almeida, Soares, Camile Bittencourt, Silva, Allyson Matos Porto, Secundo, Paulo Fernando Carvalho, Teixeira, Clarissa Karine Cardoso, Oliveira, Joselina Luzia Menezes, Barreto Filho, Jose Augusto Soares, Sousa, Antônio Carlos Sobral","Arquivos Brasileiros de Cardiologia; 103(4); 282-291","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200003&lang=pt" 
"S0066-782X2014002200006-scl","Ivabradine Improves Heart Rate Variability in Patients with Nonischemic Dilated Cardiomyopathy","Kurtoglu, Ertugrul, Balta, Sevket, Karakus, Yasin, Yasar, Erdogan, Cuglan, Bilal, Kaplan, Ozgur, Gozubuyuk, Gokhan","Arquivos Brasileiros de Cardiologia; 103(4); 308-314","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200006&lang=pt" 
"S0066-782X2014002200007-scl","Atrial Fibrillation in Decompensated Heart Failure: Associated Factors and In-Hospital Outcome","Mendes, Fernanda de Souza Nogueira Sardinha, Atié, Jacob, Garcia, Marcelo Iorio, Gripp, Eliza de Almeida, Sousa, Andréa Silvestre de, Feijó, Luiz Augusto, Xavier, Sergio Salles","Arquivos Brasileiros de Cardiologia; 103(4); 315-322","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200007&lang=pt" 
"S0066-782X2014002200004-scl","Healthcare-Associated Infective Endocarditis: a Case Series in a Referral Hospital from 2006 to 2011","Francischetto, Oslan, Silva, Luciana Almenara Pereira da, Senna, Katia Marie Simões e, Vasques, Marcia Regina, Barbosa, Giovanna Ferraiuoli, Weksler, Clara, Ramos, Rosana Grandelle, Golebiovski, Wilma Felix, Lamas, Cristiane da Cruz","Arquivos Brasileiros de Cardiologia; 103(4); 292-298","Arquivos Brasileiros de Cardiologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2014002200004&lang=pt" 
