"S0375-07602001000100012-cub","Infestación del cabello por Phthirus pubis (Anoplura: Pediculidae)","Hernández Contreras, Natividad, Isla García, Mariela, Vega Correa, Esther","Revista Cubana de Medicina Tropical; 53(1); 63-67","Revista Cubana de Medicina Tropical","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602001000100012&lang=pt" 
"S0034-89102001000200009-spa","Tabagismo em adolescentes de área urbana na região Sul do Brasil","Horta, Bernardo Lessa, Calheiros, Paulo, Pinheiro, Ricardo Tavares, Tomasi, Elaine, Amaral, Karen Costa do","Revista de Saúde Pública; 35(2); 159-164","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200009&lang=pt" 
"S0034-89102001000200008-spa","Prevalência do uso de drogas e desempenho escolar entre adolescentes","Tavares, Beatriz Franck, Béria, Jorge Umberto, Lima, Maurício Silva de","Revista de Saúde Pública; 35(2); 150-158","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200008&lang=pt" 
"S0034-89102001000200007-spa","Mortalidade por causas externas em crianças e adolescentes: tendências de 1979 a 1995","Barros, Maria Dilma de A, Ximenes, Ricardo, Lima, Maria Luiza C de","Revista de Saúde Pública; 35(2); 142-149","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200007&lang=pt" 
"S0034-89102001000200006-spa","Defeitos congênitos em uma região de mineração de carvão","Leite, Júlio César Loguercio, Schüler-Faccini, Lavínia","Revista de Saúde Pública; 35(2); 136-141","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200006&lang=pt" 
"S0034-89102001000200005-spa","Influência de fatores socioeconômicos na contaminação por agrotóxicos, Brasil","Oliveira-Silva, Jefferson José, Alves, Sérgio R, Meyer, Armando, Perez, Frederico, Sarcinelli, Paula de Novaes, Mattos, Rita de Cássia O da Costa, Moreira, Josino C","Revista de Saúde Pública; 35(2); 130-135","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200005&lang=pt" 
"S0034-89102001000200004-spa","Cytomegalovirus seroepidemiology in an urban community of São Paulo, Brazil","Almeida, LNB, Azevedo, RS, Amaku, M, Massad, E","Revista de Saúde Pública; 35(2); 124-129","Revista de Saúde Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200004&lang=pt" 
"S0034-89102001000200003-spa","Arbovírus Ilheus em aves silvestres (Sporophila caerulescens e Molothrus bonariensis)","Pereira, Luiz Eloy, Suzuki, Akemi, Coimbra, Terezinha Lisieux Moraes, Souza, Renato Pereira de, Chamelet, Esther Luiza Bocato","Revista de Saúde Pública; 35(2); 119-123","Revista de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200003&lang=pt" 
"S0034-89102001000200002-spa","Infectivity of cysts of the ME-49 Toxoplasma gondii strain in bovine milk and homemade cheese","Hiramoto, RM, Mayrbaurl-Borges, M, Galisteo Jr, AJ, Meireles, LR, Macre, MS, Andrade Jr, HF","Revista de Saúde Pública; 35(2); 113-118","Revista de Saúde Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102001000200002&lang=pt" 
"S0717-68212001011300001-chl","HOUSEHOLD SAVING IN CHILE (1988 AND 1997): TESTING THE LIFE CYCLE HYPOTHESIS","BUTELMANN, ANDREA, GALLEGO, FRANCISCO","Cuadernos de economía; 38(113); 3-48","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011300001&lang=pt" 
"S0717-68212001011300002-chl","ASSESSING AGGREGATE WELFARE: GROWTH AND INEQUALITY IN ARGENTINA","GASPARINI, LEONARDO, SOSA ESCUDERO, WALTER","Cuadernos de economía; 38(113); 49-71","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011300002&lang=pt" 
"S0717-68212001011300003-chl","PERSISTENCIA EN EL DESEMPLEO DE URUGUAY","SPREMOLLA, ALESSANDRA","Cuadernos de economía; 38(113); 73-89","Cuadernos de economía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011300003&lang=pt" 
"S0717-68212001011300005-chl","ECONOMIA INTERNACIONAL: ASPECTOS REALES SEGUNDA EDICIÓN AMPLIADA Año 2000, Ediciones Universidad Católica de Chile FERNANDO OSSA SCAGLIA","TOKMAN R., MARCELO","Cuadernos de economía; 38(113); 111-115","Cuadernos de economía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011300005&lang=pt" 
"S0717-68212001011300004-chl","PRECIOS ELECTRICOS FLEXIBLES","MONTERO, JUAN-PABLO, RUDNICK, HUGH","Cuadernos de economía; 38(113); 91-109","Cuadernos de economía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011300004&lang=pt" 
"S0102-88392001000200003-scl","INTELECTUAIS E ROMANTISMO REVOLUCIONÁRIO","RIDENTI, MARCELO","São Paulo em Perspectiva; 15(2); 13-19","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200003&lang=pt" 
"S0102-88392001000200012-scl","A MERENCÓRIA LUZ DO ESTADO","DÓRIA, CARLOS ALBERTO","São Paulo em Perspectiva; 15(2); 84-91","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200012&lang=pt" 
"S0102-88392001000200007-scl","NOVAS FRONTEIRAS E NOVOS PACTOS PARA O PATRIMÔNIO CULTURAL","SANTOS, CECILIA RODRIGUES DOS","São Paulo em Perspectiva; 15(2); 43-48","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200007&lang=pt" 
"S0102-88392001000200013-scl","O EDUCADOR: MAGNANIMIDADES E AMBIGÜIDADES","ALMEIDA, FERNANDO JOSÉ DE","São Paulo em Perspectiva; 15(2); 92-95","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200013&lang=pt" 
"S0102-88392001000200001-scl","NOTA DO EDITOR","","São Paulo em Perspectiva; 15(2); -","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200001&lang=pt" 
"S0102-88392001000200004-scl","VIOLÊNCIA FUNDADORA E VIOLÊNCIA REATIVA NA CULTURA BRASILEIRA","MARCONDES FILHO, CIRO","São Paulo em Perspectiva; 15(2); 20-27","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200004&lang=pt" 
"S0102-88392001000200005-scl","CULTURA POPULAR: ENTRE A TRADIÇÃO E A TRANSFORMAÇÃO","CATENACCI, VIVIAN","São Paulo em Perspectiva; 15(2); 28-35","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200005&lang=pt" 
"S0102-88392001000200006-scl","CULTURAS EM TRANSFORMAÇÃO: OS ÍNDIOS E A CIVILIZAÇÃO","COHN, CLARICE","São Paulo em Perspectiva; 15(2); 36-42","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200006&lang=pt" 
"S0102-88392001000200009-scl","O ESPAÇO DA CULTURA: GUIA CULTURAL DO ESTADO DE SÃO PAULO","CAIADO, AURÍLIO SÉRGIO COSTA","São Paulo em Perspectiva; 15(2); 55-65","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200009&lang=pt" 
"S0102-88392001000200010-scl","CULTURA COMO OBJETO DE POLÍTICA PÚBLICA","DURAND, JOSÉ CARLOS","São Paulo em Perspectiva; 15(2); 66-72","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200010&lang=pt" 
"S0102-88392001000200011-scl","DIMENSÕES DA CULTURA E POLÍTICAS PÚBLICAS","BOTELHO, ISAURA","São Paulo em Perspectiva; 15(2); 73-83","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200011&lang=pt" 
"S0102-88392001000200002-scl","CULTURA E MODERNIDADE NO BRASIL","OLIVEN, RUBEN GEORGE","São Paulo em Perspectiva; 15(2); 3-12","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200002&lang=pt" 
"S0102-88392001000200008-scl","GUIA CULTURAL: UMA INTRODUÇÃO","SANTOS, ANDREA MARIA DOS, GONÇALVES, ANTONIO CARLOS G., CAIADO, AURÍLIO SÉRGIO COSTA, SANTOS, CECÍLIA RODRIGUES DOS, BRÁS, LUÍS CARLOS BARATO, GUISARD, LUÍS AUGUSTO DE M., RIBEIRO, MARIA ALICE SAMPAIO DE A., LEVY, SILVIA HELENA","São Paulo em Perspectiva; 15(2); 49-54","São Paulo em Perspectiva","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392001000200008&lang=pt" 
"S0102-261X2001000100002-scl","Detecção de cavidades em arenitos utilizando gravimetria, eletrorresistividade e GPR","Dourado, João C., Malagutti Filho, Walter, Braga, Antônio C.O., Nava, Noedir","Revista Brasileira de Geofísica; 19(1); 19-32","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100002&lang=pt" 
"S0102-261X2001000100001-scl","The Aerogeophysical Project Serra do Mar Sul in the region of the Cunhaporanga Granitic Complex, Paraná, Southern Brazil: analysis of the gamma-ray spectrometric survey","Guimarães, Gilson B., Ferreira, Francisco J. F., Ulbrich, Horstpeter H. G. J., Forlin, Maximilian","Revista Brasileira de Geofísica; 19(1); 03-18","Revista Brasileira de Geofísica","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100001&lang=pt" 
"S0102-261X2001000100003-scl","Métodos e técnicas geoelétricas rasas na delimitação de área afetada por ruptura em teto de túnel urbano","Gallas, José D. F., Taioli, Fabio, Malagutti Filho, Walter, Prado, Renato L., Dourado, João C.","Revista Brasileira de Geofísica; 19(1); 33-46","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100003&lang=pt" 
"S0102-261X2001000100004-scl","Linearização dos coeficientes de reflexão de ondas qP em meios anisotrópicos","Gomes, Ellen N. S., Protázio, João S., Costa, Jessé C., Simões Filho, Ivan A.","Revista Brasileira de Geofísica; 19(1); 47-60","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100004&lang=pt" 
"S0102-261X2001000100005-scl","Transporte de monóxido de carbono gerado em queimadas para regiões onde não se queima","Aires, C.B., Kirchhoff, V.W.J.H.","Revista Brasileira de Geofísica; 19(1); 61-74","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100005&lang=pt" 
"S0102-261X2001000100006-scl","Análise de sistemas de mesoescala utilizando dados de descargas nuvem-terra","Abdoulaev, Sanjar, Marques, Valdo S., Pinheiro, Francisca M. A., Martinez, Eduardo F. A., Lenskaia, Olga","Revista Brasileira de Geofísica; 19(1); 75-95","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100006&lang=pt" 
"S0102-261X2001000100007-scl","Fonte sísmica de pequeno diâmetro para ensaios entre furos de sondagens (&quot;Crosshole&quot;)","Taioli, Fabio","Revista Brasileira de Geofísica; 19(1); 97-106","Revista Brasileira de Geofísica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2001000100007&lang=pt" 
"S1516-84842001000100012-scl","Bussulfano e ciclofosfamida como condicionamento para o transplante de medula óssea da anemia aplástica grave","Dulley, Frederico L.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 59-60","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100012&lang=pt" 
"S1516-84842001000100010-scl","Estudo das alterações cariotípicas, do rearranjo gênico BCR/ABL e do cromossomo 20 em leucemias","Goloni, Cristina B. V.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 55-56","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100010&lang=pt" 
"S1516-84842001000100011-scl","Determinação dos haplótipos do gene da globina beta em pacientes com anemia falciforme do Rio de Janeiro","Fleury, Marcos K.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 57-58","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100011&lang=pt" 
"S1516-84842001000100001-scl","O monitoramento molecular dos linfomas B maduros e as estratégias terapêuticas, convencional e de alta dose","Souza, Carmino Antonio de","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 1-2","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100001&lang=pt" 
"S1516-84842001000100009-scl","Avaliação dos produtos de degradação oxidativa da Hb S em eritrócitos de doentes falcêmicos","Souza, Patricia C.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 53-54","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100009&lang=pt" 
"S1516-84842001000100003-scl","Genotipagem do locus ABO (9q34.1) em doadores de sangue da região noroeste do Estado de São Paulo","Mattos, Luiz C., Sanchez, Fábio E., Cintra, Juliana R., Salles, Andréa B.C.F., Bonini-Domingos, Cláudia R., Moreira, Haroldo W.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 15-22","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100003&lang=pt" 
"S1516-84842001000100004-scl","Investigação de hemoglobinopatias em sangue de cordão umbilical de recém-nascidos do Hospital de Base de São José do Rio Preto","Ducatti, Ricardo P., Teixeira, Antonio E.A., Galão, Heloísa A., Bonini-Domingos, Claudia R., Fett-Conte, Agnes C.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 23-29","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100004&lang=pt" 
"S1516-84842001000100006-scl","O papel da glutamina na terapia nutricional do transplante de medula óssea","Albertini, Silvia M., Ruiz, Milton A.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 41-47","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100006&lang=pt" 
"S1516-84842001000100007-scl","Trombocitemia Essencial","Leite, Andrea B., Silva, Herivaldo F., Nogueira, Otho L.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 49-50","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100007&lang=pt" 
"S1516-84842001000100008-scl","Análise virológica do carcinoma hepatocelular &quot;não-B, não-C&quot; e o envolvimento freqüente do vírus da hepatite B","Santos, Francisco R.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 51-51","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100008&lang=pt" 
"S1516-84842001000100002-scl","Clinical relevance of minimal residual disease monitoring in mature B-cell disorders: role of qualitative and quantitative PCR-based strategies","Sametti, Selina, Astolfi, Monica, Giaccone, Luisa, Ricca, Irene, Ladetto, Marco","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 3-13","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100002&lang=pt" 
"S1516-84842001000100005-scl","Prevenção de hemoglobinopatias a partir do estudo em gestantes","Viana-Baracioli, Lígia M.S., Bonini-Domingos, Cláudia R., Pagliusi, Regina A., Naoum, Paulo C.","Revista Brasileira de Hematologia e Hemoterapia; 23(1); 31-39","Revista Brasileira de Hematologia e Hemoterapia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842001000100005&lang=pt" 
"S0100-39842001000200011-scl","Leiomiossarcoma do intestino grosso: relato de um caso","Lopes, Simone Gonçalves, Marchiori, Edson, Brick, Julieta Figueiredo, Curty Neto, Eduardo, Scherman, Alexandre, Silva, Ana Carina Gamboa da, Machado, Bruno Béber","Radiologia Brasileira; 34(2); 109-112","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200011&lang=pt" 
"S0100-39842001000200010-scl","Trissomia do cromossomo 9 associada com aumento da translucência nucal: correlação ultra-sonográfica e anatomopatológica &lt;FONT FACE=Symbol&gt;¾&lt;/FONT&gt; relato de um caso","Murta, Carlos Geraldo Viana, Merçon-de-Vargas, Paulo Roberto","Radiologia Brasileira; 34(2); 105-108","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200010&lang=pt" 
"S0100-39842001000200009-scl","Ovários policísticos: critérios hemodinâmicos","Ávila, Márcio Augusto Pinto de, Murta, Carlos Geraldo Viana","Radiologia Brasileira; 34(2); 101-103","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200009&lang=pt" 
"S0100-39842001000200008-scl","Dosimetria dos cones radiocirúrgicos Radionics de diâmetros de 5 mm a 50 mm para um feixe de 6 MV de um acelerador linear Mevatron MD digital","Souza, Cleber Nogueira de, Monti, Carlos Roberto","Radiologia Brasileira; 34(2); 95-100","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200008&lang=pt" 
"S0100-39842001000200007-scl","Controle de qualidade de medidores de tensão não-invasivos em equipamento de raios X, nível diagnóstico","Ros, Renato Assenci, Caldas, Linda V.E.","Radiologia Brasileira; 34(2); 89-94","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200007&lang=pt" 
"S0100-39842001000200004-scl","Estudo comparativo entre bobinas de corpo e superfície na mamografia por ressonância magnética de próteses de silicone","Scaranelo, Anabel Medeiros","Radiologia Brasileira; 34(2); 71-77","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200004&lang=pt" 
"S0100-39842001000200001-scl","Radiologia de emergência: perspectivas","Cavalcanti, Antonio Furtado, Menezes, Marcos Roberto de","Radiologia Brasileira; 34(2); v-vi","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200001&lang=pt" 
"S0100-39842001000200002-scl","Qual o seu diagnóstico?","Martin, Maria da Graça Morais, Carvalho, Iara Emiko, Jayanthi, Shri Khrisna, Menezes, Marcos Roberto de, Barros, Nestor de, Cerri, Giovanni Guido","Radiologia Brasileira; 34(2); vii-viii","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200002&lang=pt" 
"S0100-39842001000200003-scl","A residência em Radiologia: o ponto de vista do médico residente","Sousa, Evandro Guimarães de, Koch, Hilton Augusto","Radiologia Brasileira; 34(2); 65-70","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200003&lang=pt" 
"S0100-39842001000200005-scl","Prevalência de alterações uterinas e tubárias na histerossalpingografia em mulheres inférteis: estudo de 48 casos","Pérez, Juliano Adams, Maurer, Marvin Nessi, Abreu, Marcelo de, Pitrez, Letícia Henneman, Pellanda, Roberto Campos, Maurer, Sérgio Augusto Cardoso, Furtado, Álvaro Porto Alegre, Genro, Carlos Horácio","Radiologia Brasileira; 34(2); 79-81","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200005&lang=pt" 
"S0100-39842001000200021-scl","","","Radiologia Brasileira; 34(2); 126-126","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200021&lang=pt" 
"S0100-39842001000200019-scl","","","Radiologia Brasileira; 34(2); 116-116","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200019&lang=pt" 
"S0100-39842001000200020-scl","","","Radiologia Brasileira; 34(2); 122-122","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200020&lang=pt" 
"S0100-39842001000200017-scl","","","Radiologia Brasileira; 34(2); 82-82","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000200017&lang=pt" 
