"S0102-37722005000300011-scl","Abuso sexual infantil e dinâmica familiar: aspectos observados em processos jurídicos","Habigzang, Luísa F., Koller, Sílvia H., Azevedo, Gabriela Azen, Machado, Paula Xavier","Psicologia: Teoria e Pesquisa; 21(3); 341-348","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300011&lang=pt" 
"S0085-56262005000400016-scl","Riqueza de formigas de solo na praia da Pedreira, Parque Estadual de Itapuã, Viamão, RS, Brasil","Diehl, Elena, Sacchett, Franciele, Albuquerque, Emília Zoppas de","Revista Brasileira de Entomologia; 49(4); 552-556","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400016&lang=pt" 
"S0085-56262005000400017-scl","A comunidade de abelhas (Hymenoptera, Apidae s. l.) em uma área restrita de campo natural no Parque Estadual de Vila Velha, Paraná: diversidade, fenologia e fontes florais de alimento","Gonçalves, Rodrigo B., Melo, Gabriel A. R.","Revista Brasileira de Entomologia; 49(4); 557-571","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400017&lang=pt" 
"S0085-56262005000400019-scl","Desenvolvimento e exigências térmicas de Orius insidiosus (Say) (Hemiptera, Anthocoridae)","Mendes, Simone Martins, Bueno, Vanda Helena Paes, Carvalho, Lívia Mendes","Revista Brasileira de Entomologia; 49(4); 575-579","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400019&lang=pt" 
"S0085-56262005000400020-scl","Combination of diatomaceous earth and powder deltamethrin for insect control in stored corn","Ceruti, Fabiane Cristina, Lazzari, Sonia Maria Noemberg","Revista Brasileira de Entomologia; 49(4); 580-583","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400020&lang=pt" 
"S0864-03002005000400001-cub","Índice acumulativo","Rodríguez Camiño, Reinaldo","Revista Cubana de Investigaciones Biomédicas; 24(4); -","Revista Cubana de Investigaciones Biomédicas","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002005000400001&lang=pt" 
"S0044-59672005000400002-scl","Marlene Freitas da Silva (1937-2005)","Souza, Luiz Augusto Gomes de","Acta Amazonica; 35(4); -","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400002&lang=pt" 
"S0044-59672005000400001-scl","Carta do editor","Rebêlo, George","Acta Amazonica; 35(4); -","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400001&lang=pt" 
"S0044-59672005000400006-scl","Diagnóstico de um projeto de enriquecimento florestal na Comunidade do Brasileirinho, Manaus, Amazonas","Willerding, André Luis, Oliveira, Luiz Antonio de","Acta Amazonica; 35(4); 421-426","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400006&lang=pt" 
"S0044-59672005000400010-scl","Esfingídeos (Lepidoptera, Sphingidae) do município de Beruri, Amazonas, Brasil","Motta, Catarina da Silva, Xavier-Filho, Francisco Felipe","Acta Amazonica; 35(4); 457-462","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400010&lang=pt" 
"S0044-59672005000400013-scl","Ocorrência de enteroparasitas na população geronte de Nova Olinda do Norte Amazonas, Brasil","Hurtado-Guerrero, Ana Felisa, Alencar, Fernando Hélio, Hurtado-Guerrero, José Camilo","Acta Amazonica; 35(4); 487-490","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400013&lang=pt" 
"S0044-59672005000400014-scl","Biomassa da rebrota de copas de pau-rosa (Aniba rosaeodora Ducke) em plantios sob sombra parcial em floresta primária","Sampaio, Paulo de Tarso Barbosa, Barbosa, Antenor Pereira, Vieira, Gil, Spironello, Wilson Roberto, Bruno, Flávio Mauro Souza","Acta Amazonica; 35(4); 491-494","Acta Amazonica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672005000400014&lang=pt" 
"S1677-55382005000600023-scl","Pediatric Urology","Kogan, Barry A.","International braz j urol; 31(6); 613-615","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600023&lang=pt" 
"S1677-55382005000600020-scl","Reconstructive Urology","Sievert, Karl-Dietrich, Seibold, Joerg, Horstmann, Marcus, Schilling, David, Stenzl, Arnulf, Merseburger, Axel","International braz j urol; 31(6); 604-608","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600020&lang=pt" 
"S1677-55382005000600018-scl","Pathology","Billis, Athanase","International braz j urol; 31(6); 599-601","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600018&lang=pt" 
"S1677-55382005000600008-scl","Idiopathic chronic hematocele of the vaginal sac","Alvarez-Alvarez, Carlos, Farina-Perez, Luis A., Barros, Celso R.","International braz j urol; 31(6); 555-557","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600008&lang=pt" 
"S1677-55382005000600007-scl","Recurrent vesicourethal stenosis after radical prostatectomy: how to treat it?","Barreto, Françualdo, Dall&#039;oglio, Marcos, Srougi, Miguel","International braz j urol; 31(6); 552-554","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600007&lang=pt" 
"S1677-55382005000600006-scl","Orthotopic ureterocele masquerading as a bladder tumor in a woman with pelvic pain","Thiel, David D., Petrou, Steven P., Broderick, Gregory A.","International braz j urol; 31(6); 549-551","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600006&lang=pt" 
"S1677-55382005000600003-scl","Hand-assisted laparoscopic nephrectomy as a minimally invasive option in the treatment of large renal specimens","Tobias-Machado, M., Tavares, Alessandro, Forseto Jr, Pedro H., Zambon, Joao P., Juliano, Roberto V., Wroclawski, Eric R.","International braz j urol; 31(6); 526-533","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600003&lang=pt" 
"S1677-55382005000600001-scl","Editor&#039;s comment","Sampaio, Francisco J. B.","International braz j urol; 31(6); 517-518","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600001&lang=pt" 
"S1677-55382005000600004-scl","Relationship of age to outcome and clinicopathologic findings in men submitted to radical prostatectomy","Billis, Athanase, Magna, Luis A., Lira, Mariana M., Moreira, Luciana R., Okamura, Helio, Paz, Alexandre R., Perina, Rita C., Triglia, Renata M., Ferreira, Ubirajara","International braz j urol; 31(6); 534-540","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600004&lang=pt" 
"S1677-55382005000600009-scl","Kidney transplantation in children: a 50-case experience","Zerati Filho, Miguel, Furtado, Paulo S., Barroso Jr, Ubirajara, Pugas, Cassio M., D&#039;avila, Cleverson, Souza, Geovanne F.","International braz j urol; 31(6); 558-561","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600009&lang=pt" 
"S1677-55382005000600015-scl","Endourology &amp; Laparoscopy","Kim, Fernando J.","International braz j urol; 31(6); 592-594","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600015&lang=pt" 
"S1677-55382005000600014-scl","Stone Disease","Pearle, Margaret S.","International braz j urol; 31(6); 590-591","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600014&lang=pt" 
"S1677-55382005000600013-scl","Re: testicular histopathological diagnosis as a predictive factor for retrieving spermatozoa for icsi in non-obstructive azoospermic patients","Glina, S, Soares, JB, Antunes Jr, N, Galuppo, AG, Paz, LB, Wonchockier, R","International braz j urol; 31(6); 587-588","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600013&lang=pt" 
"S1677-55382005000600016-scl","Imaging","Prando, Adilson","International braz j urol; 31(6); 594-596","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600016&lang=pt" 
"S0102-37722005000300001-scl","Editorial","Conceição, Maria Inês Gandolfo","Psicologia: Teoria e Pesquisa; 21(3); iii-iv","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300001&lang=pt" 
"S1677-55382005000600011-scl","Assessment of urodynamic bladder behavior on filling with solutions representing physiological extremes of urinary osmolarity","Truzzi, Jose C., Bruschini, Homero, Srougi, Miguel, Ortiz, Valdemar","International braz j urol; 31(6); 569-578","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600011&lang=pt" 
"S1677-55382005000600010-scl","Stereological and morphometric analysis of collagen and seminiferous tubules in testes of patients with cryptorchidism submitted or not to treatment with human chorionic gonadotrophin","Favorito, Luciano A., Hidalgo Jr, Archimedes, Pazos, Helena M. F., Costa, Waldemar S., Sampaio, Francisco J. B.","International braz j urol; 31(6); 562-568","International braz j urol","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382005000600010&lang=pt" 
"S0103-97332005000700046-scl","Lensing magnification and QSO-galaxy cross-correlations: observations, theory and simulations","Guimarães, Antonio C. C.","Brazilian Journal of Physics; 35(4b); 1179-1183","Brazilian Journal of Physics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332005000700046&lang=pt" 
"S0103-97332005000700045-scl","Statefinder revisited","Ishida, Émille E. O.","Brazilian Journal of Physics; 35(4b); 1172-1178","Brazilian Journal of Physics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332005000700045&lang=pt" 
"S0100-204X2005001200007-scl","Produção, qualidade e conservação de tomates heterozigotos nos locos alcobaça, nonripening e ripening inhibitor","Santos Júnior, Alcides Militão dos, Maluf, Wilson Roberto, Faria, Marcos Ventura, Andrade Júnior, Valter Carvalho de, Nascimento, Ildon Rodrigues do, Benites, Flávio Rodrigo Gandolfi, Gomes, Luiz Antônio Augusto","Pesquisa Agropecuária Brasileira; 40(12); 1203-1210","Pesquisa Agropecuária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2005001200007&lang=pt" 
"S0100-204X2005001200009-scl","Influência do período de alimentação no consumo e ganho de peso do pirarucu","Crescêncio, Roger, Ituassú, Daniel Rabello, Roubach, Rodrigo, Pereira Filho, Manoel, Cavero, Bruno Adan Sagratzki, Gandra, André Lima","Pesquisa Agropecuária Brasileira; 40(12); 1217-1222","Pesquisa Agropecuária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2005001200009&lang=pt" 
"S0100-204X2005001200011-scl","Desempenho animal em pasto de aveia e azevém com distintas biomassas de lâminas foliares","Bandinelli, Duilio Guerra, Quadros, Fernando Luiz Ferreira de, Maixner, Adriano Rudi, Simões, Luiz Felipe Cattani, Martins, Carlos Eduardo Nogueira, Silva, Alexandre Coradini Fontoura da, Trevisan, Naíme de Barcellos, Brum, Marcos da Silva, Aurélio, Niumar Dutra","Pesquisa Agropecuária Brasileira; 40(12); 1231-1233","Pesquisa Agropecuária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2005001200011&lang=pt" 
"S0100-736X2005000400002-scl","Mortalidade perinatal em cabritos no semi-árido da Paraíba","Medeiros, Josemar Marinho de, Tabosa, Ivon Macêdo, Simões, Sara Vilar Dantas, Nóbrega Júnior, Janduí Escarião da, Vasconcelos, Jackson Suélio de, Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 25(4); 201-206","Pesquisa Veterinária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2005000400002&lang=pt" 
"S0100-736X2005000400006-scl","Imunidade passiva, morbidade neonatal e desempenho de cabritos em diferentes manejos de colostro","Simões, Sara Vilar Dantas, Costa, Roberto Germano, Souza, Patrício Marques de, Medeiros, Ariosvaldo Nunes de, Vilar, Ana Letícia Torres","Pesquisa Veterinária Brasileira; 25(4); 219-224","Pesquisa Veterinária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2005000400006&lang=pt" 
"S0100-736X2005000400007-scl","Experimentally induced intravaginal Tritrichomonas foetus infection in a mouse model","Soto, Pedro, Echevarría, Hilda María, Monteavaro, Cristina Esther, Catena, María del Carmen","Pesquisa Veterinária Brasileira; 25(4); 225-230","Pesquisa Veterinária Brasileira","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2005000400007&lang=pt" 
"S0100-736X2005000400010-scl","Surtos de tripanossomíase por Trypanosoma evansi em eqüinos no Rio Grande do Sul: aspectos epidemiológicos, clínicos, hematológicos e patológicos","Rodrigues, Aline, Fighera, Rafael A, Souza, Tatiana M, Schild, Ana Lucia, Soares, Mauro P, Milano, Joaquim, Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 25(4); 239-249","Pesquisa Veterinária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2005000400010&lang=pt" 
"S0100-736X2005000400011-scl","Sinais clínicos, distribuição das lesões no sistema nervoso e epidemiologia da raiva em herbívoros na região Nordeste do Brasil","Lima, Everton Ferreira, Riet-Correa, Franklin, Castro, Roberto Soares de, Gomes, Albério Antonio Barros, Lima, Fabiano de Sousa","Pesquisa Veterinária Brasileira; 25(4); 250-264","Pesquisa Veterinária Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2005000400011&lang=pt" 
"S0102-37722005000300002-scl","O conceito de saúde e suas implicações nas práticas psicológicas","Medeiros, Patricia Flores de, Bernardes, Anita Guazzelli, Guareschi, Neuza M. F.","Psicologia: Teoria e Pesquisa; 21(3); 263-269","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300002&lang=pt" 
"S0102-37722005000300013-scl","Uso de indicadores em pesquisas de orientação psicanalítica: um debate conceitual","Kupfer, Maria Cristina Machado, Voltolini, Rinaldo","Psicologia: Teoria e Pesquisa; 21(3); 359-364","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300013&lang=pt" 
"S0102-37722005000300015-scl","Resenha: tábula rasa: a negação contemporânea da natureza humana","Nassif, Lílian Erichsen","Psicologia: Teoria e Pesquisa; 21(3); 375-376","Psicologia: Teoria e Pesquisa","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722005000300015&lang=pt" 
"S0085-56262005000400005-scl","Lauromacromia bedei sp. nov. from the State of Minas Gerais, Brazil (Odonata, Corduliidae)","Machado, Angelo B. M.","Revista Brasileira de Entomologia; 49(4); 453-456","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400005&lang=pt" 
"S0085-56262005000400004-scl","Revision of the genus Blauta LeConte (Coleoptera, Elateridae, Elaterinae, Ampedini, Dicrepidiina)","Casari, Sônia A.","Revista Brasileira de Entomologia; 49(4); 448-452","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400004&lang=pt" 
"S0085-56262005000400002-scl","Two new species of Goeldichironomus Fittkau from southeast Brazil (Diptera, Chironomidae)","Trivinho-Strixino, Susana, Strixino, Giovanni","Revista Brasileira de Entomologia; 49(4); 441-445","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400002&lang=pt" 
"S0085-56262005000400003-scl","Novo gênero de Acanthoderini (Coleoptera, Cerambycidae)","Julio, Carlos Eduardo de Alvarenga, Monné, Miguel A.","Revista Brasileira de Entomologia; 49(4); 446-447","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400003&lang=pt" 
"S0085-56262005000400007-scl","Novos Onciderini (Coleoptera, Cerambycidae) da Bolívia","Martins, Ubirajara R., Galileo, Maria Helena M.","Revista Brasileira de Entomologia; 49(4); 459-461","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400007&lang=pt" 
"S0085-56262005000400006-scl","Fannia carvalhoi sp. nov.: a new species from Peru (Diptera, Fanniidae)","Couri, Márcia S.","Revista Brasileira de Entomologia; 49(4); 457-458","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400006&lang=pt" 
"S0085-56262005000400008-scl","The species of Aspona Stål and nomenclatural notes (Hemiptera, Cicadomorpha, Membracidae)","Sakakibara, Albino M.","Revista Brasileira de Entomologia; 49(4); 462-464","Revista Brasileira de Entomologia","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400008&lang=pt" 
"S0085-56262005000400011-scl","Desenvolvimento pós-embrionário de Anteos menippe (Hübner) (Lepidoptera, Pieridae) em Cassia ferruginea Shrad. (Caesalpinaceae), em laboratório","Born, Flávia de Souza, Lima, Iracilda Maria de Moura","Revista Brasileira de Entomologia; 49(4); 522-526","Revista Brasileira de Entomologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262005000400011&lang=pt" 
"S0717-69962005006100001-chl","Editorial","Palmer T, Montserrat","ARQ (Santiago); (61); 9-9","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100001&lang=pt" 
"S0717-69962005006100002-chl","Una mirada externa","Alemparte, Daniel, Edwards, Gonzalo, Goldsack, Ramón, Corrada, Manuel","ARQ (Santiago); (61); 10-12","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100002&lang=pt" 
"S0717-69962005006100003-chl","Profesionales y estudiantes","Eyquem, Miguel, Tisi, Rodrigo, Decap, Arielle, Barrón, Eduardo","ARQ (Santiago); (61); 13-17","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100003&lang=pt" 
"S0717-69962005006100004-chl","Cuatro escuelas de arquitectura","Baixas, Juan Ignacio, Sato, Alberto, Román, Juan, Tidy, Albert","ARQ (Santiago); (61); 17-24","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100004&lang=pt" 
"S0717-69962005006100005-chl","Tres preguntas para arquitectos","Palmer, Montserrat","ARQ (Santiago); (61); 25-27","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100005&lang=pt" 
"S0717-69962005006100006-chl","Intervención en feria San Rafael: La Pintana, Chile","Gazitúa, Ricardo","ARQ (Santiago); (61); 28-29","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100006&lang=pt" 
"S0717-69962005006100007-chl","Canal de aguas lluvia: La Pintana, Chile","Ossa, Ignacio","ARQ (Santiago); (61); 30-31","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100007&lang=pt" 
"S0717-69962005006100008-chl","Casa de cobre Nº2: Talca, Chile","Radic, Smiljan","ARQ (Santiago); (61); 32-37","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100008&lang=pt" 
"S0717-69962005006100009-chl","Tour marginal: Santiago, Chile","Carreño, Mario, Holmes, Jonathan, Spichiger, Osvaldo","ARQ (Santiago); (61); 38-39","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100009&lang=pt" 
"S0717-69962005006100010-chl","Casa Martínez Letelier: La Reina, Chile","Vásquez, Claudio","ARQ (Santiago); (61); 40-43","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100010&lang=pt" 
"S0717-69962005006100011-chl","Escenografía y vestuario: Berlín, Alemania","Amos, María Elena","ARQ (Santiago); (61); 44-47","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100011&lang=pt" 
"S0717-69962005006100012-chl","Cuatro casas: Rosario, Chile","Beltramone, Alejandro, Ponzellini, Marcelo, Costa, Mariano, Valenzuela, Marisol","ARQ (Santiago); (61); 48-53","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100012&lang=pt" 
"S0717-69962005006100013-chl","Casa Slice: Porto Alegre, Brasil","Procter, Christopher, Rihl, Fernando","ARQ (Santiago); (61); 54-59","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100013&lang=pt" 
"S0717-69962005006100014-chl","Centro Russo: Talca, Chile","Assadi, Felipe, Pulido, Francisca","ARQ (Santiago); (61); 60-63","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100014&lang=pt" 
"S0717-69962005006100015-chl","Hotel Antumalal: Jorge Elton, Villarrica, Chile","Elton, Federico","ARQ (Santiago); (61); 64-67","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100015&lang=pt" 
"S0717-69962005006100016-chl","Edificio Plaza Pedro Montt: Ñuñoa, Chile","Puga, Cecilia","ARQ (Santiago); (61); 68-73","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100016&lang=pt" 
"S0717-69962005006100017-chl","Yuyanapac: Lima, Perú","Longhi, Luis","ARQ (Santiago); (61); 74-77","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100017&lang=pt" 
"S0717-69962005006100018-chl","Casa Poli: Tomé, Chile","Pezo, Mauricio, von Ellrichshausen, Sofía","ARQ (Santiago); (61); 78-83","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100018&lang=pt" 
"S0717-69962005006100019-chl","Escuela de Arquitectura U.C.: Providencia, Chile","Aravena, Alejandro, Andrade, Lorena","ARQ (Santiago); (61); 84-87","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100019&lang=pt" 
"S0717-69962005006100020-chl","Noticias de la Facultad: Titulación Escuela de Arquitectura U.C.","","ARQ (Santiago); (61); 88-88","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100020&lang=pt" 
"S0717-69962005006100021-chl","Noticias e-mail cartas","","ARQ (Santiago); (61); 92-92","ARQ (Santiago)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962005006100021&lang=pt" 
