"S0034-71671999000100003-scl","Assistência de enfermagem a crianças prematuras: uma revisão da literatura sobre o seguimento","Mello, Débora Falleiros de, Rocha, Semiramis Melani Melo","Revista Brasileira de Enfermagem; 52(1); 14-21","Revista Brasileira de Enfermagem","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71671999000100003&lang=pt" 
"S0034-75901999000100009-scl","O hospital-empresa: do planejamento à conquista do mercado","Lima-Gonçalves, Ernesto, Aché, Carlos Augusto","Revista de Administração de Empresas; 39(1); 84-97","Revista de Administração de Empresas","Inglês, Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901999000100009&lang=pt" 
"S0034-75901999000100010-scl","Sample surveys via electronic mail: a comprehensive perspective","Simsek, Zeki","Revista de Administração de Empresas; 39(1); 77-83","Revista de Administração de Empresas","Inglês, Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901999000100010&lang=pt" 
"S1415-47141999000100050-scl","As províncias da angústia (Roteiro de viagem)","Figueiredo, Luís Claudio","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 50-63","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100050&lang=pt" 
"S1415-47141999000100129-scl","El duelo: que modelización?","Singer, Flora","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 129-140","Revista Latinoamericana de Psicopatologia Fundamental","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100129&lang=pt" 
"S1415-47141999000100090-scl","Repetir a palavra alheia, ou De como refletir sobre esse sintoma na companhia da psicanálise","Palladino, Ruth","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 90-106","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100090&lang=pt" 
"S1415-47141999000100116-scl","Considerações sobre o lugar do corpo na organização perversa","Queiroz, Edilene Freire de","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 116-128","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100116&lang=pt" 
"S1415-47141999000100009-scl","Catástrofe e representação. Notas para uma teoria geral da Psicopatologia Fundamental","Berlinck, Manoel Tosta","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 9-34","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100009&lang=pt" 
"S1415-47141999000100007-scl","Editorial","","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 7-8","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100007&lang=pt" 
"S1415-47141999000100035-scl","A psicopatologia na pós-modernidade. As alquimias no mal-estar da atualidade","Birman, Joel","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 35-49","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100035&lang=pt" 
"S1415-47141999000100064-scl","Psicanálise do sensível. A dimensão corporal da transferência","Fontes, Ivanise","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 64-70","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100064&lang=pt" 
"S1415-47141999000100169-scl","Estudo acompanha o quadro clínico de pacientes com transtorno obsessivo-compulsivo durante quarenta anos","","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 169-177","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100169&lang=pt" 
"S1415-47141999000100158-scl","Automatismo mental e cisão do Eu (Apresentação de pacientes)","Clérambault, Gaëtan Gatian De","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 158-168","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100158&lang=pt" 
"S1415-47141999000100156-scl","Primeira concepção de um automatismo mental gerador de delírio: “Um caso de psicose alucinatória”","Clérambault, Gaëtan Gatian De","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 156-157","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100156&lang=pt" 
"S1415-47141999000100146-scl","Os delírios passionais: erotomania, reivindicação, ciúmes","Clérambault, Gaëtan Gatian De","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 146-155","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100146&lang=pt" 
"S1415-47141999000100107-scl","Afeto e discurso racistas","Peixoto Junior, Carlos Augusto","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 107-115","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100107&lang=pt" 
"S1415-47141999000100141-scl","O “automatismo mental” e a “erotomania”, segundo Clérambault","Pereira, Mario Eduardo Costa","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 141-145","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100141&lang=pt" 
"S1415-47141999000100071-scl","Em busca do sofrimento histérico: a dimensão melancólica da histeria","Leite, Adriana Campos de Cerqueira","Revista Latinoamericana de Psicopatologia Fundamental; 2(1); 71-89","Revista Latinoamericana de Psicopatologia Fundamental","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47141999000100071&lang=pt" 
"S0034-75231999000100002-cub","Biorretroalimentación como método terapéutico: Informe preliminar","Naranjo Hernández, Daisy, García Freyre, Irma, Companioni Acosta, Susana","Revista Cubana de Medicina; 38(1); 7-12","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100002&lang=pt" 
"S0034-75231999000100003-cub","Dengue hemorrágico: Estudio clínico de 200 pacientes","González Cortiñas, Modesto, Vidal González, Durlan, Cepero Cordero, Jesús, Lashley Oliveras, Magdalena Leysis","Revista Cubana de Medicina; 38(1); 13-18","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100003&lang=pt" 
"S0034-75231999000100004-cub","Intal con aminofilina: Una forma de tratamiento profiláctico","Toirac Lamarque, Rafael Ernesto, Sánchez Guillaume, Jorge","Revista Cubana de Medicina; 38(1); 19-23","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100004&lang=pt" 
"S0034-75231999000100005-cub","Marcadores biológicos para el diagnóstico y tratamiento del asma bronquial","Picó Bergantiños, María Victoria, Ruiz González, Marlen, Picó Bergantiños, Thais, García Pérez, Miguel","Revista Cubana de Medicina; 38(1); 24-34","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100005&lang=pt" 
"S0034-75231999000100006-cub","Tratamiento farmacológico del síndrome de Cushing","Díez, Juan José","Revista Cubana de Medicina; 38(1); 35-66","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100006&lang=pt" 
"S0034-75231999000100007-cub","Fallo multiorgánico secundario a sepsis posesplenectomía: Presentación de 1 caso","Remuñán Boue, Carmen, Sánchez Galafet, Caridad, Vázquez Vázquez, Lázaro, Davas Santana, Roberto, Reyes Peñalver, Manuela, Valdés García, María del Carmen","Revista Cubana de Medicina; 38(1); 67-70","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100007&lang=pt" 
"S0034-75231999000100008-cub","Ectasias vasculares del antro gástrico como causa de hemorragia digestiva crónica: Presentación de 1 caso","Paniagua Estévez, Manuel, Piñol Jiménez, Felipe","Revista Cubana de Medicina; 38(1); 71-78","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100008&lang=pt" 
"S0034-75231999000100009-cub","Medicina Interna ¿Qué fuiste, Qué eres, Qué serás?","Espinosa Brito, Alfredo","Revista Cubana de Medicina; 38(1); 79-90","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100009&lang=pt" 
"S0034-75231999000100001-cub","Mala nutrición por defecto: historia, estado actual y perspectivas","","Revista Cubana de Medicina; 38(1); 3-6","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100001&lang=pt" 
"S0034-75231999000100010-cub","","","Revista Cubana de Medicina; 38(1); 91-92","Revista Cubana de Medicina","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75231999000100010&lang=pt" 
"S0004-282X1999000100018-scl","Pineal metastasis as first clinical manifestation of colorectal adenocarcinoma: case report","RAMINA, RICARDO, COELHO NETO, MAURÍCIO, MARIUSHI, WAGNER M., ARRUDA, WALTER O.","Arquivos de Neuro-Psiquiatria; 57(1); 92-95","Arquivos de Neuro-Psiquiatria","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1999000100018&lang=pt" 
"S0034-75311999000100001-cub","Potenciales evocados visuales en recién nacidos a término","Montes Brown, Julio","Revista Cubana de Pediatría; 71(1); 5-12","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100001&lang=pt" 
"S0034-75311999000100002-cub","Absceso cerebral en niños","Goyo-Rivas, José de Jesús, García Castillo, Eudy, Correa, Magdalena","Revista Cubana de Pediatría; 71(1); 13-22","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100002&lang=pt" 
"S0034-75311999000100003-cub","Diarrea persistente: algunos factores de riesgo","Díaz Fernández, Lyliam, Mendoza Sánchez, Mercedes, Izquierdo Estévez, Arnaldo, León García, Edelio","Revista Cubana de Pediatría; 71(1); 23-27","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100003&lang=pt" 
"S0034-75311999000100004-cub","Complicaciones mecánicas del abordaje venoso profundo en una unidad de cuidados intensivos","Martin, Frank Felipe, González Martínez, . Juan Carlos, Domínguez Ulibarri, Rogelio, Shaffhauser Ortega, Elizabeth, Cárdenas Rodríguez, Idalia","Revista Cubana de Pediatría; 71(1); 28-32","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100004&lang=pt" 
"S0034-75311999000100005-cub","Sepsis relacionada con cateterismo Centrovenoso percutáneo","Martin, Frank Felipe, González Martínez, Juan Carlos, Domínguez Ulibarri, Rogelio, Shaffhauser Ortega, Elizabeth, Cárdenas Rodríguez, Idalia","Revista Cubana de Pediatría; 71(1); 33-38","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100005&lang=pt" 
"S0034-75311999000100006-cub","Principales factores de riesgo psicológicos y sociales en el adolescente","Herrera Santi, Patricia","Revista Cubana de Pediatría; 71(1); 39-42","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100006&lang=pt" 
"S0034-75311999000100007-cub","Síndrome de Down: A propósito de 2 familias portadoras de translocación 14;21","Viñas Portilla, Carlos I., Vega Conejo, Viviana, Zaldívar Vaillant, Tatiana, Rodríguez Guas, Haydeé, Lantigua Cruz, Aracely","Revista Cubana de Pediatría; 71(1); 43-48","Revista Cubana de Pediatría","Espanhol","1999","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75311999000100007&lang=pt" 
"S1020-49891999000300002-spa","Prevalencia de las infecciones por virus de las hepatitis B, C, D y E en Bolivia","León, Pilar, Venegas, Evaristo, Bengoechea, Loreto, Rojas, Ernesto, López, José A, Elola, Consuelo, Echevarría, José M","Revista Panamericana de Salud Pública; 5(3); 137-143","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300002&lang=pt" 
"S1020-49891999000300004-spa","Susceptibilidad a antimicrobianos en aislamientos de Streptococcus pneumoniae invasor en Colombia","Leal, Aura Lucía, Elizabeth, Castañeda","Revista Panamericana de Salud Pública; 5(3); 157-163","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300004&lang=pt" 
"S1020-49891999000300010-spa","El enriquecimiento de harinas en Venezuela","","Revista Panamericana de Salud Pública; 5(3); 175-176","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300010&lang=pt" 
"S1020-49891999000300009-spa","El origen fetal de la diabetes mellitus tipo 2","","Revista Panamericana de Salud Pública; 5(3); 174-175","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300009&lang=pt" 
"S1020-49891999000300013-spa","Políticas sobre medicamentos","","Revista Panamericana de Salud Pública; 5(3); 178-179","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300013&lang=pt" 
"S1020-49891999000300012-spa","La anticoncepción de urgencia","","Revista Panamericana de Salud Pública; 5(3); 176-177","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300012&lang=pt" 
"S1020-49891999000300011-spa","Se extiende el nuevo modelo &quot;hospitalista&quot; en los Estados Unidos","","Revista Panamericana de Salud Pública; 5(3); 176-176","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300011&lang=pt" 
"S1020-49891999000300006-spa","El peligro de Staphylococcus aureus resistente a la vancomicina","","Revista Panamericana de Salud Pública; 5(3); 172-172","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300006&lang=pt" 
"S1020-49891999000300007-spa","Posición de la OMS sobre las vacunas antirrotavirus","","Revista Panamericana de Salud Pública; 5(3); 172-173","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300007&lang=pt" 
"S1020-49891999000300008-spa","Tratamiento de bajo costo frena la transmisión vertical de VIH","","Revista Panamericana de Salud Pública; 5(3); 173-174","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300008&lang=pt" 
"S1020-49891999000300017-spa","Ampliación de las indicaciones","","Revista Panamericana de Salud Pública; 5(3); 189-189","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300017&lang=pt" 
"S1020-49891999000300018-spa","Decisiones diversas","","Revista Panamericana de Salud Pública; 5(3); 189-190","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300018&lang=pt" 
"S1020-49891999000300019-spa","Enmiendas a la rotulación","","Revista Panamericana de Salud Pública; 5(3); 190-191","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300019&lang=pt" 
"S1020-49891999000300022-spa","Introducción de la vacuna conjugada contra Hib en Chile y Uruguay","Landaverde, Mauricio, Di Fabio, José Luis, Ruocco, Gloria, Leal, Irene, Quadros, Ciro de","Revista Panamericana de Salud Pública; 5(3); 200-206","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300022&lang=pt" 
"S1020-49891999000300020-spa","La comunicación para la salud como disciplina en las universidades estadounidenses","Alcalay, Rina","Revista Panamericana de Salud Pública; 5(3); 192-196","Revista Panamericana de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891999000300020&lang=pt" 
"S0036-36341999000200001-spa","Ciencias sociales y SIDA","Bronfman, Mario","Salud Pública de México; 41(2); 83-84","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200001&lang=pt" 
"S0036-36341999000200009-spa","Estadísticas de mortalidad relacionada con la salud reproductiva. México, 1997","","Salud Pública de México; 41(2); 138-146","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200009&lang=pt" 
"S0036-36341999000200008-spa","Adición de vitaminas y minerales a harinas de maíz y de trigo en México","Rosado, Jorge L., Camacho-Solís, Rafael, Bourges, Héctor","Salud Pública de México; 41(2); 130-137","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200008&lang=pt" 
"S0036-36341999000200006-spa","Función adrenal y metabolismo lipídico en niños asmáticos tratados con budesonida","Paoli-de Valeri, Mariela, Zerpa-de Miliani, Yajaira, Valeri-Dávila, Ezio G., Bellabarba, Gabriela","Salud Pública de México; 41(2); 119-123","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200006&lang=pt" 
"S0036-36341999000200007-spa","Las mujeres y el manejo de un síntoma: de la valoración a la selección","Cuesta-Benjumea, Carmen de la","Salud Pública de México; 41(2); 124-129","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200007&lang=pt" 
"S0036-36341999000200004-spa","Condiciones de trabajo, fatiga laboral y bajo peso al nacer en vendedoras ambulantes","Hernández-Peña, Patricia, Luz Kageyama, María de la, Coria, Irma, Hernández, Bernardo, Harlow, Sioban","Salud Pública de México; 41(2); 101-109","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200004&lang=pt" 
"S0036-36341999000200005-spa","Evaluación del estado de salud con la Encuesta SF-36: resultados preliminares en México","Zúniga, Miguel A., Carrillo-Jiménez, Genny T., Fos, Peter J., Gandek, Barbara, Medina-Moreno, Manuel R.","Salud Pública de México; 41(2); 110-118","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200005&lang=pt" 
"S0036-36341999000200002-spa","Uso del condón en hombres con parejas no estables en la Ciudad de México","Nieto-Andrade, Benjamín, Izazola-Licea, José Antonio","Salud Pública de México; 41(2); 85-94","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200002&lang=pt" 
"S0036-36341999000200003-spa","Características de comportamiento sexual en hombres de la Ciudad de México","Hernández-Girón, Carlos, Cruz-Valdez, Aurelio, Quiterio-Trenado, Manuel, Peruga, Armando, Hernández-Avila, Mauricio","Salud Pública de México; 41(2); 95-100","Salud Pública de México","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341999000200003&lang=pt" 
"S1135-57271999000200002-spa","Efectos de la contaminación atmosférica sobre la salud: una introducción","Ballester Díez, Ferran, Tenías, José María, Pérez-Hoyos, Santiago","Revista Española de Salud Pública; 73(2); 109-121","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200002&lang=pt" 
"S1135-57271999000200003-spa","Contaminantes atmosféricos y su vigilancia","Aránguez, Emiliano, Ordóñez, José María, Serrano, Javier, Aragonés, Nuria, Fernández-Patier, Rosalía, Gandarillas, Ana, Galán, Iñaki","Revista Española de Salud Pública; 73(2); 123-132","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200003&lang=pt" 
"S1135-57271999000200005-spa","Revisión de los trabajos originales que analizan el impacto de la contaminación atmosférica sobre la mortalidad, 1994-1998","Tenías Burillo, José Mª, Ballester Díez, Ferran, Medina, Sylvia, Daponte Codina, Antonio","Revista Española de Salud Pública; 73(2); 145-164","Revista Española de Salud Pública","Espanhol","1999","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271999000200005&lang=pt" 
