"S0045-91782004000200009-cub","Cuadernos publicados","","Cuadernos de Historia de la Salud Pública; (96); -","Cuadernos de Historia de la Salud Pública","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0045-91782004000200009&lang=pt" 
"S1561-29532004000300005-cub","Abordajes transesfenoidales: primera opción para lesiones de región selar con criterio quirúrgico","López Arbolay, Omar, González González, Justo L., Valdés Lorenzo, Nedel, Morales Sabina, Osmany","Revista Cubana de Endocrinología; 15(3); -","Revista Cubana de Endocrinología","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532004000300005&lang=pt" 
"S1561-29532004000300006-cub","Tratamiento del bocio tóxico difuso con 131I en dosis de 80 µCi/g de tejido tiroideo","Ochoa Torres, Francisco, Knight Bermúdez, Hugh Gregorio, Alavez Martín, Ernesto","Revista Cubana de Endocrinología; 15(3); -","Revista Cubana de Endocrinología","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532004000300006&lang=pt" 
"S1561-29532004000300007-cub","Hipoglucemia facticia inducida por insulina en un paciente diabético tipo 1","Espinosa Reyes, Tania, Fernández Teruel, Tamara, Pérez Gesen, Cecilia, Montesinos Estévez, Teresa, Díaz Borroto, Abel, Carvajal Martínez, Francisco","Revista Cubana de Endocrinología; 15(3); -","Revista Cubana de Endocrinología","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532004000300007&lang=pt" 
"S1561-29532004000300008-cub","La obesidad y sus consecuencias clinicometabólicas","Rodríguez Scull, Lidia Esther","Revista Cubana de Endocrinología; 15(3); -","Revista Cubana de Endocrinología","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532004000300008&lang=pt" 
"S0102-76382004000400001-scl","Palavras do Prof. Dr. Domingo M. Braile","Braile, Domingo","Brazilian Journal of Cardiovascular Surgery; 19(4); I-II","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400001&lang=pt" 
"S0102-76382004000400019-scl","Cartas ao Editor","","Brazilian Journal of Cardiovascular Surgery; 19(4); 421-423","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400019&lang=pt" 
"S0102-76382004000400018-scl","Caso 8/2004","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Chigutti, Miriam Yukiko, Souza, Antônio Soares de","Brazilian Journal of Cardiovascular Surgery; 19(4); 419-420","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400018&lang=pt" 
"S0102-76382004000400017-scl","Caso 7/2004","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Hassem Sobrinho, Sírio, De Marchi, Carlos Henrique","Brazilian Journal of Cardiovascular Surgery; 19(4); 417-418","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400017&lang=pt" 
"S0102-76382004000400003-scl","Avaliação das alterações morfológicas cardíacas secundárias ao enfisema pulmonar: estudo experimental em ratos","Monteiro, Rosangela, Jatene, Fabio Biscegli, Pazetti, Rogério, Correia, Aristides Tadeu, Manoel, Luiza Antônia, Bernardo, Wanderley Marques, Rivero, Dolores Helena Rodrigues Ferreira, Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 19(4); 341-347","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400003&lang=pt" 
"S0102-76382004000400004-scl","Importância da troponina-I cardíaca nos portadores de obstrução no tronco da artéria coronária esquerda sem evento cardíaco prévio","Braile, Domingo M., Leal, João Carlos F., Braile, Valéria, Avanci, Luis Ernesto, Abelaira Filho, Achilles, Godoy, Moacir F.","Brazilian Journal of Cardiovascular Surgery; 19(4); 348-352","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400004&lang=pt" 
"S0102-76382004000400005-scl","Reconstrução fisiológica do ventrículo esquerdo: o conceito de máxima redução ventricular e mínima resposta inflamatória","Gomes, Walter J., Jaramillo, Jaime I., Asanuma, Fernando, Alves, Francisco A.","Brazilian Journal of Cardiovascular Surgery; 19(4); 353-357","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400005&lang=pt" 
"S0102-76382004000400006-scl","Resultado da substituição aórtica por ampliação anelar anterior e posterior é comparável a do anel normal","Sant&#039;Anna, João Ricardo M., De Bacco, Felipe W., Sant&#039;Anna, Roberto T., Kalil, Renato A.K., Prates, Paulo R., Nesralla, Ivo A.","Brazilian Journal of Cardiovascular Surgery; 19(4); 358-364","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400006&lang=pt" 
"S0102-76382004000400007-scl","Revascularização cirúrgica do miocárdio com enxerto composto de artérias torácica interna esquerda e radial: comparação do fluxo sangüíneo para artéria coronária esquerda com a técnica convencional","Castro Neto, Josué V., Chaccur, Paulo, Carvalho, Alexandre R. de, Staico, Rodolfo, Albertal, Mariano, Farran, Jorge, Moreira, Luiz Felipe P., Lisboa, Luiz Augusto, Oliveira, Sérgio A., Paulista, Paulo P.","Brazilian Journal of Cardiovascular Surgery; 19(4); 365-371","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400007&lang=pt" 
"S0102-76382004000400008-scl","Relação anatômica entre a porção posterior do ânulo mitral e as artérias coronárias: implicações no tratamento cirúrgico","Pessa, Clodualdo J. N., Gomes, Walter J., Catani, Roberto, Prates, José Carlos, Buffolo, Enio","Brazilian Journal of Cardiovascular Surgery; 19(4); 372-377","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400008&lang=pt" 
"S0102-76382004000400009-scl","Doença da discinesia miocárdica de estresse","Gomes, Otoni Moreira, Gomes, Eros Silva, Faraj, Marcílio","Brazilian Journal of Cardiovascular Surgery; 19(4); 378-385","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400009&lang=pt" 
"S0102-76382004000400016-scl","Aneurisma toracoabdominal roto: modificação do circuito de perfusão visceral","Rocha, Eduardo Faccini, Guillaumon, Ana Terezinha, Antunes, Nilson, Vieira, Reinaldo Wilson","Brazilian Journal of Cardiovascular Surgery; 19(4); 413-416","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400016&lang=pt" 
"S0102-76382004000400015-scl","Aneurisma do arco aórtico com fístula aorto-pulmonar: tratamento cirúrgico com sucesso","Sobral, Marcelo Luiz Peixoto, Santos, Luis Alberto Saraiva, Santos, Gilmar Geraldo dos, Stolf, Noedir Antonio Groppo","Brazilian Journal of Cardiovascular Surgery; 19(4); 409-412","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400015&lang=pt" 
"S0102-76382004000400014-scl","Correção da origem anômala de artéria coronária esquerda com insuficiência mitral e hemólise mecânica","Caliani, José Alberto, Machado, Alessandra Amorim, Marinho, José Augusto Toledo, Simões, Luiz Carlos, Barbosa, Odilon Nogueira","Brazilian Journal of Cardiovascular Surgery; 19(4); 405-408","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400014&lang=pt" 
"S0102-76382004000400013-scl","Correção de ectopia cordis e onfalocele em recém-nascido: relato de caso operado com sucesso","Jatene, Marcelo Biscegli, Anbar, Ramez, Oliveira, Patrícia Marques de, Abellan, Deipara Monteiro","Brazilian Journal of Cardiovascular Surgery; 19(4); 402-404","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400013&lang=pt" 
"S0102-76382004000400010-scl","Infarto agudo do miocárdio e dissecção aguda de aorta: um importante diagnóstico diferencial","Martin, José Fernando Vilela, Andrade, Letícia Goto, Loureiro, Afonso Augusto Carvalho, Godoy, Moacir Fernandes de, Braile, Domingo Marcolino","Brazilian Journal of Cardiovascular Surgery; 19(4); 386-390","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400010&lang=pt" 
"S0102-76382004000400012-scl","Uso do pericárdio autólogo para reforço da aortorrafia no tratamento cirúrgico da valva aórtica","Guedes, Marco Antonio Vieira, Pomerantzeff, Pablo Maria Alberto, Brandão, Carlos Manuel de Almeida, Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 19(4); 399-401","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382004000400012&lang=pt" 
"S1517-83822004000300019-scl","","","Brazilian Journal of Microbiology; 35(4); -","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300019&lang=pt" 
"S1517-83822004000300011-scl","Scanning electron microscopy of conidia of Trichoderma stromaticum, a biocontrol agent of witches&#039; broom disease of cocoa","Melo, Itamar Soares de, Faull, Jane L.","Brazilian Journal of Microbiology; 35(4); 330-332","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300011&lang=pt" 
"S1517-83822004000300012-scl","Thiocyanate degradation by pure and mixed cultures of microorganisms","Souza-Fagundes, Elaine M., Rosa, Luiz H., Gomes, Newton C.M., Santos, Mércia H., Pimentel, Patricia F.","Brazilian Journal of Microbiology; 35(4); 333-336","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300012&lang=pt" 
"S1517-83822004000300014-scl","Microorganisms as tools in modern chemistry: the biotransformation of 3-indolylacetonitrile and tryptamine by fungi","Boaventura, Maria Amélia D., Lopes, Rosiane F.A.P., Takahashi, Jacqueline A.","Brazilian Journal of Microbiology; 35(4); 345-347","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300014&lang=pt" 
"S1517-83822004000300018-scl","Antibiotic susceptibility of Moraxella bovis recovered from outbreaks of Infectious Bovine Keratoconjunctivitis in Argentina, Brazil and Uruguay between 1974 and 2001","Conceição, Fabricio Rochedo, Bertoncelli, Diane Maria, Storch, Otávio Brod, Paolicchi, Fernando, Cobo, Ana Lia, Gil-Turnes, Carlos","Brazilian Journal of Microbiology; 35(4); 364-366","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300018&lang=pt" 
"S1517-83822004000300001-scl","Composition and antimicrobial activity of essential oils from aromatic plants used in Brazil","Sartoratto, Adilson, Machado, Ana Lúcia M., Delarmelina, Camila, Figueira, Glyn Mara, Duarte, Marta Cristina T., Rehder, Vera Lúcia G.","Brazilian Journal of Microbiology; 35(4); 275-280","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300001&lang=pt" 
"S1517-83822004000300002-scl","Assessment of cowpea rhizobium diversity in Cerrado areas of northeastern Brazil","Zilli, Jerri Édson, Valisheski, Romano Roberto, Freire Filho, Francisco Rodrigues, Neves, Maria Cristina Prata, Rumjanek, Norma Gouvêa","Brazilian Journal of Microbiology; 35(4); 281-287","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300002&lang=pt" 
"S1517-83822004000300007-scl","Screening for antimicrobial activity among bacteria isolated from the Amazon Basin","Motta, Amanda S., Cladera-Olivera, Florencia, Brandelli, Adriano","Brazilian Journal of Microbiology; 35(4); 307-310","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300007&lang=pt" 
"S1517-83822004000300009-scl","Antimycobacterial activity of the antiinflammatory agent diclofenac sodium, and its synergism with streptomycin","Dutta, Noton K., Dastidar, Sujata G., Kumar, Asok, Mazumdar, Kaushiki, Ray, Raja, Chakrabarty, Atindra N.","Brazilian Journal of Microbiology; 35(4); 316-323","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300009&lang=pt" 
"S1517-83822004000300013-scl","Influence of initial L-asparagine and glycerol concentrations on the batch growth kinetics of Mycobacterium bovis BCG","Leal, Maria Betania Batista, Baruque-Ramos, Júlia, Hiss, Haroldo, Paz, Marcelo Fossa da, Sakai, Maria Cristina, Vassoler, Umbelina Macedo, Arauz, Luciana Juncioni de, Raw, Isaías","Brazilian Journal of Microbiology; 35(4); 337-344","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300013&lang=pt" 
"S1517-83822004000300015-scl","Human respiratory syncytial virus detection in children admitted at a community hospital in Botucatu, SP, Brazil","Bosso, Patrícia Alves Ramos, Candeias, João Manuel Grisi, Paduan, Karina dos Santos, Ricchetti, Sandra Mara Queiroz, Miranda, Antero Frederico Macedo de, Rugolo, Lígia Maria Suppo de Souza, Durigon, Edison Luiz, Ventura, Armando Morais","Brazilian Journal of Microbiology; 35(4); 348-351","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300015&lang=pt" 
"S1517-83822004000300016-scl","Identification and molecular characterization of the infectious bursal disease virus (IBDV) from an outbreak in a broiler flock in midwestern Brazil","Paula, Márcia Beatriz Cardoso de, Yokosawa, Jonny, Coutinho, Márcio Danilo Botrel, Silva, Paulo Lourenço, Ferraz, Rogério Avelar, Oliveira, Thelma Fátima Mattos, Queiróz, Divina Aparecida Oliveira","Brazilian Journal of Microbiology; 35(4); 352-358","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300016&lang=pt" 
"S1517-83822004000300017-scl","Assessment of the risks of rats (Rattus norvegicus) and opossums (Didelphis albiventris) in different poultry-rearing areas in Argentina","Villafañe, Isabel E. Gómez, Miñarro, Fernando, Ribicich, Mabel, Rossetti, Carlos A., Rossotti, Daniel, Busch, María","Brazilian Journal of Microbiology; 35(4); 359-363","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300017&lang=pt" 
"S1517-83822004000300008-scl","Antimutagenic action of Lentinula edodes and Agaricus blazei on Aspergillus nidulans conidia","Souza-Paccola, Edneia A., Bomfeti, Cleide A., Fávaro, Léia C.L., Fonseca, Inês C.B., Paccola-Meirelles, Luzia D.","Brazilian Journal of Microbiology; 35(4); 311-315","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300008&lang=pt" 
"S1517-83822004000300010-scl","Model of experimental infection in healthy and immunosuppressed swiss albino mice (Mus musculus) using Candida albicans strains with different patterns of enzymatic activity","Chaves, Guilherme M., Cavalcanti, Maria Auxiliadora de Q., Carneiro-Leão, Ana Maria dos A., Lopes, Silvia L.","Brazilian Journal of Microbiology; 35(4); 324-329","Brazilian Journal of Microbiology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822004000300010&lang=pt" 
"S0100-69162004000300004-scl","Comportamento aerodinâmico e efeito de enrijecimento externo em silos cilíndricos sob a ação do vento","Andrade Júnior, Luciano J. de, Calil Júnior, Carlito","Engenharia Agrícola; 24(3); 512-526","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300004&lang=pt" 
"S0100-69162004000300009-scl","Comportamento da alface tipo americana sob diferentes tensões da água no solo, em ambiente protegido","Santos, Silvânio R. dos, Pereira, Geraldo M.","Engenharia Agrícola; 24(3); 569-577","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300009&lang=pt" 
"S0100-69162004000300011-scl","Variação de vazão de gotejadores de fluxo normal enterrados na irrigação de café","Faria, Luis F., Coelho, Rubens D., Resende, Ronaldo S.","Engenharia Agrícola; 24(3); 589-602","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300011&lang=pt" 
"S0100-69162004000300018-scl","Efeito de níveis de água, coberturas do solo e condições ambientais na temperatura do solo e no cultivo de morangueiro em ambiente protegido e a céu aberto","Pires, Regina C. de M., Folegatti, Marcos V., Pedro Júnior, Mário J., Sakai, Emílio, Passos, Francisco A., Arruda, Flávio B., Calheiros, Rinaldo de O.","Engenharia Agrícola; 24(3); 663-674","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300018&lang=pt" 
"S0100-69162004000300022-scl","Análise dos ciclos de tensões em colhedoras de forragens","Borges, Pedro H. M., Niiyama, Orlando K., Braga Júnior, Roberto A., Volpato, Carlos E. S., Ravelo, Giovanni F., Santos, Luciano M. dos","Engenharia Agrícola; 24(3); 704-711","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300022&lang=pt" 
"S0100-69162004000300003-scl","Eficiência da estabilização do solo e qualidade de tijolos prensados de terra crua tratada com aditivos químicos, avaliadas pela combinação de testes destrutivos e não-destrutivos","Ferreira, Régis de C., Freire, Wesley J.","Engenharia Agrícola; 24(3); 501-511","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300003&lang=pt" 
"S0100-69162004000300007-scl","Manejo de água em arroz de terras altas no sitema de plantio direto, usando o tanque classe A","Rodrigues, Ricardo A. F., Soratto, Rogério P., Arf, Orivaldo","Engenharia Agrícola; 24(3); 546-556","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300007&lang=pt" 
"S0100-69162004000300008-scl","Movimento de nitrato proveniente de água residuária em colunas de solos","Gomes, Eliane R. S., Sampaio, Silvio C., Corrêa, Marcus M., Vilas Boas, Márcio A., Alves, Luis F. A., Sobrinho, Teodorico A.","Engenharia Agrícola; 24(3); 557-568","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300008&lang=pt" 
"S0100-69162004000300015-scl","Avaliação de parâmetros hidráulicos e manejo da irrigação por microaspersão em área de assentamento","Santiago, Fábio S., Montenegro, Abelardo A. A., Montenegro, Suzana M. G. L.","Engenharia Agrícola; 24(3); 632-643","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300015&lang=pt" 
"S0100-69162004000300017-scl","Comportamento de atributos físicos de um Latossolo Amarelo sob agroecossistemas do Amazonas","Souza, Zigomar M., Leite, José A., Beutler, Amauri N.","Engenharia Agrícola; 24(3); 654-662","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300017&lang=pt" 
"S0100-69162004000300031-scl","Produtividade de soja em semeadura direta influenciada por profundidade do sulcador de adubo e doses de resíduo em sistema irrigado e não irrigado","Herzog, Ricardo L. da S., Levien, Renato, Trein, Carlos R.","Engenharia Agrícola; 24(3); 771-780","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300031&lang=pt" 
"S0100-69162004000300035-scl","Balanço de massa de reatores anaeróbicos de fluxo ascendente com manta de lodo (UASB) tratando águas residuárias de suinocultura","Oliveira, Roberto A. de, Foresti, Eugênio","Engenharia Agrícola; 24(3); 807-820","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300035&lang=pt" 
"S0100-69162004000300016-scl","Crescimento inicial de duas cultivares de cafeeiro adensado influenciado por níveis de irrigação localizada","Santana, Márcio S., Oliveira, Carlos A. da S., Quadros, Michael","Engenharia Agrícola; 24(3); 644-653","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300016&lang=pt" 
"S0100-69162004000300012-scl","Modelos para estimativa do subfator cobertura-manejo (CiII) relativo à erosão entressulcos","Martins Filho, Marcílio V., Engler, Marcela P. C., Izidorio, Ricardo, Cotrin, Flávio B., Serra, Eugênia A., Amaral, Nailton S., Souza, Zigomar M.","Engenharia Agrícola; 24(3); 603-611","Engenharia Agrícola","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162004000300012&lang=pt" 
