"S0185-33252010000200001-mex","Psicosis única en la actualidad","de la Portilla-Geada, Néstor","Salud mental; 33(2); 107-109","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000200001&lang=pt" 
"S1684-18242010000200013-cub","Problemas bioéticos que se desprenden en la atención a las personas viviendo con VIH/sida","Martínez Bernal, Ida, Rimada Álvarez, Yahcel T, Vera Santos, Carmen","Revista Médica Electrónica; 32(2); -","Revista Médica Electrónica","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242010000200013&lang=pt" 
"S1684-18242010000200015-cub","Apuntes históricos de la cirugía en el trauma","Castillo Lamas, Libardo, Cabrera Reyes, Javier","Revista Médica Electrónica; 32(2); -","Revista Médica Electrónica","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242010000200015&lang=pt" 
"S1684-18242010000200001-cub","Introducción del hiperentorno de Virología Médica en el programa de la asignatura Agentes Biológicos","Sosa Díaz, Regina Yamilet, Fernández Rodríguez, Caridad Julia, Hechevarría Morales, Yeinier, Gómez Pérez, Javier, Naranjo Rodríguez, Sandra, Guevara Pérez, Emma","Revista Médica Electrónica; 32(2); -","Revista Médica Electrónica","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242010000200001&lang=pt" 
"S1684-18242010000200002-cub","Interferencias oclusales y su relación con las maloclusiones funcionales en niños con dentición mixta","Quintana Espinosa, María Teresa, Martínez Brito, Isabel","Revista Médica Electrónica; 32(2); -","Revista Médica Electrónica","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242010000200002&lang=pt" 
"S1684-18242010000200004-cub","Comportamiento de la violencia intrafamiliar en asistentes a consulta de psicología","Díaz López, Ramona, Arencibia Márquez, Francys","Revista Médica Electrónica; 32(2); -","Revista Médica Electrónica","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1684-18242010000200004&lang=pt" 
"S1018-130X2010000200002-per","Correlación entre la proteinuria de 24 horas y el índice proteinuria/creatinina en alícuotas de orina: Valor y limitaciones","León, Cristian, Palacios, Aída, Cieza, Michael, Huapaya, Julio, Cieza, Javier","Revista Medica Herediana; 21(2); 59-64","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200002&lang=pt" 
"S1018-130X2010000200003-per","Calidad de sueño en pobladores de una comunidad andina a 3200 msnm en Perú: Ancash-Perú","Calderón, Renzo, Quiroz, Andrea, Rosales, Edmundo, Rey de Castro, Jorge","Revista Medica Herediana; 21(2); 65-69","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200003&lang=pt" 
"S1018-130X2010000200004-per","Características clínicas y evolución de los pacientes con intoxicación por metanol atendidos en un hospital general.: Clinical characteristics and outcome of patients with methanol poisoning treated in a general hospital","Oscanoa, Patricia E, Sierra, Luis M, Miyahira, Juan","Revista Medica Herediana; 21(2); 70-76","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200004&lang=pt" 
"S1018-130X2010000200005-per","Alteraciones espirométricas en pacientes con secuela de tuberculosis pulmonar","Llanos-Tejada, Félix","Revista Medica Herediana; 21(2); 77-83","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200005&lang=pt" 
"S1018-130X2010000200006-per","Colpopexia anterior con uretrosuspensión con monoprótesis sintética en el tratamiento simultáneo del cistocele y la incontinencia urinaria","Grande, José, Delgado-Chuecas, David","Revista Medica Herediana; 21(2); 84-90","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200006&lang=pt" 
"S1018-130X2010000200007-per","Frecuencia de roncopatía en mujeres durante el tercer trimestre del embarazo, en un hospital general","Figari, Renzo, Nishio, Angie, Saona, Pedro, Vizcarra, Darwin","Revista Medica Herediana; 21(2); 91-96","Revista Medica Herediana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200007&lang=pt" 
"S1130-14732010000200006-esp","Quiste óseo aneurismático temporal en una niña de 8 años: descripción de un caso","Pedrosa, R., Tizziani, M., Raimúndez, R., Vizcaíno, J.R., Ribeiro, I.","Neurocirugía; 21(2); 132-137","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200006&lang=pt" 
"S1130-14732010000200011-esp","","","Neurocirugía; 21(2); 180-194","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200011&lang=pt" 
"S1130-14732010000200005-esp","Absceso cerebral por Scedosporium apiospermum: Presentación de un caso con revisión de la literatura","Gelabert-González, M., Llovo-Taboada, J., Reyes-Santías, R., Arcos-Algaba, A., Serramito-García, R., Peñalver-Barral, M.D., García-Allut, A.","Neurocirugía; 21(2); 125-131","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200005&lang=pt" 
"S1130-14732010000200007-esp","Malformación cavernosa de la región pineal: Caso clínico y revisión de la literatura","Chamadoira, C., Cerejo, A., Vilarinho, A., Castro, L., Vaz, R.","Neurocirugía; 21(2); 138-145","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200007&lang=pt" 
"S1130-14732010000200001-esp","Early mortality in spontaneous supratentorial intracerebral haemorrhage","Samprón, N., Mendia, A., Azkarate, B., Alberdi, F., Arrazola, M., Urculo, E.","Neurocirugía; 21(2); 93-98","Neurocirugía","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200001&lang=pt" 
"S1130-14732010000200002-esp","Complicaciones intraoperatorias del mapeo corticosubcortical","Teixidor, P., García, R., Alamar, M., González, M., Llasera, R., Durá, M.J., Muñoz, J., Florensa, R.","Neurocirugía; 21(2); 99-107","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200002&lang=pt" 
"S1130-14732010000200004-esp","Utilización de hueso craneal particulado de calota para prevención de defectos óseos en la cirugía de las craneosinostosis","Solís, I., Miragall, L., Bordes, V., Pérez-Herrezuelo, G., Darder, J.G., Pascual, J.V., Guijarro, R., Villar, R., Iglesias, M.E., Puche, M., Marqués, M.","Neurocirugía; 21(2); 118-124","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200004&lang=pt" 
"S1130-14732010000200010-esp","","","Neurocirugía; 21(2); 164-164","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200010&lang=pt" 
"S1130-14732010000200009-esp","","","Neurocirugía; 21(2); 158-162","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200009&lang=pt" 
"S0120-56332010000200004-col","Síndrome de QT prolongado congénito y embarazo: reporte de dos casos","Aristizábal, Julián M, Duque R, Mauricio, Marín V, Jorge E, Velásquez V, Jorge E, Medina D, Eduardo, González R, Edgardo, Duque G, Laura, Uribe A, William","Revista Colombiana de Cardiología; 17(2); 56-60","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200004&lang=pt" 
"S0120-56332010000200005-col","Persistencia de la vena cava superior izquierda: Diagnóstico e importancia prenatal","Jaramillo, Juan F, Estrada Perea, Mercy H, Muriel, Yina Y","Revista Colombiana de Cardiología; 17(2); 61-74","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200005&lang=pt" 
"S0120-56332010000200006-col","Accidente cerebrovascular isquémico asociado con ablación por radiofrecuencia de reentrada nodal","Díaz Martínez, Juan C, Durán Rebolledo, Carlos E, Perafán Bautista, Pablo, Pava Molano, Luis F","Revista Colombiana de Cardiología; 17(2); 75-78","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200006&lang=pt" 
"S0120-56332010000200007-col","Diagnóstico matemático de ecocardiografías pediátricas con medidas de dimensión fractal evaluadas con armonía matemática intrínseca","Rodríguez-Velásquez, Javier O, Prieto, Signed E, Ortiz, Liliana, Ronderos, Miguel, Correa, Catalina","Revista Colombiana de Cardiología; 17(2); 79-86","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200007&lang=pt" 
"S0120-56332010000200001-col","El cuidado intensivo cardiovascular pediátrico en Colombia","Cassalett B, Gabriel","Revista Colombiana de Cardiología; 17(2); 39-40","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200001&lang=pt" 
"S0120-56332010000200002-col","Confiabilidad del cuestionario de salud sf-36 en pacientes post-infarto agudo del miocardio procedentes de Cartagena de Indias, Colombia","Romero Massa, Elizabeth","Revista Colombiana de Cardiología; 17(2); 41-46","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200002&lang=pt" 
"S0120-56332010000200003-col","Efectos biológicos de los stents medicados en la circulación coronaria","Echeverri, Darío","Revista Colombiana de Cardiología; 17(2); 47-55","Revista Colombiana de Cardiología","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332010000200003&lang=pt" 
"S1130-14732010000200008-esp","El desarrollo del proceso de &quot;Bolonia&quot; y el Grado de Medicina: Situación actual y expectativas para su implantación definitiva","Lobato, R.D., Lagares, A., Alén, J.F., Alday, R.","Neurocirugía; 21(2); 146-156","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200008&lang=pt" 
"S1130-14732010000200003-esp","Regresión espontánea de hernias discales intervertebrales: A propósito de una serie de 37 casos","Martínez-Quiñones, J.V., Aso-Escario, J., Consolini, F., Arregui-Calvo, R.","Neurocirugía; 21(2); 108-117","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000200003&lang=pt" 
"S0718-16202010000100001-chl","An assessment of volume-ratio functions for Eucalyptus globulus and E. nitens in Chile","Gilabert, Horacio, Paci, Carlos","Ciencia e investigación agraria; 37(1); 5-15","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100001&lang=pt" 
"S0718-16202010000100002-chl","Preference for oils with different types of genetic modifcations in Temuco, Araucanía Region, Chile","Schnettler, Berta, González, Abel, Avila, Richard, Miranda, Horacio, Sepúlveda, José, Denegri, Marianela","Ciencia e investigación agraria; 37(1); 17-28","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100002&lang=pt" 
"S0718-16202010000100003-chl","Diversity and singularity of the avifauna in the austral peat bogs of the Cape Horn Biosphere Reserve, Chile","Ibarra, José Tomás, Anderson, Christopher B, Altamirano, Tomás A, Rozzi, Ricardo, Bonacic, Cristián","Ciencia e investigación agraria; 37(1); 29-43","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100003&lang=pt" 
"S0718-16202010000100004-chl","Cattle manure and N-urea in radish crop (Raphanus sativus)","Mendoza Cortez, Juan W, Cecílio Filho, Arthur B, Coutinho, Edson L, Alves, Anarlete","Ciencia e investigación agraria; 37(1); 45-53","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100004&lang=pt" 
"S0718-16202010000100005-chl","Double purpose wheat: correlation analysis of forage yield components","Morant, Alicia, Merchán, Héctor, Lutz, Eugenio","Ciencia e investigación agraria; 37(1); 55-61","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100005&lang=pt" 
"S0718-16202010000100006-chl","Description of space-time variability of the potential productivity of Acacia caven espinales based on MODIS images and the Enhanced Vegetation Index (EVI)","Gerstmann, Catalina, Miranda, Marcelo, Condal, Alfonso","Ciencia e investigación agraria; 37(1); 63-73","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100006&lang=pt" 
"S0718-16202010000100007-chl","The antifungal effect of six commercial extracts of Chilean propolis on Candida spp","Herrera, Christian L, Alvear, Marysol, Barrientos, Leticia, Montenegro, Gloria, Salazar, Luis A","Ciencia e investigación agraria; 37(1); 75-84","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100007&lang=pt" 
"S0718-16202010000100008-chl","Texture of Chanco cheese: Projection of a sensory map based on multivariate analysis","Leiva, Javier, Figueroa, Heriberto","Ciencia e investigación agraria; 37(1); 85-91","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100008&lang=pt" 
"S0718-16202010000100009-chl","Estimating the bioenergy potential of Pinus radiata plantations in Chile","Acuña, Eduardo, Espinosa, Miguel, Cancino, Jorge, Rubilar, Rafael, Muñoz, Fernando","Ciencia e investigación agraria; 37(1); 93-102","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100009&lang=pt" 
"S0718-16202010000100010-chl","Testing the embedding effect in the valuation of lagoon recovery","Donoso, Guillermo, Cancino, José, Villar, Susana","Ciencia e investigación agraria; 37(1); 103-111","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100010&lang=pt" 
"S0718-16202010000100011-chl","Temporal analysis of the reduction in gas emission in areas of mechanically-harvested sugarcane using satellite imagery","Luna Arraes, Christiano, Camacho-Tamayo, Jesús, Tarlé Pissarra, Teresa, Bueno, Célia P, Campos, Sergio","Ciencia e investigación agraria; 37(1); 113-121","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100011&lang=pt" 
"S0718-16202010000100012-chl","Preliminary substrate mixtures including peat moss (Sphagnum magellanicum) for vegetable crop nurseries","Oberpaur, Christel, Puebla, Víctor, Vaccarezza, Flavia, Arévalo, María E","Ciencia e investigación agraria; 37(1); 123-132","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100012&lang=pt" 
"S0718-16202010000100013-chl","Boron dynamics related to fruit growth and seed production in kiwifruit (Actinidia deliciosa, cv. Hayward)","Sotomayor, Carlos, Norambuena, Paulina, Ruiz, Rafael","Ciencia e investigación agraria; 37(1); 133-141","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100013&lang=pt" 
"S0718-16202010000100014-chl","Vine balance: a study case in Carménère grapevines","Fredes, Claudio, Moreno, Yerko, Ortega, Samuel, Von Bennewitz, Eduardo","Ciencia e investigación agraria; 37(1); 143-150","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100014&lang=pt" 
"S0718-16202010000100015-chl","Analysis of genetic diversity in Argentinian heterotic maize populations using molecular markers","Morales, Marcelo, Decker, Viviana, Ornella, Leonardo","Ciencia e investigación agraria; 37(1); 151-160","Ciencia e investigación agraria","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202010000100015&lang=pt" 
"S0250-71612010000100001-chl","Cambios territoriales en la Comunidad de Madrid: policentrismo y dispersión","GALLO RIVERA, MARÍA TERESA, GARRIDO YSERTE, RUBÉN, VIVAR ÁGUILA, MANUEL","EURE (Santiago); 36(107); 5-26","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100001&lang=pt" 
"S0250-71612010000100002-chl","Inserción económica internacional y &quot;resolución negociada&quot; de conflictos ambientales en América Latina","ACSELRAD, HENRI, DAS NEVES BEZERRA, GUSTAVO, MUÑOZ GAVIRIA, EDWIN, Salgado, María Mercedes","EURE (Santiago); 36(107); 27-47","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100002&lang=pt" 
"S0250-71612010000100003-chl","La vertebración territorial en regiones de alta especialización: Valle Central de Chile. Alcances para el desarrollo de zonas rezagadas en torno a los recursos naturales","GARCÍA-HUIDOBRO, ALBERTO, MARAGAÑO, ANDRÉS","EURE (Santiago); 36(107); 49-65","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100003&lang=pt" 
"S0250-71612010000100004-chl","Patrones de movilidad residencial en la Ciudad de México como evidencia de co-localización de población y empleos","SUÁREZ-LASTRA, MANUEL, DELGADO-CAMPOS, JAVIER","EURE (Santiago); 36(107); 67-91","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100004&lang=pt" 
"S0250-71612010000100005-chl","Del asentamiento minero al espacio continental: Chuquicamata (Chile) y la contribución de la minería a la configuración del territorio y el desarrollo social y económico de la Región de Antofagasta durante el siglo XX","GARCES FELIÚ, EUGENIO, O&#039;BRIEN, JUAN, COOPER, MARCELO","EURE (Santiago); 36(107); 93-108","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100005&lang=pt" 
"S0250-71612010000100006-chl","Legitimidade espacial: uma discussão sobre mutação e permanência das estruturas espaciais urbanas","LACERDA, NORMA, LEITÃO, LÚCIA, ABÍLIO DE QUEIROZ, PAULO","EURE (Santiago); 36(107); 109-122","EURE (Santiago)","Português","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100006&lang=pt" 
"S0250-71612010000100007-chl","El gran impacto del Metro","DE GRANGE C, LOUIS","EURE (Santiago); 36(107); 125-131","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100007&lang=pt" 
"S0250-71612010000100008-chl","Transporte y Ciudad","CORREA DÍAZ, GERMÁN","EURE (Santiago); 36(107); 133-137","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100008&lang=pt" 
"S0250-71612010000100009-chl","¿GEOHISTORIA O GEOFICCIÓN? CIUDADES VULNERABLES Y JUSTICIA ESPACIAL","Márquez, Francisca","EURE (Santiago); 36(107); 139-140","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100009&lang=pt" 
"S0250-71612010000100010-chl","Memorias en la Ciudad. SEÑALES DEL TERRORISMO DE ESTADO EN BUENOS AIRES","Millán, Rodrigo, Rozas, Valentina","EURE (Santiago); 36(107); 141-143","EURE (Santiago)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612010000100010&lang=pt" 
"S0718-50732010000100001-chl","Modelo de aprendizaje para la selección de un proyecto diseño-construcción (llave en mano) en el sector público","Bastias, Alfonso, Molenaar, Keith R","Revista ingeniería de construcción; 25(1); 5-20","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100001&lang=pt" 
"S0718-50732010000100002-chl","Protección del Patrimonio en Valparaiso (Chile): Proyecto &quot;MAR VASTO&quot;","Indirli, Maurizio, Sotero Apablaza, Minchel","Revista ingeniería de construcción; 25(1); 21-62","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100002&lang=pt" 
"S0718-50732010000100003-chl","Funciones de vulnerabilidad calculadas para edificaciones en muros de hormigón reforzado","Maldonado Rondón, Esperanza, Jasbón Carvajal, Neyid Mauricio, Chio Cho, Gustavo","Revista ingeniería de construcción; 25(1); 63-82","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100003&lang=pt" 
"S0718-50732010000100004-chl","Evaluación de las propiedades mecánicas de una mezcla densa en caliente modificada con un desecho de polietileno de baja densidad (PEBD)","Rondón Quintana, Hugo, Fernández Gómez, Wilmar, Castro López, William","Revista ingeniería de construcción; 25(1); 83-94","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100004&lang=pt" 
"S0718-50732010000100005-chl","Evaluación del efecto flexotorsor en edificios altos con la utilización del método de distribución fuerzas horizontales: PPG modificado","Pupo Sintras, Nereyda, Recarey Morfa, Carlos A","Revista ingeniería de construcción; 25(1); 95-120","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100005&lang=pt" 
"S0718-50732010000100006-chl","Simulación de procesos constructivos","Gómez Cabrera, Adriana","Revista ingeniería de construcción; 25(1); 121-141","Revista ingeniería de construcción","Inglês, Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732010000100006&lang=pt" 
"S0213-12852010000200001-esp","","","Avances en Odontoestomatología; 26(2); 69-69","Avances en Odontoestomatología","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852010000200001&lang=pt" 
"S0213-12852010000200003-esp","Epidermólisis ampollosa de la unión: implicación oral. A propósito de un caso","Pipa Vallejo, A., López-Arranz Monje, E., González García, M., Ortiz Mauriz, J., Pipa Muñiz, M.","Avances en Odontoestomatología; 26(2); 81-89","Avances en Odontoestomatología","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852010000200003&lang=pt" 
"S0213-12852010000200005-esp","Formación de capa híbrida al cementar postes metálicos y de fibra de vidrio en dientes tratados endodónticamente","Valenzuela Aránguiz, V., Zamorano Pino, X., Wagner Hitschfeld, S., Tapia Silva, J.R.","Avances en Odontoestomatología; 26(2); 97-105","Avances en Odontoestomatología","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852010000200005&lang=pt" 
"S0213-12852010000200004-esp","Cuantificación de la generación térmica en acrílicos de autopolimerización","Tapia Silva, R., Valenzuela Aránguiz, V., Zamorano Pino, X., Baena Águila, R.","Avances en Odontoestomatología; 26(2); 91-96","Avances en Odontoestomatología","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852010000200004&lang=pt" 
