"S0121-50512012000100001-col","Editorial","Duque Oliva, Edison Jair","Innovar; 22(43); 3-3","Innovar","Inglês, Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100001&lang=pt" 
"S0121-50512012000100017-col","","Serradell-López, Enric","Innovar; 22(43); 198-200","Innovar","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100017&lang=pt" 
"S0121-50512012000100016-col","Decisiones de inversión y financiación en empresas del sector turístico","Déniz Mayor, José Juan","Innovar; 22(43); 197-198","Innovar","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100016&lang=pt" 
"S0121-50512012000100015-col","Modelo de costos medioambientales contables. Metodología y caso industria maquiladora","de la Rosa Leal, María Eugenia","Innovar; 22(43); 197-197","Innovar","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100015&lang=pt" 
"S0121-50512012000100014-col","Hacia un modelo integrador de los antecedentes y consecuencias de la proactividad medioambiental en las organizaciones","Fraj-Andrés, Elena, Matute-Vallejo, Jorge, Rueda-Manzanares, Antonio","Innovar; 22(43); 179-196","Innovar","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100014&lang=pt" 
"S0121-50512012000100018-col","Preparación y análisis de proyectos de inversión: manual de uso rápido","Solís Ávila, Karol","Innovar; 22(43); 201-202","Innovar","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512012000100018&lang=pt" 
"S0102-311X2012000100021-spa","Forum: stigma, discrimination and health: policies and research challenges. Postscript","Bastos, Francisco I.","Cadernos de Saúde Pública; 28(1); 190-193","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100021&lang=pt" 
"S0102-311X2012000100016-spa","Forum on stigma, discrimination, and health: policies and research challenges. Introduction","Monteiro, Simone, Villela, Wilza Vieira","Cadernos de Saúde Pública; 28(1); 161-163","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100016&lang=pt" 
"S0102-311X2012000100001-spa","Câncer de mama no Brasil: estratégias para o seu enfrentamento","Silva, Gulnar Azevedo e","Cadernos de Saúde Pública; 28(1); 04-06","Cadernos de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100001&lang=pt" 
"S0102-311X2012000100023-spa","Saúde, trabalho e direito: uma trajetória crítica e a crítica de uma trajetória","Franco Netto, Guilherme","Cadernos de Saúde Pública; 28(1); 201-202","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100023&lang=pt" 
"S0102-311X2012000100022-spa","A influência da mortalidade por causas externas no desenvolvimento humano na Faixa de Fronteira brasileira","Castro, José Marcelo de, Rodrigues-Júnior, Antonio Luiz","Cadernos de Saúde Pública; 28(1); 195-200","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100022&lang=pt" 
"S0102-311X2012000100020-spa","Discrimination, policies, and sexual rights in Brazil","Carrara, Sergio","Cadernos de Saúde Pública; 28(1); 184-189","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100020&lang=pt" 
"S0102-311X2012000100019-spa","Conceptual and methodological aspects of relations between discrimination and health in epidemiological studies","Bastos, João Luiz, Faerstein, Eduardo","Cadernos de Saúde Pública; 28(1); 177-183","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100019&lang=pt" 
"S0102-311X2012000100018-spa","Discrimination, stigma, and AIDS: a review of academic literature produced in Brazil (2005-2010)","Monteiro, Simone, Villela, Wilza Vieira, Knauth, Daniela","Cadernos de Saúde Pública; 28(1); 170-176","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100018&lang=pt" 
"S0102-311X2012000100017-spa","Stigma, prejudice and discrimination in global public health","Parker, Richard","Cadernos de Saúde Pública; 28(1); 164-169","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100017&lang=pt" 
"S0102-311X2012000100015-spa","Os Centros de Referência em Saúde do Trabalhador e a notificação de acidentes de trabalho no Brasil","Galdino, Adriana, Santana, Vilma Sousa, Ferrite, Silvia","Cadernos de Saúde Pública; 28(1); 145-159","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100015&lang=pt" 
"S0102-311X2012000100014-spa","Ten-year trends in prevalence of asthma in adults in southern Brazil: comparison of two population-based studies","Fiori, Nadia Spada, Gonçalves, Helen, Dumith, Samuel C., Cesar, Maria Aurora Dropa Chrestani, Menezes, Ana M. B., Macedo, Silvia Elaine Cardozo","Cadernos de Saúde Pública; 28(1); 135-144","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100014&lang=pt" 
"S0102-311X2012000100013-spa","Different equations for determining height among the elderly: the Bambuí cohort study of aging","Siqueira, Vanessa de Oliveira, Costa, Bruna Vieira de Lima, Lopes, Aline Cristine Souza, Santos, Luana Caroline dos, Lima-Costa, Maria Fernanda, Caiaffa, Waleska Teixeira","Cadernos de Saúde Pública; 28(1); 125-134","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100013&lang=pt" 
"S0102-311X2012000100011-spa","Uso de medicamentos entre idosos residentes em áreas urbanas e rurais de município no Sul do Brasil: um estudo de base populacional","Dal Pizzol, Tatiane da Silva, Pons, Emilia da Silva, Hugo, Fernando Neves, Bozzetti, Mary Clarisse, Sousa, Maria da Luz Rosário de, Hilgert, Juliana Balbinot","Cadernos de Saúde Pública; 28(1); 104-114","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100011&lang=pt" 
"S0102-311X2012000100010-spa","Transtornos psiquiátricos menores em cuidadores familiares de usuários de Centros de Atenção Psicossocial do Sul do Brasil","Quadros, Lenice de Castro Muniz de, Gigante, Denise Petrucci, Kantorski, Luciane Prado, Jardim, Vanda Maria da Rosa","Cadernos de Saúde Pública; 28(1); 95-103","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100010&lang=pt" 
"S0102-311X2012000100009-spa","Community violence and childhood asthma prevalence in peripheral neighborhoods in Salvador, Bahia State, Brazil","Alves, Guilherme da Costa, Santos, Darci Neves, Feitosa, Caroline Alves, Barreto, Mauricio Lima","Cadernos de Saúde Pública; 28(1); 86-94","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100009&lang=pt" 
"S0102-311X2012000100008-spa","Peso e altura autorreferidos para determinação do estado nutricional de adultos e idosos: validade e implicações em análises de dados","Del Duca, Giovâni Firpo, González-Chica, David Alejandro, Santos, Janaína Vieira dos, Knuth, Alan Goularte, Camargo, Maria Beatriz Junqueira de, Araújo, Cora Luíza","Cadernos de Saúde Pública; 28(1); 75-85","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100008&lang=pt" 
"S0102-311X2012000100007-spa","Análise da contribuição das variáveis meteorológicas no estresse térmico associada à morte de cortadores de cana-de-açúcar","Bitencourt, Daniel Pires, Ruas, Álvaro César, Maia, Paulo Alves","Cadernos de Saúde Pública; 28(1); 65-74","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100007&lang=pt" 
"S0102-311X2012000100006-spa","Medicamentos prescritos aos idosos em uma capital do Sul do Brasil e a Relação Municipal de Medicamentos","Aziz, Marina Meneses, Calvo, Maria Cristina Marino, d&#039;Orsi, Eleonora","Cadernos de Saúde Pública; 28(1); 52-64","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100006&lang=pt" 
"S0102-311X2012000100004-spa","Reactional state and nutritional profile among leprosy patients in the primary health care system, Greater Vitória, Espírito Santo State, Brazil","Montenegro, Rosa Maria Natalli, Zandonade, Eliana, Molina, Maria Del Carmen Bisi, Diniz, Lúcia Martins","Cadernos de Saúde Pública; 28(1); 31-38","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100004&lang=pt" 
"S0102-311X2012000100003-spa","Trends in lung cancer mortality in Brazil from the 1980s into the early 21st century: age-period-cohort analysis","Souza, Mirian Carvalho de, Vasconcelos, Ana Glória Godoi, Cruz, Oswaldo Gonçalves","Cadernos de Saúde Pública; 28(1); 21-30","Cadernos de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100003&lang=pt" 
"S0102-311X2012000100002-spa","Construção, adaptação e validação de escalas de silhuetas para autoavaliação do estado nutricional: uma revisão sistemática da literatura","Moraes, Cristiane, Anjos, Luiz Antonio dos, Marinho, Sandra Mara Silva de Azevedo","Cadernos de Saúde Pública; 28(1); 7-20","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100002&lang=pt" 
"S0102-311X2012000100003-scl","Trends in lung cancer mortality in Brazil from the 1980s into the early 21st century: age-period-cohort analysis","Souza, Mirian Carvalho de, Vasconcelos, Ana Glória Godoi, Cruz, Oswaldo Gonçalves","Cadernos de Saúde Pública; 28(1); 21-30","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100003&lang=pt" 
"S0102-311X2012000100004-scl","Reactional state and nutritional profile among leprosy patients in the primary health care system, Greater Vitória, Espírito Santo State, Brazil","Montenegro, Rosa Maria Natalli, Zandonade, Eliana, Molina, Maria Del Carmen Bisi, Diniz, Lúcia Martins","Cadernos de Saúde Pública; 28(1); 31-38","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100004&lang=pt" 
"S0102-311X2012000100006-scl","Medicamentos prescritos aos idosos em uma capital do Sul do Brasil e a Relação Municipal de Medicamentos","Aziz, Marina Meneses, Calvo, Maria Cristina Marino, d&#039;Orsi, Eleonora","Cadernos de Saúde Pública; 28(1); 52-64","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100006&lang=pt" 
"S0102-311X2012000100007-scl","Análise da contribuição das variáveis meteorológicas no estresse térmico associada à morte de cortadores de cana-de-açúcar","Bitencourt, Daniel Pires, Ruas, Álvaro César, Maia, Paulo Alves","Cadernos de Saúde Pública; 28(1); 65-74","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100007&lang=pt" 
"S0102-311X2012000100008-scl","Peso e altura autorreferidos para determinação do estado nutricional de adultos e idosos: validade e implicações em análises de dados","Del Duca, Giovâni Firpo, González-Chica, David Alejandro, Santos, Janaína Vieira dos, Knuth, Alan Goularte, Camargo, Maria Beatriz Junqueira de, Araújo, Cora Luíza","Cadernos de Saúde Pública; 28(1); 75-85","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100008&lang=pt" 
"S0102-311X2012000100009-scl","Community violence and childhood asthma prevalence in peripheral neighborhoods in Salvador, Bahia State, Brazil","Alves, Guilherme da Costa, Santos, Darci Neves, Feitosa, Caroline Alves, Barreto, Mauricio Lima","Cadernos de Saúde Pública; 28(1); 86-94","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100009&lang=pt" 
"S0102-311X2012000100010-scl","Transtornos psiquiátricos menores em cuidadores familiares de usuários de Centros de Atenção Psicossocial do Sul do Brasil","Quadros, Lenice de Castro Muniz de, Gigante, Denise Petrucci, Kantorski, Luciane Prado, Jardim, Vanda Maria da Rosa","Cadernos de Saúde Pública; 28(1); 95-103","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100010&lang=pt" 
"S0102-311X2012000100011-scl","Uso de medicamentos entre idosos residentes em áreas urbanas e rurais de município no Sul do Brasil: um estudo de base populacional","Dal Pizzol, Tatiane da Silva, Pons, Emilia da Silva, Hugo, Fernando Neves, Bozzetti, Mary Clarisse, Sousa, Maria da Luz Rosário de, Hilgert, Juliana Balbinot","Cadernos de Saúde Pública; 28(1); 104-114","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100011&lang=pt" 
"S0102-311X2012000100012-scl","Significados e práticas de saúde e doença entre a população em situação de rua em Salvador, Bahia, Brasil","Aguiar, Maria Magalhães, Iriart, Jorge Alberto Bernstein","Cadernos de Saúde Pública; 28(1); 115-124","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100012&lang=pt" 
"S0102-311X2012000100013-scl","Different equations for determining height among the elderly: the Bambuí cohort study of aging","Siqueira, Vanessa de Oliveira, Costa, Bruna Vieira de Lima, Lopes, Aline Cristine Souza, Santos, Luana Caroline dos, Lima-Costa, Maria Fernanda, Caiaffa, Waleska Teixeira","Cadernos de Saúde Pública; 28(1); 125-134","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100013&lang=pt" 
"S0102-311X2012000100014-scl","Ten-year trends in prevalence of asthma in adults in southern Brazil: comparison of two population-based studies","Fiori, Nadia Spada, Gonçalves, Helen, Dumith, Samuel C., Cesar, Maria Aurora Dropa Chrestani, Menezes, Ana M. B., Macedo, Silvia Elaine Cardozo","Cadernos de Saúde Pública; 28(1); 135-144","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100014&lang=pt" 
"S0102-311X2012000100015-scl","Os Centros de Referência em Saúde do Trabalhador e a notificação de acidentes de trabalho no Brasil","Galdino, Adriana, Santana, Vilma Sousa, Ferrite, Silvia","Cadernos de Saúde Pública; 28(1); 145-159","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100015&lang=pt" 
"S0102-311X2012000100017-scl","Stigma, prejudice and discrimination in global public health","Parker, Richard","Cadernos de Saúde Pública; 28(1); 164-169","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100017&lang=pt" 
"S0102-311X2012000100018-scl","Discrimination, stigma, and AIDS: a review of academic literature produced in Brazil (2005-2010)","Monteiro, Simone, Villela, Wilza Vieira, Knauth, Daniela","Cadernos de Saúde Pública; 28(1); 170-176","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100018&lang=pt" 
"S0102-311X2012000100019-scl","Conceptual and methodological aspects of relations between discrimination and health in epidemiological studies","Bastos, João Luiz, Faerstein, Eduardo","Cadernos de Saúde Pública; 28(1); 177-183","Cadernos de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100019&lang=pt" 
"S0102-311X2012000100012-spa","Significados e práticas de saúde e doença entre a população em situação de rua em Salvador, Bahia, Brasil","Aguiar, Maria Magalhães, Iriart, Jorge Alberto Bernstein","Cadernos de Saúde Pública; 28(1); 115-124","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100012&lang=pt" 
"S0102-311X2012000100005-spa","Tendência dos acidentes de trânsito em Campinas, São Paulo, Brasil: importância crescente dos motociclistas","Marín-León, Leticia, Belon, Ana Paula, Barros, Marilisa Berti de Azevedo, Almeida, Solange Duarte de Mattos, Restitutti, Maria Cristina","Cadernos de Saúde Pública; 28(1); 39-51","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012000100005&lang=pt" 
"S0102-311X2012000100005-scl","Tendência dos acidentes de trânsito em Campinas, São Paulo, Brasil: importância crescente dos motociclistas","Marín-León, Leticia, Belon, Ana Paula, Barros, Marilisa Berti de Azevedo, Almeida, Solange Duarte de Mattos, Restitutti, Maria Cristina","Cadernos de Saúde Pública; 28(1); 39-51","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100005&lang=pt" 
"S0102-311X2012000100002-scl","Construção, adaptação e validação de escalas de silhuetas para autoavaliação do estado nutricional: uma revisão sistemática da literatura","Moraes, Cristiane, Anjos, Luiz Antonio dos, Marinho, Sandra Mara Silva de Azevedo","Cadernos de Saúde Pública; 28(1); 7-20","Cadernos de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2012000100002&lang=pt" 
"S1413-81232012000100027-spa","Evolução da aptidão física e capacidade funcional de mulheres ativas acima de 50 anos de idade de acordo com a idade cronológica, na cidade de Santos","Penha, José Carlos Lopes, Piçarro, Ivan da Cruz, Barros Neto, Turibio Leite de","Ciência &amp; Saúde Coletiva; 17(1); 245-253","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100027&lang=pt" 
"S1413-81232012000100026-spa","Diabetes mellitus: razão de prevalências nas diferentes regiões geográficas no Brasil, 2002 2007","Dias, Juliana Chioda Ribeiro, Campos, Juliana Alvares Duarte Bonini","Ciência &amp; Saúde Coletiva; 17(1); 239-244","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100026&lang=pt" 
"S1413-81232012000100025-spa","Experiências e tendências internacionais de modelos de cuidado para com o idoso","Veras, Renato Peixoto","Ciência &amp; Saúde Coletiva; 17(1); 231-238","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100025&lang=pt" 
"S1413-81232012000100024-spa","O papel profissional do enfermeiro no Sistema Único de Saúde: da saúde comunitária à estratégia de saúde da família","Backes, Dirce Stein, Backes, Marli Stein, Erdmann, Alacoque Lorenzini, Büscher, Andreas","Ciência &amp; Saúde Coletiva; 17(1); 223-230","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100024&lang=pt" 
"S1413-81232012000100023-spa","Análise de Custo-efetividade do rastreamento do câncer de mama com mamografia convencional, digital e ressonância","Peregrino, Antonio Augusto de Freitas, Vianna, Cid Manso de Mello, Almeida, Carlos Eduardo Veloso de, Gonzáles, Gabriela Bittencourt, Machado, Samara Cristina Ferreira, Silva, Frances Valéria Costa e, Rodrigues, Marcus Paulo da Silva","Ciência &amp; Saúde Coletiva; 17(1); 215-222","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100023&lang=pt" 
"S1413-81232012000100022-spa","Construindo Critérios de Julgamento em Avaliação: especialistas e satisfação dos usuários com a dispensação do tratamento do HIV/Aids","Esher, Ângela, Santos, Elizabeth Moreira dos, Magarinos-Torres, Rachel, Azeredo, Thiago Botelho","Ciência &amp; Saúde Coletiva; 17(1); 203-214","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100022&lang=pt" 
"S1413-81232012000100016-spa","Relação entre alterações climáticas e fatores determinantes da mortalidade de idosos no município de São Carlos (SP) em um período de dez anos","Soares, Fabiana Vieira, Greve, Patrícia, Sendín, Francisco Alburquerque, Benze, Benedito Galvão, Castro, Alessandra Paiva de, Rebelatto, José Rubens","Ciência &amp; Saúde Coletiva; 17(1); 135-146","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100016&lang=pt" 
"S1413-81232012000100012-spa","Mais humano que um humano: a halitose como emblema da patologização odontológica","Emmerich, Adauto, Castiel, Luis David","Ciência &amp; Saúde Coletiva; 17(1); 89-98","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100012&lang=pt" 
"S1413-81232012000100011-spa","Conhecimento popular e utilização dos medicamentos genéricos na população do município de Tubarão, SC","Blatt, Carine Raquel, Trauthman, Silvana Cristina, Schmidt, Edegar Henrique, Marchesan, Samuel, Silva, Luana May da, Martins, João Luiz","Ciência &amp; Saúde Coletiva; 17(1); 79-87","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100011&lang=pt" 
"S1413-81232012000100010-spa","Epidemiologia e organização de serviços de saúde: diabetes mellitus numa comunidade de Porto Alegre","Mielczarski, Rodrigo Geisler, Costa, Juvenal Soares Dias da, Olinto, Maria Teresa Anselmo","Ciência &amp; Saúde Coletiva; 17(1); 71-78","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100010&lang=pt" 
"S1413-81232012000100009-spa","Perfil da mortalidade por intoxicação com medicamentos no Brasil, 1996-2005: retrato de uma década","Mota, Daniel Marques, Melo, José Romério Rabelo, Freitas, Daniel Roberto Coradi de, Machado, Márcio","Ciência &amp; Saúde Coletiva; 17(1); 61-70","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100009&lang=pt" 
"S1413-81232012000100008-spa","Oral manifestations in HIV+ children in Mozambique","Sales-Peres, Sílvia Helena de Carvalho, Mapengo, Marta Artemisa Abel, Moura-Grec, Patrícia Garcia de, Marsicano, Juliane Avansine, Sales-Peres, André de Carvalho, Sales-Peres, Arsenio","Ciência &amp; Saúde Coletiva; 17(1); 55-60","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100008&lang=pt" 
"S1413-81232012000100007-spa","O conhecimento sobre Aids de homens idosos e adultos jovens: um estudo sobre a percepção desta doença","Melo, Hugo Moura de Albuquerque, Leal, Márcia Carréra Campos, Marques, Ana Paula de Oliveira, Marino, Jacira Guiro","Ciência &amp; Saúde Coletiva; 17(1); 43-53","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100007&lang=pt" 
"S1413-81232012000100005-spa","Perfil de morbidade referida e padrão de acesso a serviços de saúde por idosos praticantes de atividade física","Virtuoso, Janeisa Franck, Mazo, Giovana Zarpellon, Menezes, Enaiane Cristina, Cardoso, Adilson Sant&#039;Ana, Dias, Roges Ghidini, Balbé, Giovane Pereira","Ciência &amp; Saúde Coletiva; 17(1); 23-31","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100005&lang=pt" 
"S1413-81232012000100004-spa","A promoção da saúde e a prevenção integrada dos fatores de risco para doenças cardiovasculares: até quando ficaremos &quot;enxugando o gelo&quot;?","Alves, Márcia Guimarães de Mello","Ciência &amp; Saúde Coletiva; 17(1); 20-22","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100004&lang=pt" 
"S1413-81232012000100003-spa","Prevenção de doenças cardiovasculares e promoção da saúde","Achutti, Aloyzio","Ciência &amp; Saúde Coletiva; 17(1); 18-20","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000100003&lang=pt" 
