"S0034-72992008000100014-scl","Fístula oroantral e retalho mucoso geniano: revisão de 25 casos","Meirelles, Roberto Campos, Neves-Pinto, Roberto Machado","Revista Brasileira de Otorrinolaringologia; 74(1); 85-90","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992008000100014&lang=pt" 
"S0104-11692008000100006-scl","Effects of relaxation on anxiety and salivary IgA levels in puerperae","Primo, Cândida Caniçali, Amorim, Maria Helena Costa","Revista Latino-Americana de Enfermagem; 16(1); 36-41","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100006&lang=pt" 
"S0104-11692008000100007-scl","Cost-effectiveness analysis of the analgesic therapy of postoperative pain","Secoli, Silvia Regina, Padilha, Kátia Grillo, Litvoc, Júlio","Revista Latino-Americana de Enfermagem; 16(1); 42-46","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100007&lang=pt" 
"S0104-11692008000100008-scl","Development of an eye protector for phototherapy on newborns: a technology","Silva, Lucía, Silva, Fernanda Sotrate da, Turiani, Mariana, Juliani, Carmen Maria Casquel Monti, Spiri, Wilza Carla","Revista Latino-Americana de Enfermagem; 16(1); 47-51","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100008&lang=pt" 
"S0104-11692008000100010-scl","Quality assessment of the wound dressing procedure in patients at a university hospital","Nonino, Eleine Aparecida Penha Martins, Anselmi, Maria Luiza, Dalmas, José Carlos","Revista Latino-Americana de Enfermagem; 16(1); 57-63","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100010&lang=pt" 
"S0104-11692008000100011-scl","Verbal contents expressed by mothers of preterm infants with clinical emotional symptoms","Correia, Luciana Leonetti, Carvalho, Ana Emília Vita, Linhares, Maria Beatriz Martins","Revista Latino-Americana de Enfermagem; 16(1); 64-70","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100011&lang=pt" 
"S0104-11692008000100012-scl","Background and managerial practice of nurses: paths for transforming praxis","Resck, Zélia Marilda Rodrigues, Gomes, Elizabeth Laus Ribas","Revista Latino-Americana de Enfermagem; 16(1); 71-77","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100012&lang=pt" 
"S0104-11692008000100013-scl","Creation and evaluation cycle of a distance module for nursing undergraduates, named &quot;Medication admnistration&quot;","Telles Filho, Paulo Celso Prado, Cassiani, Silvia Helena De Bortoli","Revista Latino-Americana de Enfermagem; 16(1); 78-85","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100013&lang=pt" 
"S0104-11692008000100014-scl","Superficial peripheral vein type classification of adolescents, adults and elderly according to the Delphi technique","Arreguy-Sena, Cristina, Carvalho, Emilia Campos de","Revista Latino-Americana de Enfermagem; 16(1); 86-94","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100014&lang=pt" 
"S0104-11692008000100015-scl","Performance indicators of DOT at home for tuberculosis control in a large city, SP, Brazil","Cardozo Gonzáles, Roxana Isabel, Monroe, Aline Aparecida, Arcêncio, Ricardo Alexandre, Oliveira, Mayra Fernanda de, Ruffino Netto, Antonio, Villa, Tereza Cristina Scatena","Revista Latino-Americana de Enfermagem; 16(1); 95-100","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100015&lang=pt" 
"S0104-11692008000100016-scl","Feelings of women after the diagnosis of type 2 diabetes","Péres, Denise Siqueira, Franco, Laércio Joel, Santos, Manoel Antônio dos","Revista Latino-Americana de Enfermagem; 16(1); 101-108","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100016&lang=pt" 
"S0104-11692008000100017-scl","Study on the absenteeism of nursing professionals in a psychiatric center in Manaus, Brazil","Becker, Sandra Greice, Oliveira, Maria Luiza Carvalho de","Revista Latino-Americana de Enfermagem; 16(1); 109-114","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100017&lang=pt" 
"S0104-11692008000100018-scl","Illness care at home or in health institutions: the decision process in a low income community","Hoga, Luiza Akiko Komura","Revista Latino-Americana de Enfermagem; 16(1); 115-121","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100018&lang=pt" 
"S0104-11692008000100019-scl","Social representations of the Brazilian national health care system in the city of Rio de Janeiro, Brazil, according to the structural approach","Gomes, Antonio Marcos Tosoli, Oliveira, Denize Cristina de, Sá, Celso Pereira de","Revista Latino-Americana de Enfermagem; 16(1); 122-129","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100019&lang=pt" 
"S0104-11692008000100020-scl","Opposition to the American leadership by Brazilian nurses (1934-1938)","Santos, Tânia Cristina Franco, Lopes, Gertrudes Teixeira, Porto, Fernando, Fonte, Aline Silva da","Revista Latino-Americana de Enfermagem; 16(1); 130-135","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100020&lang=pt" 
"S0104-11692008000100022-scl","Relationships between parenting styles and risk behaviors in adolescent health: an integrative literature review","Newman, Kathy, Harrison, Lynda, Dashiff, Carol, Davies, Susan","Revista Latino-Americana de Enfermagem; 16(1); 142-150","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100022&lang=pt" 
"S0104-11692008000100005-scl","Stress in nurses working in intensive care units","Cavalheiro, Ana Maria, Moura Junior, Denis Faria, Lopes, Antonio Carlos","Revista Latino-Americana de Enfermagem; 16(1); 29-35","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100005&lang=pt" 
"S0104-11692008000100009-scl","Delay factors on the administration of thrombolytic therapy in patients diagnosed with acute myocardial infarction in a general hospital","Muller, Luis Antônio, Rabelo, Eneida Rejane, Moraes, Maria Antonieta, Azzolin, Karina","Revista Latino-Americana de Enfermagem; 16(1); 52-56","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100009&lang=pt" 
"S0104-11692008000100021-scl","Conceptions held by health professionals on violence against children and adolescents within the family","Nunes, Cristina Brandt, Sarti, Cynthia Andersen, Ohara, Conceição Vieira da Silva","Revista Latino-Americana de Enfermagem; 16(1); 136-141","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000100021&lang=pt" 
"S0100-879X2008000200012-scl","Gastroesophageal reflux episodes in asthmatic patients and their temporal relation with sleep architecture","Mello-Fujita, L., Roizenblat, S., Frison., C.R., Rodrigues Junior, L., Garbuio, S., Tufik, S., Bittencourt, L.R.A.","Brazilian Journal of Medical and Biological Research; 41(2); 152-158","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200012&lang=pt" 
"S0100-879X2008000200014-scl","Role of nitric oxide and prostaglandin in the maintenance of cortical and renal medullary blood flow","Gomez, S.I, Strick, D.M., Romero, J.C.","Brazilian Journal of Medical and Biological Research; 41(2); 170-175","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200014&lang=pt" 
"S0100-879X2008000200004-scl","Procoagulant properties of human MV3 melanoma cells","Geaquinto, D.L.A., Fernandes, R.S., Lima, L.G., Barja-Fidalgo, C., Monteiro, R.Q.","Brazilian Journal of Medical and Biological Research; 41(2); 99-105","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200004&lang=pt" 
"S0100-879X2008000200009-scl","Cost-effective analysis of different algorithms for the diagnosis of hepatitis C virus infection","Barreto, A.M.E.C., Takei, K., E.C., Sabino, Bellesa, M.A.O., Salles, N.A., Barreto, C.C., Nishiya, A.S., Chamone, D.F.","Brazilian Journal of Medical and Biological Research; 41(2); 126-134","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200009&lang=pt" 
"S0100-879X2008000200013-scl","Evidence for divided automatic attention","Silva, P.S., Ribeiro-do-Valle, L.E.","Brazilian Journal of Medical and Biological Research; 41(2); 159-169","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200013&lang=pt" 
"S0100-879X2008000200011-scl","Operant serial feature-positive conditional discrimination with composite features and different topography responses","Bueno, J.L.O., Scaduto, A.A.","Brazilian Journal of Medical and Biological Research; 41(2); 141-151","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200011&lang=pt" 
"S0100-879X2008000200002-scl","Association of ApoE polymorphisms with prevalent hypertension in 1406 older adults: the Bambuí Health Aging Study (BHAS)","Fuzikawa, A.K., Peixoto, S.V., Taufer, M., Moriguchi, E.H., Lima-Costa, M.F.","Brazilian Journal of Medical and Biological Research; 41(2); 89-94","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200002&lang=pt" 
"S0100-879X2008000200006-scl","Genetic variations of EBV-LMP1 from nasopharyngeal carcinoma biopsies: potential loss of T cell epitopes","Tang, Y.L., Lu, J.H., Cao, L., Wu, M.H., Peng, S.P., Zhou, H.D., Huang, C., Yang, Y.X., Zhou, Y.H., Chen, Q., Li, X.L., Zhou, M., Li, G.Y.","Brazilian Journal of Medical and Biological Research; 41(2); 110-116","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200006&lang=pt" 
"S1415-52732008000100002-scl","Brazilian dieticians: professional and demographic profiles","Akutsu, Rita de Cássia","Revista de Nutrição; 21(1); 7-19","Revista de Nutrição","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100002&lang=pt" 
"S1415-52732008000100003-scl","Monitoramento de tempo e temperatura de distribuição de preparações à base de carne em escolas municipais de Natal (RN), Brasil","Rosa, Monique Silveira, Negreiros, Sarah Regina Ferreira de, Sebra, Larissa Mont&#039;Alverne Jucá, Stamford, Tânia Lúcia Montenegro","Revista de Nutrição; 21(1); 21-28","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100003&lang=pt" 
"S1415-52732008000100004-scl","Dietas enterais não industrializadas: análise microbiológica e verificação de boas práticas de preparação","Maurício, Angélica Aparecida, Gazola, Sebastião, Matioli, Graciette","Revista de Nutrição; 21(1); 29-37","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100004&lang=pt" 
"S1415-52732008000100005-scl","Nível de atividade física e hábitos alimentares de universitários do 3º ao 5º semestres da área da saúde","Marcondelli, Priscilla, Costa, Teresa Helena Macedo da, Schmitz, Bethsáida de Abreu Soares","Revista de Nutrição; 21(1); 39-47","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100005&lang=pt" 
"S1415-52732008000100007-scl","Determinantes de escolha alimentar","Jomori, Manuela Mika, Proença, Rossana Pacheco da Costa, Calvo, Maria Cristina Marino","Revista de Nutrição; 21(1); 63-73","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100007&lang=pt" 
"S1415-52732008000100009-scl","Aplicabilidade da metodologia de reação de polimerase em cadeia em tempo real na determinação do percentual de organismos geneticamente modificados em alimentos","Barros, Natália Eudes Fagundes de, Oliveira, Edna Maria Morais, Marin, Victor Augustus","Revista de Nutrição; 21(1); 85-92","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100009&lang=pt" 
"S1415-52732008000100010-scl","Acidose metabólica na doença renal crônica: abordagem nutricional","Leal, Viviane de Oliveira, Leite Júnior, Maurilo, Mafra, Denise","Revista de Nutrição; 21(1); 93-103","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100010&lang=pt" 
"S1415-52732008000100011-scl","Comportamento consumidor, hábitos alimentares e consumo de televisão por escolares de Florianópolis","Fiates, Giovanna Medeiros Rataichesck, Amboni, Renata Dias de Mello Castanho, Teixeira, Evanilda","Revista de Nutrição; 21(1); 105-114","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100011&lang=pt" 
"S0100-879X2008000200001-scl","Vitamin B1 and B6 in the malaria parasite: requisite or dispensable?","Wrenger, C., Knöckel, J., Walter, R.D., Müller, I.B.","Brazilian Journal of Medical and Biological Research; 41(2); 82-88","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000200001&lang=pt" 
"S1415-52732008000100008-scl","Gasto energético de repouso em pacientes com doença renal crônica","Kamimura, Maria Ayako, Avesani, Carla Maria, Draibe, Sérgio Antônio, Cuppari, Lilian","Revista de Nutrição; 21(1); 75-84","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000100008&lang=pt" 
"S0004-27492008000100028-scl","Cartas ao editor","Vilanova, Luis Molist","Arquivos Brasileiros de Oftalmologia; 71(1); 128-128","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100028&lang=pt" 
"S0004-27492008000100001-scl","Renovações","Bicas, Harley E.A.","Arquivos Brasileiros de Oftalmologia; 71(1); 5-6","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100001&lang=pt" 
"S0004-27492008000100008-scl","Avaliação da retinopatia hipertensiva através do potencial oscilatório do eletrorretinograma","Negretto, Alan Diego, Rosa, Alexandre Antônio Marques, Nakashima, Augusto Akio, Ortega, Kátia C., Mion Júnior, Décio, Oyamada, Maria Kiyoko, Nakashima, Yoshitaka","Arquivos Brasileiros de Oftalmologia; 71(1); 38-42","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100008&lang=pt" 
"S0004-27492008000100007-scl","Medida da distância reflexo margem por meio de processamento computadorizado de imagens em usuários de lentes de contato rígidas","Burmann, Tiana Gabriela, Valiatti, Fabiana Borba, Correa, Zélia Maria, Bayer, Márcia, Marcon, Ítalo","Arquivos Brasileiros de Oftalmologia; 71(1); 34-37","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100007&lang=pt" 
"S0004-27492008000100014-scl","Applicability of the 2001 revised diagnostic criteriain Brazilian Vogt-Koyanagi-Harada disease patients","Cardoso, Isabel Habeyche, Zajdenweber, Moysés Eduardo, Muccioli, Cristina, Fimamor, Luciana Peixoto, Belfort Jr., Rubens","Arquivos Brasileiros de Oftalmologia; 71(1); 67-70","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100014&lang=pt" 
"S0004-27492008000100013-scl","Anterior ischemic optic neuropathy associated with metabolic syndrome","Kosanovic-Jakovic, Natalija, Ivanovic, Branislava, Milenkovic, Svetislav, Risovic, Dusica, Dimitrijevic-Sreckovic, Vesna, Radosavljevic, Aleksandra, Risimic, Dijana, Resan, Mirko","Arquivos Brasileiros de Oftalmologia; 71(1); 62-66","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100013&lang=pt" 
"S0004-27492008000100015-scl","Comparação da sensibilidade ao contraste entre transplante lamelar anterior profundo e transplante penetrante para tratamento do ceratocone","Silva, Carlos Anchieta Castro Cardoso da, Oliveira, Ederson Schweitzer de, Sena Júnior, Manoel Paulo Souza de, Souza, Luciene Barbosa de","Arquivos Brasileiros de Oftalmologia; 71(1); 71-74","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100015&lang=pt" 
"S0004-27492008000100026-scl","Síndrome de Leigh: relato de caso","Roma, Adriano de Carvalho, Pereira, Paula Resende Aquino de Assis, Dantas, Adalmir Morterá","Arquivos Brasileiros de Oftalmologia; 71(1); 118-121","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100026&lang=pt" 
"S0004-27492008000100021-scl","Amaurose bilateral por menigoencefalite criptocócica: relato de caso","Aragão, Ricardo Evangelista Marrocos de, Muccioli, Cristina, Barrreira, Ieda Maria Alexandre, Ribeiro, Daniel Canamary Silveira, Timóteo, Cristiane Nobrega Gularte","Arquivos Brasileiros de Oftalmologia; 71(1); 101-103","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100021&lang=pt" 
"S0004-27492008000100020-scl","Isolated low grade pilocytic astrocytoma of the optic nerve in the elderly: case report","Hoyama, Erika, Cruz, Antonio Augusto Velasco e, Colli, Benedicto Oscar, Matos, João Roberto de, Chahud, Fernando","Arquivos Brasileiros de Oftalmologia; 71(1); 97-100","Arquivos Brasileiros de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000100020&lang=pt" 
"S1135-57272008000100009-spa","Impacto social y económico de la vacunación frente a la varicela a los 15 meses de edad en Castilla y León en 2004","Pérez-Rubio, A., Castrodeza Sanz, J.J., Gil Costa, M., Luquero Alcalde, F.J., Eiros Bouza, J., Ortiz de Lejarazu, R.","Revista Española de Salud Pública; 82(1); 101-109","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100009&lang=pt" 
"S1135-57272008000100008-spa","Distribución temporal de las denuncias y muertes por violencia de género en España en el período 1998-2006","Vives-Cases, Carmen, Torrubiano-Domínguez, Jordi, Álvarez-Dardet, Carlos","Revista Española de Salud Pública; 82(1); 91-100","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100008&lang=pt" 
"S1135-57272008000100007-spa","Brote de síndrome de shock tóxico estreptocócico en una guardería de Cantabria en 2006","Ortega-Mendi, Manuel, Martínez-Martínez, Luís, González de Aledo-Linos, Álvaro, Agüero-Balbín, Jesús, Viloria-Raymundo, Luís, Cano- García, Mª Eliecer, Calvo-Montes, Jorge, Mellado-Encinas, Purificación, Fernández-Rodríguez, Amparo","Revista Española de Salud Pública; 82(1); 81-89","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100007&lang=pt" 
"S1135-57272008000100005-spa","Los ciclos de mejora de calidad en la atención al paciente hipertenso: Ciclo-Risk Study","García-Ortiz, Luis, Santos-Rodríguez, Ignácio, Gómez-Marcos, Manuel A., Sánchez-Fernández, Pedro L., Rodríguez-Sánchez, Emiliano, González-Elena, Luis J.","Revista Española de Salud Pública; 82(1); 57-68","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100005&lang=pt" 
"S1135-57272008000100004-spa","Epidemiología de caídas de ancianos en España: una revisión sistemática, 2007","Silva Gama, Zenewton André da, Gómez Conesa, Antonia, Sobral Ferreira, Marta","Revista Española de Salud Pública; 82(1); 43-55","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100004&lang=pt" 
"S1135-57272008000100006-spa","Evaluación de un programa de atención sanitaria con enfermera tutora en cirugía de traumatologia en un hospital de Granada, 2004","Herrera-Espiñeira, Carmen, Rodríguez del Aguila, Mª del Mar, Rodríguez del Castillo, Mercedes, Aguayo de Hoyos, Eduardo, Quero Rufián, Aurora, Martínez Cirre, Carmen, Cuesta Santos, Dolores, Álvarez García, Pilar, Reyes Sánchez, Isabel","Revista Española de Salud Pública; 82(1); 69-80","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100006&lang=pt" 
"S1135-57272008000100001-spa","Sobre la salud pública basada en pruebas","López Alcalde, Jesús, Bonfill, Xavier","Revista Española de Salud Pública; 82(1); 1-4","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100001&lang=pt" 
"S1135-57272008000100010-spa","Agregación de casos de neumonía por Legionella en trabajadores relacionados con la industria de la cerámica en Castellón en 2006","Bellido-Blasco, Juan B., Pelaz-Antolín, Carmen, Delas-González, Mª Ángeles, Sarrión-Martínez, Javier, Moreno-Muñoz, Mª Rosario, Herrero-Carot, Concha","Revista Española de Salud Pública; 82(1); 111-116","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100010&lang=pt" 
"S1135-57272008000100002-spa","Salud pública basada en la evidencia: recursos sobre la efectividad de intervenciones en la comunidad","Morales Asencio, José Miguel, Gonzalo Jiménez, Elena, Martín Santos, Francisco Javier, Morilla Herrera, Juan Carlos","Revista Española de Salud Pública; 82(1); 5-20","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100002&lang=pt" 
"S1135-57272008000100003-spa","Directrices éticas sobre la creación y uso de registros con fines de investigación biomédica","Abajo Iglesias, Francisco J. de, Feito Grande, Lydia, Júdez Gutiérrez, Javier, Martín Arribas, Mª Concepción, Terracini, Benedetto, Pàmpols Ros, Teresa, Campos Castelló, Jaime, Martín Uranga, Amelia, Abascal Alonso, Moisés, Herrera Carranza, Joaquín, Sánchez Martínez, María José","Revista Española de Salud Pública; 82(1); 21-42","Revista Española de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272008000100003&lang=pt" 
