"S1677-54492013000400296-scl","Recanalization after acute deep vein thrombosis","Brandao, Gustavo Mucoucah Sampaio, Sobreira, Marcone Lima, Rollo, Hamilton Almeida","Jornal Vascular Brasileiro; 12(4); 296-302","Jornal Vascular Brasileiro","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492013000400296&lang=pt" 
"S0104-026X2013000300015-scl","Condições de produção dos feminismos artísticos em Portugal","Fonseca, Rui Pedro Paulino da","Revista Estudos Feministas; 21(3); 1015-1038","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000300015&lang=pt" 
"S1677-55382013000600808-scl","The efficacy of hemostatic radiotherapy for bladder cancer-related hematuria in patients unfit for surgery","Lacarriere, E., Smaali, C., Benyoucef, A., Pfister, C., Grise, P.","International braz j urol; 39(6); 808-816","International braz j urol","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600808&lang=pt" 
"S1677-54492013000400264-scl","Percutaneous treatment of femoral pseudoaneurysms: comparison of fibrin sealant against thrombin","Pinto, Daniel Mendes, Bastianetto, Paulo","Jornal Vascular Brasileiro; 12(4); 264-270","Jornal Vascular Brasileiro","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492013000400264&lang=pt" 
"S1677-55382013000600875-scl","Five-alpha Reductase Inhibitor Influences Expression of Androgen Receptor and HOXB13 in Human Hyperplastic Prostate Tissue","Jung, Chaeyong, Park, Youngwoong, Kim, Young-Rang, Ryu, Soo Bang, Kang, Taek Won","International braz j urol; 39(6); 875-883","International braz j urol","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600875&lang=pt" 
"S1677-55382013000600847-scl","Pelvic floor muscle strength evaluation in different body positions in nulliparous healthy women and its correlation with sexual activity","Gameiro, Monica Orsi, Miraglia, Luciana, Gameiro, Luiz Felipe Orsi, Padovani, Carlos Roberto, Amaro, Joao Luiz","International braz j urol; 39(6); 847-852","International braz j urol","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600847&lang=pt" 
"S1677-55382013000600793-scl","Serum levels of Sex Hormone Binding Globulin (SHBG) are not predictive of prostate cancer diagnosis and aggressiveness: results from an italian biopsy cohort","De Nunzio, Cosimo, Lombardo, Riccardo, Albisinni, Simone, Gacci, Mauro, Tubaro, Andrea","International braz j urol; 39(6); 793-799","International braz j urol","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600793&lang=pt" 
"S1677-55382013000600853-scl","Study of the ureter structure in anencephalic fetuses","Costa, Suelen, Carvalho, Joao P. M., Costa, Waldemar S., Cardoso, Luiz E. M., Sampaio, Francisco J. B., Favorito, Luciano Alves","International braz j urol; 39(6); 853-860","International braz j urol","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600853&lang=pt" 
"S0104-026X2013000300014-scl","La construccion cultural de la identidad femenina: la iconografia del cuerpo como propuesta artística desde la sociología del género","Sosa Sánchez, Roxana","Revista Estudos Feministas; 21(3); 1001-1013","Revista Estudos Feministas","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000300014&lang=pt" 
"S0103-507X2013000400352-scl","Para: Utilizacao de equipamentos de ventilacao nao invasiva na traqueostomia: uma alternativa para alta da UTI?","Blanco, Jacobo Bacariza, Esquinas, Antonio M.","Revista Brasileira de Terapia Intensiva; 25(4); 352-354","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400352&lang=pt" 
"S2145-132X2013000200012-col","Entrevista a Albeiro Valencia Llano, Profesor Distinguido de la Universidad de Caldas, realizada en el marco del IV Simposio Colombiano de Historia Regional y Local","Ramírez Bacca, Renzo","HiSTOReLo. Revista de Historia Regional y Local; 5(10); 330-346","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2013000200012&lang=pt" 
"S2145-132X2013000200011-col","José Wilson Márquez Estrada. 2012 El Tranvía Eléctrico de Medellín: 1920-1951 Su aporte al proceso de modernización Urbana Saarbrücken-Alemania: Editorial Académica EspañolaISBN: 978-3-659-01680-6","Cano Vargas, Alexander","HiSTOReLo. Revista de Historia Regional y Local; 5(10); 321-329","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2013000200011&lang=pt" 
"S2145-132X2013000200010-col","Velasco Ávila, Cuauhtémoc. 2012 La frontera étnica en el noreste mexicano Los comanches entre 1800-1841 Historias de desencuentros y destierros México: Ciesas-Inah ISBN: 9786074861549","Lara Cisneros, Gerardo","HiSTOReLo. Revista de Historia Regional y Local; 5(10); 301-320","HiSTOReLo. Revista de Historia Regional y Local","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2145-132X2013000200010&lang=pt" 
"S0102-69922013000300013-scl","A teoria dos sistemas sociais em Niklas Luhmann","Melo Júnior, Luiz Cláudio Moreira","Sociedade e Estado; 28(3); 715-719","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300013&lang=pt" 
"S0102-69922013000300014-scl","","","Sociedade e Estado; 28(3); 723-745","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300014&lang=pt" 
"S0021-25712013000400008-spa","The relationship between personality traits and anxiety/depression levels in different drug abusers&#039; groups","Sanja, Tatalović Vorkapić, Elizabeta, Dadić-Hero, Klementina, Ružić","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 365-369","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400008&lang=pt" 
"S0021-25712013000400012-spa","Lessons learnt from a birthday party: a Bacillus cereus outbreak, Bari, Italy, January 2012","Martinelli, Domenico, Fortunato, Francesca, Tafuri, Silvio, Cozza, Vanessa, Chironna, Maria, Germinario, Cinzia, Pedalino, Biagio, Prato, Rosa","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 391-394","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400012&lang=pt" 
"S0021-25712013000400006-spa","Cohort study of residents of a district with soil and groundwater industrial waste contamination","Pasetto, Roberto, Ranzi, Andrea, De Togni, Aldo, Ferretti, Stefano, Pasetti, Paolo, Angelini, Paola, Comba, Pietro","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 354-357","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400006&lang=pt" 
"S0021-25712013000400002-spa","Detention and incompatibility of HIV patients in Italy","Dell&#039;Isola, Serena, Caturelli, Eugenio, Ialungo, Annamaria, Rastrelli, Elena, Liguori, Elisabetta, Starnini, Giulio","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 332-333","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400002&lang=pt" 
"S0102-69922013000300001-scl","Editorial","Bandeira, Lourdes, Tavolaro, Sergio B. F., Almeida, Tânia Mara C.","Sociedade e Estado; 28(3); 481-483","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300001&lang=pt" 
"S0021-25712013000400017-spa","","","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 418-423","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400017&lang=pt" 
"S0021-25712013000400011-spa","NGF and BDNF long-term variations in the thyroid, testis and adrenal glands of a mouse model of fetal alcohol spectrum disorders","Ceccanti, Mauro, De Nicolò, Sara, Mancinelli, Rosanna, Chaldakov, George, Carito, Valentina, Ceccanti, Marco, Laviola, Giovanni, Tirassa, Paola, Fiore, Marco","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 383-390","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400011&lang=pt" 
"S0021-25712013000400010-spa","Epidemiology of home injuries: a large observational study among adult mothers in Italy","Mannocci, Alice, Waure, Chiara de, Gualano, Maria Rosaria, Specchia, Maria Lucia, Sferrazza, Antonella, Liguori, Giorgio, Parlato, Antonino, Rossi, Giovanna, Grieco, Domenico Luca, Siliquini, Roberta, Boccia, Antonio, Ricciardi, Walter, La Torre, Giuseppe","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 376-382","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400010&lang=pt" 
"S0021-25712013000400018-spa","Publications from international organizations on Public HealtH","Rossi, Anna Maria","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 424-425","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400018&lang=pt" 
"S0021-25712013000400016-spa","Between altruism and commercialisation: some ethical aspects of blood donation","Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 412-416","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400016&lang=pt" 
"S0021-25712013000400014-spa","Bupropion perceived as a stimulant by two patients with a previous history of cocaine misuse","Vento, Alessandro E., Schifano, Fabrizio, Gentili, Federica, Pompei, Francesco, Corkery, John M., Kotzalidis, Georgios D., Girardi, Paolo","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 402-405","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400014&lang=pt" 
"S0103-507X2013000400265-scl","Ressuscitacao cardiopulmonar e etica","Rubulotta, Francesca, Rubulotta, Giorgia","Revista Brasileira de Terapia Intensiva; 25(4); 265-269","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400265&lang=pt" 
"S0103-507X2013000400306-scl","Comparacao dos niveis de sedacao graduados pela escala Comfort-B e pelo indice biespectral de criancas em ventilacao mecanica na unidade de terapia intensiva pediatrica","Silva, Claudia da Costa, Alves, Marta Maria Osorio, El Halal, Michel Georges dos Santos, Pinheiro, Sabrina dos Santos, Carvalho, Paulo Roberto Antonacci","Revista Brasileira de Terapia Intensiva; 25(4); 306-311","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400306&lang=pt" 
"S0103-507X2013000400297-scl","Colistina parenteral no tratamento de infeccoes graves: experiencia em centro unico","Tanita, Marcos Toshyiuki, Carrilho, Claudia Maria Dantas de Maio, Garcia, Joseani Pascual, Festti, Josiane, Cardoso, Lucienne Tibery Queiroz, Grion, Cintia Magalhaes Carvalho","Revista Brasileira de Terapia Intensiva; 25(4); 297-305","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400297&lang=pt" 
"S0103-507X2013000400290-scl","Comparacao dos criterios RIFLE, AKIN e KDIGO quanto a capacidade de predicao de mortalidade em pacientes graves","Levi, Talita Machado, Souza, Sergio Pinto de, Magalhaes, Janine Garcia de, Carvalho, Marcia Sampaio de, Cunha, Andre Luiz Barreto, Dantas, Joao Gabriel Athayde de Oliveira, Cruz, Marilia Galvao, Guimaraes, Yasmin Laryssa Moura, Cruz, Constanca Margarida Sampaio","Revista Brasileira de Terapia Intensiva; 25(4); 290-296","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400290&lang=pt" 
"S0103-507X2013000400319-scl","Lesao pulmonar induzida pela ventilacao em recem-nascidos prematuros","Carvalho, Clarissa Gutierrez, Silveira, Rita C, Procianoy, Renato Soibelmann","Revista Brasileira de Terapia Intensiva; 25(4); 319-326","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400319&lang=pt" 
"S0103-507X2013000400312-scl","Manobra de recrutamento alveolar e suporte ventilatorio perioperatorio em pacientes obesos submetidos a cirurgia abdominal","Forgiarini Junior, Luiz Alberto, Rezende, Juliana Castilhos, Forgiarini, Soraia Genebra Ibrahim","Revista Brasileira de Terapia Intensiva; 25(4); 312-318","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400312&lang=pt" 
"S0103-507X2013000400284-scl","HLA-A*31 como marcador de suscetibilidade genetica em sepse","Silva, Fabiano Pinheiro da, Preuhs Filho, Germano, Finger, Eduardo, Barbeiro, Hermes Vieira, Zampieri, Fernando Godinho, Goulart, Alessandra Carvalho, Torggler Filho, Francisco, Panajotopoulos, Nicolas, Velasco, Irineu Tadeu, Kalil, Jorge, Souza, Heraldo Possolo de, Cruz Neto, Luiz Monteiro da, Rodrigues, Helcio","Revista Brasileira de Terapia Intensiva; 25(4); 284-289","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400284&lang=pt" 
"S0103-507X2013000400279-scl","Morte encefalica e transplante de orgaos e tecidos: o entendimento dos alunos do curso de medicina","Reis, Flavio Pola dos, Gomes, Bruno Henrique Pinto, Pimenta, Lucas Lopes, Etzel, Arnaldo","Revista Brasileira de Terapia Intensiva; 25(4); 279-283","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400279&lang=pt" 
"S0103-507X2013000400270-scl","Reclassificando o espectro de pacientes septicos com o uso do lactato: sepse grave, choque criptico, choque vasoplegico e choque disoxico","Ranzani, Otavio Tavares, Monteiro, Mariana Barbosa, Ferreira, Elaine Maria, Santos, Sergio Ricardo, Machado, Flavia Ribeiro, Noritomi, Danilo Teixeira","Revista Brasileira de Terapia Intensiva; 25(4); 270-278","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400270&lang=pt" 
"S0103-507X2013000400334-scl","Sepse e gravidez: sabemos tratar?","Cordioli, Ricardo Luiz, Cordioli, Eduardo, Negrini, Romulo, Silva, Eliezer","Revista Brasileira de Terapia Intensiva; 25(4); 334-344","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400334&lang=pt" 
"S0102-69922013000300011-scl","Parlamentares × jornalistas: a dinâmica política das mídias legislativas da Câmara dos Deputados","Bernardes, Cristiane Brum","Sociedade e Estado; 28(3); 663-689","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300011&lang=pt" 
"S0102-69922013000300006-scl","Da precarização do trabalhador portuário avulso a uma teoria da precariedade do trabalho","Araújo, Silvia Maria de","Sociedade e Estado; 28(3); 565-586","Sociedade e Estado","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300006&lang=pt" 
"S0102-69922013000300004-scl","Idéologies et pratiques managériales: du taylorisme à la précarisation subjective des salariés","Linhart, Danièle","Sociedade e Estado; 28(3); 519-539","Sociedade e Estado","Francês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922013000300004&lang=pt" 
"S0103-507X2013000400327-scl","Fisioterapia respiratoria na pressao intracraniana de pacientes graves internados em unidade de terapia intensiva: revisao sistematica","Ferreira, Lucas Lima, Valenti, Vitor Engracia, Vanderlei, Luiz Carlos Marques","Revista Brasileira de Terapia Intensiva; 25(4); 327-333","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000400327&lang=pt" 
"S0021-25712013000400005-spa","Ethics in public health surveillance","Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 347-353","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400005&lang=pt" 
"S0021-25712013000400007-spa","Can reinforcement-based interventions to reduce drug use successfully be adapted to routine opioid maintenance treatment?","Specka, Michael, Böning, Antje, Kluwig, Jürgen, Schifano, Fabrizio, Banger, Markus, Lange, Wolfgang, Lax, Hildegard, Marrziniak, Bärbel, Schüngel, Claudia, Scherbaum, Norbert","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 358-364","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400007&lang=pt" 
"S0021-25712013000400009-spa","Characteristics of neonatal GBS disease during a multicentre study (2007-2010) and in the year 2012","Creti, Roberta, Berardi, Alberto, Baldassarri, Lucilla, Imperi, Monica, Pataracchia, Marco, Alfarone, Giovanna, Recchia, Simona","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 370-375","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400009&lang=pt" 
"S0021-25712013000400013-spa","Referral patterns in elderly emergency department visits","Buja, Alessandra, Fusco, Marco, Furlan, Patrizia, Bertoncello, Chiara, Baldovin, Tatjana, Casale, Patrizia, Marcolongo, Adriano, Baldo, Vincenzo","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 395-401","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400013&lang=pt" 
"S0021-25712013000400015-spa","Promotion of mental health in children of parents with a mental disorder","Verrocchio, Maria Cristina, Ambrosini, Alessandra, Fulcheri, Mario","Annali dell&#039;Istituto Superiore di Sanità; 49(4); 406-411","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712013000400015&lang=pt" 
"S1012-29662013000200011-bol","Displasia congénita de la válvula mitral, a propósito de un caso","Ventura Quiroga, Ernesto, Arze A, Lorena","Gaceta Médica Boliviana; 36(2); 100-104","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200011&lang=pt" 
"S1012-29662013000200010-bol","Co-infección por Trypanosoma Cruzi y VIH: reporte de un caso de meningoencefalitis chagásica en Cochabamba, Bolivia","Torrico, Faustino, Castro Soto, María del Rosario","Gaceta Médica Boliviana; 36(2); 96-99","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200010&lang=pt" 
"S1134-80462013000600006-esp","Bloqueo simpático lumbar","González Mesa, J.M., Otero Granados, E., Valle Hoyos, M. del, Rivera, M.","Revista de la Sociedad Española del Dolor; 20(6); 324-331","Revista de la Sociedad Española del Dolor","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462013000600006&lang=pt" 
"S1012-29662013000200012-bol","Diagnóstico por tomografía del Síndrome de Leriche: reporte de un caso clínico","Oviedo Gamboa, Ifigenia, Herbas Bernal, Rene Igoor, Zegarra Santiesteban, William","Gaceta Médica Boliviana; 36(2); 105-107","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200012&lang=pt" 
"S1012-29662013000200005-bol","Rol de anticuerpos anti- Toxoplasma gondii en la activación de la respuesta inmune en mujeres embarazadas.","Flores León¹, Amilcar, Córdova Rojas, N. Marisol, Mamani Herrer, Karina, Egüez Suarez, Emilse","Gaceta Médica Boliviana; 36(2); 76-80","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200005&lang=pt" 
"S1012-29662013000200004-bol","Efecto de un esquema de recuperación nutricional a domicilio en la respuesta inmunitaria y desarrollo psicomotor en niños desnutridos leves y moderados entre seis meses y cinco años de edad","Paz Soldán, Sevilla, Arce, Mayra, Odilia³, Rojas, Zalles Cueto, Lourdes, Sevilla Encinas, Gérard","Gaceta Médica Boliviana; 36(2); 71-75","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200004&lang=pt" 
"S1012-29662013000200006-bol","Análisis clínico-epidemiológico de pacientes con trauma del aparato locomotor en el Hospital Central de Ivirgarzama, provincia Carrasco, Cochabamba, Bolivia","Mamani Ortiz, Yercin, Rojas Salazar, Enrique Gonzalo, Choque Ontivero, María del Carmen","Gaceta Médica Boliviana; 36(2); 81-85","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200006&lang=pt" 
"S1134-80462013000600004-esp","El dolor muscular referido es primariamente de origen periférico: la teoría de &quot;barrera-presa&quot;","Farasyn, A., Cuesta-Vargas, A.","Revista de la Sociedad Española del Dolor; 20(6); 301-307","Revista de la Sociedad Española del Dolor","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462013000600004&lang=pt" 
"S1012-29662013000200001-bol","La problemática sanitaria y la investigación en salud","Larrazabal Cordóva, Ciro","Gaceta Médica Boliviana; 36(2); 63-63","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200001&lang=pt" 
"S1012-29662013000200002-bol","Anticoagulación oral en pacientes con Insuficiencia Cardiaca Crónica con fracción de eyección reducida, experiencia en el centro Médico Quirúrgico Boliviano-Belga","Maldonado Villegas, Alejandra, Mercado Maldonado, Luis","Gaceta Médica Boliviana; 36(2); 64-67","Gaceta Médica Boliviana","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662013000200002&lang=pt" 
"S0718-65682013000300024-chl","","Durand, Geoffrey","Polis (Santiago); 12(36); 533-538","Polis (Santiago)","Francês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300024&lang=pt" 
"S0718-65682013000300018-chl","Contribuciones al estudio de Identidades e Identificaciones precarias en Chile","Vejar, Dasten Julián","Polis (Santiago); 12(36); 407-429","Polis (Santiago)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682013000300018&lang=pt" 
