"S0120-55522013000300013-col","Exposición a mercurio en trabajadores de una mina de oro en el norte de Colombia","Doria Mesquidaz, Eliel, Marrugo Negrete, José, Pinedo Hernández, Jose","Revista Salud Uninorte; 29(3); 534-541","Revista Salud Uninorte","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55522013000300013&lang=pt" 
"S0120-55522013000300008-col","Estrategias educativas utilizadas por los docentes del Programa de Enfermería de una universidad de la ciudad de Barranquilla (Colombia) frente a los estilos de aprendizaje de los estudiantes de este Programa","Yancen Tinoco, Luz Marina, Consuegra Cabally, Diana, González, Karolina, Pacheco Siado, Briggith, Díaz Mass, Diana","Revista Salud Uninorte; 29(3); 405-416","Revista Salud Uninorte","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55522013000300008&lang=pt" 
"S0370-39082013000300010-col","LA &quot;TABLA DE GÉNEROS&quot;, UN INTERESANTE MANUSCRITO BOTÁNICO","Díaz Piedrahíta, Santiago","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 411-427","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300010&lang=pt" 
"S0370-39082013000300005-col","LA REGIÓN HÍDRICA DE BOGOTÁ","Guhl Nannetti, Ernesto","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 327-341","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300005&lang=pt" 
"S0370-39082013000300004-col","TÉCNICAS Y PROCESAMIENTO PARA LA RECOLECCIÓN, PRESERVACIÓN Y MONTAJE DE MARIPOSAS EN ESTUDIOS DE BIODIVERSIDAD Y CONSERVACIÓN. (LEPIDOPTERA: HESPEROIDEA - PAPILIONOIDEA)","Andrade-C., M. Gonzalo, Henao Bañol, Efraín Reinel, Triviño, Paola","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 311-325","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300004&lang=pt" 
"S0370-39082013000300007-col","ANNOTATED CHECKLIST OF SPONGES (PORIFERA) FROM THE SOUTHERNMOST CARIBBEAN REEFS (NORTH-WEST GULF OF URABÁ), WITH DESCRIPTION OF NEW RECORDS FOR THE COLOMBIAN CARIBBEAN","Valderrama, Diego, Zea, Sven","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 353-378","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300007&lang=pt" 
"S0370-39082013000300006-col","XYLARIACEAE EN UN BOSQUE DE NIEBLA DEL VALLE DEL CAUCA (COLOMBIA)","Soto Medina, Edier, Bolaños Rojas, Ana Cristina","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 343-351","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300006&lang=pt" 
"S0370-39082013000300003-col","COLUMNEA CORRALESII, A NEW SPECIES OF GESNERIACEAE FROM COLOMBIA","Amaya-Márquez, Marisol, Smith, James Foley","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 307-310","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300003&lang=pt" 
"S0370-39082013000300002-col","THICK DISKS WITH NEWTONIAN MULTIPOLAR MOMENTS","López-Suspes, Framsol, González, Guillermo A.","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 301-305","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300002&lang=pt" 
"S0370-39082013000300009-col","ESTRATEGIA DE SIMULACIÓN HIDROLÓGICA DISTRIBUIDA: INTEGRACIÓN CONCEPTUAL DE HIDROLOGÍA, HIDRÁULICA Y GEOMORFOLOGÍA","Vélez Upegui, Jaime Ignacio","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 393-409","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300009&lang=pt" 
"S0370-39082013000300008-col","MODELAMIENTO DEL EFECTO DEL CAMBIO EN EL USO DEL SUELO EN EL CLIMA LOCAL-REGIONAL SOBRE LOS ANDES COLOMBIANOS","Pabón, J.D., Rodríguez, N., Bernal, N.R., Castiblanco, M.A., Sánchez, Y.V.","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 379-391","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300008&lang=pt" 
"S0370-39082013000300001-col","EDITORIAL","Forero, Enrique","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales; 37(144); 299-300","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0370-39082013000300001&lang=pt" 
"S1852-57682013000200002-arg","La herpetología en San Luis: Desde un pasado reciente a un futuro de consolidación","Jofré, Mariana B., Espeche, Bárbara, Calderón, Mirian R., Brigada, Ana María","Cuadernos de herpetología; 27(2); 101-107","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200002&lang=pt" 
"S1852-57682013000200003-arg","Taxonomía y filogenia de un grupo de lagartos amenazados: el grupo de Liolaemus anomalus (Iguania: Liolaemidae)","Abdala, Cristian Simón, Juárez Heredia, Viviana Isabel","Cuadernos de herpetología; 27(2); 109-153","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200003&lang=pt" 
"S1852-57682013000200001-arg","Aprendizaje en Anfibios, el eslabón perdido: Un modelo simple cerebral en el estudio de conductas complejas","Muzio, Rubén N.","Cuadernos de herpetología; 27(2); 87-100","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200001&lang=pt" 
"S1852-57682013000200006-arg","","Prigioni, Carlos, Borteiro, Claudio, Kolenc, Francisco, Colina, Marcelo, González, Enrique M.","Cuadernos de herpetología; 27(2); 163-1625","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200006&lang=pt" 
"S1852-57682013000200007-arg","El Ututo chaqueño Phyllopezus pollicaris (Spix 1825) (Squamata, Phyllodactylidae): Primer registro para la provincia de Jujuy (República Argentina)","Burgos Gallardo, Freddy","Cuadernos de herpetología; 27(2); 167-167","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200007&lang=pt" 
"S1852-57682013000200004-arg","Primer registro de Aplectana hylambatis (Nematoda, Cosmocercidae) para anfibios de la provincia de San Juan","González, Cynthya E., Quiroga, Lorena B., Moreno, Daniela, Sanabria, Eduardo A.","Cuadernos de herpetología; 27(2); 155-159","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200004&lang=pt" 
"S1852-57682013000200005-arg","","Jungblut, Lucas David, Pozzi, Andrea Gabriela, Paz, Dante Agustín","Cuadernos de herpetología; 27(2); 161-162","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200005&lang=pt" 
"S1852-57682013000200008-arg","Kinosternon scorpioides scorpioides (Linnaeus, 1766): Primer registro para la provincia del Chaco (República Argentina)","Acosta, José Luis, Calamante, Cinthia, Palomas, Soledad","Cuadernos de herpetología; 27(2); 169-169","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200008&lang=pt" 
"S1852-57682013000200009-arg","","Pérez Z., José, Ramírez, César, Balta, Katya","Cuadernos de herpetología; 27(2); 171-171","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200009&lang=pt" 
"S1852-57682013000200011-arg","Ampliación del área de distribución de Liolaemus cazianae (Lobo, Slodky &amp; Valdecantos, 2010) en la Provincia de Salta (Argentina)","Paz, Marcos M., Semhan, Romina V., Abdala, Cristian S.","Cuadernos de herpetología; 27(2); 177-178","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200011&lang=pt" 
"S1852-57682013000200010-arg","Physalaemus cuqui Lobo, 1993: Ampliación de su distribución y confirmación del registro para la provincia de Santiago del Estero, Argentina","Pérez Iglesias, Juan Manuel, Natale, Guillermo S.","Cuadernos de herpetología; 27(2); 173-176","Cuadernos de herpetología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-57682013000200010&lang=pt" 
"S1794-88862013000300018-col","Contemplación y reflexión: el artista y su obra","Bulerín, Ramón","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-3","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300018&lang=pt" 
"S1794-88862013000300012-col","El fabricante de peinetas: último romance de María Antonia Bolívar","Quintero, Inés","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 179-182","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300012&lang=pt" 
"S1794-88862013000300013-col","Ensayos sobre las mujeres y relaciones de género en el Caribe","Solano Suárez, Yusmidia","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 183-185","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300013&lang=pt" 
"S1794-88862013000300010-col","Bayunca: un sitio de libres de la provincia de Cartagena en la primera mitad del siglo XIX","Luna Blanquicett, Dona Mercedes","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 130-151","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300010&lang=pt" 
"S1794-88862013000300011-col","Migración femenina desde el caribe colombiano: Una mirada a sus espacios laborales endestino","Bonilla Vélez, Gloria, Rodríguez López, Mercedes","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 152-178","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300011&lang=pt" 
"S1794-88862013000300016-col","Y en New York en 1892 hablaban de Barranquilla","Vidal Ortega, Antonino, D&#039;Amato, Guissepe","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 24-35","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300016&lang=pt" 
"S1794-88862013000300017-col","Los puertorriqueños en los Estados Unidos: la comunidad de Nueva York. Ensayo Fotográfico","Denis-Rosario, Milagros","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-10","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300017&lang=pt" 
"S1794-88862013000300014-col","Educación y política en el Estado Soberano de Bolívar, 1857-1885","Malkún Castillejo, William","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 186-187","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300014&lang=pt" 
"S1794-88862013000300015-col","&quot;Informe del gobernador de la provincia de Barranquilla, dando varios datos para el mensaje a la Asamblea Legislativa&quot; 1868","Solano D., Sergio Paolo","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-23","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300015&lang=pt" 
"S1794-88862013000300009-col","El día de la Independencia en Colombia: La exclusión de los hechos históricos de laregión Caribe. 1821-1919","Román Romero, Raúl, Niño de Villeros, Vanessa","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 101-129","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300009&lang=pt" 
"S1794-88862013000300008-col","Arquitectura e imaginarios urbanos en las Sabanas del Sur de Bolivar, 1948 - 1968 (actual Departamento de Sucre)","Martinez Osorio, Pedro Arturo","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 83-100","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300008&lang=pt" 
"S1794-88862013000300005-col","Haitian immigrants and the Greater Caribbean community of New York City: challenges and opportunities","Pierre-Louis, François","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 22-40","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300005&lang=pt" 
"S1794-88862013000300004-col","National Mythologies: U.S. Citizenship for the People of Puerto Rico and Military Service","Franqui-Rivera, Harry","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 5-21","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300004&lang=pt" 
"S1794-88862013000300007-col","Siguiendo sus pasos: Explorando el activismo sociopolítico de los puertorriqueños en Nueva York desde una perspectiva Afrocéntrica.","Denis-Rosario, Milagros","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 58-82","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300007&lang=pt" 
"S1794-88862013000300006-col","Violence and the quotidian scenes of becoming a man","Decena, Carlos Ulises","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 41-57","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300006&lang=pt" 
"S1794-88862013000300001-col","Editorial","","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-2","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300001&lang=pt" 
"S1794-88862013000300003-col","What writing means to me","Llanos-Figueroa, Dahlma","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-4","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300003&lang=pt" 
"S1794-88862013000300002-col","Dossier: New Approaches, Methods and Theories on the Caribbean Migration Experience in the United States","Denis-Rosario, Milagros","Memorias: Revista Digital de Historia y Arqueología desde el Caribe; (21); 1-5","Memorias: Revista Digital de Historia y Arqueología desde el Caribe","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-88862013000300002&lang=pt" 
"S1517-83822013000300017-scl","Microencapsulation of Bifidobacterium animalis subsp. lactis and Lactobacillus acidophilus in cocoa butter using spray chilling technology","Pedroso, D.L., Dogenski, M., Thomazini, M., Heinemann, R.J.B., Favaro-Trindade, C.S.","Brazilian Journal of Microbiology; 44(3); 777-783","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300017&lang=pt" 
"S1517-83822013000300015-scl","Evaluation of two recommended disinfection methods for cleaning cloths used in food services of southern Brazil","Bartz, Sabrina, Tondo, Eduardo Cesar","Brazilian Journal of Microbiology; 44(3); 765-770","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300015&lang=pt" 
"S1517-83822013000300014-scl","Assessing the epidemiological data of Staphylococcus aureus food poisoning occurred in the State of Rio Grande do Sul, Southern Brazil","Lima, Gustavo Costalunga, Loiko, Márcia Regina, Casarin, Letícia Sopeña, Tondo, Eduardo Cesar","Brazilian Journal of Microbiology; 44(3); 759-763","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300014&lang=pt" 
"S1646-706X2013000300005-prt","Risco da exposição à radiação ionizante durante procedimentos endovasculares","Eufrásio, Sérgio, Sousa, Patrick, Oliveira, Nelson, Gonçalves, Frederico, Alves, Gonçalo, Rodrigues, Hugo, Rodrigues, Gonçalo, Quintas, Anita, Abreu, Rudolfo, Morais, José Aragão, Castro, João Albuquerque, Ferreira, Maria Emília, Manzano, Maria João, Capitão, Luís Mota","Angiologia e Cirurgia Vascular; 9(3); 84-89","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300005&lang=pt" 
"S1646-706X2013000300007-prt","Método combinado de embolização da artéria esplénica e esplenectomia laparoscópica: caso clínico","Borges, Lisa, Dias, Emanuel, Cássio, Isabel","Angiologia e Cirurgia Vascular; 9(3); 93-96","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300007&lang=pt" 
"S1646-706X2013000300006-prt","Acute critical hand ischemia secondary to iatrogenic intrarterial injection of dexchlorfeniramine and prednisone","Rielo, Francisco, Toledo, Amadeo, Pineiro, Celestino, Colodro, Jose Maria G.","Angiologia e Cirurgia Vascular; 9(3); 90-92","Angiologia e Cirurgia Vascular","Inglês","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300006&lang=pt" 
"S1646-706X2013000300001-prt","Página do presidente","","Angiologia e Cirurgia Vascular; 9(3); 75-75","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300001&lang=pt" 
"S1646-706X2013000300003-prt","Editorial","Pedro, Luís Mendes","Angiologia e Cirurgia Vascular; 9(3); 77-77","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300003&lang=pt" 
"S1646-706X2013000300009-prt","XIII Congresso da SPACV: Coimbra, 13-15 de Junho de 2013","","Angiologia e Cirurgia Vascular; 9(3); 128-140","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300009&lang=pt" 
"S1646-706X2013000300008-prt","Bilateral isolated aneurysms of profunda femoris artery","Tiago, José, Martins, Pedro, Manuel, Viviana, Martins, Carlos, Fernandes, José Fernandes e","Angiologia e Cirurgia Vascular; 9(3); 97-98","Angiologia e Cirurgia Vascular","Inglês","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300008&lang=pt" 
"S1646-706X2013000300004-prt","Estenose intra-stent na artéria femoral superficial: soluções actuais para um problema crescente","Rodrigues, Hugo, Gonçalves, Frederico Bastos, Alves, Gonçalo, Amaral, Carlos, Rodrigues, Gonçalo, Abreu, Rodolfo, Quintas, Anita, Oliveira, Nelson, Ferreira, Maria Emilia, Castro, João Albuquerque, Capitão, Luis Mota","Angiologia e Cirurgia Vascular; 9(3); 78-83","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300004&lang=pt" 
"S1646-706X2013000300002-prt","Página do secretário-geral","Brandão, Daniel","Angiologia e Cirurgia Vascular; 9(3); 76-76","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000300002&lang=pt" 
"S1415-790X2013000300559-spa","Associated factors to self-rated health among hypertensive and/or diabetic elderly: results from Bambui project","Loyola Filho, Antonio Ignacio de, Firmo, Joselia de Oliveira Araujo, Uchoa, Elizabeth, Lima-Costa, Maria Fernanda","Revista Brasileira de Epidemiologia; 16(3); 559-571","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300559&lang=pt" 
"S1415-790X2013000300572-spa","Risk and protective factors for non communicable diseases in the Belo Horizonte population: Vigitel 2008","Duarte, Bruna Mara, Bernal, Regina Tomie Ivata, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 16(3); 572-581","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300572&lang=pt" 
"S1415-790X2013000300582-spa","Breast cancer mortality among patients attending a cancer hospital, Vitoria, ES","Albrecht, Cristina Arthmar Mentz, Amorim, Maria Helena Costa, Zandonade, Eliana, Viana, Katia, Calheiros, Juliana Oliosi","Revista Brasileira de Epidemiologia; 16(3); 582-591","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300582&lang=pt" 
"S1415-790X2013000300592-spa","Epidemiological profile of tuberculosis in the city of Belo Horizonte (MG), from 2002 to 2008","Reis, Dener Carlos dos, Almeida, Thiara Amanda Correa de, Quites, Humberto Ferreira de Oliveira, Sampaio, Mariana Mattar","Revista Brasileira de Epidemiologia; 16(3); 592-602","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300592&lang=pt" 
"S1415-790X2013000300603-spa","Spatial distribution of dengue disease in municipality of Mossoro, Rio Grande do Norte, using the Geographic Information System","Bessa Junior, Francisco Narcisio, Nunes, Renan Flavio de Franca, Souza, Marcos Antonio de, Medeiros, Antonio Carlos de, Marinho, Maria Jocileide de Medeiros, Pereira, Wogelsanger Oliveira","Revista Brasileira de Epidemiologia; 16(3); 603-610","Revista Brasileira de Epidemiologia","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2013000300603&lang=pt" 
