"S1519-38292006000200001-scl","Ciência, tecnologia e sociedade","Arruda, Bertoldo Kruse Grande de","Revista Brasileira de Saúde Materno Infantil; 6(2); 159-160","Revista Brasileira de Saúde Materno Infantil","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292006000200001&lang=pt" 
"S0100-41582006000300020-scl","Comparação de dois métodos de sanidade na detecção de Alternaria helianthi em sementes de girassol","Salustiano, Maria Eloísa, Machado, José da Cruz, Pittis, Janice Elaine","Fitopatologia Brasileira; 31(3); 322-322","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300020&lang=pt" 
"S0100-41582006000300019-scl","First report of Tomato severe rugose virus infecting pepper plants in Brazil","Nozaki, Denise N., Krause-Sakate, Renate, Hasegawa, Jorge M., Cezar, Márcia A, Dziuba, Pedro H., Pavan, Marcelo A.","Fitopatologia Brasileira; 31(3); 321-321","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300019&lang=pt" 
"S0100-41582006000300018-scl","Pseudocercospora fuligena causing leaf mold of tomato in Roraima, Brazil","Halfeld-Vieira, Bernardo A., Nechet, Kátia L., Barbosa, Rosianne N. T.","Fitopatologia Brasileira; 31(3); 320-320","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300018&lang=pt" 
"S0100-41582006000300017-scl","Primeiro relato de verrugose negra causada por Diplotheca tunae (Myriangiaceae) em Epiphyllum phyllanthus","Pereira, Olinto L., Barreto, Robert W.","Fitopatologia Brasileira; 31(3); 319-319","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300017&lang=pt" 
"S0100-41582006000300016-scl","Efeito de indutores químicos no controle da antracnose do maracujá amarelo pós-colheita","Almeida, Luiz C. Cordeiro de, Coêlho, Rildo Sartori B.","Fitopatologia Brasileira; 31(3); 318-318","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300016&lang=pt" 
"S0100-41582006000300015-scl","Cowpea mild mottle virus infecting soybean crops in northwestern Argentina","Laguna, Irma G., Arneodo, Joel D., Rodríguez-Pardina, Patricia, Fiorona, Magdalena","Fitopatologia Brasileira; 31(3); 317-317","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300015&lang=pt" 
"S0100-41582006000300013-scl","Colletotrichum coccodes, patógeno de solanáceas no Brasil","Costa, Maria Helena D., Pfenning, Ludwig H., Pozza, Edson A.","Fitopatologia Brasileira; 31(3); 315-315","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300013&lang=pt" 
"S0100-41582006000300003-scl","Integração de pAN7-1 no genoma de Magnaporthe grisea mediada por enzima de restrição","Marchi, Carlos E., Brommonschenkel, Sérgio H., Queiroz, Marisa V. de, Mizubuti, Eduardo S. G.","Fitopatologia Brasileira; 31(3); 254-260","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300003&lang=pt" 
"S0100-41582006000300005-scl","Caracterização de isolados de Phytophthora infestans do Distrito Federal e de Goiás","Reis, Ailton, Ribeiro, Fabiana H. S., Mizubuti, Eduardo S. G.","Fitopatologia Brasileira; 31(3); 270-276","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300005&lang=pt" 
"S0100-41582006000300006-scl","Injuries caused by citrus leafminer (Phyllocnistis citrella) exacerbate citrus canker (Xanthomonas axonopodis pv. citri) infection","Jesus Junior, Waldir C., Belasque Júnior, José, Amorim, Lilian, Christiano, Rock Seille C., Parra, José Roberto P., Bergamin Filho, Armando","Fitopatologia Brasileira; 31(3); 277-283","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300006&lang=pt" 
"S0100-41582006000300007-scl","Processo de infecção e formação de mancha em grãos de aveia branca com níveis diferenciados de resistência para Pyrenophora chaetomioides","Bocchese, Carla A. C., Martinelli, José A., Federizzi, Luiz C., Rosa, Carlos R. E.","Fitopatologia Brasileira; 31(3); 284-290","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000300007&lang=pt" 
"S0100-204X2006000600002-scl","Dimensões dos ensaios e estimativas do tamanho ótimo de parcela em batata","Storck, Lindolfo, Bisognin, Dílson Antônio, Oliveira, Sérgio José Ribeiro de","Pesquisa Agropecuária Brasileira; 41(6); 903-909","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600002&lang=pt" 
"S0100-204X2006000600003-scl","Fluxo de seiva e fotossíntese em laranjeira &#039;Natal&#039; com clorose variegada dos citros","Machado, Eduardo Caruso, Oliveira, Ricardo Ferraz de, Ribeiro, Rafael Vasconcelos, Medina, Camilo Lázaro, Stuchi, Eduardo Sanches, Marin, Fábio Ricardo, Silva, José Aliçandro Bezerra da, Silva, Simone Rodrigues da","Pesquisa Agropecuária Brasileira; 41(6); 911-918","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600003&lang=pt" 
"S0100-204X2006000600004-scl","Morfologia e teor de cera de folhas de café após aplicação de fungicida","Lichston, Juliana Espada, Godoy, Silvana Aparecida Pires de","Pesquisa Agropecuária Brasileira; 41(6); 919-926","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600004&lang=pt" 
"S0100-204X2006000600005-scl","Produção de laranja com plantas de cobertura permanente na entrelinha","Fidalski, Jonez, Marur, Celso Jamil, Auler, Pedro Antonio Martins, Tormena, Cássio Antonio","Pesquisa Agropecuária Brasileira; 41(6); 927-935","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600005&lang=pt" 
"S0100-204X2006000600006-scl","Evaluation of peanut genotypes for resistance to Tomato spotted wilt virus by mechanical and thrips inoculation","Nascimento, Luciana Cordeiro do, Pensuk, Viboon, Costa, Nivânia Pereira da, Assis Filho, Francisco Miguel de, Pio-Ribeiro, Gilvan, Deom, Carl Michael, Sherwood, John","Pesquisa Agropecuária Brasileira; 41(6); 937-942","Pesquisa Agropecuária Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600006&lang=pt" 
"S0100-204X2006000600008-scl","Produção e desenvolvimento radicular de plantas de café &#039;Conilon&#039; propagadas por sementes e por estacas","Partelli, Fábio Luiz, Vieira, Henrique Duarte, Santiago, Anderson Ribeiro, Barroso, Deborah Guerra","Pesquisa Agropecuária Brasileira; 41(6); 949-954","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600008&lang=pt" 
"S0100-204X2006000600009-scl","Poda e sistemas de condução na produção de figos verdes","Gonçalves, Carlos Antonio Alvarenga, Lima, Luiz Carlos de Oliveira, Lopes, Paulo Sérgio Nascimento, Souza, Magalhães Teixeira de","Pesquisa Agropecuária Brasileira; 41(6); 955-961","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600009&lang=pt" 
"S0100-204X2006000600013-scl","Genes do eixo somatotrófico e características de crescimento numa população F2 de bovinos","Silva, Marcos Vinicius Gualberto Barbosa da, Martinez, Mário Luiz, Machado, Marco Antonio, Nascimento, Carlos Souza do, Campos, Ana Lúcia, Guimarães, Marta Fonseca Martins, Azevedo, Ana Luisa Sousa, Moita, Antônia Kécya França, Lui, Jeffrey Frederico","Pesquisa Agropecuária Brasileira; 41(6); 981-986","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600013&lang=pt" 
"S0100-204X2006000600014-scl","Interação entre genótipos e ambientes e implicações em ganhos com seleção em trigo","Cargnin, Adeliano, Souza, Moacil Alves de, Carneiro, Pedro Crescêncio Souza, Sofiatti, Valdinei","Pesquisa Agropecuária Brasileira; 41(6); 987-993","Pesquisa Agropecuária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2006000600014&lang=pt" 
"S0004-282X2006000300005-scl","Quantitative EEG in children with learning disabilities: analysis of band power","Fonseca, Lineu C., Tedrus, Glória M.A.S., Chiodi, Marcelo G., Cerqueira, Jaciara Näf, Tonelotto, Josiane M.F.","Arquivos de Neuro-Psiquiatria; 64(2b); 376-381","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300005&lang=pt" 
"S0004-282X2006000300009-scl","MRI and ¹H-MRS findings of three patients with Sjögren-Larsson syndrome","Nakayama, Mauro, Távora, Daniel G.F., Alvim, Thereza C.L., Araújo, Alexandre C.B., Gama, Rômulo L.","Arquivos de Neuro-Psiquiatria; 64(2b); 398-401","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300009&lang=pt" 
"S0004-282X2006000300008-scl","Magnetoencephalogram recording from secondary motor areas during imagined movements","Amo, Carlos, Criado, José R., Otis, Shirley M.","Arquivos de Neuro-Psiquiatria; 64(2b); 394-397","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300008&lang=pt" 
"S0004-282X2006000300017-scl","Correlação clínico-topográfica em glioblastomas multiformes nas síndromes motoras: significados fisiopatológicos","Lucena, Rita de Cássia G., Mello, Roberto J.V. de, Lessa Jr., José Ronaldo, Cavalcante, George M., Ribeiro, Marcelo","Arquivos de Neuro-Psiquiatria; 64(2b); 441-445","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300017&lang=pt" 
"S0004-282X2006000300021-scl","Valor preditivo da ultra-sonografia do cérebro em recém-natos com diagnóstico de meningite bacteriana neonatal: seguimento de 12 anos","Monteiro, Alexandra Maria Vieira, Bomfim, Olga","Arquivos de Neuro-Psiquiatria; 64(2b); 461-465","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300021&lang=pt" 
"S0004-282X2006000300025-scl","Aplicação da versão brasileira da escala de avaliação clínica da demência (Clinical Dementia Rating - CDR) em amostras de pacientes com demência","Maia, Alberto Luiz Grigoli, Godinho, Cláudia, Ferreira, Eduardo Daura, Almeida, Vanessa, Schuh, Artur, Kaye, Jeffrey, Chaves, Márcia Lorena Fagundes","Arquivos de Neuro-Psiquiatria; 64(2b); 485-489","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300025&lang=pt" 
"S0004-282X2006000300037-scl","The scientific production of Brazilian neurologists: 1995-2004","Nitrini, Ricardo","Arquivos de Neuro-Psiquiatria; 64(2b); 538-542","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300037&lang=pt" 
"S0004-282X2006000300034-scl","Absceso recidivante por Nocardia asteroides en una paciente portadora de poliglobulia primaria","Aboal, Carlos, Salamano, Ronald, Braselli, Adelina, Mansilla, Mariel, Galaret, Maria, Pedreira, Walter","Arquivos de Neuro-Psiquiatria; 64(2b); 526-529","Arquivos de Neuro-Psiquiatria","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300034&lang=pt" 
"S0004-282X2006000300032-scl","Metastasis to the unilateral oculomotor nucleus complex: case report","Maranhão-Filho, Péricles, Pires, Maria Elisa Paiva","Arquivos de Neuro-Psiquiatria; 64(2b); 520-522","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300032&lang=pt" 
"S0004-282X2006000300031-scl","Aggressive intracranial fibromatosis: case report","Tella Jr, Oswaldo Inácio de, Silva, Luciano Ricardo França, Stavale, João Norberto, Herculano, Marco Antonio, Paiva Neto, Manoel Antonio de, Agner, Celso","Arquivos de Neuro-Psiquiatria; 64(2b); 516-519","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300031&lang=pt" 
"S0004-282X2006000300033-scl","Herniation of the cerebellar tonsils after suprasellar arachnoid cyst shunt: case report","Mendonça, Rodrigo, Lima, Telmo Tibúrcio Fortes, Oppitz, Paulo Petry, Raupp, Sérgio Fernando","Arquivos de Neuro-Psiquiatria; 64(2b); 523-525","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300033&lang=pt" 
"S0004-282X2006000300039-scl","Social support as mental health and obesity prevention: interventions through school settings play activities","Novaes, James José de","Arquivos de Neuro-Psiquiatria; 64(2b); 543-544","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300039&lang=pt" 
"S0004-282X2006000300036-scl","The Brazilian contribution to the study of neurocysticercosis: Moses and Lange’s role in cerebrospinal fluid diagnosis","Teive, Hélio A.G., Almeida, Sérgio M. de, Werneck, Lineu César","Arquivos de Neuro-Psiquiatria; 64(2b); 534-537","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300036&lang=pt" 
"S0004-282X2006000300038-scl","Magnetic resonance spectroscopy in attention deficit hyperactivity disorder","Vasconcellos, Marcio Moacyr de","Arquivos de Neuro-Psiquiatria; 64(2b); 543-543","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300038&lang=pt" 
"S0004-282X2006000300045-scl","NOTÍCIAS E COMENTÁRIOS","","Arquivos de Neuro-Psiquiatria; 64(2b); 548-548","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300045&lang=pt" 
"S0004-282X2006000300044-scl","Headache in intracranial neoplasias: a sudy of 180 patients","Brito, Cláudio Manoel","Arquivos de Neuro-Psiquiatria; 64(2b); 547-547","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300044&lang=pt" 
"S0004-282X2006000300043-scl","Clinical aspects of patients with spinal cord injury in public and private hospitals in São Luis, Maranhão","Sampaio, Osmir de Cássia","Arquivos de Neuro-Psiquiatria; 64(2b); 546-546","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300043&lang=pt" 
"S0004-282X2006000300042-scl","Attention-deficit hyperactivity disorder symptoms and sleep disorders","Neves, Sérgio Nolasco Hora das","Arquivos de Neuro-Psiquiatria; 64(2b); 545-546","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300042&lang=pt" 
"S0004-282X2006000300041-scl","Physical exercise induces functional recovery after sciatic nerve trauma in rats","Santos, Carlos Michell Tôrres","Arquivos de Neuro-Psiquiatria; 64(2b); 545-545","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300041&lang=pt" 
"S0004-282X2006000300040-scl","Repercussion of brief hyperventilation manuever on the cerebral and systemic hemodynamic and gasometric parameters in mechanically ventilated patients","Cerqueira, Telma Cristina Fontes","Arquivos de Neuro-Psiquiatria; 64(2b); 544-545","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300040&lang=pt" 
"S0004-282X2006000300001-scl","Comparison between digital subtraction angiography and magnetic resonance angiography in investigation of nonlacunar ischemic stroke in young patients: preliminary results","Conforto, Adriana Bastos, Fregni, Felipe, Puglia Jr., Paulo, Leite, Claudia da Costa, Yamamoto, Fabio Iuji, Coracini, Karen F., Scaff, Milberto","Arquivos de Neuro-Psiquiatria; 64(2b); 353-358","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300001&lang=pt" 
"S0004-282X2006000300002-scl","Interictal electroencephalographic findings in children and adults with temporal lobe tumors","Franzon, Renata C., Montenegro, Maria Augusta, Yasuda, Clarissa Lin, Guimarães, Catarina A., Guerreiro, Carlos A.M., Cendes, Fernando, Valente, Kette D., Guerreiro, Marilisa M.","Arquivos de Neuro-Psiquiatria; 64(2b); 359-362","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300002&lang=pt" 
"S0004-282X2006000300003-scl","Surgical outcome in patients with refractory epilepsy associated to MRI-defined unilateral mesial temporal sclerosis","Baldauf, Cristine Mella, Cukiert, Arthur, Argentoni, Meire, Baise-Zung, Carla, Forster, Cássio Roberto, Mello, Valeria Antakli, Burattini, José Augusto, Mariani, Pedro Paulo, Câmara, Ródio Brandão, Seda, Lauro","Arquivos de Neuro-Psiquiatria; 64(2b); 363-368","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300003&lang=pt" 
"S0004-282X2006000300004-scl","Comparative study of the neuropsychological and neuroimaging evaluations in children with dyslexia","Arduini, Rodrigo Genaro, Capellini, Simone Aparecida, Ciasca, Sylvia Maria","Arquivos de Neuro-Psiquiatria; 64(2b); 369-375","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300004&lang=pt" 
"S0004-282X2006000300006-scl","The relation between EEG prefrontal asymmetry and subjective feelings of mood following 24 hours of sleep deprivation","Ferreira, Camila, Deslandes, Andréa, Moraes, Helena, Cagy, Maurício, Basile, Luiz Fernando, Piedade, Roberto, Ribeiro, Pedro","Arquivos de Neuro-Psiquiatria; 64(2b); 382-387","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300006&lang=pt" 
"S0004-282X2006000300007-scl","Electroencephalographic changes after one nigth of sleep deprivation","Ferreira, Camila, Deslandes, Andréa, Moraes, Helena, Cagy, Maurício, Pompeu, Fernando, Basile, Luis Fernando, Piedade, Roberto, Ribeiro, Pedro","Arquivos de Neuro-Psiquiatria; 64(2b); 388-393","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300007&lang=pt" 
"S0004-282X2006000300010-scl","Low-frequency oscillations in human tibial somatosensory evoked potentials","Tierra-Criollo, Carlos Julio, Infantosi, Antonio Fernando Catelli","Arquivos de Neuro-Psiquiatria; 64(2b); 402-406","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300010&lang=pt" 
"S0004-282X2006000300011-scl","Recognizing depression in patients with Parkinson’s disease: accuracy and specificity of two depression rating scale","Silberman, Cláudia Débora, Laks, Jerson, Capitão, Cláudia Figueiredo, Rodrigues, Cláudia Soares, Moreira, Irene, Engelhardt, Eliasz","Arquivos de Neuro-Psiquiatria; 64(2b); 407-411","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300011&lang=pt" 
"S0004-282X2006000300012-scl","Cognitive improvement after treatment of depressive symptoms in the acute phase of stroke","Simis, Samuel, Nitrini, Ricardo","Arquivos de Neuro-Psiquiatria; 64(2b); 412-417","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300012&lang=pt" 
"S0004-282X2006000300013-scl","Comparison of chronological and corrected ages in the gross motor assessment of low-risk preterm infants during the first year of life","Restiffe, Ana Paula, Gherpelli, José Luiz Dias","Arquivos de Neuro-Psiquiatria; 64(2b); 418-425","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300013&lang=pt" 
"S0004-282X2006000300014-scl","Approach to the fetal movements: a pilot study of six cases","Stocche, Theodolinda Mestriner, Funayama, Carolina Araújo Rodrigues","Arquivos de Neuro-Psiquiatria; 64(2b); 426-431","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300014&lang=pt" 
"S0004-282X2006000300015-scl","Tectal plate tumors","Lázaro, Bruno C.R., Landeiro, José A.","Arquivos de Neuro-Psiquiatria; 64(2b); 432-436","Arquivos de Neuro-Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300015&lang=pt" 
"S0004-282X2006000300016-scl","Meningiomas anteriores e antero-laterais do forame magno","Tella Jr, Osvaldo Inácio de, Paiva Neto, Manoel Antonio de, Aguiar, Paulo Henrique, Herculano, Marco Antonio","Arquivos de Neuro-Psiquiatria; 64(2b); 437-440","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300016&lang=pt" 
"S0004-282X2006000300018-scl","Mielotomia punctiforme no tratamento da dor oncológica visceral: análise de três casos","Francisco, Alexandre N., Lobão, Carlos A.F., Sassaki, Viviane S., Garbossa, Maria C.P., Aguiar, Luiz R.","Arquivos de Neuro-Psiquiatria; 64(2b); 446-450","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300018&lang=pt" 
"S0004-282X2006000300019-scl","Estudo da qualidade de vida em pessoas com lesão medular traumática","Vall, Janaina, Braga, Violante Augusta Batista, Almeida, Paulo César de","Arquivos de Neuro-Psiquiatria; 64(2b); 451-455","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300019&lang=pt" 
"S0004-282X2006000300022-scl","Investigação das causas de atraso no neurodesenvolvimento: recursos e desafios","Caram, Luiza Helena Acerbi, Funayama, Carolina Araújo Rodrigues, Spina, Cleide Íris, Giuliani, Liane de Rosso, Pina Neto, João Monteiro de","Arquivos de Neuro-Psiquiatria; 64(2b); 466-472","Arquivos de Neuro-Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2006000300022&lang=pt" 
