"S1657-92672008000200005-col","Habilidades socio-cognitivas en niños con conductas disruptivas y víctimas de maltrato","ISON-ZINTILINI, MIRTA SUSANA, MORELATO-GIMÉNEZ, GABRIELA SUSANA","Universitas Psychologica; 7(2); 357-367","Universitas Psychologica","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-92672008000200005&lang=pt" 
"S0370-41062008000400002-chl","Influenza Aviar y Riesgo de Pandemia","PERRET P, CECILIA, DABANCH P, JEANNETTE","Revista chilena de pediatría; 79(4); 358-363","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400002&lang=pt" 
"S0370-41062008000400003-chl","Curvas antropométricas de recién nacidos chilenos","ALARCÓN R, JAIME, ALARCÓN V, YASNA, HERING A, ENRIQUE, BUCCIONI V, ROLLY","Revista chilena de pediatría; 79(4); 364-372","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400003&lang=pt" 
"S0370-41062008000400004-chl","Efectos de exposición aguda a cadmio en la acción de estrógenos en útero de rata impúber","TCHERNITCHIN, ANDREI N, OLIVARES, FRANCISCA, ARANDA, CARLOS, BUSTAMANTE, RODRIGO A, GAETE, LEONARDO, FERRADA, KARLA, VILLAGRA, REBECA, VERA, JEANETTE, ITURBE, RICARDO J, KIM, YOON A, HERNÁNDEZ, NATALIA B, BIZJAK, TINA, NOVSAK, SPELA","Revista chilena de pediatría; 79(4); 373-380","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400004&lang=pt" 
"S0370-41062008000400005-chl","Tratamiento antimicrobiano en niños con neutropenia febril de alto riesgo","MUÑOZ B, ELIANA, OSSA A, JUAN CRISTÓBAL, VILLARROEL C, MILENA, SANTOLAYA DP, MARÍA ELENA","Revista chilena de pediatría; 79(4); 381-387","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400005&lang=pt" 
"S0370-41062008000400006-chl","Síndrome febril sin foco y sospecha de infección bacteriana en niños entre 6 semanas y 36 meses","BARRA G, XIMENA, VIVIANI S, TAMARA, PEÑA D, ANA MARÍA, CERDA L, JAIME","Revista chilena de pediatría; 79(4); 388-392","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400006&lang=pt" 
"S0370-41062008000400007-chl","La muerte y los niños","ZAÑARTU S, CRISTIAN, KRÄMER K, CHRISTIANE, WIETSTRUCK P, MARÍA ANGÉLICA","Revista chilena de pediatría; 79(4); 393-397","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400007&lang=pt" 
"S0370-41062008000400008-chl","Síndrome nefrótico cortico-resistente secundario a mutación genética, a propósito de 2 casos clínicos","PEDRAZA G, NEDIER, CEBALLOS O, MARÍA LUISA, CANO SCH, FRANCISCO","Revista chilena de pediatría; 79(4); 398-403","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400008&lang=pt" 
"S0370-41062008000400009-chl","Tumor sólido pseudopapilar de páncreas, reporte de un caso","ACUÑA L, RENATO, SOTO L, PATRICIO, MUÑOZ R, VANESSA, ACUÑA R, JAVIERA","Revista chilena de pediatría; 79(4); 404-408","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400009&lang=pt" 
"S0370-41062008000400010-chl","Botulismo infantil: Comunicación de un caso y revisión del tema","CÓRDOVA L, GUILIANA, ESCOBAR H, RAÚL, PERREL P, CECILIA, CASTILLO M, ANDRÉS, CARRASCO O, JUAN ANDRÉS, RODRÍGUEZ C, JOSÉ IGNACIO","Revista chilena de pediatría; 79(4); 409-414","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400010&lang=pt" 
"S0370-41062008000400011-chl","Caso clínico radiológico","MAGGIOLO M, JULIO, RUBILAR O, LILIAN","Revista chilena de pediatría; 79(4); 415-418","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400011&lang=pt" 
"S0370-41062008000400012-chl","Caso clínico radiológico","ÁLVAREZ J, ALEJANDRO, PEÑALOZA P, GILLIAN, SANHUEZA L, FÉLIX, NEIRA M, CLAUDIO, NEIRA M, JORGE","Revista chilena de pediatría; 79(4); 419-421","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400012&lang=pt" 
"S0370-41062008000400013-chl","Tratamiento de las enterocolitis en el niño","KOHAN, ROBERTO, SCHONHAUT B, LUISA","Revista chilena de pediatría; 79(4); 422-427","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400013&lang=pt" 
"S0370-41062008000400014-chl","Habilidad de la radiografía de tórax para predecir etiología en niños hospitalizados con neumonía","TORRES, FERNANDO, CHIOLO, MARÍA JOSÉ, GONZÁLEZ, NORMA, DURÁN, PABLO, OSSORIO, MARÍA FABIANA, RIAL, MARÍA JOSÉ, FERRERO, FERNANDO","Revista chilena de pediatría; 79(4); 428-431","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400014&lang=pt" 
"S0370-41062008000400015-chl","Respuesta broncodilatadora del salbutamol administrado como aerosol presurizado mediante aerocámaras con válvulas o espaciadores no valvulados","KOFMAN, CARLOS, TEPER, ALEJANDRO, VIDAURRETA, SANTIAGO, KÖHLER, MARÍA TERESA","Revista chilena de pediatría; 79(4); 433-433","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400015&lang=pt" 
"S0370-41062008000400016-chl","Cartas al Editor","","Revista chilena de pediatría; 79(4); 434-437","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400016&lang=pt" 
"S0370-41062008000400017-chl","Reseña de libros","","Revista chilena de pediatría; 79(4); 437-438","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400017&lang=pt" 
"S0370-41062008000400018-chl","En memoria","","Revista chilena de pediatría; 79(4); 438-438","Revista chilena de pediatría","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062008000400018&lang=pt" 
"S1415-52732008000700001-scl","Nota da Editora","Medeiros, Maria Angélica Tavares de","Revista de Nutrição; 21(); 5s-6s","Revista de Nutrição","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700001&lang=pt" 
"S1415-52732008000700002-scl","A dimensão da insegurança alimentar","Pereira, Rosangela Alves, Santos, Leonor Maria Pacheco","Revista de Nutrição; 21(); 7s-13s","Revista de Nutrição","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700002&lang=pt" 
"S0101-81082008000300001-scl","O tempo de Laura Castilhos","Poester, Teresa","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 93-94","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300001&lang=pt" 
"S0101-81082008000300003-scl","Uma visão psiquiátrica sobre o fenômeno do crack na atualidade","Kessler, Felix, Pechansky, Flavio","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 96-98","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300003&lang=pt" 
"S0101-81082008000300006-scl","A relação entre os mecanismos de defesa e a qualidade da aliança terapêutica em psicoterapia de orientação analítica","Gomes, Fernando Grilo, Ceitlin, Lucia Helena, Hauck, Simone, Terra, Luciana","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 109-114","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300006&lang=pt" 
"S0101-81082008000300002-scl","O tempo e a psiquiatria: os 70 anos da APRS","Shansis, Flávio, Teitelbaum, Paulo Oscar","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 95-95","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300002&lang=pt" 
"S0101-81082008000300004-scl","O crack, o pai e os psiquiatras e psicanalistas","Ramos, Sérgio de Paula","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 99-100","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300004&lang=pt" 
"S1415-52732008000700003-scl","Food insecurity measurement and indicators","Pérez-Escamilla, Rafael, Segall-Corrêa, Ana Maria","Revista de Nutrição; 21(); 15s-26s","Revista de Nutrição","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700003&lang=pt" 
"S1415-52732008000700005-scl","Transferência de renda e segurança alimentar no Brasil: análise dos dados nacionais","Segall-Corrêa, Ana Maria, Marin-Leon, Leticia, Helito, Hugo, Pérez-Escamilla, Rafael, Santos, Leonor Maria Pacheco, Paes-Sousa, Rômulo","Revista de Nutrição; 21(); 39s-51s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700005&lang=pt" 
"S1415-52732008000700006-scl","Percepção e compreensão dos conceitos contidos na Escala Brasileira de Insegurança Alimentar, em comunidades indígenas no estado do Amazonas, Brasil","Yuyama, Lucia Kiyoko Ozaki, Py-Daniel, Victor, Ishikawa, Noemia Kazue, Medeiros, Jansen Fernandes, Kepple, Anne Walleser, Segall-Corrêa, Ana Maria","Revista de Nutrição; 21(); 53s-63s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700006&lang=pt" 
"S1415-52732008000700007-scl","Segurança alimentar e nutricional: desenvolvimento de indicadores e experimentação em um município da Bahia, Brasil","Panelli-Martins, Bárbara Eduarda, Santos, Sandra Maria Chaves dos, Assis, Ana Marlúcia Oliveira","Revista de Nutrição; 21(); 65s-81s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700007&lang=pt" 
"S1415-52732008000700008-scl","A rede de causalidade da insegurança alimentar e nutricional de comunidades quilombolas com a construção da rodovia BR-163, Pará, Brasil","Silva, Denise Oliveira e, Guerrero, Ana Felisa Hurtado, Guerrero, Camilo Hurtado, Toledo, Luciano Medeiros de","Revista de Nutrição; 21(); 83s-87s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700008&lang=pt" 
"S1415-52732008000700009-scl","Associação entre fatores socioeconômicos e insegurança alimentar: estudo de base populacional na Região Metropolitana do Rio de Janeiro, Brasil","Salles-Costa, Rosana, Pereira, Rosangela Alves, Vasconcellos, Maurício Teixeira Leite de, Veiga, Gloria Valeria da, Marins, Vânia Maria Ramos de, Jardim, Beatriz Cordeiro, Gomes, Fábio da Silva, Sichieri, Rosely","Revista de Nutrição; 21(); 99s-109s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700009&lang=pt" 
"S1415-52732008000700010-scl","Insegurança alimentar das famílias residentes em municípios do interior do estado da Paraíba, Brasil","Vianna, Rodrigo Pinheiro de Toledo, Segall-Corrêa, Ana Maria","Revista de Nutrição; 21(); 111s-122s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700010&lang=pt" 
"S1415-52732008000700011-scl","Consumo alimentar e ecologia de populações ribeirinhas em dois ecossistemas amazônicos: um estudo comparativo","Murrieta, Rui Sérgio Sereni, Bakri, Maissa Salah, Adams, Cristina, Oliveira, Perpétuo Socorro de Souza, Strumpf, Roberto","Revista de Nutrição; 21(); 123s-133s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700011&lang=pt" 
"S1415-52732008000700012-scl","Insegurança alimentar intrafamiliar e perfil de consumo de alimentos","Panigassi, Giseli, Segall-Corrêa, Ana Maria, Marin-León, Letícia, Pérez-Escamilla, Rafael, Maranha, Lucia Kurdian, Sampaio, Maria de Fátima Archanjo","Revista de Nutrição; 21(); 135s-144s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700012&lang=pt" 
"S1415-52732008000700013-scl","Autoconsumo e segurança alimentar: a agricultura familiar a partir dos saberes e práticas da alimentação","Menasche, Renata, Marques, Flávia Charão, Zanetti, Cândida","Revista de Nutrição; 21(); 145s-158s","Revista de Nutrição","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700013&lang=pt" 
"S0101-81082008000300007-scl","Perfil epidemiológico do suicídio no extremo oeste do estado de Santa Catarina, Brasil","Schmitt, Ricardo, Lang, Maria Gabriela, Quevedo, João, Colombo, Talita","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 115-123","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300007&lang=pt" 
"S0101-81082008000300009-scl","Um estudo dos relatos afetivos subjetivos a estímulos do International Affective Picture System em uma amostra geriátrica brasileira","Porto, Weyler Galvão, Bertolucci, Paulo, Ribeiro, Rafaela Larsen, Bueno, Orlando Francisco Amodeo","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 131-138","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300009&lang=pt" 
"S0101-81082008000300011-scl","Depressão em mulheres climatéricas: análise de mulheres atendidas ambulatorialmente em um hospital universitário no Maranhão","Silva, Mari-Nilva Maia da, Brito, Luciane Maria Oliveira, Chein, Maria Bethânia da Costa, Brito, Luiz Gustavo Oliveira, Navarro, Paula Andréa de Albuquerque Salles","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 150-154","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300011&lang=pt" 
"S0101-81082008000300012-scl","Sintomas obsessivo-compulsivos na depressão pós-parto: relatos de casos","Zambaldi, Carla Fonseca, Cantilino, Amaury, Sougey, Everton Botelho","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 155-158","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300012&lang=pt" 
"S0021-75572008000500006-scl","A genética das epilepsias","Lopes-Cendes, Iscia","Jornal de Pediatria; 84(4); S33-S39","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000500006&lang=pt" 
"S0021-75572008000500007-scl","Genética das doenças hematológicas: as hemoglobinopatias hereditárias","Sonati, Maria de Fátima, Costa, Fernando Ferreira","Jornal de Pediatria; 84(4); S40-S51","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000500007&lang=pt" 
"S0021-75572008000500010-scl","O impacto da genética na asma infantil","Pinto, Leonardo A., Stein, Renato T., Kabesch, Michael","Jornal de Pediatria; 84(4); S68-S75","Jornal de Pediatria","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572008000500010&lang=pt" 
"S1516-84842008000400005-scl","Allogeneic bone marrow transplantation for severe aplastic anemia patients with risk factors poor prognosis: is fludarabine a requirement?","Dulley, Frederico L.","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 263-264","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400005&lang=pt" 
"S1516-84842008000400009-scl","Technical evaluation of serological screening tests for anti-Toxoplasma gondii antibodies to prevent unnecessary transfusion risks","Vaz, Rogério S., Guimarães, Ana T. B., Bonanato, Larissa D., Thomaz-Soccol, Vanete","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 277-280","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400009&lang=pt" 
"S1516-84842008000400011-scl","Incidence of hemoglobinopathies in Northwest Paraná, Brazil","Seixas, Flavio A. V., Silva, Cíntia D., Tominaga, Jane, Ferro, Octávia C., Nilson, Luana G.","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 287-291","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400011&lang=pt" 
"S1516-84842008000400001-scl","Urgência na introdução do NAT: é fundamental não cometer os erros do passado","Chiattone, Carlos S., Pereira, João Pedro M., Langhi Júnior, Dante M., Rugani, Marília A., Souza, Cármino A. de, Saraiva, João Carlos P., Mesiano, Sérgio B.","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 259-259","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400001&lang=pt" 
"S1516-84842008000400002-scl","Linfoma de Hodgkin recidivado após transplante autólogo de medula óssea","Hallack Neto, Abrahão E., Pereira, Juliana","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 260-261","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400002&lang=pt" 
"S1516-84842008000400003-scl","O futuro da aloimunização eritrocitária","Castilho, Lilian","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 261-262","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400003&lang=pt" 
"S1516-84842008000400004-scl","The importance of the detection of MRD at the end of induction chemotherapy in childhood ALL","Lorand-Metze, Irene","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 262-263","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400004&lang=pt" 
"S1516-84842008000400024-scl","O transplante de células-tronco hematopoéticas alogênico e autogênico na leucemia mielóide aguda em primeira remissão completa: análise de 62 pacientes","Bueno, Nadjanara D.","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 344-345","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400024&lang=pt" 
"S1516-84842008000400006-scl","Toxoplasmose e transfusão de sangue","Amorim, Luiz","Revista Brasileira de Hematologia e Hemoterapia; 30(4); 264-265","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000400006&lang=pt" 
