"S0034-76122006000100005-scl","Cultura organizacional em organizações públicas no Brasil","Pires, José Calixto de Souza, Macêdo, Kátia Barbosa","Revista de Administração Pública; 40(1); 81-104","Revista de Administração Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122006000100005&lang=pt" 
"S0100-40422006000100029-scl","Simulação de desdobramentos complexos de espectros de RMN de ¹H","Constantino, Mauricio Gomes, Silva, Gil Valdo José da, Heleno, Vladimir Constantino Gomes, Borin, Ivana Aparecida, Campos, Ivan P. de Arruda","Química Nova; 29(1); 160-167","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100029&lang=pt" 
"S0100-40422006000100025-scl","Espectroscopia de correlação bidimensional: fundamentos, aplicações e perspectivas","Pereira, Claudete Fernandes, Pasquini, Celio","Química Nova; 29(1); 143-148","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100025&lang=pt" 
"S0100-40422006000100024-scl","Microscopia de força atômica aplicada em imunoensaios","Ferreira, Antonio Aparecido Pupim, Yamanaka, Hideko","Química Nova; 29(1); 137-142","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100024&lang=pt" 
"S0100-40422006000100026-scl","Planejamento fatorial aplicado à digestão de amostras de feijão assistida por radiação microondas","Costa, Letícia M., Korn, Maria das Graças A., Castro, Jacira T., Santos, Wagna P. C., Carvalho, Edivan V., Nogueira, Ana Rita A.","Química Nova; 29(1); 149-152","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100026&lang=pt" 
"S0104-11692006000100002-scl","Desafios críticos dos recursos humanos em saúde: uma visão regional","Rigoli, Felix, Rocha, Cristianne Famer, Foster, Allison Annette","Revista Latino-Americana de Enfermagem; 14(1); 7-16","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100002&lang=pt" 
"S0104-11692006000100003-scl","Morbimortalidade por causas externas na população idosa residente em município da região sul do Brasil","Mathias, Thais Aidar de Freitas, Jorge, Maria Helena Prado de Mello, Andrade, Oséias Guimarães de","Revista Latino-Americana de Enfermagem; 14(1); 17-24","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100003&lang=pt" 
"S0104-11692006000100004-scl","Vivendo com o diabetes: a experiência contada pela criança","Moreira, Patrícia Luciana, Dupas, Giselle","Revista Latino-Americana de Enfermagem; 14(1); 25-32","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100004&lang=pt" 
"S0104-11692006000100005-scl","A experiência da terapêutica quimioterápica oncológica na visão do paciente","Anjos, Anna Cláudia Yokoyama dos, Zago, Márcia Maria Fontão","Revista Latino-Americana de Enfermagem; 14(1); 33-40","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100005&lang=pt" 
"S0104-11692006000100009-scl","O trabalho de enfermagem psiquiátrica e os problemas de saúde dos trabalhadores","Carvalho, Marissol Bastos de, Felli, Vanda Elisa Andres","Revista Latino-Americana de Enfermagem; 14(1); 61-69","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100009&lang=pt" 
"S0104-11692006000100012-scl","O discurso e a prática do cuidado ao recém-nascido de risco: refletindo sobre a atenção humanizada","Rolim, Karla Maria Carneiro, Cardoso, Maria Vera Lúcia Moreira Leitão","Revista Latino-Americana de Enfermagem; 14(1); 85-92","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000100012&lang=pt" 
"S0102-311X2006000200004-scl","Crescimento físico e perfil nutricional da população indígena Xavánte de Sangradouro-Volta Grande, Mato Grosso, Brasil","Leite, Maurício Soares, Santos, Ricardo Ventura, Gugelmin, Silvia Angela, Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 22(2); 265-276","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200004&lang=pt" 
"S0102-311X2006000200005-scl","Validity of the Community Periodontal Index of Treatment Needs&#039; (CPITN) for population periodontitis screening","Bassani, Diego Garcia, Silva, Carina Maciel da, Oppermann, Rui Vicente","Cadernos de Saúde Pública; 22(2); 277-283","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200005&lang=pt" 
"S0102-311X2006000200006-scl","Hipertensão arterial em idosos: prevalência, fatores associados e práticas de controle no Município de Campinas, São Paulo, Brasil","Zaitune, Maria Paula do Amaral, Barros, Marilisa Berti de Azevedo, César, Chester Luiz Galvão, Carandina, Luana, Goldbaum, Moisés","Cadernos de Saúde Pública; 22(2); 285-294","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200006&lang=pt" 
"S0102-311X2006000200007-scl","Implementação da política de saúde indígena no Pólo-base Angra dos Reis, Rio de Janeiro, Brasil: entraves e perspectivas","Chaves, Maria de Betania Garcia, Cardoso, Andrey Moreira, Almeida, Celia","Cadernos de Saúde Pública; 22(2); 295-305","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200007&lang=pt" 
"S0102-311X2006000200008-scl","Acurácia da circunferência da cintura e da relação cintura/quadril como preditores de dislipidemias em estudo transversal de doadores de sangue de Cuiabá, Mato Grosso, Brasil","Ferreira, Márcia Gonçalves, Valente, Joaquim Gonçalves, Gonçalves-Silva, Regina Maria Veras, Sichieri, Rosely","Cadernos de Saúde Pública; 22(2); 307-314","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200008&lang=pt" 
"S0102-311X2006000200012-scl","Does health status explain gender dissimilarity in healthcare use among older adults?","Barreto, Sandhi Maria, Kalache, Alexandre, Giatti, Luana","Cadernos de Saúde Pública; 22(2); 347-355","Cadernos de Saúde Pública","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200012&lang=pt" 
"S0102-311X2006000200015-scl","Avaliação da assistência ao paciente com diabetes e/ou hipertensão pelo Programa Saúde da Família do Município de Francisco Morato, São Paulo, Brasil","Paiva, Daniela Cristina Profitti de, Bersusa, Ana Aparecida Sanches, Escuder, Maria Mercedes L.","Cadernos de Saúde Pública; 22(2); 377-385","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200015&lang=pt" 
"S0102-311X2006000200018-scl","Envenenamentos acidentais entre menores de 15 anos em município da Região Sul do Brasil","Martins, Christine Baccarat de Godoy, Andrade, Selma Maffei de, Paiva, Priscila Aparecida Batista de","Cadernos de Saúde Pública; 22(2); 407-414","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200018&lang=pt" 
"S0102-311X2006000200021-scl","Ensaio clínico randomizado: efetividade da abordagem cognitivo-comportamental e uso de adesivos transdérmicos de reposição de nicotina, na cessação de fumar, em adultos residentes no Município do Rio de Janeiro, Brasil","Otero, Ubirani Barros, Perez, Cristina de Abreu, Szklo, Moysés, Esteves, Gilcenira Ataliba, Pinho, Mariana Marques de, Szklo, André Salem, Turci, Silvana Rubano B.","Cadernos de Saúde Pública; 22(2); 439-449","Cadernos de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2006000200021&lang=pt" 
"S1807-59322006000100008-scl","Measurement of S-100B for risk classification of victims sustaining minor head injury: first pilot study in Brazil","Poli-de-Figueiredo, Luiz F, Biberthaler, Peter, Simao Filho, Charles, Hauser, Christopher, Mutschler, Wolf, Jochum, Marianne","Clinics; 61(1); 41-46","Clinics","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322006000100008&lang=pt" 
"S1807-59322006000100010-scl","Does endothelial dysfunction correlate better with waist-to-hip ratio than with body mass index or waist circumference among obese patients?","Villela, Nivaldo Ribeiro, Aguiar, Luiz Guilherme Kraemer, Bahia, Luciana, Bottino, Daniel, Bouskela, Eliete","Clinics; 61(1); 53-57","Clinics","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322006000100010&lang=pt" 
"S1807-59322006000100011-scl","Impact of RET proto-oncogene analysis on the clinical management of multiple endocrine neoplasia type 2","Toledo, Sergio Pereira de Almeida, Santos, Marcelo Augusto Cortina Gonçalves dos, Toledo, Rodrigo de Almeida, Lourenço Júnior, Delmar Muniz","Clinics; 61(1); 59-70","Clinics","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322006000100011&lang=pt" 
"S0037-86822006000100021-scl","Human pulmonary dirofilariasis: atypical presentation of a rare disease","Vital, Ricardo Jorge, Mattos, Leandro Accardo de, Meirelles, Gustavo Souza Portes","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 94-95","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100021&lang=pt" 
"S0037-86822006000100002-scl","Aspectos clínicos e epidemiológicos da epidemia de dengue no Recife, PE, em 2002","Montenegro, Demetrius, Lacerda, Heloisa Ramos, Lira, Tereza Maciel, Oliveira, Denise Santos Correia de, Lima, Ana Antunes Fonseca de, Guimarães, Maria José Bezerra, Vasconcelos, Petrônio Gusmão de","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 9-13","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100002&lang=pt" 
"S0037-86822006000100003-scl","Immunotherapy, immunochemotherapy and chemotherapy for American cutaneous leishmaniasis treatment","Mayrink, Wilson, Botelho, Ana Cristina de Carvalho, Magalhães, Paulo Araújo, Batista, Sebastião Mariano, Lima, Antonio de Oliveira, Genaro, Odair, Costa, Carlos Alberto da, Melo, Maria Norma de, Michalick, Marilene Susan Marques, Williams, Paul, Dias, Magno, Caiaffa, Waleska Teixeira, Nascimento, Evaldo do, Machado-Coelho, George Luiz Lins","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 14-21","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100003&lang=pt" 
"S0037-86822006000100019-scl","Infecção natural de Triatoma vitticeps (Stal, 1859) por flagelados morfologicamente semelhantes a Trypanosoma cruzi (Chagas, 1909) no Estado do Espírito Santo","Santos, Claudiney Biral dos, Leite, Gustavo Rocha, Ferreira, Gabriel Eduardo Melim, Ferreira, Adelson Luiz","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 89-91","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100019&lang=pt" 
"S0037-86822006000100017-scl","Diphyllobothrium latum: relato de caso no Brasil","Emmel, Vanessa Erichsen, Inamine, Everton, Secchi, Carina, Brodt, Tereza C.Z., Amaro, Maria Cristina O., Cantarelli, Vlademir Vicente, Spalding, Sílvia","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 82-84","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100017&lang=pt" 
"S0037-86822006000100010-scl","Seasonal variation of Lutzomyia longipalpis in Belo Horizonte, State of Minas Gerais","Resende, Marcelo Carvalho de, Camargo, Maria Cristina Viana, Vieira, Jaqueline Reis Marinho, Nobi, Regina Celi Antunes, Porto, Maria Nunes, Oliveira, Claudia Di Lourenzo, Pessanha, José Eduardo, Cunha, Maria da Consolação Magalhães, Brandão, Silvana Teles","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 51-55","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100010&lang=pt" 
"S0037-86822006000100009-scl","Sensibilidade antimicrobiana de bactérias aeróbicas isoladas de úlceras leishmanióticas, em Corte de Pedra, BA","Vera, Luis Angel, Macedo, Jefferson Lessa Soares de, Ciuffo, Isolina Allen, Santos, Conceição Guerra, Santos, João Barberino","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 47-50","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100009&lang=pt" 
"S0037-86822006000100016-scl","Paracoccidioidomicose e síndrome de imunodeficiência adquirida: relato de necropsia","Godoy, Pérsio, Lelis, Susana Satuf Resende, Resende, Uirá Maíra","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 79-81","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100016&lang=pt" 
"S0037-86822006000100015-scl","Aspectos sociodemográficos da soroprevalência de marcadores do vírus da hepatite A no povoado de Cavunge, região do semi-árido do Estado da Bahia","Almeida, Delvone, Tavares-Neto, José, Queiroz-Andrade, Marcony, Dias, Camila, Ribeiro, Terezinha, Silva, Francisco, Silva-Araújo, Jailson, Tatsch, Fernando, Paraná, Raymundo","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 76-78","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100015&lang=pt" 
"S0037-86822006000100014-scl","Persistência e eficácia do regulador de crescimento pyriproxyfen em condições de laboratório para Aedes aegypti","Resende, Marcelo Carvalho de, Gama, Renata Antonaci","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 72-75","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100014&lang=pt" 
"S0037-86822006000100018-scl","Prolonged survival and immune reconstitution after chagasic meningoencephalitis in a patient with acquired immunodeficiency syndrome","Corti, Marcelo, Yampolsky, Claudio","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 85-88","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100018&lang=pt" 
"S0037-86822006000100020-scl","Utilização do ágar suco de tomate (ágar V8) na identificação presuntiva de Candida dubliniensis","Alves, Sydney Hartz, Linares, Carlos Eduardo, Loreto, Érico Silva de, Rodrigues, Magnus, Thomazi, Diego I., Souza, Felipe, Santurio, Janio M.","Revista da Sociedade Brasileira de Medicina Tropical; 39(1); 92-93","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000100020&lang=pt" 
"S0042-96862006000200001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 84(2); 81-81","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000200001&lang=pt" 
"S0100-40422006000100002-scl","Fotoquímica de alfa,alfa-dimetilvalerofenona adsorvida em celulose microcristalina","Behrens, Maria das Dores D., Netto-Ferreira, José Carlos","Química Nova; 29(1); 5-10","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100002&lang=pt" 
"S0100-40422006000100005-scl","Tratamento de chorume de aterro sanitário por fotocatálise heterogênea integrada a processo biológico convencional","Morais, Josmaria Lopes de, Sirtori, Carla, Peralta-Zamora, Patricio G.","Química Nova; 29(1); 20-23","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100005&lang=pt" 
"S0100-40422006000100007-scl","Estudo dos efeitos do silício e do fósforo na redução da disponibilidade de metais pesados em área de mineração","Paim, Lilian Aparecida, Carvalho, Ruy, Abreu, Celeste Maria Patto, Guerreiro, Mário César","Química Nova; 29(1); 28-33","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100007&lang=pt" 
"S0100-40422006000100008-scl","Microesferas de quitosana reticuladas com tripolifosfato utilizadas para remoção da acidez, ferro(III) e manganês(II) de águas contaminadas pela mineração de carvão","Laus, Rogério, Laranjeira, Mauro C. M., Martins, Amarildo O., Fávere, Valfredo T., Pedrosa, Rozângela C., Benassi, Jean C., Geremias, Reginaldo","Química Nova; 29(1); 34-39","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100008&lang=pt" 
"S0100-40422006000100010-scl","Determinação das formas de nitrogênio e nitrogênio total em rochas-reservatório de petróleo por destilação com arraste de vapor e método do indofenol","Silva, Lílian Irene Dias da, Carneiro, Manuel Castro, Emídio, Vanessa dos Santos, Henrique Junior, Sérgio de Souza, Monteiro, Maria Inês Couto","Química Nova; 29(1); 46-51","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100010&lang=pt" 
"S0100-40422006000100012-scl","Estimativa do fluxo de amônia na interface ar-mar na Baía de Guanabara: estudo preliminar","Guimarães, Giselle Parno, Mello, William Zamboni de","Química Nova; 29(1); 54-60","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100012&lang=pt" 
"S0100-40422006000100014-scl","Avaliação de contaminantes inorgânicos e orgânicos em álcool combustível utilizando eletroforese capilar","Pereira, Elisabete A., Tavares, Marina F. M., Stevanato, Alessandra, Cardoso, Arnaldo A.","Química Nova; 29(1); 66-71","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000100014&lang=pt" 
"S1024-94352006000100009-cub","Los reportes de caso en medicina y estomatología: morfofisiología del género","Forteza Fernández, Rafael","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100009&lang=pt" 
"S1024-94352006000100013-cub","Intranet del Centro Nacional de Información de Ciencias Médicas-Infomed: un espacio de trabajo en red para el Sistema de Información en Salud de Cuba","Urra González, Pedro, Rodríguez Perojo, Keilyn, Concepción Báez, Carlos M., Cañedo Andalia, Rubén","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100013&lang=pt" 
"S1024-94352006000100001-cub","Algunas aproximaciones teóricas a los servicios de alto valor agregado, diseñados a la medida y orientados al conocimiento","Cañedo Andalia, Rubén","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100001&lang=pt" 
"S1024-94352006000100002-cub","De la gestión de información a la gestión del conocimiento","Rojas Mesa, Yuniet","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100002&lang=pt" 
"S1024-94352006000100003-cub","Conocimiento organizacional: la gestión de los recursos y el capital humano","Hernández Silva, Frank E., Martí Lahera, Yohannis","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100003&lang=pt" 
"S1024-94352006000100004-cub","Organización y recuperación de la información: un enfoque desde la perspectiva de la automatización","Rodríguez Perojo, Keilyn, Ronda León, Rodrigo","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100004&lang=pt" 
"S1024-94352006000100005-cub","La biblioteca pública cubana en el período 1959-1989","Viciedo Valdés, Miguel","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100005&lang=pt" 
"S1024-94352006000100006-cub","Sondeo de la obra bibliográfica de Carlos Manuel Trelles en las ciencias de la salud&lt;a href=&quot;#asterisco&quot;&gt;*&lt;/a&gt;&lt;a name=titulo&gt;&lt;/a&gt;","López Espinosa, José Antonio","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100006&lang=pt" 
"S1024-94352006000100007-cub","Producción científica sobre aplicaciones terapéuticas del ozono en el Web of Science","Arencibia Jorge, Ricardo, Leyva Rodríguez, Yadira, Collymore Rodríguez, Andrea, Araújo Ruiz, Juan A.","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100007&lang=pt" 
"S1024-94352006000100008-cub","El web como sistema de información","Rodríguez Perojo, Keilyn, Ronda León, Rodrigo","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100008&lang=pt" 
"S1024-94352006000100010-cub","Breve reseña sobre la biblioteca pública en Cuba antes de 1959","Viciedo Valdés, Miguel","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100010&lang=pt" 
"S1024-94352006000100011-cub","El doctor Jorge Aguayo y de Castro: un precursor de la biblioteca moderna en Cuba","Frías Guzmán, Maylín","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100011&lang=pt" 
"S1024-94352006000100012-cub","La ética del profesional de la información ante la nueva sociedad del conocimiento","Rodríguez Sánchez, Yaniris, Mesa Fleitas, María Elena, Álvarez Solórzano, Ernestina","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100012&lang=pt" 
"S1024-94352006000100014-cub","Really Simple Syndication: una tecnología para la diseminación selectiva de la información","Santovenia Díaz, Javier, Cañedo Andalia, Rubén, Rodríguez Perojo, Keilyn, Martín Díaz, Otto","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100014&lang=pt" 
"S1024-94352006000100015-cub","Bibliotecas de nuevo tipo en la atención primaria en Cuba: el policlínico docente &quot;Robert Manuel Zulueta Cayol&quot;","Santovenia Díaz, Javier, Borrell Fernández, Ailyn","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100015&lang=pt" 
"S1024-94352006000100016-cub","Utilización de los sistemas de clasificación para la organización de los recursos electrónicos en Internet","Santovenia Díaz, Javier, Cañedo Andalia, Rubén, Brito Núñez, Nely Maria","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100016&lang=pt" 
"S1024-94352006000100017-cub","Diccionario enciclopédico de ciencias de la documentación","","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100017&lang=pt" 
"S1024-94352006000100018-cub","Nuevo número de Ciencias de la Información","","ACIMED; 14(1); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000100018&lang=pt" 
