"S0100-40422011000400023-scl","Método para determinação de carboidratos empregado na triagem de adulterações em café","Pauli, Elis Daiane, Cristiano, Valderi, Nixdorf, Suzana Lucy","Química Nova; 34(4); 689-694","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000400023&lang=pt" 
"S1678-91992011000100013-scl","DNA identification of Leishmania (Viannia) braziliensis in human saliva from a patient with American cutaneous leishmaniasis","Corvalan, FH, Sampaio, RNR, Brustoloni, YM, Andreotti, R, Lima Júnior, MSC","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 98-102","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100013&lang=pt" 
"S1678-91992011000100014-scl","Putative new heat-stable cytotoxic and enterotoxic factors in culture supernatant of Escherichia coli isolated from drinking water","Ribeiro, DA, Niemann, FS, Gatti, MSV, Lanna, MCS, Tsuji, T, Yano, T","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 103-107","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100014&lang=pt" 
"S1678-91992011000100010-scl","Detection of shellfish toxins from scallops in Guangzhou seafood market","Huazhang, L, Wen-xue, L, Quan-xin, Z, Guang-yu, Y, Jun-tao, L, Li, M, Wei, Z","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 74-84","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100010&lang=pt" 
"S1678-91992011000100003-scl","What is the optimum concentration of m-cresol in antivenoms?","Abd-Elsalam, MA, Abdoon, N, Al-Ahaidib, MS","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 12-22","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100003&lang=pt" 
"S1678-91992011000100008-scl","Molecular detection and characterization of cpb2 gene in Clostridium perfringens isolates from healthy and diseased chickens","Tolooe, A, Shojadoost, B, Peighambari, SM","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 59-65","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100008&lang=pt" 
"S1678-91992011000100009-scl","Induction of cell migration and activation in mice by the freshwater sponge Drulia uruguayensis Bonetto &amp; Ezcurra de Drago, 1968 (Porifera: Metaniidae)","Magalhães, AO, Volkmer-Ribeiro, C, Fujimoto, LBM, Barbosa, MF, Cardoso, JL, Barcellos, JFM, Silva, CC, Campos, RR, Cunha, MCF, Freitas-Lemos, AP, Dos-Santos, MC","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 66-73","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100009&lang=pt" 
"S1678-91992011000100016-scl","Triple bothropic envenomation in horses caused by a single snake","Chiacchio, SB, Martins, GTB, Amorim, RM, Gonçalves, RC, Barraviera, B, Ferreira Junior, RS","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 111-117","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100016&lang=pt" 
"S1678-91992011000100002-scl","Allium species poisoning in dogs and cats","Salgado, BS, Monteiro, LN, Rocha, NS","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 4-11","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100002&lang=pt" 
"S1678-91992011000100011-scl","Neutralization of pharmacological and toxic activities of Bothrops jararacussu snake venom and isolated myotoxins by Serjania erecta methanolic extract and its fractions","Fernandes, RS, Costa, TR, Marcussi, S, Bernardes, CP, Menaldo, DL, Rodriguéz Gonzaléz, II, Pereira, PS, Soares, AM","Journal of Venomous Animals and Toxins including Tropical Diseases; 17(1); 85-93","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992011000100011&lang=pt" 
"S1807-03022011000100001-scl","Special Issue on Nonlinear Programming dedicated to the ALIO-INFORMS Joint International Meeting 2010","Birgin, Ernesto G.","Computational &amp; Applied Mathematics; 30(1); 1-3","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100001&lang=pt" 
"S1807-03022011000100004-scl","An SLP algorithm and its application to topology optimization","Gomes, Francisco A. M., Senne, Thadeu A.","Computational &amp; Applied Mathematics; 30(1); 53-89","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100004&lang=pt" 
"S1807-03022011000100005-scl","An inexact subgradient algorithm for Equilibrium Problems","Santos, Paulo, Scheimberg, Susana","Computational &amp; Applied Mathematics; 30(1); 91-107","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100005&lang=pt" 
"S1807-03022011000100006-scl","Solution of a truss topology bilevel programming problem by means of an inexact restoration method","Friedlander, Ana, Gomes, Francisco A. M.","Computational &amp; Applied Mathematics; 30(1); 109-125","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100006&lang=pt" 
"S1807-03022011000100007-scl","Stochastic Newton-like methods for computing equilibria in general equilibrium models","Krejić, Nataa, Lužanin, Zorana, Ovcin, Zoran","Computational &amp; Applied Mathematics; 30(1); 127-149","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100007&lang=pt" 
"S1807-03022011000100008-scl","Solving the dual subproblem of the Method of Moving Asymptotes using a trust-region scheme","Gomes-Ruggiero, Márcia A., Sachine, Mael, Santos, Sandra A.","Computational &amp; Applied Mathematics; 30(1); 151-170","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100008&lang=pt" 
"S1807-03022011000100009-scl","Active-set strategy in Powell&#039;s method for optimization without derivatives","Arouxét, Ma. Belén, Echebest, Nélida, Pilotta, Elvio A.","Computational &amp; Applied Mathematics; 30(1); 171-196","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100009&lang=pt" 
"S1807-03022011000100010-scl","Duality results for stationary problems of open pit mine planning in a continuous function framework","Griewank, A., Strogies, N.","Computational &amp; Applied Mathematics; 30(1); 197-215","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100010&lang=pt" 
"S1807-03022011000100011-scl","Two derivative-free methods for solving underdetermined nonlinear systems of equations","Echebest, N., Schuverdt, M. L., Vignau, R. P.","Computational &amp; Applied Mathematics; 30(1); 217-245","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100011&lang=pt" 
"S1807-03022011000100002-scl","Regularity results for semimonotone operators","Otero, Rolando Gárciga, Iusem, Alfredo","Computational &amp; Applied Mathematics; 30(1); 5-17","Computational &amp; Applied Mathematics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-03022011000100002&lang=pt" 
"S0718-50062011000100001-chl","El Nivel del Cuerpo Docente en una Universidad","","Formación universitaria; 4(1); 1-1","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100001&lang=pt" 
"S0718-50062011000100002-chl","Enseñanza Experimental y Química Combinatoria: Obtención de Esteres y Amidas, utilizando dos Fuentes de Energía Térmica y Microondas","Santos, Elvira, Lejarazo, Eva F, Vilchis-Reyes, Miguel A, Suarez, Sara","Formación universitaria; 4(1); 3-12","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100002&lang=pt" 
"S0718-50062011000100003-chl","Aprendizaje Basado en Competencias Aplicado a una Asignatura de Transferencia de Calor","Regalado-Méndez, Alejandro, Peralta-Reyes, Ever, Báez-González, Juan G","Formación universitaria; 4(1); 13-18","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100003&lang=pt" 
"S0718-50062011000100004-chl","Adaptación de las prácticas de Análisis Instrumental al Espacio de Convergencia Europeo: Elaboración de Material Didáctico","Sayago, Ana, Hernanz, Dolores, Gallo, Valeria, Beltrán, Rafael","Formación universitaria; 4(1); 19-24","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100004&lang=pt" 
"S0718-50062011000100005-chl","La Universidad Internacional en América Latina: un Nuevo Paradigma para el Siglo XXI","Lucchesi, Martha A. S","Formación universitaria; 4(1); 25-36","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100005&lang=pt" 
"S0718-50062011000100006-chl","Perfiles Motivacionales del Profesorado ante la Formación en Metodologías Activas en la Universidad","Lobato, Clemente, Madinabeitia, Alba","Formación universitaria; 4(1); 37-48","Formación universitaria","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062011000100006&lang=pt" 
"S1807-59322011000100010-scl","Comparison between proximal row carpectomy and four-corner fusion for treating osteoarthrosis following carpal trauma: a prospective randomized study","França Bisneto, Edgard Novaes, Freitas, Maura Cristina, Paula, Emygdio José Leomil de, Mattar Jr, Rames, Zumiotti, Arnaldo Valdir","Clinics; 66(1); 51-55","Clinics","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322011000100010&lang=pt" 
"S0718-07642011000100001-chl","Los Verdaderos Autores de una Publicación Internacional","","Información tecnológica; 22(1); 1-1","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100001&lang=pt" 
"S0718-07642011000100002-chl","Determinación de la Efectividad de la Remediación de Suelos Accidentalmente Contaminados con Ácido Sulfúrico mediante Métodos Geofísicos","Coria, Ignacio D, de la Vega, Matías","Información tecnológica; 22(1); 3-8","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100002&lang=pt" 
"S0718-07642011000100003-chl","Remoción de Cromo Hexavalente por el Hongo Paecilomyces sp. Aislado del Medio Ambiente","Cárdenas-González, Juan F, Acosta-Rodríguez, Ismael","Información tecnológica; 22(1); 9-16","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100003&lang=pt" 
"S0718-07642011000100004-chl","Síntesis y Refinado por el Método Rietveld de la fase perovsquita obtenida a partir del Método de Co-precipitación vía Oxalato","dos Santos, Andarair G, Fontes, Francisco A. O, de Sousa, João F, de Souza, Carlson P","Información tecnológica; 22(1); 17-28","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100004&lang=pt" 
"S0718-07642011000100005-chl","Biosensor de Glucosa basado en un Biocompósito disperso de Grafito-Epoxi-Platino-Glucosa Oxidasa","Montañez, José L, Ramos, Emma G, Alegret, Salvador, Delgado, Raúl J","Información tecnológica; 22(1); 29-40","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100005&lang=pt" 
"S0718-07642011000100006-chl","Efecto de Oxidantes y Emulsionantes sobre la Calidad del Pan elaborado con incorporación de Harina de Arvejas (Pisum sativum) inactivadas Enzimáticamente","Alasino, María C, Osella, Carlos A, de la Torre, María A, Sánchez, Hugo D","Información tecnológica; 22(1); 41-50","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100006&lang=pt" 
"S0718-07642011000100007-chl","Extracción y Caracterización Fisicoquímica del Aceite de la Semilla (Almendra) del Marañón (Anacardium occidentale L)","Lafont, Jennifer J, Páez, nuel S, Portacio, Alfonso A","Información tecnológica; 22(1); 51-58","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100007&lang=pt" 
"S0718-07642011000100008-chl","Propiedades Volumétricas y Viscosimétricas de Soluciones Acuosas Diluidas de 1,4 Pentanodiol a varias Temperaturas","Páez, Manuel S, Portacio, Alfonso A, Ortega, César","Información tecnológica; 22(1); 59-64","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100008&lang=pt" 
"S0718-07642011000100009-chl","Comportamiento Superficial e Interfacial de Soluciones Acuosas Diluidas de Isómeros de Pentanodiol a 288.15K","Páez, Manuel. S, Alvis, Armando, Arrazola, Guillermo","Información tecnológica; 22(1); 65-70","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100009&lang=pt" 
"S0718-07642011000100010-chl","Estudio Numérico de Flujos Turbulentos Isotérmicos en Canales y Flujos Laminares con Convección Mixta en Cavidades","dos Santos, Elizaldo D, Xavier, Carla M, Petry, Adriane P","Información tecnológica; 22(1); 71-82","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100010&lang=pt" 
"S0718-07642011000100011-chl","Aplicación de un Algoritmo Evolutivo en la Solución de Problemas Job Shop-Open Shop","Castrillón, Omar D, Sarache, William A, Giraldo, Jaime A","Información tecnológica; 22(1); 83-92","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100011&lang=pt" 
"S0718-07642011000100012-chl","Implementación en el Robot Antropomorfo CXN-I del Control Cinemático de Trayectorias Rectilíneas","Moran, Oscar D, Künning, Federico G, Cuello, José A","Información tecnológica; 22(1); 93-100","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100012&lang=pt" 
"S0718-07642011000100013-chl","Un nuevo Método para Mejorar el Proceso de Producción de Acido Bórico","Domínguez, Orlando J, Serrano, Emilio M, Flores, Jorge E, Michel, Raquel L","Información tecnológica; 22(1); 101-108","Información tecnológica","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642011000100013&lang=pt" 
"S0066-782X2011000700001-scl","I Diretriz Brasileira de Cardio-Oncologia da Sociedade Brasileira de Cardiologia","Kalil Filho, R, Hajjar, LA, Bacal, F, Hoff, PM, Diz, M del P, Galas, FRBG","Arquivos Brasileiros de Cardiologia; 96(2); 01-52","Arquivos Brasileiros de Cardiologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2011000700001&lang=pt" 
"S1517-45222011000100008-scl","O princípio da precaução como uma ferramenta estratégica para redesenhar a (sub)política: compreensão e perspectivas da ciência política de língua Francesa","Brunet, Sébastien, Delvenne, Pierre, Joris, Geoffrey","Sociologias; 13(26); 176-200","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100008&lang=pt" 
"S1517-45222011000100009-scl","Desenvolvimento sustentável &quot;made in Quebec&quot;: políticas de proteção ao meio ambiente e biotecnologias","Bibeau, Gilles","Sociologias; 13(26); 202-226","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100009&lang=pt" 
"S1517-45222011000100010-scl","Cooperativismo e dinâmicas produtivas em zonas desfavorecidas: o caso das pequenas cooperativas agrícolas do Sul da França","Pires, Maria Luiza Lins e Silva","Sociologias; 13(26); 228-261","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100010&lang=pt" 
"S1517-45222011000100011-scl","&quot;Parcerias&quot; com a cana-de-açúcar: tensões e contradições no desenvolvimento das experiências de assentamentos rurais em São Paulo","Ferrante, Vera Lucia Silveira Botta, Barone, Luís Antonio","Sociologias; 13(26); 262-305","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100011&lang=pt" 
"S1517-45222011000100012-scl","Classificação dos pobres: questões, construção e análise","Furtado, Clayton Sirilo do Valle","Sociologias; 13(26); 306-330","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100012&lang=pt" 
"S1517-45222011000100013-scl","O sertão amazônico: o inferno de Alberto Rangel","Paiva, Marco Aurélio Coelho de","Sociologias; 13(26); 332-362","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100013&lang=pt" 
"S1517-45222011000100006-scl","Conceitos de Ciência e a Política Científica, Tecnológica e de Inovação","Velho, Léa","Sociologias; 13(26); 128-153","Sociologias","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222011000100006&lang=pt" 
"S0044-59672011010300001-scl","Perifíton: uma complexa microbiota praticamente desconhecida nos lagos amazônicos","Ferragut, Carla","Acta Amazonica; 41(2); -","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011010300001&lang=pt" 
"S0044-59672011000200002-scl","Acmella marajoensis G.A.R. Silva &amp; J.U.M. Santos: uma nova espécie de Asteraceae para a Amazônia brasileira","Silva, Genilson Alves dos Reis e, Santos, João Ubiratan Moreira dos","Acta Amazonica; 41(2); 191-194","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000200002&lang=pt" 
