"S0256-95742010000800003-sza","Approval of chronic medication: discovery health hits new lows","Rayner, Brian","SAMJ: South African Medical Journal; 100(8); 482-482","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000800003&lang=pt" 
"S1519-566X2010000400008-scl","Galling arthropod diversity in adjacent swamp forests and restinga vegetation in Rio Grande do Sul, Brazil","Mendonça Jr, Milton De S, Piccardi, Hosana M F, Jahnke, Simone M, Dalbem, Ricardo V","Neotropical Entomology; 39(4); 513-518","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400008&lang=pt" 
"S1519-566X2010000400009-scl","Abelhas generalistas (Meliponina) e o sucesso reprodutivo de Stryphnodendron pulcherrimum (Fabales: Mimosaceae) com florada em massa na Mata Atlântica, BA","Monteiro, Daniela, Ramalho, Mauro","Neotropical Entomology; 39(4); 519-526","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400009&lang=pt" 
"S1519-566X2010000400010-scl","Biología y hábitos del barrenador de la semilla Bephratelloides cubensis ashmead (Hymenoptera: Eurytomidae)","Hernández-Fuentes, Luis M, Urias-López, Mario A, Bautista-Martínez, Nestor","Neotropical Entomology; 39(4); 527-534","Neotropical Entomology","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400010&lang=pt" 
"S1519-566X2010000400011-scl","Fenologia de Cornops aquaticum (Bruner) (Orthoptera: Acrididae) em Eichhornia azurea (Pontederiaceae) no norte do Pantanal de Mato Grosso","Silva, Fatima R J da, Marques, Marinêz I, Battirola, Leandro D, Lhano, Marcos G","Neotropical Entomology; 39(4); 535-542","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400011&lang=pt" 
"S1519-566X2010000400015-scl","Biological parameters of Bemisia tabaci (Gennadius) biotype B (Hemiptera: Aleyrodidae) on Jatropha gossypiifolia, commercial (Manihot esculenta) and wild cassava (Manihot flabellifolia and M. carthaginensis) (Euphorbiaceae)","Carabalí, Arturo, Belloti, Anthony C, Montoya-Lerma, James","Neotropical Entomology; 39(4); 562-567","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400015&lang=pt" 
"S1519-566X2010000400018-scl","A new species of Saccharosydne Kirkaldy from Argentina (Hemiptera: Delphacidae)","Remes-Lenicov, Ana M M De, Rossi-Batiz, María F","Neotropical Entomology; 39(4); 584-589","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400018&lang=pt" 
"S1519-566X2010000400019-scl","Cytogenetics studies in Brazilian species of Pseudophyllinae (Orthoptera: Tettigoniidae): 2n(♂)=35 and fn=35 the probable basic and ancestral karyotype of the family tettigoniidae","Ferreira, Amilton, Mesa, Alejo","Neotropical Entomology; 39(4); 590-594","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400019&lang=pt" 
"S1519-566X2010000400020-scl","Morphology of male reproductive system of two solitary bee species (Hymenoptera: Apidae)","Araújo, Vinícius A, Freitas, Felipe V, Moreira, Jane, Neves, Clóvis A, Lino-Neto, José","Neotropical Entomology; 39(4); 595-600","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400020&lang=pt" 
"S1519-566X2010000400021-scl","Chilled packing systems for fruit flies (Diptera: Tephritidae) in the sterile insect technique","Hernández, Emilio, Escobar, Arseny, Bravo, Bigail, Montoya, Pablo","Neotropical Entomology; 39(4); 601-607","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400021&lang=pt" 
"S1519-566X2010000400022-scl","Influence of soil temperature and moisture on the infectivity of entomopathogenic nematodes (Rhabditida: Heterorhabditidae, Steinernematidae) against larvae of Ceratitis capitata (Wiedemann) (Diptera: Tephritidae)","Rohde, Cristhiane, Moino Jr, Alcides, Silva, Marco A T da, Carvalho, Fabiano D, Ferreira, Cleidson S","Neotropical Entomology; 39(4); 608-611","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400022&lang=pt" 
"S1519-566X2010000400023-scl","","Virgala, María B Riquelme, Botto, Eduardo N","Neotropical Entomology; 39(4); 612-617","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400023&lang=pt" 
"S1519-566X2010000400024-scl","Use of grafting to prevent Hypsipyla grandella (Zeller) (Lepidoptera: Pyralidae) damage to new world Meliaceae species","Perez, Julian, Eigenbrode, Sanford D, Hilje, Luko, Tripepi, Robert R, Aguilar, Maria E, Mesen, Francisco","Neotropical Entomology; 39(4); 618-625","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400024&lang=pt" 
"S1519-566X2010000400026-scl","Redução da sobrevivência da broca-do-café, Hypothenemus hampei (Ferrari) (Coleoptera: Scolytidae), e do seu ataque aos frutos de café pela pulverização com nim em laboratório","Depieri, Rogério A, Martinez, Sueli S","Neotropical Entomology; 39(4); 632-637","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400026&lang=pt" 
"S1519-566X2010000400028-scl","Sazonalidade e uso de ambientes por espécies de Tabanidae (Diptera) na Amazônia Central, Brasil","Ferreira-Keppler, Ruth L, Rafael, José A, Guerrero, José C H","Neotropical Entomology; 39(4); 645-654","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400028&lang=pt" 
"S1519-566X2010000400029-scl","Disseminação de bactérias patogênicas por formigas (Hymenoptera: Formicidae) em dois hospitais do nordeste do Brasil","Fontana, Renato, Wetler, Rita M da C, Aquino, Renata S S, Andrioli, João L, Queiroz, Guilherme R G, Ferreira, Sônia L, Nascimento, Ivan C do, Delabie, Jacques H C","Neotropical Entomology; 39(4); 655-663","Neotropical Entomology","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400029&lang=pt" 
"S1519-566X2010000400030-scl","Observations on Haemagogus janthinomys Dyar (Diptera: Culicidae) and other mosquito populations within tree holes in a gallery forest in the northwestern region of Sao Paulo state, Brazil","Tubaki, Rosa M, Menezes, Regiane M T de, Vesgueiro, Fabiana T, Cardoso Jr, Rubens P","Neotropical Entomology; 39(4); 664-670","Neotropical Entomology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2010000400030&lang=pt" 
"S0103-73072010000200004-scl","O corpo entre a ação e a contemplação na sociedadelaboratório","Moura, Rogério","Pro-Posições; 21(2); 37-49","Pro-Posições","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73072010000200004&lang=pt" 
"S0104-026X2010000200002-scl","Ofélia morta: do discurso à imagem","Tiburi, Márcia","Revista Estudos Feministas; 18(2); 301-318","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200002&lang=pt" 
"S0104-026X2010000200004-scl","Bajo presión: primera relación sexual de adolescentes de Trelew (Argentina)","Jones, Daniel Eduardo","Revista Estudos Feministas; 18(2); 339-358","Revista Estudos Feministas","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200004&lang=pt" 
"S0104-026X2010000200006-scl","Reflexiones sobre una etnografía feminista del Software Libre en Colombia","Bustos, Tania Pérez","Revista Estudos Feministas; 18(2); 385-405","Revista Estudos Feministas","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200006&lang=pt" 
"S0104-026X2010000200007-scl","Mulheres nas so(m)bras: invisibilidade, reciclagem e dominação viril em presídios masculinamente mistos","Colares, Leni Beatriz Correia, Chies, Luiz Antônio Bogo","Revista Estudos Feministas; 18(2); 407-423","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200007&lang=pt" 
"S0104-026X2010000200010-scl","Mulheres cientistas: aspectos da vida e obra de Khäte Schwarz","Blay, Eva Alterman","Revista Estudos Feministas; 18(2); 473-489","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200010&lang=pt" 
"S0104-026X2010000200013-scl","Identidade de gênero e identidade profissional no campo de trabalho","Chies, Paula Viviane","Revista Estudos Feministas; 18(2); 507-528","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200013&lang=pt" 
"S0104-026X2010000200014-scl","Profissão: oficial engenheira naval da Marinha de Guerra do Brasil","Lombardi, Maria Rosa","Revista Estudos Feministas; 18(2); 529-546","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200014&lang=pt" 
"S0104-026X2010000200015-scl","Participação no mercado de trabalho e no trabalho doméstico: homens e mulheres têm condições iguais?","Madalozzo, Regina, Martins, Sergio Ricardo, Shiratori, Ludmila","Revista Estudos Feministas; 18(2); 547-566","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200015&lang=pt" 
"S0104-026X2010000200016-scl","Rotas de ingresso, trajetórias e acesso das mulheres ao legislativo: um estudo comparado entre Brasil e Argentina","Araújo, Clara","Revista Estudos Feministas; 18(2); 567-584","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200016&lang=pt" 
"S0104-026X2010000200017-scl","Mulheres em construção: o papel das mulheres mutirantes na construção de casas populares","Fertrin, Rebeca Buzzo, Velho, Lea Maria Leme Strini","Revista Estudos Feministas; 18(2); 585-606","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200017&lang=pt" 
"S0034-89102010000400001-spa","Avaliação de desempenho e integração docente-assistencial nos hospitais universitários","Lobo, Maria Stella de Castro, Lins, Marcos Pereira Estellita, Silva, Angela Cristina Moreira da, Fiszman, Roberto","Revista de Saúde Pública; 44(4); 581-590","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102010000400001&lang=pt" 
"S0034-89102010000400001-scl","Avaliação de desempenho e integração docente-assistencial nos hospitais universitários","Lobo, Maria Stella de Castro, Lins, Marcos Pereira Estellita, Silva, Angela Cristina Moreira da, Fiszman, Roberto","Revista de Saúde Pública; 44(4); 581-590","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000400001&lang=pt" 
"S0104-026X2010000200005-scl","Divorciados, na forma da lei: discursos jurídicos nas ações judiciais de divórcio em Florianópolis (1977 a 1985)","Fáveri, Marlene de, Tanaka, Teresa Adami","Revista Estudos Feministas; 18(2); 359-383","Revista Estudos Feministas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2010000200005&lang=pt" 
"S1981-81222010000200020-scl","Oleaginosas da Amazônia","Mantovani, Waldir","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200020&lang=pt" 
"S1981-81222010000200019-scl","Pesquisas recentes sobre material lítico na Arqueologia Brasileira","Fonseca, João Aires da","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200019&lang=pt" 
"S1981-81222010000200001-scl","Carta do editor","Sanjad, Nelson","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200001&lang=pt" 
"S1981-81222010000200002-scl","História, ciência, natureza","Maio, Marcos Chor, Figueirôa, Sílvia Fernanda de Mendonça","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200002&lang=pt" 
"S1981-81222010000200009-scl","Ciência, fronteiras e nação: comissões brasileiras na demarcação dos limites territoriais entre Brasil e Bolívia, 1895-1901","Vergara, Moema de Rezende","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); 345-363","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200009&lang=pt" 
"S1981-81222010000200018-scl","Expedição literária pela Amazônia","Drummond, José Augusto","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200018&lang=pt" 
"S1981-81222010000200015-scl","&quot;Conquistar a terra, dominar a água, sujeitar a floresta&quot;: Getúlio Vargas e a revista &quot;Cultura Política&quot; redescobrem a Amazônia (1940-1941)","Andrade, Rômulo de Paula","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(2); 453-468","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000200015&lang=pt" 
"S0104-06182010000200008-scl","Economia e política das finanças públicas no Brasil","Pires, Valdemir","Economia e Sociedade; 19(2); 421-423","Economia e Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182010000200008&lang=pt" 
"S0021-75572010011100001-scl","Desconhecimento da doença é determinante para a alta mortalidade de crianças com anemia falciforme","Fernandes, Ana Paula Pinheiro Chagas, Viana, Marcos Borato, Januario, José Nélio","Jornal de Pediatria; 86(4); -","Jornal de Pediatria","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572010011100001&lang=pt" 
"S0034-72802010000400008-scl","Descolamento da retina após tratamento do retinoblastoma","Freitas, João Alberto Holanda de, Abreu, Hélio Fernando Heitmann de, Palazzi, Maristela Amaral","Revista Brasileira de Oftalmologia; 69(4); 247-251","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400008&lang=pt" 
"S0034-72802010000400005-scl","Desempenho visual após implante de uma lente intraocular asférica multifocal difrativa","Akaishi, Leonardo, Messias, Camila Brito, Tzelikis, Patrick Frensel de Moraes","Revista Brasileira de Oftalmologia; 69(4); 230-235","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400005&lang=pt" 
"S0034-72802010000400001-scl","Senescência ocular e o século XXI","Chaves, Cláudio","Revista Brasileira de Oftalmologia; 69(4); 215-216","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400001&lang=pt" 
"S0034-72802010000400002-scl","Implante de plug lacrimal termosensível para tratamento da síndrome da disfunção lacrimal","Silverio, Juliana, Ferreira, Priscila Dalla Vechia, Paulino, Leonardo Verri, Vitielo Neto, Vicente, Rehder, José Ricardo Carvalho Lima","Revista Brasileira de Oftalmologia; 69(4); 217-221","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400002&lang=pt" 
"S0034-72802010000400009-scl","Vitrectomia transconjuntival 25 gauge via pars plana para opacidade vítrea persistente em pacientes com implante de lentes multifocais","Akaishi, Leonardo, Canamary, Fábio, Tzelikis, Patrick Frensel de Moraes","Revista Brasileira de Oftalmologia; 69(4); 252-258","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400009&lang=pt" 
"S0034-72802010000400003-scl","Atendimento oftalmológico dos recém-nascidos examinados nas maternidades públicas em Manaus","Campos Júnior, José Cavalcanti","Revista Brasileira de Oftalmologia; 69(4); 222-225","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400003&lang=pt" 
"S0034-72802010000400004-scl","Espessura central da córnea: catarata congênita, pseudofacia e afacia","Santos, Weika Eulálio de Moura, Siqueira Junior, José Joarez de, Salomão, Gustavo, Rehder, José Ricardo Carvalho Lima","Revista Brasileira de Oftalmologia; 69(4); 226-229","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400004&lang=pt" 
"S0034-72802010000400006-scl","Avaliação econômica das associações fixas de prostaglandina/prostamida e timolol no tratamento do glaucoma e da hipertensão ocular","Guedes, Ricardo Augusto Paletta, Guedes, Vanessa Maria Paletta, Borges, Julia Linhares, Chaoubah, Alfredo","Revista Brasileira de Oftalmologia; 69(4); 236-240","Revista Brasileira de Oftalmologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802010000400006&lang=pt" 
"S0037-86822010000400035-scl","An atypical presentation of cutaneous leishmaniasis","Amato, Valdir Sabbaga, Tonacio, Adriana Coracini, Alves, Manoella do Monte","Revista da Sociedade Brasileira de Medicina Tropical; 43(4); 481-481","Revista da Sociedade Brasileira de Medicina Tropical","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822010000400035&lang=pt" 
"S0718-19572010000200001-chl","Trends of natural accumulation and detoxification of paralytic shellfish poison in two bivalves from the Northwest Patagonian inland sea","Molinet, Carlos, Niklitschek, Edwin, Seguel, Miriam, Díaz, Patricio","Revista de biología marina y oceanografía; 45(2); 195-204","Revista de biología marina y oceanografía","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572010000200001&lang=pt" 
"S0718-19572010000200002-chl","Biological aspects of Lutjanus peru in Bufadero Bay, Michoacán, México: growth, reproduction and condition factors","Gallardo-Cabello, Manuel, Sarabia-Méndez, Marcela, Espino-Barr, Elaine, Anislado-Tolentino, Vicente","Revista de biología marina y oceanografía; 45(2); 205-215","Revista de biología marina y oceanografía","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572010000200002&lang=pt" 
"S0718-19572010000200003-chl","Chlorophyll-a MODIS mesoscale variability in the Inner Sea of Chiloé, Patagonia, Chile (41-43°S): Patches and Gradients?","Lara, Carlos, Miranda, Marcelo, Montecino, Vivian, Iriarte, José Luis","Revista de biología marina y oceanografía; 45(2); 217-225","Revista de biología marina y oceanografía","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-19572010000200003&lang=pt" 
"S0325-00752010000400001-arg","¿Por qué es bueno investigar?","Ceriani Cernadas, José M.","Archivos argentinos de pediatría; 108(4); 290-291","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400001&lang=pt" 
"S0325-00752010000400002-arg","Sobrepeso y obesidad en escolares de Brandsen en relación a las condiciones socioambientales de residencia","Cesani, María F., Luis, María A., Torres, María F., Castro, Luis E., Quintero, Fabián A., Luna, María E., Bergel, María L., Oyhenart, Evelia E.","Archivos argentinos de pediatría; 108(4); 294-302","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400002&lang=pt" 
"S0325-00752010000400003-arg","Epidemiología de eventos adversos en el servicio de neonatología de un hospital público regional en la Argentina","Barrionuevo, Laura S., Esandi, María E.","Archivos argentinos de pediatría; 108(4); 303-310","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400003&lang=pt" 
"S0325-00752010000400004-arg","Bacteriemias por Staphylococcus aureus adquiridas en la comunidad: 17 años de experiencia en niños de la Argentina","Paganini, Hugo R., Della Latta, Paula, Soto, Adriana, Casimir, Lidia, Mónaco, Andrea, Verdaguer, Virginia, Berberian, Griselda, Rosanova, María T., González, Fernando, Sarkis, Claudia","Archivos argentinos de pediatría; 108(4); 311-317","Archivos argentinos de pediatría","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752010000400004&lang=pt" 
