"S0102-33062001000200008-scl","Caracterização fitofisionômica e levantamento florístico preliminar no Pantanal dos Rios Mortes-Araguaia, Cocalinho, Mato Grosso, Brasil","Marimon, Beatriz Schwantes, Lima, Edson de Souza","Acta Botanica Brasilica; 15(2); 213-229","Acta Botanica Brasilica","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062001000200008&lang=pt" 
"S0212-71992001000800001-esp","Enfermedad de Behçet","Carreño Pérez, L.","Anales de Medicina Interna; 18(8); 5-10","Anales de Medicina Interna","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992001000800001&lang=pt" 
"S0716-98682001000200001-chl","LAS CIENCIAS MORFOLÓGICAS Y SU DIFUSIÓN A TRAVÉS DE LA REVISTA CHILENA DE ANATOMÍA","del Sol, Mariano","Revista chilena de anatomía; 19(2); 129-130","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200001&lang=pt" 
"S0716-98682001000200003-chl","EVALUACIÓN DE LOS EXÁMENES DE ANATOMÍA NORMAL EN LA UNIVERSIDAD NACIONAL DE ROSARIO, ARGENTINA","Barrovecchio, Juan Carlos, Pérez, Beatriz, Bella de Paz, Leonor, Busmail, Lidia, Ruggero, Eduardo","Revista chilena de anatomía; 19(2); 139-144","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200003&lang=pt" 
"S0716-98682001000200004-chl","DISSECTION OF THE STYLOHYOID CHAIN: A METHOD OF APPROACH","Silva, H. J., Moraes, S. R. A., Santos, L. C. F., Albuquerque, C. I., Leonel, T.","Revista chilena de anatomía; 19(2); 145-148","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200004&lang=pt" 
"S0716-98682001000200005-chl","SYSTEMATIZATION OF THE ARTERIES IN THE SPLENIC HILUS OF THE ARMADILLO (Dasypus novemcinctus, L.)","Schimming, Bruno Cesar, Fernandes de Abreu, Mara Alice","Revista chilena de anatomía; 19(2); 149-154","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200005&lang=pt" 
"S0716-98682001000200006-chl","SCANNING ELECTRON MICROSCOPIC STUDY OF THE EPIDIDYMIS IN THE DOG (Canis familiaris, L.)","Schimming, Bruno Cesar, Vicentini, Carlos Alberto, Orsi, Antônio Marcos","Revista chilena de anatomía; 19(2); 155-160","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200006&lang=pt" 
"S0716-98682001000200007-chl","DESCRIPTION OF THE CHARACTERISTICS OF OOCYTES AND ZYGOTES OF COYPU (Myocastor coypus","Felipe, Antonio, Teruel, Miriam, Callejas, Santiago, Cabodevila, Jorge","Revista chilena de anatomía; 19(2); 161-165","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200007&lang=pt" 
"S0716-98682001000200008-chl","FIBER MUSCLE TYPES IN ADULT FEMALE PIGS AS DETERMINED BY COMBINATING HISTOCHEMICAL AND IMMUNOHISTOCHEMICAL METHODS","Graziotti, Guillermo H., Delhon, Gustavo, Ríos, Clara M., Rivero, José-Luis L.","Revista chilena de anatomía; 19(2); 167-173","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200008&lang=pt" 
"S0716-98682001000200009-chl","ULTRASTRUCTURAL ALTERATIONS OF THE PAROTID GLANDS OF RATS (Rattus norvegicus) SUBMITTED TO EXPERIMENTAL CHRONIC ALCOHOLISM","Tirapelli, L. F., Tirapelli, D. P.C., Schimming, B.C.","Revista chilena de anatomía; 19(2); 175-182","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200009&lang=pt" 
"S0716-98682001000200010-chl","EFECTO TÓXICO DEL IÓN CADMIO SOBRE LA GLÁNDULA SUBMANDIBULAR DE RATA ADULTA","Braga, Aparecida S., Catirse, Alma B. C. E., Lopes, Ruberval A., Semprini, Marisa, Sala, Miguel A., Watanabe, Ii-Sei","Revista chilena de anatomía; 19(2); 183-190","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200010&lang=pt" 
"S0716-98682001000200011-chl","ESTROUS CYCLE, ANATOMY AND HISTOLOGY OF THE UTERINE TUBE OF THE MONGOLIAN GERBIL (Meriones unguiculatus)","Almeida, Camila C. D., Pinheiro, Patrícia F. F., Segatelli, Tânia Mara, Martinez, Marcelo, Padovani, Carlos Roberto, Martinez, Francisco E.","Revista chilena de anatomía; 19(2); 191-196","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200011&lang=pt" 
"S0716-98682001000200012-chl","ACTION OF ALL-TRANS-RETINOIC ACID ON THE FLOOR OF THE MOUTH STRUCTURES OF RAT FETUSES","Gomes Totti, Valéria Maria, Lopes, Ruberval A., Semprini, Marisa, Sala, Miguel A., de Mattos, Maria da Glória C., Watanabe, Ii-Sei, Vieira da Costa, José Renán","Revista chilena de anatomía; 19(2); 197-204","Revista chilena de anatomía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200012&lang=pt" 
"S0716-98682001000200013-chl","ENSEÑANZA DE LA ANATOMÍA HUMANA: EXPERIENCIAS Y DESAFÍOS EN UNA ESCUELA DE MEDICINA","Guiraldes, H., Oddó, H., Mena, B., Velasco, N., Paulos, J.","Revista chilena de anatomía; 19(2); 205-212","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200013&lang=pt" 
"S0716-98682001000200014-chl","CARACTERIZACIÓN, AISLAMIENTO Y CULTIVO DE CÉLULAS GERMINALES PRIMORDIALES DE CONEJO","Rojas, Mariana, Vignon, Xavier, Montenegro, M. Angélica, del Sol, Mariano, Bustos-Obregón, Eduardo, Fléchon, Jaques","Revista chilena de anatomía; 19(2); 213-220","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200014&lang=pt" 
"S0716-98682001000200015-chl","ESTUDIO MORFOLÓGICO DE LA GLÁNDULA BULBOURETRAL DE CONEJO (Oryctolagus cuniculus)","Vásquez, Bélgica, del Sol, Mariano","Revista chilena de anatomía; 19(2); 221-228","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200015&lang=pt" 
"S0716-98682001000200002-chl","CARACTERÍSTICAS ESTRUCTURALES DE LA AORTA DE CONEJO (Oryctolagus cuniculus)","Viegas, Kátia A. S., Orsi, Antônio M., Matheus, Selma, M. M., Francia-Farje, Luis A. D., Orsi, Daniela C., Mello, Josiane M.","Revista chilena de anatomía; 19(2); 131-137","Revista chilena de anatomía","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-98682001000200002&lang=pt" 
"S0100-879X2001000800008-scl","Lack of evidence for superantigen activity of Toxoplasma gondii towards human T cells","Vallochi, A.L., Yamamoto, J.H., Schlesinger, D., Machado, M.A.C., Silveira, C., Martins, M.C., Belfort Jr., R., Kalil, J., Rizzo, L.V.","Brazilian Journal of Medical and Biological Research; 34(8); 1023-1031","Brazilian Journal of Medical and Biological Research","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2001000800008&lang=pt" 
"S0717-68212001011400001-chl","INTRODUCTION","HICKS, NORMAN, VALDES, ALBERTO","Cuadernos de economía; 38(114); 117-125","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400001&lang=pt" 
"S0717-68212001011400002-chl","POVERTY IN LATIN AMERICA: TRENDS (1986-1998) AND DETERMINANTS","WODON, QUENTIN, CASTRO-FERNANDEZ, RODRIGO, LEE, KIHOON, LOPEZ-ACEVEDO, GLADYS, SIAENS, CORINNE, SOBRADO, CARLOS, TRE, JEAN-PHILIPPE","Cuadernos de economía; 38(114); 127-153","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400002&lang=pt" 
"S0717-68212001011400003-chl","ESCAPING THE POVERTY TRAP IN LATIN AMERICA: THE ROLE OF FAMILY FACTORS","ALDAZ-CARROLL, ENRIQUE, MORAN, RICARDO","Cuadernos de economía; 38(114); 155-190","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400003&lang=pt" 
"S0717-68212001011400004-chl","POVERTY AND INCOME DISTRIBUTION IN CHILE 1987-1998.: NEW EVIDENCE","CONTRERAS, DANTE, LARRAÑAGA, OSVALDO, LITCHFIELD, JULIE, VALDES, ALBERTO","Cuadernos de economía; 38(114); 191-208","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400004&lang=pt" 
"S0717-68212001011400005-chl","EDUCATION OR INFLATION?: THE MICRO AND MACROECONOMICS OF THE BRAZILIAN INCOME DISTRIBUTION DURING 1981-1995","FERREIRA, FRANCISCO H. G., LITCHFIELD, JULIE A.","Cuadernos de economía; 38(114); 209-238","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400005&lang=pt" 
"S0717-68212001011400006-chl","DO AGRICULTURAL PROGRAMS IN MEXICO ALLEVIATE POVERTY?: EVIDENCE FROM THE EJIDO SECTOR","CORD, LOUISE, WODON, QUENTIN","Cuadernos de economía; 38(114); 239-256","Cuadernos de economía","Inglês","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212001011400006&lang=pt" 
"S1135-57272001000400011-esp","Atención farmacéutica en personas que han sufrido episodios coronarios agudos (estudio TOMCOR)","Álvarez de Toledo, Flor, Arcos González, Pedro, Eyaralar Riera, Teresa, Ferrer F, Francisco Abal, Dago Martínez, Ana, Cabiedes Miragaya, Laura, Sánchez Posada, Ignacio, Alvarez Sánchez, Gabriela","Revista Española de Salud Pública; 75(4); 375-388","Revista Española de Salud Pública","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272001000400011&lang=pt" 
"S1135-57272001000400010-esp","Opinión de los médicos de atención primaria de Ourense sobre algunos aspectos de su prescripción farmacéutica","Díaz Grávalos, Gabriel J, Palmeiro Fernández, Gerardo, Núñez Masid, Eloína, Casado Górriz, Inmaculada","Revista Española de Salud Pública; 75(4); 361-374","Revista Española de Salud Pública","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272001000400010&lang=pt" 
"S1135-57272001000400011-spa","Atención farmacéutica en personas que han sufrido episodios coronarios agudos (estudio TOMCOR)","Álvarez de Toledo, Flor, Arcos González, Pedro, Eyaralar Riera, Teresa, Ferrer F, Francisco Abal, Dago Martínez, Ana, Cabiedes Miragaya, Laura, Sánchez Posada, Ignacio, Alvarez Sánchez, Gabriela","Revista Española de Salud Pública; 75(4); 375-388","Revista Española de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272001000400011&lang=pt" 
"S1135-57272001000400010-spa","Opinión de los médicos de atención primaria de Ourense sobre algunos aspectos de su prescripción farmacéutica","Díaz Grávalos, Gabriel J, Palmeiro Fernández, Gerardo, Núñez Masid, Eloína, Casado Górriz, Inmaculada","Revista Española de Salud Pública; 75(4); 361-374","Revista Española de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272001000400010&lang=pt" 
"S0034-98872001000800001-chl","Identificación de mutaciones en el gen CFTR en pacientes chilenos con fibrosis quística","Repetto L, Gabriela, Poggi M, Helena, Harris D, Paul, Navarro M, Héctor, Sánchez D, Ignacio, Guiraldes C, Ernesto, Pérez H, M Angélica, Boza R, M Lina, Hunter M, Bessie, Wevar C, M Elena, Mediavilla R, Marisol, Foradori C, Arnaldo","Revista médica de Chile; 129(8); 841-847","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800001&lang=pt" 
"S0034-98872001000800002-chl","Hipovitaminosis D en mujeres postmenopáusicas con masa ósea baja en la Región Metropolitana","Rodríguez Portales, José A","Revista médica de Chile; 129(8); 849-852","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800002&lang=pt" 
"S0034-98872001000800003-chl","Subtipos &quot;no clásicos&quot; de diabetes mellitus","Raddatz K, Verónica, Durruty A, Pilar, Briones B, Gloria, López S, Gloria, Soto I, Néstor, García de los Ríos A, Manuel","Revista médica de Chile; 129(8); 853-860","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800003&lang=pt" 
"S0034-98872001000800004-chl","Estudio comparativo de la angioplastia coronaria en pacientes con diabetes.: Resultados clínicos y angiográficos inmediatos y evolución clínica en el primer año","Dussaillant N, Gastón, Pacheco C, Claudio, Ramírez N, Alfredo, Ugalde P, Héctor, Antibilo G, Soledad, Silva J, Ana María, Farías C, Eric, Oyonarte G, Miguel","Revista médica de Chile; 129(8); 861-870","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800004&lang=pt" 
"S0034-98872001000800005-chl","Validación del criterio de evaluación nutricional global del adulto mayor","Urteaga R, Carmen, Ramos H, Rosa Isela, Atalah S, Eduardo","Revista médica de Chile; 129(8); 871-876","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800005&lang=pt" 
"S0034-98872001000800006-chl","Perfil de resistencia a los antimicrobianos en agentes causantes de infección del tracto urinario en niños chilenos: Programa de vigilancia PRONARES","Prado J, Valeria, Trucco A, Olivia, Durán T, Claudia, Mamani J, Rosana, Royer F, Michel","Revista médica de Chile; 129(8); 877-885","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800006&lang=pt" 
"S0034-98872001000800007-chl","Seguimiento prospectivo de una población infectada por VIH con y sin posibilidades de terapia anti-retroviral: impacto en sobrevida y complicaciones","Wolff R, Marcelo, Diomedi A, Alexis, Morales B, Omar, Bidart H, Teresa, Dabanch P, Jeannette, Bustamante M, Claudia, Northland A, Rebeca","Revista médica de Chile; 129(8); 886-894","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800007&lang=pt" 
"S0034-98872001000800008-chl","Malformaciones congénitas en Chile.: Un problema emergente (período 1995-1999)","Nazer H, Julio, Aravena C, Teresa, Cifuentes O, Lucía","Revista médica de Chile; 129(8); 895-904","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800008&lang=pt" 
"S0034-98872001000800009-chl","Formulación de una mezcla vitamínica intravenosa para nutrición parenteral total pediátrica","Carreño G, Patricia, Rosas E, Andrea, Rojas E, Irene","Revista médica de Chile; 129(8); 905-910","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800009&lang=pt" 
"S0034-98872001000800010-chl","Gemcitabina en 4 pacientes con colangiocarcinoma: Report of four cases","Gallardo E, Jorge, Cabrera A, Elsa, Rubio L, Betzabé, González V, Carolina, Cortés A, Claudio","Revista médica de Chile; 129(8); 911-916","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800010&lang=pt" 
"S0034-98872001000800011-chl","Síndrome de Münchausen por poder: una presentación inusual","Maida S, Ana Margarita, Molina P, María Elisa, Erazo T, Ricardo","Revista médica de Chile; 129(8); 917-920","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800011&lang=pt" 
"S0034-98872001000800012-chl","Cirugía radioguiada en hiperparatiroidismo primario.: Caso clínico","Marín D, Luis, Avalos J, Nicolás, Valenzuela R, María de los Angeles, Morales K, Bárbara","Revista médica de Chile; 129(8); 921-924","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800012&lang=pt" 
"S0034-98872001000800013-chl","Tendencias en la generación y reproducción del conocimiento sobre evaluación económica y salud","Arredondo L, Armando, Parada T, Irene","Revista médica de Chile; 129(8); 925-934","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800013&lang=pt" 
"S0034-98872001000800014-chl","Acreditación de Escuelas de Medicina.: Trabajando para la calidad y la confiabilidad pública","Rosselot J, Eduardo","Revista médica de Chile; 129(8); 935-943","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800014&lang=pt" 
"S0034-98872001000800015-chl","Situación del VIH/SIDA en Latinoamérica al final del siglo XX: Análisis de las diferencias entre países","Buela-Casal, Gualberto, Bermúdez S, María Paz, Sánchez G, Ana I, De los Santos-Roig, Macarena","Revista médica de Chile; 129(8); 944-954","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800015&lang=pt" 
"S0034-98872001000800017-chl","Comentarios sobre Etica Biomédica","Rosselot J, Eduardo","Revista médica de Chile; 129(8); 963-967","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800017&lang=pt" 
"S0034-98872001000800018-chl","","","Revista médica de Chile; 129(8); 968-968","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800018&lang=pt" 
"S0034-98872001000800019-chl","","","Revista médica de Chile; 129(8); 969-969","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800019&lang=pt" 
"S0034-98872001000800020-chl","FE DE ERRATA","","Revista médica de Chile; 129(8); 969-969","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800020&lang=pt" 
"S0034-98872001000800016-chl","Computadores en investigación biomédica: I. Análisis de señales bioeléctricas","Vivaldi V, Ennio A, Maldonado A, Pedro","Revista médica de Chile; 129(8); 955-962","Revista médica de Chile","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872001000800016&lang=pt" 
"S0004-27302001000400002-scl","Desvendando os mistérios da mulher (pelo menos os endócrinos)","Meirelles, Ricardo M.R.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 317-319","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400002&lang=pt" 
"S0004-27302001000400004-scl","Intercorrências clínicas na Síndrome de Turner","Guimarães, Marília M., Guerra, Carla T.G., Alves, Solange T.F., Cunha, Maria C.S.A., Marins, Luiz A., Barreto, Luiz F.M., Teich, Evelyn, Santos, Flávia N., Ornellas, José F.R., Carakushansky, Gerson, Pinheiro, Gustavo, Oliveira, Helena P., Beserra, Isabel C.R., Ghiaroni, Juraci, Peixoto, Marcelo V., Farias, Maria L.F., Lanfredi, Mônica M.A., Proença, Munira A., Ramalho, Paula P., Pinheiro, Pedro S., Zagury, Roberto L., Antunes, Roberto A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 331-338","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400004&lang=pt" 
"S0004-27302001000400003-scl","Puberdade precoce: dilemas no diagnóstico e tratamento","Monte, Osmar, Longui, Carlos Alberto, Calliari, Luis Eduardo P.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 321-330","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400003&lang=pt" 
"S0004-27302001000400010-scl","Sangramento uterino disfuncional","Machado, Lucas V.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 375-382","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400010&lang=pt" 
"S0004-27302001000400005-scl","O espectro das falências ovarianas ligadas ao cromossomo X","Hassum Filho, Péricles A., Silva, Ismael D.C., Verreschi, Ieda T.N.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 339-342","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400005&lang=pt" 
"S0004-27302001000400011-scl","Associação entre traços de personalidade e sintomas depressivos em mulheres com síndrome do climatério","Appolinário, José C., Meirelles, Ricardo M.R., Coutinho, Walmir, Póvoa, Luiz Cesar","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 383-389","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400011&lang=pt" 
"S0004-27302001000400007-scl","Perfil hormonal e metabólico em pacientes hirsutas com a síndrome dos ovários policísticos","Poy, Maira, Wiltgen, Denusa, Spritzer, Poli Mara","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 352-360","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400007&lang=pt" 
"S0004-27302001000400008-scl","Importância da dosagem da 17OH-progesterona na síndrome dos ovários policísticos","Pinheiro, Solange Alves, Clapauch, Ruth","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 361-368","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400008&lang=pt" 
"S0004-27302001000400009-scl","O papel dos receptores das gonadotrofinas na reprodução feminina","Kohek, Maria Beatriz da Fonte, Latronico, Ana Claudia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 369-374","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400009&lang=pt" 
"S0004-27302001000400013-scl","Osteoporose pós-menopausa: opções terapêuticas","Russo, Luis Augusto T.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 45(4); 401-406","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302001000400013&lang=pt" 
"S0100-19652001000200009-scl","Proposta de um método para escolha de software de automação de bibliotecas","Café, Lígia, Santos, Christophe Dos, Macedo, Flávia","Ciência da Informação; 30(2); 70-79","Ciência da Informação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652001000200009&lang=pt" 
