"S0718-80722012000100005-chl","Obligaciones y responsabilidad civil","Pizarro Wilson, Carlos","Revista chilena de derecho privado; (18); 181-185","Revista chilena de derecho privado","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722012000100005&lang=pt" 
"S1850-275X2012000100003-arg","Búsqueda y encuentro: modas, narrativas y algunos olvidos","Menéndez, Eduardo Luis","Cuadernos de antropología social; (35); 29-53","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100003&lang=pt" 
"S1850-275X2012000100004-arg","Antropologías disidentes","Restrepo, Eduardo","Cuadernos de antropología social; (35); 55-69","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100004&lang=pt" 
"S1850-275X2012000100005-arg","&quot;Recuperación ancestral mapuche&quot;: Divergencias ideológicas y conflictos entre Mapuches y el Estado. El caso del Lof Inkaial WalMapu Meu (Parque Nacional Nahuel Huapí, Río Negro, Argentina)","Galafassi, Guido","Cuadernos de antropología social; (35); 71-98","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100005&lang=pt" 
"S1850-275X2012000100006-arg","Visibilidad e invisibilidad de los cuidados en enfermería en una colonia neuropsiquiátrica argentina: una mirada etnográfica","Balzano, Silvia","Cuadernos de antropología social; (35); 99-120","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100006&lang=pt" 
"S1850-275X2012000100007-arg","Biosociabilidad y demandas por derechos en el activismo de personas de sectores populares afectadas por VIH-SIDA","Gregoric, Juan José","Cuadernos de antropología social; (35); 121-142","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100007&lang=pt" 
"S1850-275X2012000100008-arg","Antropología de la Deuda: ¿obligaciones entre personas o matemática impersonal?","Gaztañaga, Julieta","Cuadernos de antropología social; (35); 143-163","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100008&lang=pt" 
"S1850-275X2012000100009-arg","&quot;El trabajo de nosotros&quot;: producción artesanal indígena destinada a la comercialización en la comunidad chané de Campo Durán","Benedetti, Cecilia","Cuadernos de antropología social; (35); 165-168","Cuadernos de antropología social","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-275X2012000100009&lang=pt" 
"S1555-79602012000300009-spa","Contributions of bioethics to health sector leadership","Hodelín, Ricardo, Fuentes, Damaris","MEDICC Review; 14(3); 45-48","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300009&lang=pt" 
"S1555-79602012000300007-spa","Cataract and pterygium surgery results in Venezuelan patients treated in the Misión Milagro program","Triana, Idalia, Socarrás, Oaris de los Ángeles, Rondón, Nelsis","MEDICC Review; 14(3); 37-40","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300007&lang=pt" 
"S1555-79602012000300006-spa","Possible predictors of poor angiogenesis after hematopoietic stem cell autograft for lower limb ischemia","Gómez, Rafael A., Fernández, Julio D., Cabrera, Maritza, Marrero, Ivón, Ramírez, Nancy, Álvarez, Ivet","MEDICC Review; 14(3); 31-36","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300006&lang=pt" 
"S1555-79602012000300010-spa","Cuban research in current international journals","","MEDICC Review; 14(3); 49-50","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300010&lang=pt" 
"S1555-79602012000300011-spa","","","MEDICC Review; 14(3); 51-51","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300011&lang=pt" 
"S1555-79602012000300001-spa","Educating for health equity: walking the walk","","MEDICC Review; 14(3); 3-3","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300001&lang=pt" 
"S1555-79602012000300012-spa","The vocation to serve: cornerstone of health care","González, Ricardo A.","MEDICC Review; 14(3); 52-52","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300012&lang=pt" 
"S1555-79602012000300002-spa","Cuba&#039;s Latin American medical school: can socially-accountable medical education make a difference?","Conner Gorry, MA","MEDICC Review; 14(3); 05-11","MEDICC Review","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1555-79602012000300002&lang=pt" 
"S1692-715X2012000200004-col","Validación de la escala de agresión entre pares, y subescala de agresión virtual en escolares chilenos","Jiménez, Andrés Eduardo, Castillo, Valeria Domérica, Cisternas, Laura Camila","Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud; 10(2); 825-840","Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-715X2012000200004&lang=pt" 
"S1020-49892012000700013-spa","Perfil epidemiológico dos casos de gripe A na região sul de Santa Catarina, Brasil, na epidemia de 2009","Schuelter-Trevisol, Fabiana, Dutra, Marina Constante, Uliano, Estevão José Muller, Zandomênico, Janete, Trevisol, Daisson José","Revista Panamericana de Salud Pública; 32(1); 82-86","Revista Panamericana de Salud Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700013&lang=pt" 
"S1020-49892012000700005-spa","Tuberculosis testing among populations with high HIV risk in Tijuana, Baja California, Mexico","Velasquez, Michele G., Laniado-Laborin, Rafael, Rodwell, Timothy C., Cerecer, Paris, Lozada, Remedios, Cuevas-Mota, Jazmine, Burgos, Jose Luis, Garfein, Richard S.","Revista Panamericana de Salud Pública; 32(1); 30-35","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700005&lang=pt" 
"S1020-49892012000700012-spa","Paradigmas en el análisis de políticas públicas de salud: limitaciones y desafíos","Salas-Zapata, Walter, Ríos-Osorio, Leonardo, Gómez-Arias, Rubén Darío, Álvarez-Del Castillo, Xavier","Revista Panamericana de Salud Pública; 32(1); 77-81","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700012&lang=pt" 
"S1020-49892012000700011-spa","Road safety legislation in the Americas","Híjar, Martha, Pérez-Núñez, Ricardo, Inclán-Valadez, Cristina, Silveira-Rodrigues, Eugênia Maria","Revista Panamericana de Salud Pública; 32(1); 70-76","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700011&lang=pt" 
"S1020-49892012000700009-spa","Epidemiología de las consultas pediátricas respiratorias en Santiago de Chile desde 1993 a 2009","Astudillo, Pedro, Mancilla, Pedro, Olmos, Claudio, Reyes, Álvaro","Revista Panamericana de Salud Pública; 32(1); 56-61","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700009&lang=pt" 
"S1020-49892012000700001-spa","Impact of environmental temperatures on resistance to organophosphate insecticides in Aedes aegypti from Trinidad","Polson, Karen A., Brogdon, William G., Rawlins, Samuel C., Chadee, Dave D.","Revista Panamericana de Salud Pública; 32(1); 1-8","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700001&lang=pt" 
"S1020-49892012000700002-spa","Subpoblaciones con perfiles epidemiológicos y de riesgo singulares en La Habana, Cuba: diabetes, hipertensión y tabaquismo","Díaz-Perera, Georgia, Bacallao, Jorge, Alemañy, Eduardo","Revista Panamericana de Salud Pública; 32(1); 9-14","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700002&lang=pt" 
"S1020-49892012000700003-spa","Usefulness for surveillance of hypertension prevalence studies in Latin America and the Caribbean: the past 10 years","Peña, Melissa S. Burroughs, Abdala, Carmen Verônica Mendes, Silva, Luis Carlos, Ordúñez, Pedro","Revista Panamericana de Salud Pública; 32(1); 15-21","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700003&lang=pt" 
"S1020-49892012000700004-spa","Indicadores socioeconômicos e serviços odontológicos em uma região brasileira desfavorecida","Palmier, Andréa Clemente, Andrade, Danielle Alves, Campos, Ana Cristina Viana, Abreu, Mauro Henrique Nogueira Guimarães, Ferreira, Efigênia Ferreira","Revista Panamericana de Salud Pública; 32(1); 22-29","Revista Panamericana de Salud Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700004&lang=pt" 
"S1020-49892012000700006-spa","Validación de la escala de victimización entre adolescentes a través del teléfono móvil y de internet","Buelga, Sofía, Cava, María Jesús, Musitu, Gonzalo","Revista Panamericana de Salud Pública; 32(1); 36-42","Revista Panamericana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700006&lang=pt" 
"S1020-49892012000700007-spa","Assessing impact and sustainability of health, water, and sanitation interventions in Bolivia six years post-project","Eder, Clara, Schooley, Janine, Fullerton, Judith, Murguia, Jose","Revista Panamericana de Salud Pública; 32(1); 43-48","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700007&lang=pt" 
"S1020-49892012000700008-spa","Evaluation of Brazil&#039;s public health surveillance system within the context of the International Health Regulations (2005)","Teixeira, Maria Glória, Costa, Maria C. N., Souza, Luís P. F., Nascimento, Estela M. R., Barreto, Maurício L., Barbosa, Neusa, Carmo, Eduardo Hage","Revista Panamericana de Salud Pública; 32(1); 49-55","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700008&lang=pt" 
"S1020-49892012000700010-spa","Adolescent mental and physical health in the English-speaking Caribbean","Pilgrim, Nanlesta A., Blum, Robert W.","Revista Panamericana de Salud Pública; 32(1); 62-69","Revista Panamericana de Salud Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892012000700010&lang=pt" 
"S0718-560X2012000200001-chl","Behaviour of Robsonella fontaniana in response to a potential predator","Ruiz, Juan Francisco, Sepúlveda, Roger D, Ibáñez, Christian M","Latin american journal of aquatic research; 40(2); 253-258","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200001&lang=pt" 
"S0718-560X2012000200002-chl","Criopreservación de espermatozoides del lenguado Paralichthys adspersus","Catcoparco, Christian, Silva, Alfonso, Dupré, Enrique","Latin american journal of aquatic research; 40(2); 259-266","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200002&lang=pt" 
"S0718-560X2012000200003-chl","Concentración de metales pesados (Cu, Ni, Zn, Cd, Pb) en la biota y sedimentos de una playa artificial, en la bahía San Jorge 23°S, norte de Chile","Castro, Gabriel, Valdés, Jorge","Latin american journal of aquatic research; 40(2); 267-281","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200003&lang=pt" 
"S0718-560X2012000200004-chl","Claves taxonómicas para el reconocimiento dentario en taxa del superorden Rajomorphii de Chile (Chondrichthyes, Batoidea)","Sáez, Sylvia, Lamilla, Julio","Latin american journal of aquatic research; 40(2); 282-291","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200004&lang=pt" 
"S0718-560X2012000200005-chl","Development of Macrocystis pyrifera from spores and gametes on artificial substrate: Algal production in a surface culture","Celis Plá, Paula, Alveal, Krisler","Latin american journal of aquatic research; 40(2); 292-299","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200005&lang=pt" 
"S0718-560X2012000200006-chl","Aspectos tróficos y reproductivos de algunos batoideos capturados en Santa Marta, Mar Caribe de Colombia","Grijalba-Bendeck, Marcela, Polo-Silva, Carlos, Acevedo, Kelly, Moreno, Fabián, Mojica, Diego","Latin american journal of aquatic research; 40(2); 300-315","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200006&lang=pt" 
"S0718-560X2012000200007-chl","Estimación de la biomasa de langostino amarillo (Cervimunida johni), aplicando Modelo Lineal Generalizado a registros de captura por área barridaen la zona central de Chile","Canales, Cristian, Arana, Patricio M","Latin american journal of aquatic research; 40(2); 316-334","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200007&lang=pt" 
"S0718-560X2012000200008-chl","Reproductive parameters of the southern stingray Dasyatis americana in southern gulf of Mexico","Ramírez-Mosqueda, Edith, Pérez-Jiménez, Juan Carlos, Mendoza-Carranza, Manuel","Latin american journal of aquatic research; 40(2); 335-344","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200008&lang=pt" 
"S0718-560X2012000200009-chl","The effects of subsampling and between-haul variation on the size-selectivity estimation of Chilean hake (Merluccius gayi gayi)","Queirolo, Dante, Ahumada, Mauricio, Hurtado, Carlos F, Soriguer, Milagrosa C, Erzini, Karim","Latin american journal of aquatic research; 40(2); 345-357","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200009&lang=pt" 
"S0718-560X2012000200010-chl","Effect of salinity changes on the midgut gland of Artemesia longinaris(Decapoda, Penaeidae)","Masson, Ignacio, Díaz, Ana C, Petriella, Ana M","Latin american journal of aquatic research; 40(2); 358-366","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200010&lang=pt" 
"S0718-560X2012000200011-chl","Asociación del color de la concha de reproductores de Argopecten purpuratus (Lamarck, 1819) con la supervivencia, crecimiento y desarrollo larval de sus progenies","García, Ricardo M, Winkler, Federico M","Latin american journal of aquatic research; 40(2); 367-375","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200011&lang=pt" 
"S0718-560X2012000200012-chl","Variaciones estacionales de los foraminíferos planctónicos durante 2005-2006 frente a Iquique (20°S) y Concepción (36°S), Chile","Gajardo, Nathalie, Marchant, Margarita","Latin american journal of aquatic research; 40(2); 376-388","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200012&lang=pt" 
"S0718-560X2012000200013-chl","Evaluación del potencial reproductivo del chorito (Mytilus chilensis) de dos poblaciones naturales sometidas a diferentes temperaturas de acondicionamiento","Lagos, Luis, Uriarte, Iker, Yany, Gabriel","Latin american journal of aquatic research; 40(2); 389-397","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200013&lang=pt" 
"S0718-560X2012000200014-chl","Decomposition of mangrove leaves in the estuary of Paraíba do Sul RiverRio de Janeiro, Brazil","Barroso-Matos, Taísa, Bernini, Elaine, Eduardo Rezende, Carlos","Latin american journal of aquatic research; 40(2); 398-407","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200014&lang=pt" 
"S0718-560X2012000200015-chl","Population genetic structure revealed by a school of the freshwatermigratory fish, Brycon hilarii","Sanches, Alexandra, Galetti Jr, Pedro Manoel","Latin american journal of aquatic research; 40(2); 408-417","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200015&lang=pt" 
"S0718-560X2012000200016-chl","Biological parameters of the burrowing crayfish, Parastacus pugnax (Poeppig, 1835), in Tiuquilemu, Bío-Bío Region, Chile","Ibarra, Mauricio A, Arana, Patricio M","Latin american journal of aquatic research; 40(2); 418-427","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200016&lang=pt" 
"S0718-560X2012000200017-chl","Biología reproductiva del bagre cominate Occidentarius platypogon (Pisces: Ariidae) en el sureste del golfo de California","Amezcua, Felipe, Muro-Torres, Víctor","Latin american journal of aquatic research; 40(2); 428-434","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200017&lang=pt" 
"S0718-560X2012000200018-chl","Effect of salinity on growth and chemical composition of the diatom Thalassiosira weissflogii at three culture phases","García, Norma, López-Elías, José Antonio, Miranda, Anselmo, Martínez-Porchas, Marcel, Huerta, Nolberta, García, Antonio","Latin american journal of aquatic research; 40(2); 435-440","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200018&lang=pt" 
"S0718-560X2012000200019-chl","Culture of white shrimp (Litopenaeus vannamei Boone, 1931) with zero water exchange and no food addition: an eco-friendly approach","Audelo-Naranjo, Juan Manuel, Voltolina, Domenico, Romero-Beltrán, Emilio","Latin american journal of aquatic research; 40(2); 441-447","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200019&lang=pt" 
"S0718-560X2012000200020-chl","First pathological report of parasitic gastric ulceration in Humboldt penguin(Spheniscus humboldti)along the coast of south-central Chile","Yáñez, Francisco, Fernández, Ítalo, Campos V, Víctor, Mansilla, Miguel, Valenzuela, Ariel, González, Hernán, Rodríguez, Cristhian, Rivas, Meyling, Alveal, Katherine, Oyarzún, Ciro","Latin american journal of aquatic research; 40(2); 448-452","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200020&lang=pt" 
"S0718-560X2012000200021-chl","Composición de zooplancton superficial en zonas lisas y rugosas en la bahía de Coquimbo (noviembre 2001)","Mattos, Humberto, Mujica, Armando","Latin american journal of aquatic research; 40(2); 453-461","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200021&lang=pt" 
"S0718-560X2012000200022-chl","Revisión de la distribución de Hyalella Smith, 1874 (Crustacea, Amphipoda) en la Patagonia e islas adyacentes","De los Ríos-Escalante, Patricio, Mansilla, Andrés, Anderson, Christopher B","Latin american journal of aquatic research; 40(2); 462-466","Latin american journal of aquatic research","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200022&lang=pt" 
"S0718-560X2012000200023-chl","Colonial life under the Humboldt Current System: deep-sea corals from O&#039;Higgins I seamount","Cañete, Juan I, Haussermann, Verena","Latin american journal of aquatic research; 40(2); 467-472","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200023&lang=pt" 
"S0718-560X2012000200024-chl","Regulatory factors in crustacean zooplankton assemblages in mountain lakes of northern Chilean Patagonia (38-41°S): a comparison with Bulgarian counterparts (42°N)","De los Ríos-Escalante, Patricio, Hauenstein, Enrique, Acevedo, Patricio, Romero-Miéres, Mario, Pandourski, Ivan","Latin american journal of aquatic research; 40(2); 473-479","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200024&lang=pt" 
"S0718-560X2012000200025-chl","Population structure and sexual maturity of the calico box crab Hepatus epheliticus Linnaeus (Brachyura, Hepatidae) from Yucatan Peninsula, Mexico","Hernáez, Patricio, Rombenso, Artur, Pinheiro, Marcelo A.A, Simões, Nuno","Latin american journal of aquatic research; 40(2); 480-486","Latin american journal of aquatic research","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2012000200025&lang=pt" 
"S0004-27302012000500001-scl","Pré-diabetes: diagnóstico, avaliação de complicações crônicas e tratamento","Souza, Camila Furtado de, Gross, Jorge Luiz, Gerchman, Fernando, Leitão, Cristiane Bauermann","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 275-284","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500001&lang=pt" 
"S0004-27302012000500004-scl","Thyroid nodules in acromegaly","Rogozinski, Amelia, Furioso, Alejandra, Glikman, Patricia, Junco, Marcelo, Laudi, Rosa, Reyes, Adriana, Lowenstein, Alicia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 300-304","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500004&lang=pt" 
"S0004-27302012000500005-scl","Incidence of congenital hypothyroidism in the city of Uberaba/Minas Gerais and etiological evaluation of the affected subjects","Palhares, Heloísa Marcelina da Cunha, Silva, Lilian Carla, Sato, Luciene Mayumi, Lara, Beatriz Hallal Jorge, Miranzi, Sybele de Souza Castro, Silva, Adriana de Paula, Borges, Maria de Fátima","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 305-312","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500005&lang=pt" 
"S0004-27302012000500006-scl","Efeitos de um programa de exercícios em grupo sobre a força de preensão manual em idosas com baixa massa óssea","Costa, Eduarda Lubambo, Bastos Filho, Paulo Sérgio de Castro, Moura, Mariana de Sousa, Sousa, Tiago Siqueira de, Lemos, Andréa, Pedrosa, Márcia Alessandra Carneiro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 56(5); 313-318","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302012000500006&lang=pt" 
