"S0101-32892013000400007-scl","Bandas de congo e política oficial: cenários de tradições e transformações estéticas corporais","Anjos, José Luiz dos, Tavares, Otávio, Saneto, Juliana Guimarães","Revista Brasileira de Ciências do Esporte; 35(4); 897-911","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400007&lang=pt" 
"S1646-98952013000200003-prt","Propuesta de Implementación de un Modelo de Teletrabajo","Vargas, Alejandro Villafrade, Osma, Jose Ignacio Palacios","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (12); 17-31","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952013000200003&lang=pt" 
"S1646-98952013000200004-prt","Atualização Colaborativa do Modelo de Processos de Negócio","Castela, Nuno, Dias, Paulo, Zacarias, Marielba, Tribolet, José","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (12); 33-47","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952013000200004&lang=pt" 
"S1646-98952013000200005-prt","Los logotipos de privacidad en Internet: percepción del usuario en España","Jiménez, David López, Redchuk, Andrés, Dittmar, Eduardo Carlos, Vargas, Jenny Patricia","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (12); 49-63","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952013000200005&lang=pt" 
"S1646-98952013000200006-prt","Ambientes Colaborativos Virtuais: potencial das redes sociais. O caso das empresas do Algarve","Belo, Ana, Castela, Guilherme, Fernandes, Sílvia","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (12); 65-79","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952013000200006&lang=pt" 
"S0101-32892013000400019-scl","Resenha do livro Educação Física Escolar: Ensino e Pesquisa-Ação , de Mauro Betti","Kravchychyn, Claudio, Lara, Larissa Michelle, Barbosa-Rinaldi, Ieda Parra, Oliveira, Amauri Aparecido Bássoli de","Revista Brasileira de Ciências do Esporte; 35(4); 1099-1103","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400019&lang=pt" 
"S0101-32892013000400012-scl","Prevalência de hábitos posturais inadequados de escolares do Ensino Fundamental da cidade de Teutônia: um estudo de base populacional","Noll, Matias, Candotti, Cláudia Tarragô, Tiggemann, Carlos Leandro, Schoenell, Maira Cristina Wolf, Vieira, Adriane","Revista Brasileira de Ciências do Esporte; 35(4); 983-1004","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400012&lang=pt" 
"S0101-32892013000400011-scl","Muscle strength in the oldest old and associated factors","Cardoso, Andréa Ferreira, Barbosa, Aline Rodrigues, Coqueiro, Raildo da Silva","Revista Brasileira de Ciências do Esporte; 35(4); 963-981","Revista Brasileira de Ciências do Esporte","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400011&lang=pt" 
"S0101-32892013000400015-scl","Efeito do modelo de periodização com cargas seletivas sobre capacidades motoras durante um mesociclo preparatório em jogadores de futsal","Thiengo, Carlos Rogério, Talamoni, Guilherme Augusto, Silva, Roberto Nascimento Braga da, Morceli, Higor dos Santos, Porfírio, Júlio César, dos-Santos, Julio Wilson, Drigo, Alexandre Janotta","Revista Brasileira de Ciências do Esporte; 35(4); 1035-1050","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400015&lang=pt" 
"S0101-32892013000400018-scl","O direito ao lazer: políticas culturais","Santos, Flávia da Cruz","Revista Brasileira de Ciências do Esporte; 35(4); 1093-1098","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400018&lang=pt" 
"S0327-93832013000200016-arg","Primer registro de la rata cangrejera de Tweedy Ichthyomys Tweedii (Sigmodontinae: Ichthyomyini) en la provincia del Azuay, Ecuador","Santillán, Vinicio, Segovia, Edgar","Mastozoología neotropical; 20(2); 421-424","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200016&lang=pt" 
"S0327-93832013000200017-arg","","Velazco, Paúl M, Cadenillas, Richard, Centty, Oscar, Huamaní, Liz, Zamora, Hugo","Mastozoología neotropical; 20(2); 425-434","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200017&lang=pt" 
"S0327-93832013000200014-arg","","Miño, Mariela H, Rojas Herrera, Elba J, Notarnicola, Juliana","Mastozoología neotropical; 20(2); 406-412","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200014&lang=pt" 
"S0327-93832013000200015-arg","Localidades típicas de micromamíferos en patagonia: el viaje de J. Hatcher en las nacientes del Río Chico, Santa Cruz, Argentina","Pardiñas, Ulyses F. J","Mastozoología neotropical; 20(2); 413-420","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200015&lang=pt" 
"S0327-93832013000200012-arg","Técnica de marcado por decoloración de pelo en el lobo marino otaria flavescens: descripción y evaluación del método","Giardino, Gisela, Mandiola, Agustina, Bastida, Julián, Denuncio, Pablo, Dassis, Mariela, Bastida, Ricardo, Rodríguez, Diego","Mastozoología neotropical; 20(2); 393-398","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200012&lang=pt" 
"S0327-93832013000200013-arg","","Lessa, Gisele, Corrêa, Margaret M. O, Pessôa, Leila M, Zappes, Ighor A","Mastozoología neotropical; 20(2); 399-405","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200013&lang=pt" 
"S0327-93832013000200010-arg","Densidad de ardilla roja (Sciurus granatensis) en hábitats con diferentes coberturas vegetales en los Andes de Colombia","Garcés-Restrepo, Mario F, Saavedra-Rodríguez, Carlos A","Mastozoología neotropical; 20(2); 381-386","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200010&lang=pt" 
"S0327-93832013000200011-arg","","Gelin Spessot, María L, Gomez, María D, Priotto, José W","Mastozoología neotropical; 20(2); 387-392","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200011&lang=pt" 
"S0327-93832013000200018-arg","Juan José Bianchini (30/10/1937 - 19/11/2013)","Abba, Agustín M, Merino, Mariano L","Mastozoología neotropical; 20(2); 447-448","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200018&lang=pt" 
"S0327-93832013000200006-arg","","Nobre, Pedro H, Manhães, Marco A, Bastos Neto, Omar J, Rezende, Abraão C, Rodrigues, Alexmar S","Mastozoología neotropical; 20(2); 279-287","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200006&lang=pt" 
"S0327-93832013000200001-arg","Mastozoología Neotropical: dos décadas después","Pardiñas, Ulyses F. J, Pereira, Javier A","Mastozoología neotropical; 20(2); 223-227","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200001&lang=pt" 
"S0327-93832013000200005-arg","","Moras, Ligiane M, Bernard, Enrico, Gregorin, Renato","Mastozoología neotropical; 20(2); 269-278","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200005&lang=pt" 
"S0327-93832013000200004-arg","Riqueza de especies y actividad relativa de murciélagos insectívoros aéreos en una selva tropical y pastizales en Oaxaca, México","Kraker-Castañeda, Cristian, Santos-Moreno, Antonio, García-García, José L","Mastozoología neotropical; 20(2); 255-267","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200004&lang=pt" 
"S0327-93832013000200003-arg","Murciélagos de la provincia de Córdoba, Argentina: riqueza y distribución","Castilla, Cecilia M, Torres, Ricardo, Díaz, M. Mónica","Mastozoología neotropical; 20(2); 243-254","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200003&lang=pt" 
"S0327-93832013000200002-arg","Lista taxonómica y estructura del ensamblaje de los mamíferos terrestres del municipio de Tlanchinol, Hidalgo, México","Aguilar-López, Melany, Rojas-Martínez, Alberto E, Cornejo- Latorre, Cristian, Vite-Silva, Víctor D, Ruano-Escalante, Yavan R","Mastozoología neotropical; 20(2); 229-242","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200002&lang=pt" 
"S0327-93832013000200009-arg","","Castillo, Diego F, Luengos Vidal, Estela M, Caruso, Nicolás C, Lucherini, Mauro, Casanave, Emma B","Mastozoología neotropical; 20(2); 373-379","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200009&lang=pt" 
"S0327-93832013000200007-arg","","Prevosti, Francisco J, Segura, Valentina, Cassini, Guillermo, Martin, Gabriel M","Mastozoología neotropical; 20(2); 289-300","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200007&lang=pt" 
"S0327-93832013000200008-arg","Riqueza, endemismo y conservación de los mamíferos de Colombia","Solari, Sergio, Muñoz-Saba, Yaneth, Rodríguez-Mahecha, José V, Defler, Thomas R, Ramírez-Chaves, Héctor E, Trujillo, Fernando","Mastozoología neotropical; 20(2); 301-365","Mastozoología neotropical","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-93832013000200008&lang=pt" 
"S1130-63432013000600012-esp","Algoritmo de diagnóstico y tratamiento del angioedema hereditario como herramienta para su manejo","Navarro Ruiz, A., Crespo Diz, C., Poveda Andrés, J. L., Cebollero de Torre, A.","Farmacia Hospitalaria; 37(6); 521-529","Farmacia Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432013000600012&lang=pt" 
"S0101-32892013000400003-scl","O futebol como negócio: uma comparação financeira com outros segmentos","Gasparetto, Thadeu Miranda","Revista Brasileira de Ciências do Esporte; 35(4); 825-845","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400003&lang=pt" 
"S0101-32892013000400010-scl","E os homens? E os que moram longe? E os mais jovens? ...? Perfil dos usuários de programas de atividade física oferecidos pelas Unidades Básicas de Saúde de Londrina -PR","Loch, Mathias Roberto, Rodrigues, Camila Guerreiro, Teixeira, Denilson de Castro","Revista Brasileira de Ciências do Esporte; 35(4); 947-961","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400010&lang=pt" 
"S0101-32892013000400013-scl","O significado da dor física na prática do esporte de rendimento","Moura, Petrucio Venceslau de, Silva, Emília Amélia Pinto Costa da, Silva, Priscilla Pinto Costa da, Freitas, Clara Maria Silvestre Monteiro de, Caminha, Iraquitan de Oliveira","Revista Brasileira de Ciências do Esporte; 35(4); 1005-1019","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400013&lang=pt" 
"S0101-32892013000400017-scl","Suplementações nutricionais e estresse oxidativo: implicações na atividade física e no esporte","Petry, Éder Ricardo, Alvarenga, Mariana Lindenberg, Cruzat, Vinicius Fernandes, Toledo, Julio Orlando Tirapegui","Revista Brasileira de Ciências do Esporte; 35(4); 1071-1092","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400017&lang=pt" 
"S0101-32892013000400016-scl","Conhecimento em nutrição de instrutores de musculação do município de Aracaju-SE","Nascimento, Marcus Vinícius Santos do, Raposo, Oscar Filipe Falcão, Brito, Ciro José, Mendes Netto, Raquel Simões","Revista Brasileira de Ciências do Esporte; 35(4); 1051-1070","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400016&lang=pt" 
"S0101-32892013000400014-scl","Indicadores antropométricos e fisiológicos de uma amostra de atletas brasileiros de rugby","Mezzaroba, Paulo Victor, Trindade, Camila de Fátima, Machado, Fabiana Andrade","Revista Brasileira de Ciências do Esporte; 35(4); 1021-1033","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000400014&lang=pt" 
"S1137-66272013000300016-esp","Células dendríticas especializadas en presentación de antígenos exógenos a linfocitos T citotóxicos","Alfaro, C., Oñate, C., Rodríguez, A., Pérez-Gracia, J.L., Fernández de Sanmamed, M., Melero, I.","Anales del Sistema Sanitario de Navarra; 36(3); 519-537","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300016&lang=pt" 
"S1137-66272013000300015-esp","Drogas emergentes (III): plantas y hongos alucinógenos","Burillo-Putze, G., López Briz, E., Climent Díaz, B., Munné Mas, P., Nogue Xarau, S., Pinillos, M.A., Hoffman, R.S.","Anales del Sistema Sanitario de Navarra; 36(3); 505-518","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300015&lang=pt" 
"S1137-66272013000300014-esp","El automanejo de los pacientes con diabetes tipo 2: una revisión narrativa","Campo Guinea, N., Portillo, M.C.","Anales del Sistema Sanitario de Navarra; 36(3); 489-504","Anales del Sistema Sanitario de Navarra","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272013000300014&lang=pt" 
"S0185-26202013000200006-mex","El problema de la verdad histórica: una lectura desde la fenomenología hermenéutica","Gilardi, Pilar","Estudios de historia moderna y contemporánea de México; (46); 121-140","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200006&lang=pt" 
"S0185-26202013000200007-mex","La teoría del Estado en las Cortes de Cádiz","Breña, Roberto","Estudios de historia moderna y contemporánea de México; (46); 141-146","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200007&lang=pt" 
"S0185-26202013000200004-mex","Alemanes en el noroeste mexicano: Notas sobre su actividad comercial a inicios del siglo XX","Méndez Reyes, Jesús","Estudios de historia moderna y contemporánea de México; (46); 55-86","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200004&lang=pt" 
"S0185-26202013000200005-mex","El pacto por la unidad obrera continental: sus antecedentes en Chile y México, 1936","Herrera González, Patricio","Estudios de historia moderna y contemporánea de México; (46); 87-119","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200005&lang=pt" 
"S0185-26202013000200002-mex","María de Carmen Olivares Arriaga, 1927-2013","Osante, Patricia","Estudios de historia moderna y contemporánea de México; (46); 5-8","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200002&lang=pt" 
"S0185-26202013000200003-mex","Manuel Payno Cruzado: ¿un &quot;erudito a la violeta&quot; al frente de la economía nacional?","Córdoba Ramírez, Irina","Estudios de historia moderna y contemporánea de México; (46); 9-54","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200003&lang=pt" 
"S0185-26202013000200001-mex","Advertencia","","Estudios de historia moderna y contemporánea de México; (46); -3","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200001&lang=pt" 
"S0185-26202013000200008-mex","Venezuela independiente: Una nación a través del discurso (1808-1830)","Almarza, Ángel Rafael","Estudios de historia moderna y contemporánea de México; (46); 146-152","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200008&lang=pt" 
"S0185-26202013000200009-mex","De la insurrección a la independencia: la guerra en la región de Guadalajara","Moreno Gutiérrez, Rodrigo","Estudios de historia moderna y contemporánea de México; (46); 152-159","Estudios de historia moderna y contemporánea de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202013000200009&lang=pt" 
"S0120-53072013000300009-col","Culture brokerage as a form of caring","Arias-Murcia, Saidy Eliana, López -Díaz, Lucero","Investigación y Educación en Enfermería; 31(3); 414-420","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300009&lang=pt" 
"S0120-53072013000300008-col","Nursing actions in the perioperative period and in preparing prostatectomy patients for discharge","Ferreira da Mata, Luciana Regina, Caldas Ferreira, Taciana, Campos de Carvalho, Emília","Investigación y Educación en Enfermería; 31(3); 406-413","Investigación y Educación en Enfermería","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300008&lang=pt" 
"S0120-53072013000300003-col","Retrieving the offspring and caring for it during the first night at home","Castillo Espitia, Edelmira, Ocampo González, Melva Patricia","Investigación y Educación en Enfermería; 31(3); 354-363","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300003&lang=pt" 
"S0120-53072013000300002-col","Scientific production of the journal Investigación y Educación en Enfermería during its 30 editing years","Rodríguez-Gázquez, María de los Ángeles, Chaparro-Hernández, Sara Janeth, Rojas-Minota, Warley Mateo","Investigación y Educación en Enfermería; 31(3); 341-353","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300002&lang=pt" 
"S0718-58392013000400001-chl","Morphological characterization of Capsicum annuum L. accessions from southern Mexico and their response to the Bemisia tabaci-Begomovirus complex","Ballina-Gomez, Horacio, Latournerie-Moreno, Luis, Ruiz-Sanchez, Esau, Perez-Gutierrez, Alfonso, Rosado-Lugo, Gabriel","Chilean journal of agricultural research; 73(4); 329-338","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400001&lang=pt" 
"S0718-58392013000400008-chl","Responses in chemical traits and biomass allocation of Arundo donax L. to deficit resources in the establishment year","Pompeiano, Antonio, Guglielminetti, Lorenzo, Bargiacchi, Enrica, Miele, Sergio","Chilean journal of agricultural research; 73(4); 377-384","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400008&lang=pt" 
"S0718-58392013000400006-chl","Comparison of external udder measurements of the sheep breeds Improved Valachian, Tsigai, Lacaune and their crosses","Makovický, Pavol, Nagy, Melinda, Makovický, Peter","Chilean journal of agricultural research; 73(4); 366-371","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400006&lang=pt" 
"S0718-58392013000400009-chl","Increasing nitrogen rates in rice and its effect on plant nutrient composition and nitrogen apparent recovery","Hirzel, Juan, Rodriguez, Francisco","Chilean journal of agricultural research; 73(4); 385-390","Chilean journal of agricultural research","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-58392013000400009&lang=pt" 
"S0120-53072013000300016-col","&#039;&#039;Learning to learn&#039;&#039; in Nursing Higher Education","González-Hernando, Carolina, Carbonero-Martín, Miguel Ángel, Lara-Ortega, Fernando, Martín-Villamor, Pedro","Investigación y Educación en Enfermería; 31(3); 473-479","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300016&lang=pt" 
"S0120-53072013000300017-col","Reorganization of elderly care in a primary health care service through the Altadir method of popular planning","Mantelo Cecilio, Hellen Pollyanna, de Araújo Lopes, Simone, Antoniassi Baldissera, Vanessa Denardi, Carreira, Lígia","Investigación y Educación en Enfermería; 31(3); 480-486","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300017&lang=pt" 
"S0120-53072013000300014-col","Using the internet to exchange information and experience on cystic fibrosis","Cargnin Pimentel, Ellen Dayane, dos Santos Luz, Geisa, Marisa Pelloso, Sandra, Barros Carvalho, Maria Dalva","Investigación y Educación en Enfermería; 31(3); 457-463","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300014&lang=pt" 
"S0120-53072013000300015-col","Knowledge of nursing undergraduate students about the use of contact precautions measures","Salvador dos Santos, Julielen, Corrêa, Ione, Henrique Salgado, Manoel","Investigación y Educación en Enfermería; 31(3); 464-472","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300015&lang=pt" 
"S0120-53072013000300013-col","Risk of eating behavior disorders in adolescents from Cartagena, Colombia","Cogollo, Zuleima, Gómez-Bustamante, Edna Margarita","Investigación y Educación en Enfermería; 31(3); 450-456","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300013&lang=pt" 
"S0120-53072013000300010-col","Being in front of the patient. Nurse-patient interaction and use of technology in emergency services","Granados-Pembertty, Yeimy Yesenia, Arias-Valencia, María Mercedes","Investigación y Educación en Enfermería; 31(3); 421-432","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000300010&lang=pt" 
