"S1517-97022002000100006-scl","Valores na escola","Menin, Maria Suzana De Stefano","Educação e Pesquisa; 28(1); 91-100","Educação e Pesquisa","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022002000100006&lang=pt" 
"S1020-49892002000500015-spa","Inequidades de acceso a la información e inequidades en salud","Pellegrini Filho, Alberto","Revista Panamericana de Salud Pública; 11(5-6); 409-412","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500015&lang=pt" 
"S1020-49892002000500020-spa","Equidad de género en las políticas de reforma del sector de la salud de América Latina y el Caribe","Gómez Gómez, Elsa","Revista Panamericana de Salud Pública; 11(5-6); 435-438","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500020&lang=pt" 
"S1020-49892002000500025-spa","La Biblioteca Virtual en Equidad, Salud y Desarrollo Humano","Valdés, América","Revista Panamericana de Salud Pública; 11(5-6); 462-465","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500025&lang=pt" 
"S1020-49892002000500010-spa","Social inequality and child malnutrition in four Andean countries","Larrea, Carlos, Freire, Wilma","Revista Panamericana de Salud Pública; 11(5-6); 356-364","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500010&lang=pt" 
"S1020-49892002000500009-spa","Inequalities in health in Latin America and the Caribbean: descriptive and exploratory results for self-reported health problems and health care in twelve countries","Dachs, J. Norberto W., Ferrer, Marcela, Florez, Carmen Elisa, Barros, Aluisio J. D., Narváez, Rory, Valdivia, Martín","Revista Panamericana de Salud Pública; 11(5-6); 335-355","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500009&lang=pt" 
"S1020-49892002000500026-spa","Health and inequality: institutions and public policies in the 21st century","Giovanella, Lígia, Vaitsman, Jeni, Escorel, Sarah, Magalhães, Rosana, Costa, Nilson do Rosário","Revista Panamericana de Salud Pública; 11(5-6); 466-470","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500026&lang=pt" 
"S1020-49892002000500024-spa","Equidad, género y salud: retos para la acción","Gómez Gómez, Elsa","Revista Panamericana de Salud Pública; 11(5-6); 454-461","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500024&lang=pt" 
"S1020-49892002000500023-spa","Health impact assessment and inequalities","Barnes, Ruth, Scott-Samuel, Alex","Revista Panamericana de Salud Pública; 11(5-6); 449-453","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500023&lang=pt" 
"S1020-49892002000500022-spa","Legislación y equidad en salud","Bolis, Mónica","Revista Panamericana de Salud Pública; 11(5-6); 444-448","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500022&lang=pt" 
"S1020-49892002000500021-spa","Equity and systems of intergenerational transfers in Latin America and the Caribbean","Pelaez, Martha, Martinez, Iveris","Revista Panamericana de Salud Pública; 11(5-6); 439-443","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500021&lang=pt" 
"S1020-49892002000500019-spa","Información, comunicación y equidad: dilemas en el ámbito sanitario","Lolas, Fernando","Revista Panamericana de Salud Pública; 11(5-6); 430-434","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500019&lang=pt" 
"S1020-49892002000500018-spa","Globalización, comercio internacional y equidad en materia de salud","Vieira, Cesar","Revista Panamericana de Salud Pública; 11(5-6); 425-429","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500018&lang=pt" 
"S0100-84042002000200009-scl","Síndromes de dispersão de espécies arbustivo-arbóreas em cerrado sensu stricto do Brasil Central e savanas amazônicas","VIEIRA, DANIEL L.M., AQUINO, FABIANA G., BRITO, MÁRCIA A., FERNANDES-BULHÃO, CLARISSA, HENRIQUES, RAIMUNDO P. B.","Brazilian Journal of Botany; 25(2); 215-220","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200009&lang=pt" 
"S0104-44782002000100001-scl","","","Revista de Sociologia e Política; (18); 5-5","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100001&lang=pt" 
"S0104-44782002000100002-scl","Apresentação","Leopoldi, Maria Antonieta P.","Revista de Sociologia e Política; (18); 7-9","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100002&lang=pt" 
"S0104-44782002000100012-scl","O estado, o capital e a &quot;nova cidade&quot; de São Paulo","Iglecias, Wagner T.","Revista de Sociologia e Política; (18); 165-167","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100012&lang=pt" 
"S0104-44782002000100013-scl","A diversidade de espaços públicos num cenário democrático","Colin, Denise Ratmann Arruda","Revista de Sociologia e Política; (18); 169-175","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100013&lang=pt" 
"S0104-44782002000100010-scl","Serviços de inteligência na era da informação?","Cepik, Marco Aurélio C.","Revista de Sociologia e Política; (18); 153-155","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100010&lang=pt" 
"S0104-44782002000100011-scl","Estados Unidos: a difícil escolha","Villa, Rafael Duarte","Revista de Sociologia e Política; (18); 157-163","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100011&lang=pt" 
"S0100-84042002000200001-scl","Ovule ontogeny of Tabebuia pulcherrima Sandwith (Bignoniaceae): embryo sac development","BITTENCOURT JR., NELSON S., MARIATH, JORGE E.A.","Brazilian Journal of Botany; 25(2); 117-127","Brazilian Journal of Botany","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200001&lang=pt" 
"S0100-84042002000200002-scl","Estudo da eficiência de uso do nitrogênio em variedades locais e melhoradas de milho","MAJEROWICZ, NIDIA, PEREIRA, JOSÉ M.S., MEDICI, LEONARDO O., BISON, ODAIR, PEREIRA, MAURÍCIO B., SANTOS JÚNIOR, ULYSSES M.","Brazilian Journal of Botany; 25(2); 129-136","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200002&lang=pt" 
"S0100-84042002000200004-scl","Táxons de Mucor Fresen. (Zygomycota) em fezes de herbívoros, Recife, PE, Brasil","ALVES, MARIA H., TRUFEM, SANDRA F.B., MILANEZ, ADAUTO I.","Brazilian Journal of Botany; 25(2); 147-160","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200004&lang=pt" 
"S0100-84042002000200005-scl","O mosaico vegetacional numa área de floresta contínua da planície litorânea, Parque Estadual da Campina do Encantado, Pariquera-Açu, SP","SZTUTMAN, MARCIO, RODRIGUES, RICARDO R.","Brazilian Journal of Botany; 25(2); 161-176","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200005&lang=pt" 
"S0100-84042002000200007-scl","Fenologia da copaíba (Copaifera langsdorffii Desf. -- Leguminosae, Caesalpinioideae) em uma floresta semidecídua no sudeste do Brasil","PEDRONI, FERNANDO, SANCHEZ, MARYLAND, SANTOS, FLAVIO A.M.","Brazilian Journal of Botany; 25(2); 183-194","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200007&lang=pt" 
"S0100-84042002000200012-scl","Estudo comparativo da fenologia de nove espécies arbóreas em três tipos de floresta atlântica no sudeste do Brasil","BENCKE, CINARA S.C., MORELLATO, L. PATRÍCIA C.","Brazilian Journal of Botany; 25(2); 237-248","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200012&lang=pt" 
"S0104-44782002000100004-scl","A Embratel: da era da intervenção ao tempo da competição","Pereira Filho, José Eduardo","Revista de Sociologia e Política; (18); 33-47","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100004&lang=pt" 
"S0104-44782002000100005-scl","Descentralização, financiamento e regulação: a reforma do sistema público de saúde no Brasil durante a década de 1990&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","Costa, Ricardo Cesar Rocha da","Revista de Sociologia e Política; (18); 49-71","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100005&lang=pt" 
"S0104-44782002000100006-scl","Características da indústria paulista nos anos 90: em direção a uma city region?","Matteo, Miguel, Tapia, Jorge Ruben Biton","Revista de Sociologia e Política; (18); 73-93","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100006&lang=pt" 
"S0100-879X2002000600014-scl","The use of protein structure/activity relationships in the rational design of stable particulate delivery systems","Costa, M.H.B., Quintilio, W., Sant&#039;Anna, O.A., Faljoni-Alário, A., Araujo, P.S. de","Brazilian Journal of Medical and Biological Research; 35(6); 727-730","Brazilian Journal of Medical and Biological Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2002000600014&lang=pt" 
"S1519-566X2002000200008-scl","Análise comparativa da estabilidade do DNA de Dalbulus maidis (DeLong &amp; Wolcott) (Hemiptera: Cicadellidae) sob diferentes métodos de preservação para uso em RAPD-PCR","OLIVEIRA, CHARLES M., FUNGARO, MARIA H.P., CAMARGO, LUÍS E.A., LOPES, JOÃO R.S.","Neotropical Entomology; 31(2); 225-231","Neotropical Entomology","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2002000200008&lang=pt" 
"S1517-83822002000200007-scl","Citrininotoxinogenicity of Penicillium spp. isolated from decaying apples","Pepeljnjak, Stjepan, Šegvic, Maja, Ozegovic, Ladislav","Brazilian Journal of Microbiology; 33(2); 134-137","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200007&lang=pt" 
"S1517-83822002000200001-scl","Sampling plan for the analysis of aflatoxin in peanuts and corn: an update","Fonseca, Homero","Brazilian Journal of Microbiology; 33(2); 97-105","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200001&lang=pt" 
"S1517-83822002000200006-scl","Genetic characterization of isolates of the basidiomycete Agaricus blazei by RAPD","Colauto, Nelson Barros, Dias, Eustáquio Souza, Gimenes, Marcos Aparecido, Eira, Augusto Ferreira da","Brazilian Journal of Microbiology; 33(2); 131-133","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200006&lang=pt" 
"S1517-83822002000200003-scl","Production of fumonisins by strains of Fusarium moniliforme according to temperature, moisture and growth period","Dilkin, Paulo, Mallmann, Carlos A., Almeida, Carlos A.A. de, Stefanon, Eliza B., Fontana, Fernanda Z., Milbradt, Elisane L.","Brazilian Journal of Microbiology; 33(2); 111-118","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200003&lang=pt" 
"S1517-83822002000200011-scl","Sphenospora Kevorkianii, a rust fungus (Uredinales: Raveneliaceae) on the orchid Pleurothallis mentigera","Pereira, Olinto L., Cavallazzi, José R.P., Rollemberg, Christtianno L., Kasuya, Maria C.M.","Brazilian Journal of Microbiology; 33(2); 155-156","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200011&lang=pt" 
"S1517-83822002000200009-scl","Bacterial and yeast counts in Brazilian commodities and spices","Freire, Francisco das Chagas Oliveira, Offord, Lisa","Brazilian Journal of Microbiology; 33(2); 145-148","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200009&lang=pt" 
"S1517-83822002000200013-scl","Sensitivity of AMPLICOR MTB on direct detection of Mycobacterium tuberculosis in smear-negative specimens from outpatients in Rio de Janeiro","Anjos Filho, Luciano dos, Oelemann, Walter M.R., Barreto, Clara E.N., Kritski, Afranio Lineu, Fonseca, Leila de Souza","Brazilian Journal of Microbiology; 33(2); 163-165","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200013&lang=pt" 
"S1517-83822002000200014-scl","Screening for antimicrobial activity of natural products using a microplate photometer","Devienne, Karina F., Raddi, Maria Stella G.","Brazilian Journal of Microbiology; 33(2); 166-168","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200014&lang=pt" 
"S1517-83822002000200015-scl","Involvement of G proteins and cAMP in the production of chitinolytic enzymes by Trichoderma harzianum","Firmino, Alexandre A.P., Ulhoa, Cirano J., Sousa, Marcelo V., Ferreira Filho, Edivaldo X., Ricart, Carlos A.O.","Brazilian Journal of Microbiology; 33(2); 169-173","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200015&lang=pt" 
"S1517-83822002000200002-scl","Production of extracellular proteases by Mucor circinelloides using D-glucose as carbon source / substrate","Andrade, Vânia Sousa, Sarubbo, Leonie Asfora, Fukushima, Kasutaka, Miyaji, Makoto, Nishimura, Kazuko, Campos-Takaki, Galba Maria de","Brazilian Journal of Microbiology; 33(2); 106-110","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200002&lang=pt" 
"S1517-83822002000200004-scl","Polyphosphate in Zygomycetes: a cytochemical study","Shari&#039;a, Allana Elesbão do Nascimento, Nascimento, Aline Elesbão do, Lima, Marcos Antonio Barbosa de, Campos-Takaki, Galba Maria de, Souza, Wanderley de","Brazilian Journal of Microbiology; 33(2); 119-126","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200004&lang=pt" 
"S1517-83822002000200010-scl","Variability of isolated colonies in bean nodulating Rhizobium strains before and after exposure to high temperature","Raposeiras, Rui, Pinto, Patrícia P., Passos, Raul V.M., Seldin, Lucy, Paiva, Edilson, Scotti, M. Rita, Sá, Nadja M.H.","Brazilian Journal of Microbiology; 33(2); 149-154","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200010&lang=pt" 
"S1517-83822002000200012-scl","Proteases (caseinase and elastase), hemolysins, adhesion and susceptibility to antimicrobials of Stenotrophomonas maltophilia isolates obtained from clinical specimens","Garcia, Doroti de Oliveira, Timenetsky, Jorge, Martinez, Marina Baquerizo, Francisco, Waldemar, Sinto, Sumiko I., Yanaguita, Roberto Mitio","Brazilian Journal of Microbiology; 33(2); 157-162","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200012&lang=pt" 
"S1517-83822002000200017-scl","Influence of subinhibitory concentrations of antimicrobials on hydrophobicity, adherence and ultra-structure of Fusobacterium nucleatum","Okamoto, Ana C., Gaetti-Jardim Jr., Elerson, Arana-Chavez, Victor E., Avila-Campos, Mario J.","Brazilian Journal of Microbiology; 33(2); 178-184","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200017&lang=pt" 
"S1517-83822002000200008-scl","Toxigenic fungi in beans (Phaseolus vulgaris L.) classes black and color cultivated in the State of Santa Catarina, Brazil","Costa, Léa Luzia Freitas, Scussel, Vildes Maria","Brazilian Journal of Microbiology; 33(2); 138-144","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200008&lang=pt" 
"S1517-83822002000200016-scl","Leptospirosis in slaughtered sows: serological and histopathological investigation","Delbem, Ádina Cléia Botazzo, Freitas, Julio Cesar de, Bracarense, Ana Paula F. R. L., Müller, Ernst Eckehardt, Oliveira, Rosângela Claret de","Brazilian Journal of Microbiology; 33(2); 174-177","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200016&lang=pt" 
"S1517-83822002000200005-scl","Woronin bodies in Penicillium janczewskii Zaleski","Pessoni, Rosemeire A.B., Freshour, Glenn, Figueiredo-Ribeiro, Rita de Cássia L., Hahn, Michael G., Braga, Márcia R.","Brazilian Journal of Microbiology; 33(2); 127-130","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000200005&lang=pt" 
"S0104-11692002000300007-scl","Crianças/adolescentes em quimioterapia ambulatorial: implicações para a enfermagem","Costa, Juliana Cardeal da, Lima, Regina Aparecida Garcia de","Revista Latino-Americana de Enfermagem; 10(3); 321-333","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300007&lang=pt" 
"S0104-11692002000300008-scl","Desvendando a violência doméstica contra crianças e adolescentes sob a ótica dos operadores do direito na comarca de Jardinópolis-SP","Roque, Eliana Mendes de Souza Teixeira, Ferriani, Maria das Graças Carvalho","Revista Latino-Americana de Enfermagem; 10(3); 334-344","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300008&lang=pt" 
"S0104-11692002000300009-scl","O significado cultural atribuído ao centro de terapia intensiva por clientes e seus familiares: um elo entre a beira do abismo e a liberdade","Lemos, Rejane Cussi Assunção, Rossi, Lídia Aparecida","Revista Latino-Americana de Enfermagem; 10(3); 345-357","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300009&lang=pt" 
"S0104-11692002000300012-scl","Psicoterapia de grupo e considerações sobre o paciente como agente da própria mudança","Bechelli, Luiz Paulo de C., Santos, Manoel Antônio dos","Revista Latino-Americana de Enfermagem; 10(3); 383-391","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300012&lang=pt" 
"S0104-11692002000300002-scl","Questões éticas envolvidas na prática profissional de enfermeiros da comissão de controle de infecção hospitalar","Alves, Débora Cristina Ignácio, Évora, Yolanda Dora Martinez","Revista Latino-Americana de Enfermagem; 10(3); 265-275","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300002&lang=pt" 
"S0104-11692002000300015-scl","A visão da pediatria acerca da gravidez na adolescência: um estudo bibliográfico","Gomes, Romeu, Fonseca, Eliane M.G.O., Veiga, Álvaro J.M.O.","Revista Latino-Americana de Enfermagem; 10(3); 408-414","Revista Latino-Americana de Enfermagem","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692002000300015&lang=pt" 
"S0041-87812002000300001-scl","Preoperative serum levels of ca 72-4, cea, ca 19-9, and Alpha-fetoprotein in patients with gastric cancer","Mattar, Rejane, Andrade, Claudio Roberto Alves de, DiFavero, Giovanni Mastrantonio, Gama-Rodrigues, Joaquim José, Laudanna, Antonio Atílio","Revista do Hospital das Clínicas; 57(3); 89-92","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300001&lang=pt" 
"S0041-87812002000300003-scl","Evaluation of efficacy, reliability, and tolerability of sibutramine in obese patients, with an echocardiographic study","Halpern, Alfredo, Leite, Claudia Cozer, Herszkowicz, Nathan, Barbato, Alfonso, Costa, Ana Paula Arruda","Revista do Hospital das Clínicas; 57(3); 98-102","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300003&lang=pt" 
"S0041-87812002000300004-scl","Appraisal of surgical treatment of 47 cases of patellofemoral instability","Albuquerque, Roberto Freire da Mota e, Pacheco, Alexandre Pagotto, Hernandez, Arnaldo José, Amatuzzi, Marco Martins, Pécora, José Ricardo, Kokron, Alexandre Estevão Vamos","Revista do Hospital das Clínicas; 57(3); 103-107","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300004&lang=pt" 
"S0041-87812002000300008-scl","Hypertonic/hyperoncotic solution in hypovolemic patients: experience in the emergency room","Younes, Riad N., Birolini, Dario","Revista do Hospital das Clínicas; 57(3); 124-128","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300008&lang=pt" 
"S0041-87812002000300007-scl","Pediatric cardiac postoperative care","Auler Jr., José Otávio Costa, Barreto, Alessandra Costa, Gimenez, Solange Coppola, Abellan, Deipara Monteiro","Revista do Hospital das Clínicas; 57(3); 115-123","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300007&lang=pt" 
"S0103-50532002000300003-scl","A Structure-Activity Relationship (SAR) Study of Neolignan Compounds with Anti-schistosomiasis Activity","Alves, Claúdio N., Macedo, Luiz G. M. de, Honório, Káthia M., Camargo, Ademir J., Santos, Lourival S., Jardim, Iselino N., Barata, Lauro E. S., Silva, Albérico B. F. da","Journal of the Brazilian Chemical Society; 13(3); 300-307","Journal of the Brazilian Chemical Society","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532002000300003&lang=pt" 
"S0041-87812002000300006-scl","Hypothyroidism following struma ovarii tumor resection: a case report","Carvalho, Jesus Paula, Carvalho, Filomena Marino, Oliveira, Flávia Fairbanks Lima de, Camargo, Rosalinda Yossie Asato de","Revista do Hospital das Clínicas; 57(3); 112-114","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300006&lang=pt" 
"S0041-87812002000300002-scl","Tissue expander complications in plastic surgery: a 10-year experience","Cunha, Marcelo Sacramento, Nakamoto, Hugo Alberto, Herson, Marisa Roma, Faes, José Carlos, Gemperli, Rolf, Ferreira, Marcus Castro","Revista do Hospital das Clínicas; 57(3); 93-97","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300002&lang=pt" 
"S0041-87812002000300005-scl","Complications of tracheobronchial foreign body aspiration in children: report of 5 cases and review of the literature","Oliveira, Cláudio Flauzino de, Almeida, João Fernando Lourenço de, Troster, Eduardo Juan, Vaz, Flavio Adolfo Costa","Revista do Hospital das Clínicas; 57(3); 108-111","Revista do Hospital das Clínicas","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812002000300005&lang=pt" 
