"S0004-27302004000100015-scl","Carcinoma medular de tireóide: aspectos moleculares, clínico-oncológicos e terapêuticos","Puñales, Marcia K., Rocha, Andreia P., Gross, Jorge Luiz, Maia, Ana Luiza","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(1); 137-146","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000100015&lang=pt" 
"S0004-27302004000100019-scl","Thyroid hormone and adrenergic signaling in the heart","Kim, Brian, Carvalho-Bianco, Suzy D., Larsen, P. Reed","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(1); 171-175","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000100019&lang=pt" 
"S0004-27302004000100018-scl","Utilização do 131I no tratamento da doença de Basedow-Graves na infância e adolescência","Monte, Osmar, Calliari, Luis Eduardo P., Longui, Carlos A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(1); 166-170","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000100018&lang=pt" 
"S0004-27302004000100004-scl","Triplets! Unexpected structural similarity among the three enzymes that catalyze initiation and termination of thyroid hormone effects","Bianco, Antonio C.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 48(1); 16-24","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302004000100004&lang=pt" 
"S0365-05962004000100017-scl","","","Anais Brasileiros de Dermatologia; 79(1); 114-114","Anais Brasileiros de Dermatologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100017&lang=pt" 
"S0365-05962004000100004-scl","Anticorpo anticitoplasma de neutrófilos (ANCA) em pioderma gangrenoso, um marcador sorológico para associação com doenças sistêmicas: estudo de oito casos","Cabral, Virgínia Lúcia Ribeiro, Miszputen, Sender Jankiel, Catapani, Wilson Roberto","Anais Brasileiros de Dermatologia; 79(1); 39-44","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100004&lang=pt" 
"S0365-05962004000100009-scl","Sarcoidose em cicatrizes prévias","Almeida Jr, Hiram Larangeira de, Jannke, Heitor Alberto","Anais Brasileiros de Dermatologia; 79(1); 79-82","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100009&lang=pt" 
"S0365-05962004000100016-scl","","","Anais Brasileiros de Dermatologia; 79(1); 113-113","Anais Brasileiros de Dermatologia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100016&lang=pt" 
"S0365-05962004000100007-scl","Ceratodermia palmoplantar de Unna-Thost associada a pseudo-ainhum: relato de um caso","Cesarini, Luciana Valentini de Melo, Pegas, José Roberto Pereira, Reis, Vítor Manuel Silva dos, Müller, Helena, Oliveira, Marco Antônio de, Pires, Mário Cezar","Anais Brasileiros de Dermatologia; 79(1); 61-67","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100007&lang=pt" 
"S0365-05962004000100005-scl","Freqüência de aconselhamento para prevenção de câncer da pele entre as diversas especialidades médicas em Caxias do Sul","Nora, Adelar Bocchese, Panarotto, Daniel, Lovatto, Louise, Boniatti, Márcio Manozzo","Anais Brasileiros de Dermatologia; 79(1); 45-51","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100005&lang=pt" 
"S0365-05962004000100006-scl","Melanoma hereditário: prevalência de fatores de risco em um grupo de pacientes no Sul do Brasil","Carvalho, Charles André, Cunha, Mauricio Estrela da, Giugliani, Roberto, Bakos, Lucio, Ashton-Prolla, Patrícia","Anais Brasileiros de Dermatologia; 79(1); 53-60","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100006&lang=pt" 
"S0365-05962004000100008-scl","Paracoccidioidomicose da região ocular: relato de dois casos e revisão da literatura","Gervini, Roberto Lopes, Vettorato, Gerson, Lecompte, Sergio Martinez, Biasi, Tatiana Basso, Ruthner, Fernanda Goulart, Kronbauer, Fernando Leite","Anais Brasileiros de Dermatologia; 79(1); 69-78","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100008&lang=pt" 
"S0365-05962004000100010-scl","Hemangioma rubi no couro cabeludo","Pereira, José Marcos","Anais Brasileiros de Dermatologia; 79(1); 83-89","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100010&lang=pt" 
"S0365-05962004000100011-scl","Rejuvenescimento da pele por peeling químico: enfoque no peeling de fenol","Velasco, Maria Valéria Robles, Okubo, Fernanda Rumi, Ribeiro, Maria Elizette, Steiner, Denise, Bedin, Valcenir","Anais Brasileiros de Dermatologia; 79(1); 91-99","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100011&lang=pt" 
"S1519-566X2004000100011-scl","Domácias do cafeeiro beneficiam o ácaro predador Iphiseiodes zuluagai Denmark &amp; Muma (Acari: Phytoseiidae)?","Matos, Cláudia H.C., Pallini, Angelo, Chaves, Fredson F., Galbiati, Carla","Neotropical Entomology; 33(1); 57-63","Neotropical Entomology","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2004000100011&lang=pt" 
"S1516-35982004000100007-scl","Cereais de inverno submetidos ao corte no sistema de duplo propósito","Bortolini, Patrícia Cambrussi, Sandini, Itacir, Carvalho, Paulo César Faccio, Moraes, Aníbal de","Revista Brasileira de Zootecnia; 33(1); 45-50","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100007&lang=pt" 
"S1516-35982004000100030-scl","Digestibilidade, degradabilidade e concentração amoniacal no rúmen de bovinos alimentados com polpa cítrica peletizada normal ou queimada","Porcionato, Marco Aurélio de Felicio, Berchielli, Telma Teresinha, Franco, Gumercindo Loriano, Andrade, Pedro de, Silveira, Roselene Nunes da, Soares, Weber Vilas Bôas","Revista Brasileira de Zootecnia; 33(1); 258-266","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100030&lang=pt" 
"S1516-35982004000100029-scl","Polpa cítrica em dietas de vacas em lactação. 2. Digestibilidade dos nutrientes em dois períodos de coleta de fezes, pH e nitrogênio amoniacal do líquido ruminal","Assis, Anderson Jorge de, Campos, José Maurício de Souza, Queiroz, Augusto César de, Valadares Filho, Sebastião de Campos, Euclydes, Ricardo Frederico, Lana, Rogério de Paula, Magalhães, André Luiz Rodrigues, Mendes Neto, Josué, Mendonça, Sandro de Souza","Revista Brasileira de Zootecnia; 33(1); 251-257","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100029&lang=pt" 
"S1516-35982004000100028-scl","Polpa cítrica em dietas de vacas em lactação. 1. Consumo de nutrientes, produção e composição do leite","Assis, Anderson Jorge de, Campos, José Maurício de Souza, Valadares Filho, Sebastião de Campos, Queiroz, Augusto César de, Lana, Rogério de Paula, Euclydes, Ricardo Frederico, Mendes Neto, Josué, Magalhães, André Luiz Rodrigues, Mendonça, Sandro de Souza","Revista Brasileira de Zootecnia; 33(1); 242-250","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100028&lang=pt" 
"S1516-35982004000100026-scl","Ganho de peso e características da carcaça de cordeiros terminados em pastagem natural suplementada, pastagem cultivada de azevém (Lolium multiflorum Lam.) e confinamento","Tonetto, Cleber José, Pires, Cleber Cassol, Müller, Liziany, Rocha, Marta Gomes da, Silva, José Henrique Souza da, Cardoso, Adriano Ramos, Peres Neto, Diego","Revista Brasileira de Zootecnia; 33(1); 225-233","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100026&lang=pt" 
"S1516-35982004000100025-scl","Avaliação de pastagem diferida de Brachiaria decumbens Stapf. 2. Disponibilidade de forragem e desempenho animal durante a seca","Santos, Eduardo Destéfani Guimarães, Paulino, Mário Fonseca, Queiroz, Domingos Sávio, Fonseca, Dilermando Miranda da, Valadares Filho, Sebastião de Campos, Lana, Rogério de Paula","Revista Brasileira de Zootecnia; 33(1); 214-224","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100025&lang=pt" 
"S1516-35982004000100024-scl","Avaliação de pastagem diferida de Brachiaria decumbens Stapf: 1. Características químico-bromatológicas da forragem durante a seca","Santos, Eduardo Destéfani Guimarães, Paulino, Mário Fonseca, Queiroz, Domingos Sávio, Valadares Filho, Sebastião de Campos, Fonseca, Dilermando Miranda da, Lana, Rogério de Paula","Revista Brasileira de Zootecnia; 33(1); 203-213","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100024&lang=pt" 
"S1516-35982004000100023-scl","Efeitos de carga animal, pastagem melhorada e da idade de desmame no comportamento reprodutivo de vacas primíparas","Pötter, Bernardo Augusto Albornoz, Lobato, José Fernando Piva","Revista Brasileira de Zootecnia; 33(1); 192-202","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100023&lang=pt" 
"S1516-35982004000100022-scl","Respostas fisiológicas e produtivas de vacas holandesas em lactação submetidas a diferentes ambientes","Martello, Luciane Silva, Savastano Júnior, Holmer, Silva, Saulo da Luz e, Titto, Evaldo Antonio Lencioni","Revista Brasileira de Zootecnia; 33(1); 181-191","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100022&lang=pt" 
"S1516-35982004000100021-scl","Níveis de proteína bruta em suplementos múltiplos para terminação de novilhos mestiços em pastejo durante a época seca: desempenho produtivo e características de carcaça","Detmann, Edenio, Paulino, Mário Fonseca, Zervoudakis, Joanis Tilemahos, Cecon, Paulo Roberto, Valadares Filho, Sebastião de Campos, Gonçalves, Lúcio Carlos, Cabral, Luciano da Silva, Melo, André José Nunes","Revista Brasileira de Zootecnia; 33(1); 169-180","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100021&lang=pt" 
"S1516-35982004000100019-scl","Valor nutritivo e desempenho de leitões alimentados com rações contendo silagem de grãos úmidos de milho","Oliveira, Ricardo Pinto de, Furlan, Antonio Claudio, Moreira, Ivan, Fraga, Alessandro Luís, Bastos, Alexandre Orio","Revista Brasileira de Zootecnia; 33(1); 146-156","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100019&lang=pt" 
"S1516-35982004000100018-scl","Efeito dos ionóforos e do balanço eletrolítico da dieta sobre o desempenho e a incidência de discondroplasia tibial em frangos de corte na fase inicial","Franco, José Rodrigo Galli, Murakami, Alice Eiko, Sakamoto, Márcia Izumi, Martins, Elias Nunes, Moreira, Ivan, Pereira, Marli Aparecida dos Santos","Revista Brasileira de Zootecnia; 33(1); 135-145","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100018&lang=pt" 
"S1516-35982004000100017-scl","Valores de composição química e energética de alguns alimentos para aves","D&#039;Agostini, Priscila, Gomes, Paulo Cezar, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Sá, Luciano Moraes","Revista Brasileira de Zootecnia; 33(1); 128-134","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100017&lang=pt" 
"S1516-35982004000100016-scl","Uréia para vacas leiteiras no pós-parto: teor plasmático de uréia e pH uterino","Oliveira, Margarida Maria Nascimento Figueiredo de, Torres, Ciro Alexandre Alves, Costa, Eduardo Paulino da, Carvalho, Giovanni Ribeiro de","Revista Brasileira de Zootecnia; 33(1); 123-127","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100016&lang=pt" 
"S1516-35982004000100015-scl","Efeitos da pentoxifilina sobre a viabilidade in vitro dos espermatozóides de eqüinos, após o resfriamento a 5ºC","Goulart, Herbert de Moura, Silva, Antônio Emidio Dias Feliciano, McManus, Concepta, Papa, Frederico Ozanam","Revista Brasileira de Zootecnia; 33(1); 112-122","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100015&lang=pt" 
"S1516-35982004000100014-scl","Parâmetros reprodutivo e metabólico de vacas da raça Guzerá suplementadas no pré e pós-parto","Godoy, Marcelo Marcondes de, Alves, João Batista, Monteiro, Alda Lúcia Gomes, Valério Filho, Walter Veriano","Revista Brasileira de Zootecnia; 33(1); 103-111","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100014&lang=pt" 
"S1516-35982004000100013-scl","Estimativas de herdabilidade para idade ao primeiro parto de novilhas da raça Nelore","Dias, Laila Talarico, El Faro, Lenira, Albuquerque, Lúcia Galvão de","Revista Brasileira de Zootecnia; 33(1); 97-102","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100013&lang=pt" 
"S1516-35982004000100011-scl","Resposta da aveia branca à adubação em latossolo vermelho-amarelo em dois sistemas de plantio","Primavesi, Ana Cândida, Primavesi, Odo, Cantarella, Heitor, Godoy, Rodolfo","Revista Brasileira de Zootecnia; 33(1); 79-86","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100011&lang=pt" 
"S1516-35982004000100010-scl","Adubação nitrogenada em capim-coastcross: efeitos na extração de nutrientes e recuperação aparente do nitrogênio","Primavesi, Ana Cândida, Primavesi, Odo, Corrêa, Luciano de Almeida, Cantarella, Heitor, Silva, Aliomar Gabriel da, Freitas, Alfredo Ribeiro de, Vivaldi, Lúcio José","Revista Brasileira de Zootecnia; 33(1); 68-78","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100010&lang=pt" 
"S1516-35982004000100009-scl","Influência do fósforo e de diferentes regimes de corte na produtividade e no perfilhamento do capim-de-raiz (Chloris orthonoton Doell)","Oliveira, Tatiana Neres de, Paz, Luiz Gonzaga da, Santos, Mércia Virginia Ferreira dos, Dubeux Júnior, José Carlos Batista, Ferreira, Rinaldo Luiz Caraciolo, Pires, Aureliano José Vieira, Silva, Maria da Conceição","Revista Brasileira de Zootecnia; 33(1); 60-67","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100009&lang=pt" 
"S1516-35982004000100008-scl","Avaliação de inoculante microbiano na composição bromatológica, fermentação e estabilidade aeróbia da silagem pré-seca de alfafa","Magalhães, Vanessa Jaime de Almeida, Rodrigues, Paulo Henrique Mazza","Revista Brasileira de Zootecnia; 33(1); 51-59","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100008&lang=pt" 
"S1516-35982004000100006-scl","Produção de gado de corte e acúmulo de matéria seca em sistema de integração lavoura-pecuária em presença e ausência de trevo branco e nitrogênio","Assmann, Alceu Luiz, Pelissari, Adelino, Moraes, Anibal de, Assmann, Tangriani Simioni, Oliveira, Edilson Batista de, Sandini, Itacir","Revista Brasileira de Zootecnia; 33(1); 37-44","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100006&lang=pt" 
"S1516-35982004000100005-scl","Defumação da tilápia do Nilo (Oreochromis niloticus) inteira eviscerada e filé: aspectos referentes às características organolépticas, composição centesimal e perdas ocorridas no processamento","Souza, Maria Luiza Rodrigues de, Baccarin, Ana Eliza, Viegas, Elisabete Maria Macedo, Kronka, Sérgio do Nascimento","Revista Brasileira de Zootecnia; 33(1); 27-36","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100005&lang=pt" 
"S1516-35982004000100004-scl","Freqüência de arraçoamento para alevinos de lambari do rabo-amarelo (Astyanax bimaculatus)","Hayashi, Carmino, Meurer, Fábio, Boscolo, Wilson Rogério, Lacerda, Carlos Henrique Figueiredo, Kavata, Lúcio César Barbosa","Revista Brasileira de Zootecnia; 33(1); 21-26","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100004&lang=pt" 
"S1516-35982004000100003-scl","Desenvolvimento de girinos de rã-touro (Rana catesbeiana, Shaw, 1802) cultivados em diferentes densidades de estocagem em tanques-rede","Hayashi, Carmino, Soares, Claudemir Martins, Galdioli, Eliana Maria, Furuya, Valéria Rossetto Barriviera, Boscolo, Wilson Rogério","Revista Brasileira de Zootecnia; 33(1); 14-20","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100003&lang=pt" 
"S1516-35982004000100002-scl","Digestibilidade aparente da energia e proteína das farinhas de resíduo da filetagem da tilápia do Nilo (Oreochromis niloticus) e da corvina (Plagioscion squamosissimus) e farinha integral do camarão canela (Macrobrachium amazonicum) para a tilápia do Nilo","Boscolo, Wilson Rogério, Hayashi, Carmino, Meurer, Fábio, Feiden, Aldi, Bombardelli, Robie Allan","Revista Brasileira de Zootecnia; 33(1); 8-13","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100002&lang=pt" 
"S1516-35982004000100001-scl","Efeito do fotoperíodo sobre o desenvolvimento de girinos de rã-touro (Rana catesbeiana Shaw, 1802)","Bambozzi, Andrea Cecchetto, Seixas Filho, José Teixeira de, Thomaz, Luciana Almada, Oshiro, Lídia Miyako Yoshii","Revista Brasileira de Zootecnia; 33(1); 1-7","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100001&lang=pt" 
"S0034-75232004000100001-cub","Inhibidores de la enzima conversora de angiotensina y antagonistas de receptores de angiotensina II en insuficiencia cardíaca","Negrín Expósito, José Eugenio","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100001&lang=pt" 
"S0034-75232004000100002-cub","El tratamiento radiante en el angiofibroma juvenil de nasofaringe: resultados en 6 pacientes","Alert, José, Caballero, Iraida, Reno, Jesús, García, Débora, Pérez, Lourdes","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100002&lang=pt" 
"S0034-75232004000100003-cub","Valor diagnóstico del tránsito intestinal con doble contraste","Rodríguez Allende, Miguel A, Prado González, José A","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100003&lang=pt" 
"S0034-75232004000100004-cub","Mortalidad por diabetes mellitus en Ciudad de La Habana según certificado de defunción: Estudio de 5 años","Pinto Correa, María de los Ángeles, Aranzola Martínez, Ileana, Viera García, Marleny, Alonso Cuervo, René, Crespo Valdés, Nelson","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100004&lang=pt" 
"S0034-75232004000100005-cub","Cáncer en Cuba. Evaluación de la calidad de los diagnósticos premortem según el Sistema Automatizado de Registro y Control en Anatomía Patológica","Hurtado de Mendoza Amat, José, Fuentes Peláez, Alexis, Montero González, Teresita, Álvarez Santana, Reynaldo, Coello Salazar, Reina A","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100005&lang=pt" 
"S0034-75232004000100006-cub","Utilidad del Minimental State de Folstein en el diagnóstico diferencial de la demencia de Alzheimer, demencia vascular y demencia asociada a la enfermedad de Parkinson","Gómez Viera, Nelson, Matos Oliva, Jorge Luis, Arias Sifontes, William, González Zaldívar, Arnaldo","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100006&lang=pt" 
"S0034-75232004000100007-cub","Comportamiento de la pancreatitis aguda en Terapia Intensiva durante el decenio 1993-2003","León González, Carlos Alberto, González González, Ángel, Pastrana Román, Irene, Martínez Mompeller, Omar","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100007&lang=pt" 
"S0034-75232004000100008-cub","Cáncer de cuello uterino: aspectos inmunológicos y genéticos de mayor relevancia","León Cruz, Grettell, Faxas, María Elena","Revista Cubana de Medicina; 43(1); -","Revista Cubana de Medicina","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232004000100008&lang=pt" 
